# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-48,8,16,24,32,40,48,39,30,21,12,20,28,36,27,18,9
42,-48,8,16,24,32,40,48,39,30,21,29,20,28,19,27,18,9
43,-48,8,16,24,32,40,48,39,30,38,29,20,28,19,10,18,9
44,-20,9,18,10,2,11,20,12,4,13,5,14,6,15,7,16,8
45,-54,9,18,27,36,45,54,46,38,30,22,31,23,32,24,16,8
46,-54,9,18,27,36,45,54,46,38,30,39,31,23,15,24,16,8
47,-26,10,20,13,6,16,26,2,12,22,15,8,18,11,4,14,24
48,-26,10,20,13,6,16,26,19,12,5,15,8,18,11,21,14,7
49,-26,10,20,13,6,16,26,19,12,22,15,8,18,11,4,14,7
50,-60,10,20,30,40,50,60,36,12,5,15,25,35,45,55,48,24
51,-60,10,20,30,40,50,60,36,12,22,15,25,35,45,38,48,24
52,-60,10,20,30,40,50,60,36,12,22,32,25,35,28,38,48,24
53,-60,10,20,30,40,50,60,36,46,39,32,42,18,28,21,14,24
54,-60,10,20,30,40,50,60,53,46,39,32,25,35,28,21,14,7
55,-32,11,22,16,10,21,32,9,20,14,8,19,13,24,18,12,23
56,-32,11,22,16,10,21,32,9,20,14,25,19,13,7,18,12,23
57,-32,11,22,16,10,21,32,26,20,14,8,19,13,24,18,12,6
58,-32,11,22,16,10,21,32,26,20,14,25,19,13,7,18,12,6
59,-66,11,22,33,44,55,66,43,54,48,42,36,30,24,18,12,23
60,-66,11,22,33,44,55,66,60,54,48,42,36,30,24,18,12,6
61,-38,12,24,19,14,26,38,16,11,6,18,13,25,20,32,27,22
62,-38,12,24,19,14,26,38,16,11,6,18,30,8,20,32,27,22
63,-38,12,24,19,14,26,38,16,28,6,18,13,25,20,32,10,22
64,-38,12,24,19,14,26,38,16,28,6,18,30,8,20,32,10,22
65,-38,12,24,19,14,26,38,16,28,23,18,30,8,20,15,10,22
66,-38,12,24,19,14,26,38,33,28,23,18,13,25,20,15,10,5
67,-72,12,24,36,48,60,72,50,28,40,52,47,25,20,32,44,22
68,-44,13,26,22,18,31,44,6,19,32,11,24,20,33,12,25,38
69,-44,13,26,22,18,31,44,23,36,32,28,24,20,16,12,8,21
70,-44,13,26,22,18,31,44,40,36,32,28,24,20,16,12,8,4
71,-16,14,11,8,5,2,16,13,10,7,4,1,15,12,9,6,3
72,-50,14,28,25,22,36,50,30,10,7,21,18,32,29,43,40,20
73,-50,14,28,25,22,36,50,30,10,7,21,35,15,29,43,40,20
74,-50,14,28,25,22,36,50,30,10,24,38,18,32,12,26,40,20
75,-50,14,28,25,22,36,50,30,10,24,38,35,15,12,26,40,20
76,-50,14,28,25,22,36,50,30,44,24,38,18,32,12,26,6,20
77,-84,14,28,42,56,70,84,64,44,58,55,52,32,29,26,40,20
78,-84,14,28,42,56,70,84,64,61,58,38,52,32,46,26,23,20
79,-22,15,13,11,9,7,22,3,18,16,14,12,10,8,6,4,19
80,-22,15,13,11,9,7,22,20,18,16,14,12,10,8,6,4,2
81,-28,16,15,14,13,12,28,10,9,8,7,6,22,21,20,19,18
82,-28,16,15,14,13,12,28,10,9,8,7,23,5,21,20,19,18
83,-28,16,15,14,13,12,28,10,9,8,24,6,22,4,20,19,18
84,-28,16,15,14,13,12,28,10,9,8,24,23,5,4,20,19,18
85,-28,16,15,14,13,12,28,10,9,25,7,6,22,21,3,19,18
86,-28,16,15,14,13,12,28,10,26,8,24,6,22,4,20,2,18
87,-62,16,32,31,30,46,62,44,26,8,24,40,22,38,54,36,18
88,-40,18,19,20,21,22,40,7,25,26,10,11,29,30,14,15,33
89,-40,18,19,20,21,22,40,7,25,26,10,28,12,30,14,15,33
90,-40,18,19,20,21,22,40,24,8,9,10,11,29,30,31,32,16
91,-40,18,19,20,21,22,40,24,8,9,10,28,12,30,31,32,16
92,-40,18,19,20,21,22,40,24,8,9,27,11,29,13,31,32,16
93,-40,18,19,20,21,22,40,24,8,9,27,28,12,13,31,32,16
94,-40,18,19,20,21,22,40,24,8,26,10,11,29,30,14,32,16
95,-40,18,19,20,21,22,40,24,8,26,27,28,12,13,14,32,16
96,-40,18,19,20,21,22,40,24,25,9,10,28,12,30,31,15,16
97,-40,18,36,20,4,22,40,24,8,9,27,28,12,13,31,32,16
98,-40,18,36,20,4,22,40,24,8,26,27,28,12,13,14,32,16
99,-46,19,38,23,8,27,46,14,16,18,37,22,24,9,28,30,32
100,-46,19,38,23,8,27,46,31,16,18,37,22,24,9,28,30,15
101,-52,20,23,26,29,32,52,38,24,10,13,33,19,39,42,28,14
102,-52,20,40,26,12,32,52,4,24,44,13,16,36,39,8,28,48
103,-52,20,40,26,12,32,52,21,24,10,30,16,36,22,42,28,31
104,-52,20,40,26,12,32,52,21,24,44,13,16,36,39,8,28,31
105,-52,20,40,26,12,32,52,38,24,10,30,33,19,22,42,28,14
106,-52,20,40,26,12,32,52,38,24,27,13,16,36,39,25,28,14
107,-24,21,8,12,16,3,24,11,15,19,6,10,14,18,5,9,13
108,-58,21,42,29,16,37,58,28,32,36,40,44,14,18,22,26,30
109,-30,22,10,15,20,8,30,18,6,11,16,4,26,14,19,24,12
110,-30,22,10,15,20,8,30,18,6,11,16,21,9,14,19,24,12
111,-30,22,10,15,20,8,30,18,6,28,16,4,26,14,2,24,12
112,-30,22,10,15,20,8,30,18,23,11,16,4,26,14,19,7,12
113,-30,22,10,15,20,8,30,18,23,11,16,21,9,14,19,7,12
114,-30,22,27,15,3,8,30,18,6,11,16,21,9,14,19,24,12
115,-64,22,44,32,20,42,64,18,23,28,16,21,43,48,36,41,46
116,-64,22,44,32,20,42,64,18,23,28,16,38,26,48,36,41,46
117,-64,22,44,32,20,42,64,18,23,28,50,21,43,14,36,41,46
118,-64,22,44,32,20,42,64,18,40,28,16,21,43,48,36,24,46
119,-64,22,44,32,20,42,64,18,40,28,50,21,43,14,36,24,46
120,-64,22,44,32,20,42,64,18,40,45,16,21,43,48,19,24,46
121,-64,22,44,32,20,42,64,18,40,45,16,38,26,48,19,24,46
122,-64,22,44,32,20,42,64,35,40,45,16,21,43,48,19,24,29
123,-64,22,44,32,20,42,64,35,40,45,16,38,26,48,19,24,29
124,-64,22,44,32,20,42,64,52,40,28,16,21,43,48,36,24,12
125,-36,23,12,18,24,13,36,8,14,20,9,15,21,27,16,22,28
126,-36,23,12,18,24,13,36,8,14,20,9,32,4,27,16,22,28
127,-36,23,12,18,24,13,36,8,14,20,26,15,21,10,16,22,28
128,-36,23,12,18,24,13,36,8,14,20,26,32,4,10,16,22,28
129,-36,23,12,18,24,13,36,8,31,20,26,15,21,10,16,5,28
130,-36,23,12,18,24,13,36,25,14,20,9,15,21,27,16,22,11
131,-36,23,12,18,24,13,36,25,31,20,26,15,21,10,16,5,11
132,-36,23,29,18,7,13,36,8,14,20,9,15,21,27,16,22,28
133,-36,23,29,18,7,13,36,8,14,20,26,15,21,10,16,22,28
134,-36,23,29,18,7,13,36,25,14,20,26,15,21,10,16,22,11
135,-42,24,14,21,28,18,42,15,22,12,36,9,33,6,30,20,27
136,-42,24,14,21,28,18,42,15,22,12,36,26,16,6,30,20,27
137,-42,24,14,21,28,18,42,15,39,12,36,9,33,6,30,3,27
138,-42,24,14,21,28,18,42,32,22,12,19,9,33,23,30,20,10
139,-42,24,14,21,28,18,42,32,22,12,36,26,16,6,30,20,10
140,-42,24,31,21,11,18,42,15,22,12,19,9,33,23,30,20,27
141,-42,24,31,21,11,18,42,15,22,12,36,9,33,6,30,20,27
142,-42,24,31,21,11,18,42,15,22,12,36,26,16,6,30,20,27
143,-42,24,31,21,11,18,42,32,22,12,36,26,16,6,30,20,10
144,-76,24,48,38,28,52,76,49,22,46,19,26,50,57,30,54,27
145,-48,25,16,24,32,23,48,22,13,38,12,20,28,36,10,35,26
146,-48,25,16,24,32,23,48,39,30,21,12,20,28,36,27,18,9
147,-48,25,33,24,15,23,48,5,30,38,12,20,28,36,10,18,43
148,-48,25,33,24,15,23,48,22,30,21,12,37,11,36,27,18,26
149,-48,25,33,24,15,23,48,22,30,38,12,20,28,36,10,18,26
150,-54,26,18,27,36,28,54,12,21,30,22,14,40,32,24,33,42
151,-54,26,18,27,36,28,54,12,21,30,39,14,40,15,24,33,42
152,-54,26,18,27,36,28,54,12,38,30,22,14,40,32,24,16,42
153,-54,26,18,27,36,28,54,12,38,30,22,48,6,32,24,16,42
154,-54,26,18,27,36,28,54,12,38,30,39,14,40,15,24,16,42
155,-54,26,18,27,36,28,54,46,38,30,22,14,40,32,24,16,8
156,-60,27,20,30,40,33,60,36,12,22,15,42,18,45,38,48,24
157,-60,27,20,30,40,33,60,36,12,39,15,25,35,45,21,48,24
158,-60,27,20,30,40,33,60,36,12,39,15,42,18,45,21,48,24
159,-60,27,20,30,40,33,60,36,12,39,32,42,18,28,21,48,24
160,-60,27,54,30,6,33,60,36,12,22,49,42,18,11,38,48,24
161,-32,28,22,16,10,4,32,9,20,14,8,19,13,24,18,12,23
162,-32,28,22,16,10,4,32,26,20,14,8,19,13,24,18,12,6
163,-66,28,22,33,44,38,66,26,20,14,42,19,47,24,52,46,40
164,-66,28,22,33,44,38,66,26,20,14,42,36,30,24,52,46,40
165,-66,28,22,33,44,38,66,26,54,14,42,36,30,24,52,12,40
166,-66,28,22,33,44,38,66,26,54,48,42,36,30,24,18,12,40
167,-66,28,22,33,44,38,66,43,20,14,42,19,47,24,52,46,23
168,-66,28,22,33,44,38,66,60,54,48,42,36,30,24,18,12,6
169,-66,28,56,33,10,38,66,26,20,14,42,36,30,24,52,46,40
170,-100,28,56,50,44,72,100,60,20,31,25,36,64,75,69,80,40
171,-100,28,56,50,44,72,100,60,20,48,25,36,64,75,52,80,40
172,-38,29,24,19,14,9,38,16,11,23,18,30,8,20,15,27,22
173,-38,29,24,19,14,9,38,16,28,23,18,30,8,20,15,10,22
174,-72,29,24,36,48,43,72,16,45,40,18,30,42,54,32,27,56
175,-72,29,24,36,48,43,72,16,45,40,18,47,25,54,32,27,56
176,-72,29,24,36,48,43,72,50,45,23,18,47,25,54,49,27,22
177,-72,29,58,36,14,43,72,16,28,40,18,30,42,54,32,44,56
178,-44,30,26,22,18,14,44,6,19,32,11,24,20,33,12,25,38
179,-44,30,26,22,18,14,44,6,19,32,28,24,20,16,12,25,38
180,-78,30,26,39,52,48,78,57,36,15,45,24,54,33,63,42,21
181,-78,30,60,39,18,48,78,23,36,32,62,24,54,16,46,42,55
182,-78,30,60,39,18,48,78,40,36,32,62,24,54,16,46,42,38
183,-78,30,60,39,18,48,78,40,36,32,62,58,20,16,46,42,38
184,-84,31,28,42,56,53,84,30,27,58,21,52,32,63,26,57,54
185,-84,31,28,42,56,53,84,64,44,24,21,52,32,63,60,40,20
186,-50,31,45,25,5,19,50,30,10,24,38,35,15,12,26,40,20
187,-56,32,30,28,26,24,56,20,35,16,14,12,44,42,40,21,36
188,-56,32,30,28,26,24,56,20,35,16,14,46,10,42,40,21,36
189,-90,32,30,45,60,58,90,54,18,16,48,29,61,42,74,72,36
190,-90,32,30,45,60,58,90,54,18,16,48,46,44,42,74,72,36
191,-56,32,47,28,9,24,56,20,18,16,48,29,27,8,40,38,36
192,-56,32,47,28,9,24,56,37,18,16,48,29,27,8,40,38,19
193,-96,33,32,48,64,63,96,78,60,42,24,57,39,72,54,36,18
194,-96,33,66,48,30,63,96,27,60,76,24,40,56,72,20,36,69
195,-96,33,66,48,30,63,96,44,60,76,24,40,56,72,20,36,52
196,-40,35,19,20,21,5,40,7,25,26,10,28,12,30,14,15,33
197,-40,35,19,20,21,5,40,24,25,26,10,28,12,30,14,15,16
198,-46,36,21,23,25,10,46,14,16,18,20,39,7,26,28,30,32
199,-46,36,21,23,25,10,46,14,33,18,20,39,7,26,28,13,32
200,-46,36,38,23,8,10,46,14,16,18,20,22,24,26,28,30,32
201,-80,36,38,40,42,44,80,14,33,52,20,22,58,60,28,47,66
202,-80,36,55,40,25,44,80,14,50,52,20,22,58,60,28,30,66
203,-80,36,55,40,25,44,80,48,50,52,20,56,24,60,28,30,32
204,-58,38,42,29,16,20,58,28,15,36,40,44,14,18,22,43,30
205,-58,38,42,29,16,20,58,28,32,36,40,10,48,18,22,26,30
206,-58,38,42,29,16,20,58,28,32,36,40,44,14,18,22,26,30
207,-70,40,46,35,24,30,70,25,48,20,26,15,55,44,50,22,45
208,-70,40,46,35,24,30,70,42,14,20,60,32,38,10,50,56,28
209,-70,40,46,35,24,30,70,42,14,20,60,49,21,10,50,56,28
210,-70,40,63,35,7,30,70,42,14,20,60,49,21,10,50,56,28
211,-104,40,80,52,24,64,104,25,48,54,26,32,72,78,50,56,79
212,-48,42,16,24,32,6,48,22,30,21,12,20,28,36,27,18,26
213,-48,42,16,24,32,6,48,22,30,21,12,37,11,36,27,18,26
214,-48,42,33,24,15,6,48,22,30,21,12,37,11,36,27,18,26
215,-54,43,18,27,36,11,54,12,21,30,22,31,23,32,24,33,42
216,-54,43,18,27,36,11,54,12,21,30,22,48,6,32,24,33,42
217,-54,43,18,27,36,11,54,12,38,30,22,48,6,32,24,16,42
218,-60,44,20,30,40,16,60,19,29,22,15,25,35,45,38,31,41
219,-60,44,20,30,40,16,60,19,46,22,32,42,18,28,38,14,41
220,-60,44,20,30,40,16,60,36,12,39,32,42,18,28,21,48,24
221,-60,44,20,30,40,16,60,36,29,39,15,42,18,45,21,31,24
222,-60,44,20,30,40,16,60,36,46,39,32,42,18,28,21,14,24
223,-60,44,37,30,23,16,60,19,46,22,32,42,18,28,38,14,41
224,-60,44,37,30,23,16,60,36,12,39,32,42,18,28,21,48,24
225,-60,44,37,30,23,16,60,36,46,22,32,42,18,28,38,14,24
226,-66,45,22,33,44,21,66,26,54,48,42,36,30,24,18,12,40
227,-66,45,22,33,44,21,66,43,54,48,42,36,30,24,18,12,23
228,-72,46,24,36,48,26,72,16,45,40,18,30,42,54,32,27,56
229,-72,46,24,36,48,26,72,16,45,40,18,64,8,54,32,27,56
230,-72,46,24,36,48,26,72,50,28,23,18,30,42,54,49,44,22
231,-72,46,24,36,48,26,72,50,28,23,18,47,25,54,49,44,22
232,-72,46,24,36,48,26,72,50,28,40,18,47,25,54,32,44,22
233,-72,46,24,36,48,26,72,50,45,23,18,30,42,54,49,27,22
234,-72,46,24,36,48,26,72,50,45,23,18,47,25,54,49,27,22
235,-84,48,28,42,56,36,84,30,27,24,21,35,49,63,60,57,54
236,-84,48,28,42,56,36,84,30,27,24,21,52,32,63,60,57,54
237,-84,48,28,42,56,36,84,30,27,24,38,18,66,46,60,57,54
238,-84,48,28,42,56,36,84,30,27,24,55,18,66,29,60,57,54
239,-84,48,28,42,56,36,84,30,61,24,38,18,66,46,60,23,54
240,-84,48,28,42,56,36,84,64,44,24,21,35,49,63,60,40,20
241,-84,48,28,42,56,36,84,64,44,24,21,52,32,63,60,40,20
242,-56,49,30,28,26,7,56,20,35,33,14,46,10,42,23,21,36
243,-62,50,32,31,30,12,62,10,26,42,24,40,22,38,20,36,52
244,-62,50,32,31,30,12,62,44,26,42,24,40,22,38,20,36,18
245,-96,50,32,48,64,46,96,78,60,42,24,57,39,72,54,36,18
246,-96,50,66,48,30,46,96,27,60,42,24,23,73,72,54,36,69
247,-96,50,66,48,30,46,96,44,60,59,24,74,22,72,37,36,52
248,-80,53,38,40,42,27,80,48,16,52,54,56,24,26,28,64,32
249,-80,53,55,40,25,27,80,48,16,52,54,56,24,26,28,64,32
250,-80,53,55,40,25,27,80,48,50,52,20,56,24,60,28,30,32
251,-120,54,40,60,80,66,120,72,24,27,30,50,70,90,93,96,48
252,-120,54,40,60,80,66,120,72,24,27,30,67,53,90,93,96,48
253,-120,54,40,60,80,66,120,72,75,78,30,84,36,90,42,45,48
254,-64,56,27,32,37,8,64,18,40,28,16,55,9,48,36,24,46
255,-98,56,78,49,20,42,98,52,40,28,84,72,26,14,70,58,46
256,-76,58,48,38,28,18,76,32,56,29,36,60,16,40,47,20,44
257,-72,63,24,36,48,9,72,16,45,40,18,47,25,54,32,27,56
258,-72,63,24,36,48,9,72,16,45,40,18,64,8,54,32,27,56
259,-96,67,66,48,30,29,96,44,60,59,24,74,22,72,37,36,52
260,-96,84,32,48,64,12,96,27,60,42,24,57,39,72,54,36,69
261,-96,84,32,48,64,12,96,27,60,42,24,74,22,72,54,36,69
262,-96,84,32,48,64,12,96,44,60,59,24,74,22,72,37,36,52
263,-120,88,40,60,80,32,120,38,75,44,30,50,70,90,76,45,82
264,-120,88,40,60,80,32,120,72,75,78,30,84,36,90,42,45,48
265,-138,108,46,69,92,30,138,42,48,54,60,66,72,78,84,90,96
266,-138,108,46,69,92,30,138,42,48,54,60,100,38,78,84,90,96
