# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-4,2,0,4,2,0,1,0,2,4,1,3,4,2,3,1,4,1,3,3
20,-4,2,1,4,1,2,1,2,2,2,1,3,2,3,1,2,3,3,2,3
21,-4,2,1,4,1,2,1,2,2,2,2,3,2,3,1,2,3,3,2,2
22,-4,2,1,4,1,2,1,3,2,1,1,3,2,3,1,2,3,3,2,3
23,-4,2,1,4,1,2,1,3,2,1,1,3,2,3,2,2,3,2,2,3
24,-4,2,1,4,1,2,1,3,2,1,2,3,2,3,1,2,3,3,2,2
25,-4,2,1,4,1,2,1,3,2,1,2,3,2,3,2,2,3,2,2,2
26,-4,2,1,4,1,2,2,1,2,3,1,2,2,3,1,2,3,3,2,3
27,-4,2,1,4,1,2,2,1,2,3,3,2,2,3,1,2,3,3,2,1
28,-4,2,1,4,1,2,2,1,2,3,3,2,2,3,3,2,3,1,2,1
29,-4,2,1,4,1,2,2,3,2,1,1,2,2,3,3,2,3,1,2,3
30,-4,2,1,4,1,2,2,3,2,1,3,2,2,3,1,2,3,3,2,1
31,-4,2,1,4,1,2,2,3,2,1,3,2,2,3,3,2,3,1,2,1
32,-4,2,1,4,2,2,1,2,2,2,1,3,2,2,1,2,3,3,2,3
33,-4,2,1,4,2,2,1,3,2,1,1,3,2,2,1,2,3,3,2,3
34,-4,2,1,4,2,2,1,3,2,1,1,3,2,2,3,2,3,1,2,3
35,-4,2,1,4,2,2,1,3,2,1,2,3,2,2,3,3,3,1,1,2
36,-4,2,1,4,3,2,1,3,2,1,2,3,2,1,1,2,3,3,2,2
37,-4,2,1,4,3,2,1,3,2,1,2,3,2,1,3,2,3,1,2,2
38,-4,2,1,4,3,2,2,1,2,3,1,2,2,1,1,2,3,3,2,3
39,-4,2,1,4,3,2,2,1,2,3,3,2,2,1,1,2,3,3,2,1
40,-4,2,1,4,3,2,2,1,2,3,3,2,2,1,3,2,3,1,2,1
41,-4,2,1,4,3,2,2,3,2,1,1,2,2,1,1,2,3,3,2,3
42,-4,2,1,4,3,2,2,3,2,1,1,2,2,1,3,2,3,1,2,3
43,-4,2,1,4,3,2,2,3,2,1,2,2,2,1,3,3,3,1,1,2
44,-4,2,1,4,3,2,2,3,2,1,3,2,2,1,1,2,3,3,2,1
45,-4,2,1,4,3,2,2,3,2,1,3,2,2,1,3,2,3,1,2,1
46,-4,2,2,4,1,2,1,3,2,1,1,3,2,3,1,2,2,3,2,3
47,-4,2,2,4,1,2,1,3,2,1,1,3,2,3,2,2,2,2,2,3
48,-4,2,2,4,1,2,1,3,2,1,3,3,2,3,1,2,2,3,2,1
49,-4,2,2,4,2,2,1,1,2,3,3,3,2,2,3,2,2,1,2,1
50,-4,2,2,4,3,2,1,1,2,3,3,3,2,1,2,2,2,2,2,1
51,-4,2,2,4,3,2,1,1,2,3,3,3,2,1,3,2,2,1,2,1
52,-4,2,2,4,3,2,1,3,2,1,3,3,2,1,3,2,2,1,2,1
53,-4,2,3,4,1,2,1,1,2,3,1,3,2,3,2,2,1,2,2,3
54,-4,2,3,4,1,2,1,1,2,3,3,3,2,3,2,2,1,2,2,1
55,-4,2,3,4,1,2,1,2,2,2,1,3,2,3,1,2,1,3,2,3
56,-4,2,3,4,1,2,2,1,2,3,1,2,2,3,1,2,1,3,2,3
57,-4,2,3,4,1,2,2,1,2,3,1,2,2,3,2,3,1,2,1,3
58,-4,2,3,4,1,2,2,1,2,3,1,2,2,3,3,2,1,1,2,3
59,-4,2,3,4,1,2,2,1,2,3,3,2,2,3,1,2,1,3,2,1
60,-4,2,3,4,1,2,2,1,2,3,3,2,2,3,3,2,1,1,2,1
61,-4,2,3,4,1,2,2,3,2,1,1,2,2,3,1,2,1,3,2,3
62,-4,2,3,4,1,2,2,3,2,1,1,2,2,3,3,2,1,1,2,3
63,-4,2,3,4,1,2,2,3,2,1,3,2,2,3,1,2,1,3,2,1
64,-4,2,3,4,1,2,2,3,2,1,3,2,2,3,3,2,1,1,2,1
65,-4,2,3,4,2,2,1,1,2,3,1,3,2,2,2,3,1,2,1,3
66,-4,2,3,4,2,2,1,1,2,3,1,3,2,2,3,2,1,1,2,3
67,-4,2,3,4,2,2,1,1,2,3,3,3,2,2,3,2,1,1,2,1
68,-4,2,3,4,3,2,1,1,2,3,2,3,2,1,2,2,1,2,2,2
69,-4,2,3,4,3,2,1,1,2,3,2,3,2,1,3,2,1,1,2,2
70,-4,2,3,4,3,2,1,1,2,3,3,3,2,1,2,2,1,2,2,1
71,-4,2,3,4,3,2,1,1,2,3,3,3,2,1,3,2,1,1,2,1
72,-4,2,3,4,3,2,1,2,2,2,2,3,2,1,3,2,1,1,2,2
73,-4,2,3,4,3,2,1,2,2,2,3,3,2,1,1,2,1,3,2,1
74,-4,2,3,4,3,2,1,2,2,2,3,3,2,1,3,2,1,1,2,1
75,-4,2,3,4,3,2,2,1,2,3,1,2,2,1,1,2,1,3,2,3
76,-4,2,3,4,3,2,2,1,2,3,1,2,2,1,3,2,1,1,2,3
77,-4,2,3,4,3,2,2,1,2,3,3,2,2,1,1,2,1,3,2,1
78,-4,2,3,4,3,2,2,3,2,1,1,2,2,1,1,2,1,3,2,3
79,-4,2,3,4,3,2,2,3,2,1,1,2,2,1,3,2,1,1,2,3
80,-4,2,3,4,3,2,2,3,2,1,3,2,2,1,1,2,1,3,2,1
81,-4,2,3,4,3,2,2,3,2,1,3,2,2,1,3,2,1,1,2,1
82,-6,3,0,6,3,0,4,0,3,6,4,2,6,3,2,4,6,4,2,2
83,-6,3,2,6,2,2,4,4,3,2,2,2,4,4,2,2,4,4,4,4
84,-6,3,2,6,2,2,4,4,3,2,2,2,4,4,2,4,4,4,2,4
85,-6,3,2,6,2,2,4,4,3,2,4,2,4,4,4,4,4,2,2,2
86,-6,3,2,6,2,4,4,4,3,2,2,2,2,4,2,4,4,4,2,4
87,-6,3,2,6,4,2,4,4,3,2,2,2,4,2,2,4,4,4,2,4
88,-6,3,2,6,4,2,4,4,3,2,4,2,4,2,4,4,4,2,2,2
89,-6,3,4,6,2,2,4,2,3,4,2,2,4,4,2,4,2,4,2,4
90,-6,3,4,6,2,2,4,2,3,4,4,2,4,4,4,4,2,2,2,2
91,-6,3,4,6,4,2,4,2,3,4,2,2,4,2,2,4,2,4,2,4
92,-6,3,4,6,4,2,4,2,3,4,4,2,4,2,4,2,2,2,4,2
93,-6,3,4,6,4,2,4,2,3,4,4,2,4,2,4,4,2,2,2,2
94,-6,3,4,6,4,4,4,2,3,4,4,2,2,2,4,4,2,2,2,2
95,-6,3,5,6,3,0,4,5,3,1,4,2,6,3,2,4,1,4,2,2
96,-6,3,5,6,3,5,4,5,3,1,4,2,1,3,2,4,1,4,2,2
97,-8,4,2,8,6,4,4,6,4,2,5,4,4,2,6,6,6,2,2,3
98,-8,4,3,8,1,6,4,5,4,3,7,4,2,7,5,2,5,3,6,1
99,-8,4,3,8,2,6,4,5,4,3,7,4,2,6,6,2,5,2,6,1
100,-8,4,3,8,3,2,2,5,4,3,3,6,6,5,3,2,5,5,6,5
101,-8,4,3,8,3,2,2,5,4,3,5,6,6,5,5,2,5,3,6,3
102,-8,4,3,8,3,2,4,5,4,3,3,4,6,5,3,2,5,5,6,5
103,-8,4,3,8,3,2,4,5,4,3,3,4,6,5,3,6,5,5,2,5
104,-8,4,3,8,3,6,4,5,4,3,3,4,2,5,3,2,5,5,6,5
105,-8,4,3,8,3,6,4,5,4,3,3,4,2,5,3,6,5,5,2,5
106,-8,4,3,8,3,6,4,5,4,3,7,4,2,5,3,2,5,5,6,1
107,-8,4,3,8,3,6,4,5,4,3,7,4,2,5,6,2,5,2,6,1
108,-8,4,3,8,5,2,2,5,4,3,3,6,6,3,3,2,5,5,6,5
109,-8,4,3,8,5,2,2,5,4,3,5,6,6,3,5,2,5,3,6,3
110,-8,4,3,8,7,6,4,5,4,3,3,4,2,1,3,2,5,5,6,5
111,-8,4,5,8,1,6,4,3,4,5,5,4,2,7,5,2,3,3,6,3
112,-8,4,5,8,1,6,4,5,4,3,5,4,2,7,5,2,3,3,6,3
113,-8,4,5,8,1,6,4,5,4,3,7,4,2,7,5,2,3,3,6,1
114,-8,4,5,8,3,2,2,3,4,5,3,6,6,5,3,2,3,5,6,5
115,-8,4,5,8,3,2,2,3,4,5,5,6,6,5,5,2,3,3,6,3
116,-8,4,5,8,4,0,2,5,4,3,2,6,8,4,6,2,3,2,6,6
117,-8,4,5,8,4,0,2,5,4,3,7,6,8,4,1,2,3,7,6,1
118,-8,4,5,8,4,5,2,5,4,3,2,6,3,4,1,2,3,7,6,6
119,-8,4,5,8,4,5,2,5,4,3,2,6,3,4,6,2,3,2,6,6
120,-8,4,5,8,4,5,2,5,4,3,2,6,3,4,6,7,3,2,1,6
121,-8,4,5,8,4,5,2,5,4,3,7,6,3,4,1,2,3,7,6,1
122,-8,4,5,8,4,5,2,5,4,3,7,6,3,4,6,2,3,2,6,1
123,-8,4,5,8,5,2,2,3,4,5,3,6,6,3,3,2,3,5,6,5
