# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-12,6,5,2,6,10,8,5,6,7,3,4,12,6,9,8,7,8,4,4
125,-12,6,5,2,6,10,8,5,6,7,8,4,12,6,4,8,7,3,4,9
126,-12,6,5,2,6,10,8,5,6,7,8,4,12,6,4,8,7,8,4,4
127,-12,6,5,2,6,10,8,10,6,7,3,4,12,6,9,8,2,8,4,4
128,-12,6,5,2,6,10,8,10,6,7,8,4,12,6,4,8,2,8,4,4
129,-12,6,5,7,6,5,8,5,6,7,3,9,12,6,9,3,7,3,4,9
130,-12,6,5,7,6,5,8,10,6,7,3,4,12,6,9,8,2,3,4,9
131,-12,6,5,7,6,5,8,10,6,7,3,4,12,6,9,8,2,8,4,4
132,-12,6,5,7,6,5,8,10,6,7,3,9,12,6,9,3,2,3,4,9
133,-12,6,5,7,6,5,8,10,6,7,3,9,12,6,9,3,2,8,4,4
134,-12,6,5,7,6,5,8,10,6,7,8,4,12,6,4,8,2,3,4,9
135,-12,6,5,12,6,0,8,5,6,7,3,4,12,6,9,8,7,3,4,9
136,-22,6,5,12,11,10,8,15,16,17,13,4,22,11,9,18,7,8,14,14
137,-22,6,5,12,11,10,8,15,16,17,13,4,22,11,9,18,7,13,14,9
138,-12,6,10,2,6,10,8,5,6,2,8,4,12,6,4,8,7,3,4,9
139,-12,6,10,2,6,10,8,5,6,2,8,4,12,6,4,8,7,8,4,4
140,-12,6,10,7,6,5,8,5,6,2,3,4,12,6,9,8,7,3,4,9
141,-12,6,10,7,6,5,8,5,6,2,3,4,12,6,9,8,7,8,4,4
142,-12,6,10,7,6,5,8,5,6,2,3,9,12,6,9,3,7,3,4,9
143,-12,6,10,7,6,5,8,5,6,2,8,4,12,6,4,8,7,3,4,9
144,-12,6,10,7,6,5,8,5,6,2,8,9,12,6,4,3,7,3,4,9
145,-12,6,10,7,6,5,8,10,6,2,3,4,12,6,9,8,2,3,4,9
146,-12,6,10,7,6,5,8,10,6,2,3,4,12,6,9,8,2,8,4,4
147,-12,6,10,7,6,5,8,10,6,2,8,4,12,6,4,8,2,3,4,9
148,-12,6,10,12,6,0,8,10,6,2,3,4,12,6,9,8,2,3,4,9
149,-22,6,15,12,11,10,8,5,16,7,8,4,22,11,14,18,17,13,14,9
150,-22,6,15,12,11,10,8,5,16,7,13,4,22,11,9,18,17,13,14,9
151,-14,7,5,4,7,10,6,10,7,9,11,8,14,7,3,6,4,11,8,3
152,-24,7,5,14,12,10,16,15,17,19,11,8,24,12,13,16,9,16,8,8
153,-24,7,5,14,12,10,16,15,17,19,16,8,24,12,8,16,9,16,8,8
154,-14,7,10,4,7,10,6,5,7,4,11,8,14,7,3,6,9,11,8,3
155,-24,7,15,14,12,10,16,5,17,9,16,8,24,12,8,16,19,11,8,13
156,-24,7,15,14,12,10,16,5,17,9,16,8,24,12,8,16,19,16,8,8
157,-16,8,5,6,8,10,4,5,8,11,4,12,16,8,12,4,11,4,12,12
158,-16,8,5,6,8,10,4,5,8,11,4,12,16,8,12,4,11,9,12,7
159,-16,8,5,6,8,10,4,5,8,11,9,12,16,8,7,4,11,4,12,12
160,-16,8,5,6,8,10,4,5,8,11,9,12,16,8,7,4,11,9,12,7
161,-16,8,5,6,8,10,4,10,8,11,4,7,16,8,12,9,6,4,12,12
162,-16,8,5,6,8,10,4,10,8,11,4,12,16,8,12,4,6,4,12,12
163,-16,8,5,6,8,10,4,10,8,11,4,12,16,8,12,4,6,9,12,7
164,-16,8,5,6,8,10,4,10,8,11,9,12,16,8,7,4,6,4,12,12
165,-16,8,5,6,8,10,4,10,8,11,9,12,16,8,7,4,6,9,12,7
166,-16,8,5,6,8,10,9,5,8,11,4,12,16,8,12,4,11,4,7,12
167,-16,8,5,6,8,10,9,10,8,11,4,12,16,8,12,4,6,4,7,12
168,-16,8,5,11,8,5,4,10,8,11,4,7,16,8,12,9,6,4,12,12
169,-16,8,5,11,8,5,4,10,8,11,4,12,16,8,12,4,6,9,12,7
170,-16,8,5,11,8,5,4,10,8,11,9,12,16,8,7,4,6,4,12,12
171,-26,8,5,16,13,10,4,15,18,21,9,12,26,13,17,14,11,9,22,17
172,-26,8,5,16,13,10,4,15,18,21,9,12,26,13,17,14,11,19,22,7
173,-26,8,5,16,13,10,14,5,18,21,9,12,26,13,17,14,21,19,12,7
174,-26,8,5,16,13,10,14,5,18,21,19,12,26,13,7,14,21,9,12,17
175,-26,8,5,16,13,10,14,15,18,21,19,12,26,13,7,14,11,19,12,7
176,-16,8,10,6,8,10,4,5,8,6,4,7,16,8,12,9,11,4,12,12
177,-16,8,10,6,8,10,4,5,8,6,4,12,16,8,12,4,11,4,12,12
178,-16,8,10,6,8,10,4,5,8,6,4,12,16,8,12,4,11,9,12,7
179,-16,8,10,6,8,10,4,5,8,6,9,12,16,8,7,4,11,4,12,12
180,-16,8,10,6,8,10,4,5,8,6,9,12,16,8,7,4,11,9,12,7
181,-16,8,10,6,8,10,9,5,8,6,4,12,16,8,12,4,11,4,7,12
182,-16,8,10,11,8,5,4,5,8,6,4,7,16,8,12,9,11,4,12,12
183,-16,8,10,11,8,5,4,5,8,6,4,12,16,8,12,4,11,9,12,7
184,-16,8,10,11,8,5,4,5,8,6,9,12,16,8,7,4,11,4,12,12
185,-26,8,15,16,13,10,4,5,18,11,9,12,26,13,17,14,21,9,22,17
186,-26,8,15,16,13,10,4,5,18,11,19,12,26,13,7,14,21,9,22,17
187,-26,8,15,16,13,10,4,15,18,11,9,12,26,13,17,14,11,19,22,7
188,-26,8,15,16,13,10,4,15,18,11,19,12,26,13,7,14,11,9,22,17
189,-26,8,15,16,13,10,14,5,18,11,19,12,26,13,7,14,21,19,12,7
190,-18,9,5,8,9,10,12,15,9,13,7,6,18,9,11,12,3,12,6,6
191,-18,9,5,8,9,10,12,15,9,13,12,6,18,9,6,12,3,7,6,11
192,-18,9,5,8,9,10,12,15,9,13,12,6,18,9,6,12,3,12,6,6
193,-18,9,15,8,9,10,12,5,9,3,7,6,18,9,11,12,13,12,6,6
194,-18,9,15,8,9,10,12,5,9,3,12,6,18,9,6,12,13,7,6,11
195,-18,9,15,8,9,10,12,5,9,3,12,6,18,9,6,12,13,12,6,6
196,-14,12,5,4,7,10,6,5,2,9,1,8,14,7,13,6,9,11,8,3
197,-14,12,5,4,7,10,6,5,2,9,11,8,14,7,3,6,9,1,8,13
198,-14,12,5,4,7,10,6,5,2,9,11,8,14,7,3,6,9,11,8,3
199,-14,12,5,4,7,10,6,10,2,9,1,8,14,7,13,6,4,11,8,3
200,-14,12,5,4,7,10,6,10,2,9,6,8,14,7,8,6,4,6,8,8
201,-14,12,5,4,7,10,6,10,2,9,6,8,14,7,8,6,4,11,8,3
202,-24,12,5,14,12,10,6,15,12,19,6,13,24,12,18,11,9,6,18,18
203,-24,12,5,14,12,10,6,15,12,19,6,18,24,12,18,6,9,6,18,18
204,-24,12,5,14,12,10,6,15,12,19,6,18,24,12,18,6,9,11,18,13
205,-24,12,5,14,12,10,6,15,12,19,11,18,24,12,13,6,9,6,18,18
206,-24,12,5,14,12,10,6,15,12,19,11,18,24,12,13,6,9,11,18,13
207,-34,12,5,24,17,10,16,15,22,29,21,8,34,17,13,26,19,11,18,23
208,-14,12,10,4,7,10,6,5,2,4,6,8,14,7,8,6,9,6,8,8
209,-14,12,10,4,7,10,6,5,2,4,11,8,14,7,3,6,9,1,8,13
210,-14,12,10,4,7,10,6,5,2,4,11,8,14,7,3,6,9,6,8,8
211,-14,12,10,4,7,10,6,10,2,4,6,8,14,7,8,6,4,6,8,8
212,-24,12,10,9,12,15,16,10,12,14,6,18,24,12,18,6,14,6,8,18
213,-24,12,10,9,12,15,16,15,12,14,6,18,24,12,18,6,9,6,8,18
214,-24,12,15,9,12,15,16,10,12,9,6,18,24,12,18,6,14,6,8,18
215,-24,12,15,9,12,15,16,15,12,9,6,18,24,12,18,6,9,6,8,18
216,-24,12,15,14,12,10,6,5,12,9,6,13,24,12,18,11,19,6,18,18
217,-24,12,15,14,12,10,6,5,12,9,6,18,24,12,18,6,19,6,18,18
218,-24,12,15,14,12,10,6,5,12,9,6,18,24,12,18,6,19,11,18,13
219,-24,12,15,14,12,10,6,5,12,9,11,18,24,12,13,6,19,6,18,18
220,-24,12,15,14,12,10,6,5,12,9,11,18,24,12,13,6,19,11,18,13
221,-34,12,15,24,17,10,16,5,22,19,11,8,34,17,23,26,29,21,18,13
222,-34,12,15,24,17,10,16,25,22,19,11,8,34,17,23,26,9,11,18,23
223,-34,12,15,24,17,10,16,25,22,19,11,8,34,17,23,26,9,21,18,13
224,-34,12,15,24,17,10,16,25,22,19,11,28,34,17,23,6,9,21,18,13
225,-34,12,15,24,17,10,16,25,22,19,21,8,34,17,13,26,9,11,18,23
226,-54,12,15,24,27,30,36,15,42,39,21,28,54,27,33,26,39,41,18,13
227,-54,12,15,24,27,30,36,15,42,39,31,28,54,27,23,26,39,41,18,13
228,-54,12,15,24,27,30,36,15,42,39,41,28,54,27,13,26,39,21,18,33
229,-54,12,15,24,27,30,36,15,42,39,41,28,54,27,13,26,39,31,18,23
230,-54,12,15,24,27,30,36,25,42,39,21,28,54,27,33,26,29,41,18,13
231,-54,12,15,24,27,30,36,25,42,39,31,28,54,27,23,26,29,41,18,13
232,-34,12,25,24,17,10,16,15,22,9,11,8,34,17,23,26,19,11,18,23
233,-34,12,25,24,17,10,16,15,22,9,11,8,34,17,23,26,19,21,18,13
234,-34,12,25,24,17,10,16,15,22,9,21,8,34,17,13,26,19,11,18,23
235,-34,12,25,24,17,10,16,15,22,9,21,28,34,17,13,6,19,11,18,23
236,-34,12,25,24,17,10,16,25,22,9,11,8,34,17,23,26,9,21,18,13
237,-34,12,25,24,17,10,16,25,22,9,21,8,34,17,13,26,9,11,18,23
238,-54,12,25,24,27,30,36,15,42,29,41,28,54,27,13,26,39,21,18,33
239,-54,12,25,24,27,30,36,15,42,29,41,28,54,27,13,26,39,31,18,23
240,-18,14,5,8,9,10,7,5,4,13,7,6,18,9,11,12,13,7,11,11
241,-18,14,5,8,9,10,12,5,4,13,7,6,18,9,11,12,13,7,6,11
242,-18,14,5,8,9,10,12,5,4,13,7,6,18,9,11,12,13,12,6,6
243,-18,14,5,8,9,10,12,5,4,13,7,11,18,9,11,7,13,7,6,11
244,-18,14,5,8,9,10,12,5,4,13,12,6,18,9,6,12,13,7,6,11
245,-18,14,5,8,9,10,12,5,4,13,12,6,18,9,6,12,13,12,6,6
246,-18,14,5,8,9,10,12,5,4,13,12,11,18,9,6,7,13,12,6,6
247,-18,14,5,8,9,10,12,10,4,13,12,6,18,9,6,12,8,7,6,11
248,-18,14,5,8,9,10,12,10,4,13,12,6,18,9,6,12,8,12,6,6
249,-18,14,5,8,9,10,12,15,4,13,2,11,18,9,16,7,3,12,6,6
250,-18,14,5,8,9,10,12,15,4,13,7,6,18,9,11,12,3,7,6,11
251,-18,14,5,8,9,10,12,15,4,13,7,6,18,9,11,12,3,12,6,6
252,-18,14,5,8,9,10,12,15,4,13,7,11,18,9,11,7,3,7,6,11
253,-18,14,5,8,9,10,12,15,4,13,7,11,18,9,11,7,3,12,6,6
254,-18,14,10,8,9,10,12,5,4,8,7,6,18,9,11,12,13,12,6,6
255,-18,14,10,8,9,10,12,5,4,8,12,6,18,9,6,12,13,12,6,6
256,-18,14,10,8,9,10,12,10,4,8,2,6,18,9,16,12,8,12,6,6
257,-18,14,10,8,9,10,12,10,4,8,12,6,18,9,6,12,8,2,6,16
258,-18,14,10,8,9,10,12,10,4,8,12,6,18,9,6,12,8,12,6,6
259,-18,14,10,8,9,10,12,15,4,8,2,6,18,9,16,12,3,12,6,6
260,-18,14,10,8,9,10,12,15,4,8,2,11,18,9,16,7,3,12,6,6
261,-18,14,10,8,9,10,12,15,4,8,7,6,18,9,11,12,3,12,6,6
262,-18,14,15,8,9,10,12,5,4,3,7,6,18,9,11,12,13,7,6,11
263,-18,14,15,8,9,10,12,5,4,3,7,11,18,9,11,7,13,7,6,11
264,-18,14,15,8,9,10,12,5,4,3,12,6,18,9,6,12,13,7,6,11
265,-18,14,15,8,9,10,12,5,4,3,12,11,18,9,6,7,13,2,6,16
266,-18,14,15,8,9,10,12,5,4,3,12,11,18,9,6,7,13,7,6,11
267,-18,14,15,8,9,10,12,10,4,3,12,6,18,9,6,12,8,2,6,16
268,-18,14,15,8,9,10,12,10,4,3,12,6,18,9,6,12,8,7,6,11
269,-18,14,15,8,9,10,12,10,4,3,12,11,18,9,6,7,8,2,6,16
270,-18,14,15,8,9,10,12,15,4,3,7,6,18,9,11,12,3,7,6,11
271,-22,16,5,12,11,10,8,5,6,17,13,4,22,11,9,18,17,13,14,9
272,-22,16,5,12,11,10,8,15,6,17,3,14,22,11,19,8,7,13,14,9
273,-22,16,5,12,11,10,8,15,6,17,13,4,22,11,9,18,7,3,14,19
274,-22,16,5,12,11,10,8,15,6,17,13,4,22,11,9,18,7,13,14,9
275,-22,16,5,12,11,10,8,15,6,17,13,14,22,11,9,8,7,3,14,19
276,-22,16,5,12,11,10,8,15,6,17,13,14,22,11,9,8,7,13,14,9
277,-42,16,5,32,21,10,28,15,26,37,13,24,42,21,29,18,27,23,14,19
278,-22,16,15,12,11,10,8,5,6,7,3,4,22,11,19,18,17,13,14,9
279,-22,16,15,12,11,10,8,5,6,7,3,14,22,11,19,8,17,13,14,9
280,-22,16,15,12,11,10,8,5,6,7,13,4,22,11,9,18,17,13,14,9
281,-22,16,15,12,11,10,8,5,6,7,13,14,22,11,9,8,17,3,14,19
282,-22,16,15,12,11,10,8,5,6,7,13,14,22,11,9,8,17,13,14,9
283,-22,16,15,12,11,10,8,15,6,7,3,4,22,11,19,18,7,13,14,9
284,-22,16,15,12,11,10,8,15,6,7,3,14,22,11,19,8,7,13,14,9
285,-22,16,15,12,11,10,8,15,6,7,13,4,22,11,9,18,7,3,14,19
286,-22,16,15,12,11,10,8,15,6,7,13,4,22,11,9,18,7,13,14,9
287,-22,16,15,12,11,10,8,15,6,7,13,14,22,11,9,8,7,3,14,19
288,-42,16,15,12,21,30,8,25,26,27,13,24,42,21,29,18,17,33,34,9
289,-42,16,15,12,21,30,8,25,26,27,23,24,42,21,19,18,17,33,34,9
290,-42,16,15,12,21,30,28,15,26,27,13,24,42,21,29,18,27,33,14,9
291,-42,16,15,12,21,30,28,15,26,27,23,24,42,21,19,18,27,33,14,9
292,-42,16,15,12,21,30,28,15,26,27,33,24,42,21,9,18,27,13,14,29
293,-42,16,15,12,21,30,28,15,26,27,33,24,42,21,9,18,27,23,14,19
294,-42,16,15,12,21,30,28,25,26,27,13,24,42,21,29,18,17,33,14,9
295,-42,16,15,12,21,30,28,25,26,27,23,24,42,21,19,18,17,33,14,9
296,-42,16,15,32,21,10,8,25,26,27,23,24,42,21,19,18,17,13,34,29
297,-42,16,15,32,21,10,28,5,26,27,23,24,42,21,19,18,37,13,14,29
298,-42,16,15,32,21,10,28,25,26,27,23,24,42,21,19,18,17,33,14,9
299,-42,16,25,12,21,30,8,15,26,17,33,24,42,21,9,18,27,13,34,29
300,-42,16,25,12,21,30,8,15,26,17,33,24,42,21,9,18,27,23,34,19
301,-42,16,25,12,21,30,28,15,26,17,33,24,42,21,9,18,27,13,14,29
302,-42,16,25,12,21,30,28,15,26,17,33,24,42,21,9,18,27,23,14,19
303,-42,16,25,12,21,30,28,35,26,17,13,24,42,21,29,18,7,23,14,19
304,-42,16,25,32,21,10,8,15,26,17,13,24,42,21,29,18,27,23,34,19
305,-42,16,25,32,21,10,28,15,26,17,33,24,42,21,9,18,27,23,14,19
306,-42,16,25,32,21,10,28,35,26,17,13,14,42,21,29,28,7,23,14,19
307,-42,16,25,32,21,10,28,35,26,17,13,24,42,21,29,18,7,23,14,19
308,-42,16,35,12,21,30,28,25,26,7,23,24,42,21,19,18,17,13,14,29
309,-42,16,35,32,21,10,28,25,26,7,23,14,42,21,19,28,17,13,14,29
310,-42,16,35,32,21,10,28,25,26,7,23,24,42,21,19,18,17,13,14,29
311,-42,16,35,32,21,10,28,35,26,7,13,14,42,21,29,28,7,23,14,19
312,-42,16,35,32,21,10,28,35,26,7,23,14,42,21,19,28,7,13,14,29
313,-24,17,5,14,12,10,16,15,7,19,16,8,24,12,8,16,9,11,8,13
