# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-28,28,22,16,10,21,15,9,3,14,25,19,13,7,18,12,6
42,-28,28,22,16,10,21,15,9,20,14,8,19,13,7,18,12,6
43,-30,30,9,5,18,14,10,6,19,15,11,24,20,16,12,25,21
44,-30,30,9,5,18,14,10,23,19,15,11,7,20,16,12,25,21
45,-30,30,9,22,18,14,10,6,19,15,11,24,20,16,12,8,21
46,-30,30,9,22,18,14,10,23,19,15,11,7,20,16,12,8,21
47,-30,30,9,22,18,14,27,6,19,15,11,24,3,16,12,8,21
48,-30,30,26,22,18,14,10,6,2,15,28,24,20,16,12,8,4
49,-30,30,26,22,18,14,10,6,19,15,11,24,20,16,12,8,4
50,-30,30,26,22,18,14,10,23,19,15,11,7,20,16,12,8,4
51,-32,32,13,11,9,7,22,20,18,16,14,12,10,25,23,21,19
52,-32,32,13,11,9,24,22,20,18,16,14,12,10,8,23,21,19
53,-32,32,13,11,26,7,22,20,18,16,14,12,10,25,6,21,19
54,-32,32,13,11,26,24,22,20,18,16,14,12,10,8,6,21,19
55,-32,32,13,28,9,24,22,20,18,16,14,12,10,8,23,4,19
56,-32,32,13,28,26,24,22,20,18,16,14,12,10,8,6,4,19
57,-36,36,4,23,8,10,12,14,16,18,20,22,24,26,28,13,32
58,-36,36,4,23,8,27,12,14,16,18,20,22,24,9,28,13,32
59,-36,36,21,6,8,10,12,14,16,18,20,22,24,26,28,30,15
60,-36,36,21,6,8,27,12,14,16,18,20,22,24,9,28,30,15
61,-36,36,21,6,25,10,12,14,16,18,20,22,24,26,11,30,15
62,-36,36,21,6,25,10,12,31,16,18,20,5,24,26,11,30,15
63,-36,36,21,6,25,27,12,14,16,18,20,22,24,9,11,30,15
64,-36,36,21,6,25,27,12,14,33,18,3,22,24,9,11,30,15
65,-36,36,21,23,8,10,12,14,16,18,20,22,24,26,28,13,15
66,-36,36,21,23,8,10,12,31,16,18,20,5,24,26,28,13,15
67,-36,36,21,23,8,10,29,14,16,18,20,22,7,26,28,13,15
68,-36,36,21,23,8,27,12,14,16,18,20,22,24,9,28,13,15
69,-36,36,21,23,8,27,29,14,16,18,20,22,7,9,28,13,15
70,-36,36,21,23,25,10,12,31,16,18,20,5,24,26,11,13,15
71,-36,36,21,23,25,10,29,14,16,18,20,22,7,26,11,13,15
72,-36,36,21,23,25,27,12,14,16,18,20,22,24,9,11,13,15
73,-38,38,8,12,16,20,24,11,32,19,6,27,14,18,22,26,30
74,-38,38,8,12,16,20,24,28,15,19,23,10,14,18,22,26,30
75,-38,38,8,12,16,20,24,28,32,19,6,10,14,18,22,26,30
76,-38,38,8,29,16,20,24,11,15,19,23,27,14,18,22,9,30
77,-38,38,8,29,16,20,24,28,15,19,23,10,14,18,22,9,30
78,-38,38,25,12,16,20,24,11,32,19,6,27,14,18,22,26,13
79,-38,38,25,12,16,20,24,28,32,19,6,10,14,18,22,26,13
80,-38,38,25,12,33,20,24,28,15,19,23,10,14,18,5,26,13
81,-40,40,12,18,7,30,19,25,14,20,26,15,21,10,33,22,28
82,-40,40,12,18,24,13,19,8,14,20,26,32,21,27,16,22,28
83,-40,40,12,18,24,13,19,8,31,20,9,32,21,27,16,22,28
84,-40,40,12,18,24,13,36,8,14,20,26,32,4,27,16,22,28
85,-40,40,12,18,24,13,36,8,31,20,9,32,4,27,16,22,28
86,-40,40,12,18,24,30,19,8,31,20,9,32,21,10,16,22,28
87,-40,40,12,18,24,30,19,25,31,20,9,15,21,10,16,22,28
88,-40,40,12,35,7,30,19,25,14,20,26,15,21,10,33,5,28
89,-40,40,12,35,24,30,19,25,14,20,26,15,21,10,16,5,28
90,-40,40,29,18,7,30,19,25,14,20,26,15,21,10,33,22,11
91,-40,40,29,18,24,13,19,8,31,20,9,32,21,27,16,22,11
92,-40,40,29,18,24,30,19,8,14,20,26,32,21,10,16,22,11
93,-40,40,29,18,24,30,19,8,31,20,9,32,21,10,16,22,11
94,-42,42,16,7,32,23,14,22,13,21,29,20,28,19,10,35,26
95,-42,42,16,7,32,23,14,22,30,21,12,20,28,19,10,35,26
96,-42,42,16,24,15,6,14,22,30,21,12,20,28,36,27,18,26
97,-42,42,16,24,15,6,31,22,30,21,12,20,11,36,27,18,26
98,-42,42,16,24,32,6,14,22,30,21,12,20,28,36,10,18,26
99,-42,42,16,24,32,6,31,22,30,21,12,20,11,36,10,18,26
100,-42,42,33,24,15,6,14,22,30,21,12,20,28,36,27,18,9
101,-42,42,33,24,15,6,14,39,30,21,12,3,28,36,27,18,9
102,-42,42,33,24,15,6,31,22,30,21,12,20,11,36,27,18,9
103,-42,42,33,24,15,23,31,22,30,21,12,20,11,19,27,18,9
104,-42,42,33,24,32,23,14,22,30,21,12,20,28,19,10,18,9
105,-44,44,20,13,6,33,26,19,12,22,32,25,18,11,38,31,24
106,-44,44,20,13,23,16,26,36,12,22,32,8,18,28,21,31,24
107,-44,44,20,13,40,16,26,36,12,22,32,8,18,28,4,31,24
108,-44,44,20,30,6,16,26,19,12,22,32,25,18,28,38,14,24
109,-44,44,20,30,6,33,26,19,12,22,32,25,18,11,38,14,24
110,-46,46,7,36,14,26,21,16,28,23,18,30,25,20,32,10,39
111,-46,46,7,36,14,26,21,33,28,23,18,13,25,20,32,10,39
112,-46,46,24,19,14,9,38,16,28,23,18,30,8,37,32,27,22
113,-46,46,24,19,31,9,38,16,28,23,18,30,8,37,15,27,22
114,-46,46,24,36,14,26,38,16,28,23,18,30,8,20,32,10,22
115,-48,48,11,25,22,36,33,30,27,24,21,18,15,12,26,23,37
116,-48,48,11,42,22,36,16,30,27,24,21,18,32,12,26,6,37
117,-48,48,11,42,22,36,33,30,27,24,21,18,15,12,26,6,37
118,-48,48,28,8,22,19,16,30,10,24,38,18,32,29,26,40,20
119,-48,48,28,8,22,36,16,13,44,24,4,35,32,12,26,40,20
120,-48,48,28,8,39,19,16,30,10,24,38,18,32,29,9,40,20
121,-48,48,28,8,39,19,16,30,27,24,21,18,32,29,9,40,20
122,-48,48,28,8,39,36,16,30,27,24,21,18,32,12,9,40,20
123,-48,48,28,25,5,36,33,30,10,24,38,18,15,12,43,23,20
124,-48,48,28,25,22,36,16,13,10,24,38,35,32,12,26,23,20
125,-48,48,28,25,22,36,33,30,10,24,38,18,15,12,26,23,20
126,-48,48,28,25,39,36,16,30,27,24,21,18,32,12,9,23,20
127,-48,48,28,42,22,36,16,30,27,24,21,18,32,12,26,6,20
128,-50,50,15,14,30,12,28,10,26,25,24,40,22,38,20,36,35
129,-50,50,15,14,30,29,28,10,43,25,7,40,22,21,20,36,35
130,-50,50,15,31,30,12,45,10,26,25,24,40,5,38,20,19,35
131,-50,50,32,14,30,12,28,10,26,25,24,40,22,38,20,36,18
132,-50,50,32,14,30,12,28,44,26,25,24,6,22,38,20,36,18
133,-50,50,32,14,30,29,28,10,43,25,7,40,22,21,20,36,18
134,-52,52,19,20,38,22,40,24,42,26,10,28,12,30,14,32,33
135,-52,52,19,20,38,39,23,24,42,26,10,28,29,13,14,32,33
136,-52,52,36,20,4,39,40,24,8,26,44,28,12,13,48,32,16
137,-52,52,36,20,21,22,40,24,42,26,10,28,12,30,31,32,16
138,-52,52,36,20,21,39,40,24,8,26,44,28,12,13,31,32,16
139,-52,52,36,20,38,39,40,24,25,26,27,28,12,13,14,32,16
140,-54,54,6,26,12,32,18,38,24,27,30,16,36,22,42,28,48
141,-54,54,6,43,12,32,18,21,24,27,30,33,36,22,42,11,48
142,-54,54,6,43,12,32,18,38,24,27,30,16,36,22,42,11,48
143,-54,54,23,9,46,15,18,38,24,27,30,16,36,39,8,45,31
144,-54,54,23,9,46,32,18,38,24,27,30,16,36,22,8,45,31
145,-54,54,23,43,12,32,18,21,24,27,30,33,36,22,42,11,31
146,-54,54,40,26,12,15,18,21,24,27,30,33,36,39,42,28,14
147,-54,54,40,26,12,15,18,38,24,27,30,16,36,39,42,28,14
148,-54,54,40,26,12,32,18,21,24,27,30,33,36,22,42,28,14
149,-54,54,40,26,12,32,18,38,24,27,30,16,36,22,42,28,14
150,-54,54,40,26,46,32,18,38,24,27,30,16,36,22,8,28,14
151,-56,56,10,32,20,42,30,35,40,28,16,21,26,14,36,24,46
152,-56,56,10,49,20,42,30,35,23,28,33,21,26,14,36,7,46
153,-56,56,27,32,20,8,47,18,40,28,16,38,9,48,36,24,29
154,-56,56,27,32,37,8,47,18,40,28,16,38,9,48,19,24,29
155,-56,56,44,32,20,42,30,35,40,28,16,21,26,14,36,24,12
156,-58,58,14,21,28,18,42,32,22,29,36,26,16,40,30,37,44
157,-58,58,14,38,28,18,42,15,22,29,36,43,16,40,30,20,44
158,-58,58,14,38,28,18,42,32,22,29,36,26,16,40,30,20,44
159,-58,58,48,38,28,18,42,32,22,29,36,26,16,40,30,20,10
160,-60,60,18,10,36,28,20,46,21,30,39,14,40,32,24,50,42
161,-60,60,18,27,36,11,54,12,38,30,22,48,6,49,24,33,42
162,-60,60,18,27,36,28,20,12,21,30,39,48,40,32,24,33,42
163,-60,60,18,27,36,45,20,12,21,30,39,48,40,15,24,33,42
164,-60,60,18,27,36,45,20,12,38,30,22,48,40,15,24,33,42
165,-60,60,18,44,19,28,20,46,38,30,22,14,40,32,41,16,42
166,-60,60,18,44,19,28,37,46,38,30,22,14,23,32,41,16,42
167,-60,60,18,44,36,28,20,12,21,30,39,48,40,32,24,16,42
168,-60,60,18,44,36,28,20,46,21,30,39,14,40,32,24,16,42
169,-60,60,18,44,36,28,37,12,21,30,39,48,23,32,24,16,42
170,-60,60,18,44,36,28,37,46,38,30,22,14,23,32,24,16,42
171,-60,60,18,44,36,45,20,29,21,30,39,31,40,15,24,16,42
172,-60,60,35,10,36,28,20,12,38,30,22,48,40,32,24,50,25
173,-60,60,35,10,36,45,20,12,38,30,22,48,40,15,24,50,25
174,-60,60,35,10,36,45,20,12,55,30,5,48,40,15,24,50,25
175,-60,60,35,10,53,28,20,46,21,30,39,14,40,32,7,50,25
176,-60,60,35,27,36,45,20,12,21,30,39,48,40,15,24,33,25
177,-60,60,35,44,19,45,20,29,38,30,22,31,40,15,41,16,25
178,-62,62,22,16,44,38,32,26,54,31,8,36,30,24,18,46,40
179,-62,62,22,50,10,38,32,26,20,31,42,36,30,24,52,12,40
180,-62,62,22,50,44,38,32,26,20,31,42,36,30,24,18,12,40
181,-64,64,9,56,18,48,27,40,36,32,28,24,37,16,46,8,55
182,-64,64,26,22,18,48,44,23,36,32,28,41,20,16,46,42,38
183,-64,64,26,22,18,48,44,40,19,32,45,24,20,16,46,42,38
184,-64,64,26,22,35,48,44,40,19,32,45,24,20,16,29,42,38
185,-64,64,43,22,18,14,44,23,36,32,28,41,20,50,46,42,21
186,-64,64,43,22,18,14,44,40,36,32,28,24,20,50,46,42,21
187,-64,64,43,22,18,48,44,23,36,32,28,41,20,16,46,42,21
188,-64,64,43,22,18,48,44,40,19,32,45,24,20,16,46,42,21
189,-64,64,43,22,18,48,44,40,36,32,28,24,20,16,46,42,21
190,-64,64,43,22,35,48,44,40,19,32,45,24,20,16,29,42,21
191,-64,64,43,22,52,48,44,40,36,32,28,24,20,16,12,42,21
192,-66,66,30,11,43,24,22,54,18,33,48,12,44,42,23,55,36
193,-66,66,30,11,60,24,22,54,18,33,48,12,44,42,6,55,36
194,-66,66,30,28,26,24,22,20,52,33,14,46,44,42,40,38,36
195,-66,66,30,28,26,24,22,54,18,33,48,12,44,42,40,38,36
196,-66,66,30,28,26,24,22,54,52,33,14,12,44,42,40,38,36
197,-66,66,30,28,26,24,56,20,52,33,14,46,10,42,40,38,36
198,-66,66,30,28,60,24,22,54,18,33,48,12,44,42,6,38,36
199,-66,66,30,45,26,24,22,54,18,33,48,12,44,42,40,21,36
200,-66,66,30,45,43,24,22,54,18,33,48,12,44,42,23,21,36
201,-66,66,47,28,26,24,22,20,52,33,14,46,44,42,40,38,19
202,-66,66,47,28,43,24,22,20,52,33,14,46,44,42,23,38,19
203,-70,70,21,40,42,10,46,14,50,35,20,56,24,60,28,30,49
204,-70,70,21,40,42,10,63,14,50,35,20,56,7,60,28,30,49
205,-70,70,38,40,42,10,46,14,50,35,20,56,24,60,28,30,32
206,-70,70,55,40,25,44,46,48,50,35,20,22,24,26,45,30,15
207,-72,72,8,46,16,54,24,45,32,36,40,27,48,18,56,26,64
208,-72,72,8,63,16,54,24,45,32,36,40,27,48,18,56,9,64
209,-72,72,25,12,50,20,24,28,32,36,40,44,48,52,22,60,47
210,-72,72,25,29,16,54,24,45,32,36,40,27,48,18,56,43,47
211,-72,72,25,29,50,54,24,45,49,36,23,27,48,18,22,43,47
212,-72,72,25,46,50,54,24,28,32,36,40,44,48,18,22,26,47
213,-72,72,25,46,50,54,24,28,49,36,23,44,48,18,22,26,47
214,-72,72,25,46,50,54,24,45,49,36,23,27,48,18,22,26,47
215,-72,72,25,63,16,54,24,45,32,36,40,27,48,18,56,9,47
216,-72,72,42,29,16,54,24,45,32,36,40,27,48,18,56,43,30
217,-72,72,42,29,16,54,58,28,32,36,40,44,14,18,56,43,30
218,-72,72,42,46,16,54,24,45,32,36,40,27,48,18,56,26,30
219,-72,72,42,46,50,54,24,28,49,36,23,44,48,18,22,26,30
220,-72,72,42,46,50,54,24,45,49,36,23,27,48,18,22,26,30
221,-76,76,16,58,32,40,48,56,47,38,29,20,28,36,44,18,60
222,-76,76,50,24,49,57,48,22,30,38,46,54,28,19,27,52,26
223,-78,78,20,30,40,16,60,36,46,39,32,42,18,62,38,48,58
224,-78,78,54,30,23,16,60,36,46,39,32,42,18,62,55,48,24
225,-78,78,54,30,40,16,60,36,46,39,32,42,18,62,38,48,24
226,-78,78,54,30,57,33,26,36,63,39,15,42,52,45,21,48,24
227,-80,80,24,36,48,60,55,50,28,40,52,30,25,20,32,44,56
228,-80,80,24,53,48,26,38,16,28,40,52,64,42,54,32,27,56
229,-80,80,24,53,48,26,55,16,28,40,52,64,25,54,32,27,56
230,-80,80,24,53,48,60,55,50,28,40,52,30,25,20,32,27,56
231,-80,80,58,36,14,60,38,33,28,40,52,47,42,20,66,44,22
232,-80,80,58,36,14,60,55,50,28,40,52,30,25,20,66,44,22
233,-84,84,32,14,64,29,28,44,26,42,58,40,56,55,20,70,52
234,-84,84,32,14,64,46,28,61,26,42,58,23,56,38,20,70,52
235,-84,84,32,31,30,63,28,27,26,42,58,57,56,21,54,53,52
236,-84,84,32,31,64,63,28,44,60,42,24,40,56,21,20,53,52
237,-84,84,32,48,30,63,28,27,60,42,24,57,56,21,54,36,52
238,-84,84,32,48,64,63,28,44,60,42,24,40,56,21,20,36,52
239,-84,84,49,48,30,63,28,27,60,42,24,57,56,21,54,36,35
240,-84,84,49,48,64,63,28,44,60,42,24,40,56,21,20,36,35
241,-84,84,66,48,30,29,28,27,60,42,24,57,56,55,54,36,18
242,-84,84,66,48,30,46,28,27,60,42,24,57,56,38,54,36,18
243,-84,84,66,48,30,46,28,61,60,42,24,23,56,38,54,36,18
244,-90,90,44,32,54,42,30,18,74,45,16,72,60,48,36,58,46
245,-90,90,61,32,54,42,30,18,74,45,16,72,60,48,36,58,29
246,-96,96,22,50,44,72,66,60,37,48,59,36,30,24,52,46,74
247,-96,96,22,67,44,72,66,60,37,48,59,36,30,24,52,29,74
248,-96,96,22,84,27,72,32,60,54,48,42,36,64,24,69,12,74
249,-96,96,22,84,44,72,32,60,37,48,59,36,64,24,52,12,74
250,-96,96,39,33,78,72,32,60,54,48,42,36,64,24,18,63,57
251,-96,96,39,50,78,72,32,60,54,48,42,36,64,24,18,46,57
252,-96,96,39,84,27,72,32,60,54,48,42,36,64,24,69,12,57
253,-96,96,56,33,27,72,66,60,20,48,76,36,30,24,69,63,40
254,-96,96,56,33,44,72,66,60,20,48,76,36,30,24,52,63,40
255,-96,96,73,50,27,72,66,60,54,48,42,36,30,24,69,46,23
256,-98,98,26,56,52,14,78,40,70,49,28,58,20,84,46,42,72
257,-100,100,64,28,60,75,56,20,52,50,48,80,44,25,40,72,36
258,-100,100,64,28,60,75,56,20,69,50,31,80,44,25,40,72,36
259,-104,104,72,40,25,78,80,48,50,52,54,56,24,26,79,64,32
260,-120,120,36,54,72,90,40,75,42,60,78,45,80,30,48,66,84
261,-120,120,36,88,72,90,40,75,42,60,78,45,80,30,48,32,84
262,-120,120,53,54,72,90,40,24,93,60,27,96,80,30,48,66,67
263,-120,120,70,54,72,90,40,24,93,60,27,96,80,30,48,66,50
264,-120,120,70,88,38,90,40,75,76,60,44,45,80,30,82,32,50
265,-138,138,38,108,42,78,46,48,84,69,54,90,92,60,96,30,100
266,-138,138,72,108,42,78,46,48,84,69,54,90,92,60,96,30,66
