# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-4,1,1,2,1,2,2,3,2,1,2,3,2,1,3,2,2,3,2,3
20,-4,1,1,2,1,2,2,3,2,2,3,3,2,1,3,2,1,2,2,3
21,-4,1,1,2,2,2,2,3,2,3,1,3,2,3,1,2,3,1,2,2
22,-4,1,1,2,2,2,2,3,2,3,3,3,2,1,3,2,1,1,2,2
23,-4,1,2,2,3,2,2,2,2,1,1,3,2,3,1,2,3,3,2,1
24,-4,1,2,2,3,2,2,2,2,3,3,3,2,3,1,2,1,1,2,1
25,-4,1,3,2,1,2,2,1,2,1,1,3,2,2,2,2,3,3,2,3
26,-4,1,3,2,1,2,2,1,2,1,2,3,2,1,3,2,2,3,2,3
27,-4,1,3,2,1,2,2,1,2,2,3,3,2,1,3,2,1,2,2,3
28,-4,1,3,2,3,2,2,1,2,3,1,3,2,2,2,2,3,1,2,1
29,-4,2,1,1,1,2,3,3,2,2,1,2,2,1,3,2,3,2,2,3
30,-4,2,1,1,2,2,3,3,2,1,3,2,2,3,1,2,1,3,2,2
31,-4,2,1,1,3,2,3,3,2,1,3,2,2,2,2,2,1,3,2,1
32,-4,2,1,1,3,2,3,3,2,2,3,2,2,1,3,2,1,2,2,1
33,-4,2,1,2,1,2,2,3,2,1,1,2,2,1,3,2,3,3,2,3
34,-4,2,1,2,1,2,2,3,2,1,3,2,2,1,3,2,1,3,2,3
35,-4,2,1,2,1,2,2,3,2,1,3,2,2,3,1,2,1,3,2,3
36,-4,2,1,2,1,2,2,3,2,3,1,2,2,1,3,2,3,1,2,3
37,-4,2,1,2,1,2,2,3,2,3,1,2,2,3,1,2,3,1,2,3
38,-4,2,1,2,1,2,2,3,2,3,3,2,2,1,3,2,1,1,2,3
39,-4,2,1,2,3,2,2,3,2,1,1,2,2,3,1,2,3,3,2,1
40,-4,2,1,2,3,2,2,3,2,1,3,2,2,1,3,2,1,3,2,1
41,-4,2,1,2,3,2,2,3,2,1,3,2,2,3,1,2,1,3,2,1
42,-4,2,1,2,3,2,2,3,2,3,1,2,2,1,3,2,3,1,2,1
43,-4,2,1,2,3,2,2,3,2,3,1,2,2,3,1,2,3,1,2,1
44,-4,2,1,2,3,2,2,3,2,3,3,2,2,1,3,2,1,1,2,1
45,-4,2,1,2,3,2,2,3,2,3,3,2,2,3,1,2,1,1,2,1
46,-4,2,1,3,1,2,1,3,2,3,1,2,2,2,2,2,3,1,2,3
47,-4,2,1,3,2,2,1,3,2,3,1,2,2,1,3,2,3,1,2,2
48,-4,2,1,3,3,2,1,3,2,1,2,2,2,3,1,2,2,3,2,1
49,-4,2,1,3,3,2,1,3,2,3,2,2,2,1,3,2,2,1,2,1
50,-4,2,2,1,1,2,3,2,2,3,1,2,2,3,1,2,3,1,2,3
51,-4,2,2,1,3,2,3,2,2,3,1,2,2,1,3,2,3,1,2,1
52,-6,2,2,2,2,3,4,4,2,2,2,4,2,4,2,4,4,4,4,4
53,-6,2,2,2,2,3,4,4,2,4,4,4,2,4,2,4,2,2,4,4
54,-6,2,2,2,2,3,4,4,4,2,2,4,2,4,2,4,4,4,2,4
55,-6,2,2,2,2,3,4,4,4,2,2,4,4,2,4,2,4,4,2,4
56,-6,2,2,2,2,3,4,4,4,2,4,4,4,2,4,2,2,4,2,4
57,-6,2,2,2,4,3,4,4,2,2,2,4,2,2,4,4,4,4,4,2
58,-6,2,2,2,4,3,4,4,2,2,4,4,4,4,2,2,2,4,4,2
59,-6,2,2,2,4,3,4,4,2,4,4,4,2,2,4,4,2,2,4,2
60,-6,2,2,2,4,3,4,4,4,1,2,4,2,3,3,4,4,5,2,2
61,-6,2,2,2,4,3,4,4,4,2,2,4,2,2,4,4,4,4,2,2
62,-6,2,2,2,4,3,4,4,4,2,2,4,2,4,2,4,4,4,2,2
63,-6,2,2,2,4,3,4,4,4,4,2,4,2,2,4,4,4,2,2,2
64,-6,2,2,2,4,3,4,4,4,4,2,4,2,4,2,4,4,2,2,2
65,-6,2,2,2,4,3,4,4,4,4,2,4,4,4,2,2,4,2,2,2
66,-6,2,2,2,4,3,4,4,4,4,3,4,2,1,5,4,3,2,2,2
67,-6,2,2,2,4,3,4,4,4,4,4,4,2,2,4,4,2,2,2,2
68,-6,2,2,2,4,3,4,4,4,4,4,4,2,4,2,4,2,2,2,2
69,-4,2,2,3,1,2,1,2,2,1,3,2,2,3,1,2,1,3,2,3
70,-4,2,2,3,3,2,1,2,2,1,3,2,2,1,3,2,1,3,2,1
71,-6,2,2,4,1,3,2,4,2,3,4,4,2,4,2,4,2,3,4,5
72,-6,2,2,4,2,3,2,4,2,2,2,4,2,4,2,4,4,4,4,4
73,-6,2,2,4,2,3,2,4,2,2,2,4,4,4,2,2,4,4,4,4
74,-6,2,2,4,2,3,2,4,2,2,4,4,2,4,2,4,2,4,4,4
75,-6,2,2,4,2,3,2,4,2,4,4,4,2,4,2,4,2,2,4,4
76,-6,2,2,4,2,3,2,4,2,4,4,4,4,4,2,2,2,2,4,4
77,-6,2,2,4,2,3,2,4,4,2,4,4,4,2,4,2,2,4,2,4
78,-6,2,2,4,2,3,2,4,4,4,2,4,2,2,4,4,4,2,2,4
79,-6,2,2,4,2,3,2,4,4,4,2,4,2,4,2,4,4,2,2,4
80,-6,2,2,4,4,3,2,4,2,2,2,4,4,2,4,2,4,4,4,2
81,-6,2,2,4,4,3,2,4,2,2,4,4,2,2,4,4,2,4,4,2
82,-6,2,2,4,4,3,2,4,2,2,4,4,2,4,2,4,2,4,4,2
83,-6,2,2,4,4,3,2,4,2,4,4,4,2,2,4,4,2,2,4,2
84,-6,2,2,4,4,3,2,4,2,4,4,4,2,4,2,4,2,2,4,2
85,-6,2,2,4,4,3,2,4,2,4,4,4,4,2,4,2,2,2,4,2
86,-6,2,2,4,4,3,2,4,2,5,4,4,2,3,3,4,2,1,4,2
87,-6,2,2,4,4,3,2,4,4,2,4,4,2,4,2,4,2,4,2,2
88,-4,2,3,1,1,2,3,1,2,1,2,2,2,3,1,2,2,3,2,3
89,-4,2,3,1,1,2,3,1,2,3,2,2,2,1,3,2,2,1,2,3
90,-4,2,3,1,2,2,3,1,2,1,3,2,2,3,1,2,1,3,2,2
91,-4,2,3,1,3,2,3,1,2,1,3,2,2,2,2,2,1,3,2,1
92,-4,2,3,2,1,2,2,1,2,1,1,2,2,1,3,2,3,3,2,3
93,-4,2,3,2,1,2,2,1,2,1,1,2,2,3,1,2,3,3,2,3
94,-4,2,3,2,1,2,2,1,2,1,3,2,2,1,3,2,1,3,2,3
95,-4,2,3,2,1,2,2,1,2,1,3,2,2,3,1,2,1,3,2,3
96,-4,2,3,2,1,2,2,1,2,3,1,2,2,1,3,2,3,1,2,3
97,-4,2,3,2,1,2,2,1,2,3,1,2,2,3,1,2,3,1,2,3
98,-4,2,3,2,1,2,2,1,2,3,3,2,2,1,3,2,1,1,2,3
99,-4,2,3,2,3,2,2,1,2,1,1,2,2,3,1,2,3,3,2,1
100,-4,2,3,2,3,2,2,1,2,1,3,2,2,1,3,2,1,3,2,1
101,-4,2,3,2,3,2,2,1,2,1,3,2,2,3,1,2,1,3,2,1
102,-4,2,3,2,3,2,2,1,2,3,1,2,2,1,3,2,3,1,2,1
103,-4,2,3,2,3,2,2,1,2,3,1,2,2,3,1,2,3,1,2,1
104,-4,2,3,2,3,2,2,1,2,3,3,2,2,3,1,2,1,1,2,1
105,-4,2,3,3,1,2,1,1,2,2,1,2,2,3,1,2,3,2,2,3
106,-4,2,3,3,1,2,1,1,2,3,1,2,2,2,2,2,3,1,2,3
107,-4,2,3,3,2,2,1,1,2,3,1,2,2,1,3,2,3,1,2,2
108,-4,2,3,3,3,2,1,1,2,2,3,2,2,3,1,2,1,2,2,1
109,-8,2,3,4,3,4,4,5,6,3,3,6,6,5,3,2,5,5,2,5
110,-10,2,3,4,3,5,6,7,4,3,3,8,4,7,3,6,7,7,6,7
111,-10,2,3,4,3,5,6,7,4,3,3,8,6,7,3,4,7,7,6,7
112,-10,2,3,4,3,5,6,7,6,3,3,8,4,7,3,6,7,7,4,7
113,-6,2,4,2,1,3,4,2,4,3,2,4,2,4,2,4,4,3,2,5
114,-6,2,4,2,2,3,4,2,2,2,2,4,2,4,2,4,4,4,4,4
115,-6,2,4,2,2,3,4,2,2,4,4,4,2,4,2,4,2,2,4,4
116,-6,2,4,2,2,3,4,2,4,2,2,4,2,4,2,4,4,4,2,4
117,-6,2,4,2,2,3,4,2,4,2,4,4,4,2,4,2,2,4,2,4
118,-6,2,4,2,2,3,4,2,4,4,2,4,2,4,2,4,4,2,2,4
119,-6,2,4,2,2,3,4,2,4,4,4,4,2,4,2,4,2,2,2,4
120,-6,2,4,2,2,3,4,2,4,4,4,4,4,2,4,2,2,2,2,4
121,-6,2,4,2,3,3,4,2,4,4,5,4,2,4,2,4,1,2,2,3
122,-6,2,4,2,4,3,4,2,2,2,2,4,2,2,4,4,4,4,4,2
123,-6,2,4,2,4,3,4,2,2,2,4,4,4,4,2,2,2,4,4,2
