# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-6,2,2,2,2,4,2,3,4,2,4,4,4,4,6,2,2,4,4
19,-6,2,2,2,4,4,2,3,4,2,2,4,4,4,6,2,4,2,4
20,-6,2,2,4,2,2,4,3,2,4,4,2,4,4,6,4,2,4,2
21,-6,2,2,4,4,2,2,3,4,4,2,2,4,4,6,4,4,2,2
22,-6,2,2,4,4,4,4,3,2,2,2,2,4,4,6,2,2,4,4
23,-6,2,4,2,2,2,2,3,4,4,4,4,2,4,6,2,2,4,4
24,-6,2,4,2,2,2,2,3,4,4,4,4,2,4,6,2,4,2,4
25,-6,2,4,2,2,2,2,3,4,4,4,4,2,4,6,4,2,4,2
26,-6,2,4,2,2,4,2,3,4,2,4,4,2,4,6,4,2,4,2
27,-6,2,4,2,2,4,4,3,2,2,4,4,2,4,6,2,2,4,4
28,-6,2,4,2,2,4,4,3,2,2,4,4,2,4,6,2,4,2,4
29,-6,2,4,2,2,4,4,3,2,2,4,4,2,4,6,4,4,2,2
30,-6,2,4,2,4,2,4,3,2,4,2,4,2,4,6,2,2,4,4
31,-6,2,4,2,4,4,4,3,2,2,2,4,2,4,6,2,2,4,4
32,-6,2,4,2,4,4,4,3,2,2,2,4,2,4,6,2,4,2,4
33,-6,2,4,4,2,2,2,3,4,4,4,2,2,4,6,2,2,4,4
34,-6,2,4,4,2,2,2,3,4,4,4,2,2,4,6,2,4,2,4
35,-6,2,4,4,2,2,2,3,4,4,4,2,2,4,6,4,2,4,2
36,-6,2,4,4,2,2,4,3,2,4,4,2,2,4,6,4,2,4,2
37,-6,2,4,4,2,4,2,3,4,2,4,2,2,4,6,2,2,4,4
38,-6,2,4,4,2,4,2,3,4,2,4,2,2,4,6,4,2,4,2
39,-6,2,4,4,2,4,2,3,4,2,4,2,2,4,6,4,4,2,2
40,-6,2,4,4,2,4,4,3,2,2,4,2,2,4,6,4,2,4,2
41,-6,2,4,4,2,4,4,3,2,2,4,2,2,4,6,4,4,2,2
42,-6,2,4,4,4,2,2,3,4,4,2,2,2,4,6,4,2,4,2
43,-6,2,4,4,4,2,4,3,2,4,2,2,2,4,6,4,2,4,2
44,-6,2,4,4,4,4,2,3,4,2,2,2,2,4,6,2,2,4,4
45,-6,2,4,4,4,4,2,3,4,2,2,2,2,4,6,2,4,2,4
46,-6,2,4,4,4,4,2,3,4,2,2,2,2,4,6,4,2,4,2
47,-6,2,4,4,4,4,4,3,2,2,2,2,2,4,6,2,2,4,4
48,-6,2,4,4,4,4,4,3,2,2,2,2,2,4,6,2,4,2,4
49,-28,2,4,6,8,10,12,14,16,18,20,22,24,26,28,11,13,15,17
50,-4,3,1,2,2,3,3,2,1,1,2,2,3,1,4,2,2,2,2
51,-4,3,2,1,2,1,2,2,2,3,2,3,2,1,4,3,2,2,1
52,-42,3,6,9,12,15,18,21,24,27,30,33,36,39,42,26,29,13,16
53,-6,4,2,2,4,2,2,3,4,4,2,4,4,2,6,2,4,2,4
54,-6,4,2,2,4,2,4,3,2,4,2,4,4,2,6,4,4,2,2
55,-6,4,2,2,4,4,2,3,4,2,2,4,4,2,6,2,4,2,4
56,-6,4,2,2,4,4,4,3,2,2,2,4,4,2,6,4,4,2,2
57,-6,4,2,4,2,2,2,3,4,4,4,2,4,2,6,2,2,4,4
58,-6,4,2,4,4,2,2,3,4,4,2,2,4,2,6,4,2,4,2
59,-6,4,2,4,4,2,2,3,4,4,2,2,4,2,6,4,4,2,2
60,-6,4,2,4,4,2,4,3,2,4,2,2,4,2,6,4,4,2,2
61,-6,4,2,4,4,4,2,3,4,2,2,2,4,2,6,2,2,4,4
62,-6,4,2,4,4,4,2,3,4,2,2,2,4,2,6,4,2,4,2
63,-6,4,2,4,4,4,2,3,4,2,2,2,4,2,6,4,4,2,2
64,-6,4,2,4,4,4,4,3,2,2,2,2,4,2,6,2,2,4,4
65,-6,4,4,2,2,4,4,3,2,2,4,4,2,2,6,2,4,2,4
66,-6,4,4,2,4,4,4,3,2,2,2,4,2,2,6,2,2,4,4
67,-6,4,4,2,4,4,4,3,2,2,2,4,2,2,6,2,4,2,4
68,-6,4,4,4,2,4,2,3,4,2,4,2,2,2,6,2,2,4,4
69,-6,4,4,4,2,4,4,3,2,2,4,2,2,2,6,4,2,4,2
70,-6,4,4,4,2,4,4,3,2,2,4,2,2,2,6,4,4,2,2
71,-6,4,4,4,4,2,4,3,2,4,2,2,2,2,6,4,4,2,2
72,-18,4,8,12,16,1,5,9,13,17,2,6,10,14,18,3,7,11,15
73,-56,4,8,12,16,20,24,28,32,36,40,44,48,52,56,41,26,30,15
74,-32,5,10,15,20,6,11,16,21,26,12,17,22,27,32,18,23,9,14
75,-32,5,10,15,20,25,11,16,21,7,12,17,22,27,32,18,23,9,14
76,-70,5,10,15,20,25,30,35,40,45,50,55,60,65,70,56,42,28,14
77,-46,6,12,18,24,11,17,23,29,35,22,28,34,40,46,33,20,26,13
78,-46,6,12,18,24,30,17,23,29,16,22,28,34,40,46,14,20,26,32
79,-46,6,12,18,24,30,17,23,29,16,22,28,34,40,46,33,20,26,13
80,-46,6,12,18,24,30,36,23,10,16,22,28,34,40,46,14,20,26,32
81,-46,6,12,18,24,30,36,23,10,16,22,28,34,40,46,33,20,26,13
82,-22,7,14,2,9,16,4,11,18,6,13,20,8,15,22,10,17,5,12
83,-60,7,14,21,28,16,23,30,37,44,32,39,46,53,60,48,36,24,12
84,-60,7,14,21,28,35,23,30,37,25,32,39,46,53,60,48,36,24,12
85,-60,7,14,21,28,35,42,30,18,25,32,39,46,53,60,48,36,24,12
86,-36,8,16,5,13,21,10,18,26,15,23,31,20,28,36,25,14,22,11
87,-36,8,16,24,13,21,10,18,26,15,23,12,20,28,36,6,14,22,30
88,-36,8,16,24,13,21,10,18,26,15,23,12,20,28,36,25,14,22,11
89,-36,8,16,24,13,21,29,18,7,15,23,12,20,28,36,6,14,22,30
90,-36,8,16,24,13,21,29,18,7,15,23,12,20,28,36,25,14,22,11
91,-36,8,16,24,32,21,10,18,26,15,4,12,20,28,36,6,14,22,30
92,-36,8,16,24,32,21,10,18,26,15,4,12,20,28,36,25,14,22,11
93,-36,8,16,24,32,21,29,18,7,15,4,12,20,28,36,25,14,22,11
94,-74,8,16,24,32,40,48,37,26,34,42,50,58,66,74,44,52,22,30
95,-50,9,18,8,17,26,16,25,34,24,33,42,32,41,50,40,30,20,10
96,-50,9,18,27,17,26,16,25,34,24,33,23,32,41,50,40,30,20,10
97,-50,9,18,27,17,26,35,25,15,24,33,23,32,41,50,40,30,20,10
98,-50,9,18,27,36,26,16,25,34,24,14,23,32,41,50,40,30,20,10
99,-50,9,18,27,36,26,35,25,15,24,14,23,32,41,50,40,30,20,10
100,-50,9,18,27,36,45,35,25,15,5,14,23,32,41,50,40,30,20,10
101,-26,10,20,11,2,12,22,13,4,14,24,15,6,16,26,17,8,18,9
102,-26,10,20,11,21,12,3,13,23,14,5,15,6,16,26,17,8,18,9
103,-26,10,20,11,21,12,22,13,4,14,5,15,6,16,26,17,8,18,9
104,-64,10,20,30,40,50,22,32,42,14,24,34,44,54,64,36,27,37,28
105,-64,10,20,30,40,50,41,32,23,14,24,34,44,54,64,36,46,18,28
106,-40,11,22,14,6,17,28,20,12,23,34,26,18,29,40,13,24,16,27
107,-40,11,22,14,6,17,28,20,12,23,34,26,18,29,40,32,24,16,8
108,-40,11,22,14,25,17,9,20,31,23,15,26,18,29,40,32,24,16,8
109,-40,11,22,14,25,17,28,20,12,23,15,26,18,29,40,32,24,16,8
110,-40,11,22,14,25,36,28,20,12,4,15,26,18,29,40,32,24,16,8
111,-54,12,24,17,10,22,34,27,20,32,44,37,30,42,54,28,40,14,26
112,-54,12,24,17,29,41,34,27,20,13,25,37,30,42,54,28,40,14,26
113,-54,12,24,36,10,22,34,27,20,32,44,18,30,42,54,9,21,33,45
114,-54,12,24,36,10,22,34,27,20,32,44,18,30,42,54,28,21,33,26
115,-54,12,24,36,10,22,34,27,20,32,44,18,30,42,54,28,40,14,26
116,-54,12,24,36,29,22,15,27,39,32,25,18,30,42,54,28,40,14,26
117,-54,12,24,36,29,41,15,27,39,13,25,18,30,42,54,28,21,33,26
118,-54,12,24,36,29,41,15,27,39,13,25,18,30,42,54,28,40,14,26
119,-54,12,24,36,29,41,34,27,20,13,25,18,30,42,54,28,40,14,26
120,-54,12,24,36,48,22,34,27,20,32,6,18,30,42,54,28,40,14,26
121,-54,12,24,36,48,41,15,27,39,13,6,18,30,42,54,28,21,33,26
122,-54,12,24,36,48,41,34,27,20,13,6,18,30,42,54,28,21,33,26
123,-54,12,24,36,48,41,34,27,20,13,6,18,30,42,54,28,40,14,26
124,-30,13,7,20,14,8,21,15,9,22,16,10,23,17,30,5,18,12,25
125,-30,13,7,20,14,8,21,15,9,22,16,10,23,17,30,24,18,12,6
126,-30,13,7,20,14,27,21,15,9,3,16,10,23,17,30,24,18,12,6
127,-30,13,26,20,14,8,2,15,28,22,16,10,4,17,30,24,18,12,6
128,-30,13,26,20,14,8,21,15,9,22,16,10,4,17,30,5,18,12,25
129,-30,13,26,20,14,8,21,15,9,22,16,10,4,17,30,24,18,12,6
130,-44,14,9,23,18,13,27,22,17,31,26,21,35,30,44,20,34,10,24
131,-44,14,9,23,18,32,27,22,17,12,26,21,35,30,44,20,34,10,24
132,-44,14,28,4,18,32,8,22,36,12,26,40,16,30,44,20,15,29,24
133,-44,14,28,23,18,13,8,22,36,31,26,21,16,30,44,20,15,29,24
134,-44,14,28,23,18,13,8,22,36,31,26,21,16,30,44,20,34,10,24
135,-44,14,28,23,18,32,8,22,36,12,26,21,16,30,44,20,15,29,24
136,-44,14,28,23,37,32,8,22,36,12,7,21,16,30,44,20,15,29,24
137,-44,14,28,23,37,32,27,22,17,12,7,21,16,30,44,20,15,29,24
138,-44,14,28,23,37,32,27,22,17,12,7,21,16,30,44,20,34,10,24
139,-82,14,28,42,18,32,46,41,36,50,64,40,54,68,82,58,34,48,24
140,-82,14,28,42,56,70,46,41,36,12,26,40,54,68,82,58,34,48,24
141,-20,15,11,7,3,18,14,10,6,2,17,13,9,5,20,16,12,8,4
142,-58,15,30,26,22,18,14,29,44,40,36,32,28,43,58,16,31,27,42
143,-34,16,13,10,7,23,20,17,14,11,27,24,21,18,34,12,9,25,22
144,-34,16,13,10,7,23,20,17,14,11,27,24,21,18,34,12,28,6,22
145,-34,16,13,10,26,4,20,17,14,30,8,24,21,18,34,12,9,25,22
146,-34,16,13,10,26,4,20,17,14,30,8,24,21,18,34,12,28,6,22
147,-34,16,13,10,26,23,20,17,14,11,8,24,21,18,34,12,9,25,22
148,-34,16,13,10,26,23,20,17,14,11,8,24,21,18,34,12,28,6,22
149,-34,16,32,10,26,4,20,17,14,30,8,24,2,18,34,12,28,6,22
150,-72,16,32,48,26,23,20,36,52,49,46,24,40,56,72,12,28,44,60
151,-72,16,32,48,26,23,20,36,52,49,46,24,40,56,72,31,47,25,41
152,-72,16,32,48,26,23,20,36,52,49,46,24,40,56,72,50,28,44,22
153,-72,16,32,48,26,23,20,36,52,49,46,24,40,56,72,50,47,25,22
154,-72,16,32,48,26,23,39,36,33,49,46,24,40,56,72,50,28,44,22
155,-72,16,32,48,26,42,20,36,52,30,46,24,40,56,72,50,47,25,22
156,-110,16,32,48,26,42,58,55,52,68,84,62,78,94,110,88,66,44,22
157,-72,16,32,48,45,23,20,36,52,49,27,24,40,56,72,50,47,25,22
158,-72,16,32,48,45,61,39,36,33,11,27,24,40,56,72,50,28,44,22
159,-72,16,32,48,64,61,39,36,33,11,8,24,40,56,72,50,28,44,22
160,-72,16,32,48,64,61,39,36,33,11,8,24,40,56,72,50,47,25,22
161,-48,17,15,32,11,28,26,24,22,20,37,16,33,31,48,8,25,23,40
162,-48,17,34,32,11,28,26,24,22,20,37,16,14,31,48,8,25,23,40
163,-48,17,34,32,30,28,26,24,22,20,18,16,14,31,48,8,25,23,40
164,-86,17,34,51,30,28,26,43,60,58,56,35,52,69,86,46,63,23,40
165,-24,18,17,16,15,14,13,12,11,10,9,8,7,6,24,4,3,21,20
