# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-6,4,4,3,4,2,2,2,2,4,4,6,3,2,4,4,2,2,4,2
125,-6,4,4,3,4,2,2,2,4,2,4,6,3,2,4,2,4,2,4,2
126,-6,4,4,3,4,2,2,2,4,4,4,6,3,2,4,2,2,2,4,2
127,-6,4,4,3,4,4,2,2,4,4,4,6,3,2,4,2,2,2,2,2
128,-6,4,5,3,4,0,2,5,4,3,2,6,3,4,1,2,3,2,6,1
129,-6,4,5,3,4,5,2,5,4,3,2,6,3,4,1,2,3,2,1,1
130,-8,4,5,4,2,6,4,3,2,5,1,8,4,7,5,6,3,6,2,3
131,-8,4,5,4,2,6,4,3,2,6,1,8,4,7,5,6,2,6,2,3
132,-8,4,5,4,3,6,4,3,2,7,1,8,4,7,5,6,1,5,2,3
133,-8,4,5,4,3,6,4,5,2,7,1,8,4,7,3,6,1,5,2,3
134,-8,4,5,4,3,6,4,5,2,7,3,8,4,5,3,6,1,5,2,3
135,-8,4,5,4,5,2,4,3,2,5,5,8,4,3,5,6,3,3,6,3
136,-8,4,5,4,5,2,4,3,6,5,5,8,4,3,5,2,3,3,6,3
137,-8,4,5,4,5,6,4,3,2,1,5,8,4,3,5,6,7,3,2,3
138,-8,4,5,4,5,6,4,3,2,5,1,8,4,7,5,6,3,3,2,3
139,-8,4,5,4,5,6,4,3,2,5,5,8,4,3,5,6,3,3,2,3
140,-8,4,5,4,5,6,4,3,6,5,5,8,4,3,5,2,3,3,2,3
141,-8,4,5,4,5,6,4,5,2,1,5,8,4,3,3,6,7,3,2,3
142,-8,4,5,4,7,6,4,5,2,1,5,8,4,3,3,6,7,1,2,3
143,-16,4,5,8,4,5,12,10,4,8,7,16,8,9,6,12,8,12,11,11
144,-16,4,5,8,4,10,12,5,4,8,7,16,8,9,11,12,8,12,6,11
145,-16,4,5,8,4,10,12,5,4,8,12,16,8,4,11,12,8,12,6,11
146,-16,4,5,8,4,10,12,5,9,3,7,16,8,9,11,7,13,12,6,11
147,-16,4,5,8,4,10,12,5,9,8,7,16,8,9,11,7,8,12,6,11
148,-16,4,5,8,4,10,12,5,9,8,12,16,8,4,11,7,8,12,6,11
149,-16,4,5,8,4,10,12,10,4,8,7,16,8,9,6,12,8,12,6,11
150,-16,4,5,8,4,10,12,10,4,8,12,16,8,4,6,12,8,12,6,11
151,-16,4,5,8,4,10,12,10,9,3,7,16,8,9,6,7,13,12,6,11
152,-16,4,5,8,4,10,12,10,9,8,12,16,8,4,6,7,8,12,6,11
153,-16,4,5,8,5,6,12,11,10,5,5,16,8,11,5,6,11,11,10,11
154,-16,4,5,8,5,10,12,11,6,5,5,16,8,11,5,10,11,11,6,11
155,-16,4,5,8,5,10,12,11,10,5,5,16,8,11,5,6,11,11,6,11
156,-16,4,5,8,9,5,12,10,4,8,12,16,8,4,6,12,8,7,11,11
157,-16,4,5,8,9,10,12,5,4,3,7,16,8,9,11,12,13,7,6,11
158,-16,4,5,8,9,10,12,5,4,8,12,16,8,4,11,12,8,7,6,11
159,-16,4,5,8,9,10,12,5,4,13,7,16,8,9,11,12,3,7,6,11
160,-16,4,5,8,9,10,12,5,9,8,12,16,8,4,11,7,8,7,6,11
161,-16,4,5,8,9,10,12,5,9,13,12,16,8,4,11,7,3,7,6,11
162,-16,4,5,8,9,10,12,5,14,3,7,16,8,9,11,2,13,7,6,11
163,-16,4,5,8,9,10,12,5,14,13,7,16,8,9,11,2,3,7,6,11
164,-16,4,5,8,9,10,12,10,4,3,7,16,8,9,6,12,13,7,6,11
165,-16,4,5,8,9,10,12,10,4,8,12,16,8,4,6,12,8,7,6,11
166,-16,4,5,8,9,10,12,10,4,13,7,16,8,9,6,12,3,7,6,11
167,-16,4,5,8,9,10,12,10,14,8,12,16,8,4,6,2,8,7,6,11
168,-16,4,5,8,9,10,12,10,14,13,12,16,8,4,6,2,3,7,6,11
169,-16,4,5,8,9,10,12,15,14,13,7,16,8,9,1,2,3,7,6,11
170,-16,4,5,8,9,10,12,15,14,13,12,16,8,4,1,2,3,7,6,11
171,-8,4,6,4,2,4,4,2,6,2,3,8,4,5,6,2,6,6,4,2
172,-16,4,10,8,4,5,12,5,4,8,7,16,8,9,11,12,8,12,11,6
173,-16,4,10,8,4,10,12,5,4,8,7,16,8,9,11,12,8,12,6,6
174,-16,4,10,8,4,10,12,5,4,8,12,16,8,4,11,12,8,12,6,6
175,-16,4,10,8,4,10,12,5,9,8,12,16,8,4,11,7,8,12,6,6
176,-16,4,10,8,4,10,12,5,14,3,7,16,8,9,11,2,13,12,6,6
177,-16,4,10,8,4,10,12,5,14,8,7,16,8,9,11,2,8,12,6,6
178,-16,4,10,8,4,10,12,10,9,3,7,16,8,9,6,7,13,12,6,6
179,-16,4,10,8,4,10,12,10,14,8,7,16,8,9,6,2,8,12,6,6
180,-16,4,10,8,9,5,12,5,4,8,12,16,8,4,11,12,8,7,11,6
181,-16,4,10,8,9,10,12,5,4,3,7,16,8,9,11,12,13,7,6,6
182,-16,4,10,8,9,10,12,5,4,8,12,16,8,4,11,12,8,7,6,6
183,-16,4,10,8,9,10,12,5,4,13,7,16,8,9,11,12,3,7,6,6
184,-16,4,10,8,9,10,12,5,9,13,12,16,8,4,11,7,3,7,6,6
185,-16,4,10,8,9,10,12,10,4,3,7,16,8,9,6,12,13,7,6,6
186,-16,4,10,8,9,10,12,10,4,13,2,16,8,14,6,12,3,7,6,6
187,-16,4,10,8,9,10,12,10,4,13,7,16,8,9,6,12,3,7,6,6
188,-16,4,10,8,9,10,12,10,9,13,12,16,8,4,6,7,3,7,6,6
189,-16,4,10,8,9,10,12,10,14,8,12,16,8,4,6,2,8,7,6,6
190,-16,4,10,8,14,10,12,10,4,3,7,16,8,9,6,12,13,2,6,6
191,-16,4,11,8,11,6,12,5,10,11,11,16,8,5,11,6,5,5,10,5
192,-16,4,11,8,11,10,12,5,6,11,11,16,8,5,11,10,5,5,6,5
193,-16,4,11,8,11,10,12,5,10,11,11,16,8,5,11,6,5,5,6,5
194,-16,4,15,8,4,10,12,5,14,3,7,16,8,9,11,2,13,12,6,1
195,-16,4,15,8,9,10,12,5,14,3,7,16,8,9,11,2,13,7,6,1
196,-14,6,5,7,6,10,8,5,6,12,3,14,7,11,9,8,2,8,4,9
197,-14,6,5,7,6,10,8,10,6,12,3,14,7,11,4,8,2,8,4,9
198,-14,6,5,7,11,10,8,5,6,2,8,14,7,6,9,8,12,3,4,9
199,-14,6,5,7,11,10,8,5,6,7,3,14,7,11,9,8,7,3,4,9
200,-14,6,5,7,11,10,8,10,6,2,8,14,7,6,4,8,12,3,4,9
201,-14,6,5,7,11,10,8,10,6,7,3,14,7,11,4,8,7,3,4,9
202,-24,6,5,12,6,10,18,15,6,12,13,24,12,11,9,18,12,18,14,19
203,-24,6,5,12,6,10,18,15,6,12,18,24,12,6,9,18,12,18,14,19
204,-24,6,5,12,11,10,18,15,6,7,13,24,12,11,9,18,17,13,14,19
205,-24,6,5,12,11,10,18,15,6,12,18,24,12,6,9,18,12,13,14,19
206,-24,6,5,12,11,10,18,15,6,17,13,24,12,11,9,18,7,13,14,19
207,-24,6,5,12,11,10,18,15,16,7,8,24,12,16,9,8,17,13,14,19
208,-24,6,5,12,11,10,18,15,16,7,13,24,12,11,9,8,17,13,14,19
209,-14,6,10,7,6,10,8,5,6,12,3,14,7,11,9,8,2,8,4,4
210,-14,6,10,7,6,10,8,10,6,2,8,14,7,6,4,8,12,8,4,4
211,-14,6,10,7,6,10,8,10,6,12,3,14,7,11,4,8,2,8,4,4
212,-14,6,10,7,6,10,8,10,6,12,8,14,7,6,4,8,2,8,4,4
213,-14,6,10,7,11,10,8,5,6,2,8,14,7,6,9,8,12,3,4,4
214,-14,6,10,7,11,10,8,5,6,7,3,14,7,11,9,8,7,3,4,4
215,-14,6,10,7,11,10,8,10,6,2,8,14,7,6,4,8,12,3,4,4
216,-24,6,10,12,6,10,18,10,16,7,8,24,12,16,14,8,17,18,14,14
217,-24,6,10,12,6,10,18,15,16,7,8,24,12,16,9,8,17,18,14,14
218,-24,6,10,12,6,15,18,15,16,7,8,24,12,16,9,8,17,18,9,14
219,-24,6,10,12,11,15,18,20,16,12,18,24,12,6,4,8,12,13,9,14
220,-24,6,10,12,16,10,18,10,16,17,18,24,12,6,14,8,7,8,14,14
221,-24,6,10,12,16,10,18,20,16,17,18,24,12,6,4,8,7,8,14,14
222,-24,6,10,12,16,15,18,20,16,12,18,24,12,6,4,8,12,8,9,14
223,-24,6,15,12,6,10,18,5,6,12,13,24,12,11,19,18,12,18,14,9
224,-24,6,15,12,6,10,18,5,6,12,18,24,12,6,19,18,12,18,14,9
225,-24,6,15,12,6,10,18,15,16,7,8,24,12,16,9,8,17,18,14,9
226,-24,6,15,12,6,15,18,15,16,7,8,24,12,16,9,8,17,18,9,9
227,-24,6,15,12,11,10,18,5,6,7,13,24,12,11,19,18,17,13,14,9
228,-24,6,15,12,11,10,18,5,6,12,18,24,12,6,19,18,12,13,14,9
229,-24,6,15,12,11,10,18,5,6,17,13,24,12,11,19,18,7,13,14,9
230,-24,6,15,12,11,10,18,5,16,17,13,24,12,11,19,8,7,13,14,9
231,-24,6,15,12,11,10,18,15,6,7,3,24,12,21,9,18,17,13,14,9
232,-24,6,15,12,11,10,18,15,6,17,3,24,12,21,9,18,7,13,14,9
233,-24,6,15,12,16,10,18,5,16,17,13,24,12,11,19,8,7,8,14,9
234,-24,6,15,12,16,10,18,10,16,17,18,24,12,6,14,8,7,8,14,9
235,-24,6,15,12,16,10,18,15,16,17,18,24,12,6,9,8,7,8,14,9
236,-24,6,15,12,16,15,18,10,16,17,18,24,12,6,14,8,7,8,9,9
237,-24,6,15,12,16,15,18,15,16,17,18,24,12,6,9,8,7,8,9,9
238,-24,6,15,12,21,10,18,15,6,7,3,24,12,21,9,18,17,3,14,9
239,-24,6,15,12,21,10,18,15,6,7,13,24,12,11,9,18,17,3,14,9
240,-24,6,15,12,21,10,18,15,6,17,3,24,12,21,9,18,7,3,14,9
241,-24,6,15,12,21,10,18,15,6,17,13,24,12,11,9,18,7,3,14,9
242,-24,6,20,12,6,10,18,10,16,7,8,24,12,16,14,8,17,18,14,4
243,-24,6,20,12,6,15,18,10,16,12,8,24,12,16,14,8,12,18,9,4
244,-24,6,20,12,6,15,18,10,16,12,13,24,12,11,14,8,12,18,9,4
245,-28,7,10,14,7,10,21,20,17,9,11,28,14,17,8,11,19,21,18,18
246,-28,7,10,14,7,10,21,20,17,9,16,28,14,12,8,11,19,21,18,18
247,-28,7,10,14,12,10,21,20,12,19,6,28,14,22,8,16,9,16,18,18
248,-28,7,10,14,17,10,21,20,12,19,21,28,14,7,8,16,9,11,18,18
249,-28,7,20,14,7,10,21,10,12,9,11,28,14,17,18,16,19,21,18,8
250,-28,7,20,14,12,10,21,10,17,19,21,28,14,7,18,11,9,16,18,8
251,-28,7,20,14,17,10,21,10,17,19,21,28,14,7,18,11,9,11,18,8
252,-28,7,20,14,22,10,21,10,12,9,16,28,14,12,18,16,19,6,18,8
253,-12,8,3,6,3,6,4,5,6,3,3,12,6,9,7,6,9,9,6,9
254,-12,8,3,6,3,6,4,5,6,9,3,12,6,9,7,6,3,9,6,9
255,-12,8,3,6,3,6,4,7,6,9,3,12,6,9,5,6,3,9,6,9
256,-12,8,3,6,3,6,4,9,6,3,3,12,6,9,3,6,9,9,6,9
257,-12,8,3,6,3,6,4,9,6,3,7,12,6,5,3,6,9,9,6,9
258,-12,8,3,6,3,6,4,9,6,7,3,12,6,9,3,6,5,9,6,9
259,-12,8,3,6,3,6,4,9,6,7,7,12,6,5,3,6,5,9,6,9
260,-12,8,3,6,5,6,4,3,6,3,3,12,6,9,9,6,9,7,6,9
261,-12,8,3,6,7,6,4,3,6,3,3,12,6,9,9,6,9,5,6,9
262,-12,8,3,6,7,6,4,9,6,3,3,12,6,9,3,6,9,5,6,9
263,-12,8,3,6,7,6,4,9,6,7,3,12,6,9,3,6,5,5,6,9
264,-12,8,3,6,9,6,4,3,6,9,5,12,6,7,9,6,3,3,6,9
265,-12,8,3,6,9,6,4,3,6,9,7,12,6,5,9,6,3,3,6,9
266,-12,8,3,6,9,6,4,9,6,3,5,12,6,7,3,6,9,3,6,9
267,-12,8,3,6,9,6,4,9,6,3,7,12,6,5,3,6,9,3,6,9
268,-12,8,5,6,3,0,4,5,8,6,9,12,6,3,7,4,6,9,12,7
269,-12,8,5,6,3,5,4,5,3,6,4,12,6,8,7,9,6,9,7,7
270,-12,8,5,6,3,5,4,5,3,6,9,12,6,3,7,9,6,9,7,7
271,-12,8,5,6,3,5,4,10,8,6,4,12,6,8,2,4,6,9,7,7
272,-12,8,5,6,3,5,4,10,8,6,9,12,6,3,2,4,6,9,7,7
273,-12,8,5,6,3,6,4,9,6,3,9,12,6,3,3,6,9,9,6,7
274,-12,8,5,6,3,10,4,5,3,6,4,12,6,8,7,9,6,9,2,7
275,-12,8,5,6,3,10,4,5,3,6,9,12,6,3,7,9,6,9,2,7
276,-12,8,5,6,3,10,4,5,3,11,4,12,6,8,7,9,1,9,2,7
277,-12,8,5,6,3,10,4,5,8,1,9,12,6,3,7,4,11,9,2,7
278,-12,8,5,6,3,10,4,5,8,6,4,12,6,8,7,4,6,9,2,7
279,-12,8,5,6,3,10,4,5,8,11,4,12,6,8,7,4,1,9,2,7
280,-12,8,5,6,3,10,4,5,8,11,9,12,6,3,7,4,1,9,2,7
281,-12,8,5,6,8,5,4,5,3,6,9,12,6,3,7,9,6,4,7,7
282,-12,8,5,6,8,5,4,10,8,6,9,12,6,3,2,4,6,4,7,7
283,-12,8,5,6,8,10,4,5,3,1,9,12,6,3,7,9,11,4,2,7
284,-12,8,5,6,8,10,4,5,3,6,4,12,6,8,7,9,6,4,2,7
285,-12,8,5,6,8,10,4,5,3,6,9,12,6,3,7,9,6,4,2,7
286,-12,8,5,6,8,10,4,5,8,1,9,12,6,3,7,4,11,4,2,7
287,-12,8,5,6,8,10,4,5,8,6,4,12,6,8,7,4,6,4,2,7
288,-12,8,5,6,8,10,4,5,8,6,9,12,6,3,7,4,6,4,2,7
289,-12,8,5,6,8,10,4,10,8,6,4,12,6,8,2,4,6,4,2,7
290,-12,8,5,6,8,10,4,10,8,6,9,12,6,3,2,4,6,4,2,7
291,-12,8,5,6,9,6,4,3,6,3,9,12,6,3,9,6,9,3,6,7
292,-12,8,5,6,9,6,4,3,6,9,9,12,6,3,9,6,3,3,6,7
293,-12,8,5,6,9,6,4,7,6,9,9,12,6,3,5,6,3,3,6,7
294,-12,8,5,6,9,6,4,9,6,3,9,12,6,3,3,6,9,3,6,7
295,-32,8,5,16,13,10,24,15,18,11,9,32,16,23,17,14,21,19,22,27
296,-32,8,5,16,13,10,24,15,18,21,9,32,16,23,17,14,11,19,22,27
297,-12,8,7,6,3,6,4,5,6,3,3,12,6,9,7,6,9,9,6,5
298,-12,8,7,6,3,6,4,9,6,3,3,12,6,9,3,6,9,9,6,5
299,-12,8,7,6,3,6,4,9,6,3,9,12,6,3,3,6,9,9,6,5
300,-12,8,7,6,7,6,4,9,6,3,3,12,6,9,3,6,9,5,6,5
301,-12,8,7,6,9,6,4,3,6,3,9,12,6,3,9,6,9,3,6,5
302,-12,8,7,6,9,6,4,9,6,3,9,12,6,3,3,6,9,3,6,5
303,-12,8,9,6,3,6,4,5,6,9,3,12,6,9,7,6,3,9,6,3
304,-12,8,9,6,3,6,4,5,6,9,9,12,6,3,7,6,3,9,6,3
305,-12,8,9,6,3,6,4,7,6,9,3,12,6,9,5,6,3,9,6,3
306,-12,8,9,6,3,6,4,7,6,9,9,12,6,3,5,6,3,9,6,3
307,-12,8,9,6,5,6,4,3,6,5,9,12,6,3,9,6,7,7,6,3
308,-12,8,9,6,5,6,4,3,6,9,3,12,6,9,9,6,3,7,6,3
309,-12,8,9,6,5,6,4,3,6,9,9,12,6,3,9,6,3,7,6,3
310,-12,8,9,6,7,6,4,3,6,9,3,12,6,9,9,6,3,5,6,3
311,-12,8,9,6,9,6,4,3,6,5,5,12,6,7,9,6,7,3,6,3
312,-12,8,9,6,9,6,4,3,6,5,9,12,6,3,9,6,7,3,6,3
313,-12,8,9,6,9,6,4,3,6,9,5,12,6,7,9,6,3,3,6,3
