# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-4,4,1,2,2,1,1,2,2,3,2,1,2,2,3,3,2,2,3
19,-4,4,3,2,1,1,2,1,2,2,2,2,2,3,2,3,3,2,1
20,-6,6,2,2,2,2,2,4,2,2,3,4,4,2,4,4,4,4,4
21,-6,6,2,2,2,2,2,4,4,2,3,4,2,2,4,4,4,4,4
22,-6,6,2,2,2,4,2,2,2,2,3,4,4,4,4,2,4,4,4
23,-6,6,2,2,2,4,2,4,2,2,3,4,4,2,4,2,4,4,4
24,-6,6,2,2,2,4,2,4,4,2,3,4,2,2,4,2,4,4,4
25,-6,6,2,2,2,4,4,2,4,2,3,4,2,4,2,2,4,4,4
26,-6,6,2,2,2,4,4,4,2,2,3,4,4,2,2,2,4,4,4
27,-6,6,2,2,2,4,4,4,4,2,3,4,2,2,2,2,4,4,4
28,-6,6,2,2,4,2,2,2,2,2,3,4,4,4,4,4,2,4,4
29,-6,6,2,2,4,2,4,4,4,2,3,4,2,2,2,4,2,4,4
30,-6,6,2,2,4,4,2,2,2,2,3,4,4,4,4,2,2,4,4
31,-6,6,2,2,4,4,2,2,4,2,3,4,2,4,4,2,2,4,4
32,-6,6,2,2,4,4,4,2,4,4,3,2,2,4,2,2,2,4,4
33,-6,6,2,2,4,4,4,4,4,2,3,4,2,2,2,2,2,4,4
34,-6,6,2,4,2,2,2,2,2,4,3,2,4,4,4,4,4,2,4
35,-6,6,2,4,2,2,4,4,2,4,3,2,4,2,2,4,4,2,4
36,-6,6,2,4,2,2,4,4,4,4,3,2,2,2,2,4,4,2,4
37,-6,6,2,4,2,4,4,4,4,2,3,4,2,2,2,2,4,2,4
38,-6,6,2,4,4,2,2,2,2,2,3,4,4,4,4,4,2,2,4
39,-6,6,2,4,4,2,2,2,4,2,3,4,2,4,4,4,2,2,4
40,-6,6,2,4,4,2,2,4,4,4,3,2,2,2,4,4,2,2,4
41,-6,6,2,4,4,2,4,2,2,4,3,2,4,4,2,4,2,2,4
42,-6,6,2,4,4,2,4,4,4,4,3,2,2,2,2,4,2,2,4
43,-6,6,2,4,4,4,2,2,2,2,3,4,4,4,4,2,2,2,4
44,-6,6,2,4,4,4,2,2,4,2,3,4,2,4,4,2,2,2,4
45,-6,6,2,4,4,4,2,4,2,2,3,4,4,2,4,2,2,2,4
46,-6,6,2,4,4,4,2,4,4,2,3,4,2,2,4,2,2,2,4
47,-6,6,2,4,4,4,2,4,4,4,3,2,2,2,4,2,2,2,4
48,-6,6,2,4,4,4,4,2,2,4,3,2,4,4,2,2,2,2,4
49,-6,6,2,4,4,4,4,4,2,2,3,4,4,2,2,2,2,2,4
50,-6,6,2,4,4,4,4,4,4,2,3,4,2,2,2,2,2,2,4
51,-6,6,4,2,2,4,2,4,4,2,3,4,2,2,4,2,4,4,2
52,-6,6,4,2,2,4,2,4,4,4,3,2,2,2,4,2,4,4,2
53,-6,6,4,2,2,4,4,2,4,2,3,4,2,4,2,2,4,4,2
54,-6,6,4,2,2,4,4,4,4,2,3,4,2,2,2,2,4,4,2
55,-6,6,4,2,4,2,4,4,4,4,3,2,2,2,2,4,2,4,2
56,-6,6,4,2,4,4,4,2,2,2,3,4,4,4,2,2,2,4,2
57,-6,6,4,2,4,4,4,2,4,2,3,4,2,4,2,2,2,4,2
58,-6,6,4,2,4,4,4,4,2,2,3,4,4,2,2,2,2,4,2
59,-6,6,4,2,4,4,4,4,4,2,3,4,2,2,2,2,2,4,2
60,-6,6,4,4,2,2,2,2,2,4,3,2,4,4,4,4,4,2,2
61,-6,6,4,4,2,2,2,4,2,2,3,4,4,2,4,4,4,2,2
62,-6,6,4,4,2,2,2,4,2,4,3,2,4,2,4,4,4,2,2
63,-6,6,4,4,2,2,4,4,2,4,3,2,4,2,2,4,4,2,2
64,-6,6,4,4,2,2,4,4,4,4,3,2,2,2,2,4,4,2,2
65,-6,6,4,4,2,4,2,4,4,2,3,4,2,2,4,2,4,2,2
66,-6,6,4,4,2,4,4,4,2,4,3,2,4,2,2,2,4,2,2
67,-6,6,4,4,2,4,4,4,4,2,3,4,2,2,2,2,4,2,2
68,-6,6,4,4,4,2,4,2,2,4,3,2,4,4,2,4,2,2,2
69,-6,6,4,4,4,4,2,2,4,2,3,4,2,4,4,2,2,2,2
70,-18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
71,-20,20,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
72,-22,22,6,9,12,15,18,2,5,8,11,14,17,20,4,7,10,13,16
73,-24,24,10,15,20,6,11,16,2,7,12,17,22,8,13,18,4,9,14
74,-24,24,10,15,20,6,11,16,21,7,12,17,3,8,13,18,4,9,14
75,-26,26,14,2,9,16,4,11,18,6,13,20,8,15,22,10,17,24,12
76,-26,26,14,21,9,16,4,11,18,6,13,20,8,15,22,10,17,5,12
77,-26,26,14,21,9,16,23,11,18,6,13,20,8,15,3,10,17,5,12
78,-28,28,18,8,17,7,16,6,15,5,14,23,13,22,12,21,11,20,10
79,-28,28,18,8,17,7,16,6,15,24,14,4,13,22,12,21,11,20,10
80,-28,28,18,8,17,26,16,6,15,24,14,4,13,22,12,2,11,20,10
81,-30,30,3,14,6,17,9,20,12,23,15,7,18,10,21,13,24,16,27
82,-30,30,22,14,6,17,9,20,12,4,15,26,18,10,21,13,24,16,8
83,-30,30,22,14,6,17,9,20,12,23,15,7,18,10,21,13,24,16,8
84,-30,30,22,14,6,17,28,20,12,4,15,26,18,10,2,13,24,16,8
85,-30,30,22,14,25,17,9,20,12,4,15,26,18,10,21,13,5,16,8
86,-30,30,22,14,25,17,9,20,12,23,15,7,18,10,21,13,5,16,8
87,-32,32,7,20,14,8,21,15,9,22,16,10,23,17,11,24,18,12,25
88,-32,32,7,20,14,8,21,15,28,22,16,10,4,17,11,24,18,12,25
89,-32,32,7,20,14,27,21,15,9,22,16,10,23,17,11,5,18,12,25
90,-32,32,26,20,14,8,2,15,28,22,16,10,4,17,30,24,18,12,6
91,-32,32,26,20,14,8,21,15,9,3,16,29,23,17,11,24,18,12,6
92,-32,32,26,20,14,8,21,15,9,22,16,10,23,17,11,24,18,12,6
93,-32,32,26,20,14,8,21,15,28,22,16,10,4,17,11,24,18,12,6
94,-32,32,26,20,14,27,21,15,9,22,16,10,23,17,11,5,18,12,6
95,-34,34,11,7,22,18,14,10,6,21,17,13,28,24,20,16,12,27,23
96,-34,34,11,7,22,18,14,10,25,21,17,13,9,24,20,16,12,27,23
97,-34,34,11,26,22,18,14,10,6,21,17,13,28,24,20,16,12,8,23
98,-34,34,11,26,22,18,14,10,25,21,17,13,9,24,20,16,12,8,23
99,-34,34,30,26,22,18,14,10,6,2,17,32,28,24,20,16,12,8,4
100,-34,34,30,26,22,18,14,10,6,21,17,13,28,24,20,16,12,8,4
101,-34,34,30,26,22,18,14,10,25,21,17,13,9,24,20,16,12,8,4
102,-36,36,15,13,11,9,7,24,22,20,18,16,14,12,29,27,25,23,21
103,-36,36,15,13,11,9,26,5,22,20,18,16,14,31,10,27,25,23,21
104,-36,36,15,13,11,9,26,24,22,20,18,16,14,12,10,27,25,23,21
105,-36,36,15,13,11,28,7,24,22,20,18,16,14,12,29,8,25,23,21
106,-36,36,15,13,11,28,26,5,22,20,18,16,14,31,10,8,25,23,21
107,-36,36,15,13,11,28,26,24,22,20,18,16,14,12,10,8,25,23,21
108,-36,36,15,13,30,9,7,24,22,20,18,16,14,12,29,27,6,23,21
109,-36,36,15,13,30,9,26,24,3,20,18,16,33,12,10,27,6,23,21
110,-36,36,15,13,30,9,26,24,22,20,18,16,14,12,10,27,6,23,21
111,-36,36,15,13,30,28,7,24,22,20,18,16,14,12,29,8,6,23,21
112,-36,36,15,13,30,28,26,24,22,20,18,16,14,12,10,8,6,23,21
113,-36,36,15,32,11,28,7,24,22,20,18,16,14,12,29,8,25,4,21
114,-36,36,15,32,11,28,26,24,22,20,18,16,14,12,10,8,25,4,21
115,-36,36,15,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,21
116,-40,40,4,25,8,10,12,14,16,18,20,22,24,26,28,30,32,15,36
117,-40,40,4,25,8,29,12,14,16,18,20,22,24,26,28,11,32,15,36
118,-40,40,23,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,17
119,-40,40,23,6,8,29,12,14,16,18,20,22,24,26,28,11,32,34,17
120,-40,40,23,6,27,10,12,14,16,18,20,22,24,26,28,30,13,34,17
121,-40,40,23,6,27,29,12,14,16,18,20,22,24,26,28,11,13,34,17
122,-40,40,23,25,8,10,12,14,16,18,20,22,24,26,28,30,32,15,17
123,-40,40,23,25,8,10,31,14,16,18,20,22,24,26,9,30,32,15,17
124,-40,40,23,25,8,29,12,14,16,18,20,22,24,26,28,11,32,15,17
125,-40,40,23,25,8,29,31,14,16,18,20,22,24,26,9,11,32,15,17
126,-40,40,23,25,27,10,12,14,16,18,20,22,24,26,28,30,13,15,17
127,-40,40,23,25,27,10,12,14,35,18,20,22,5,26,28,30,13,15,17
128,-40,40,23,25,27,10,31,14,16,18,20,22,24,26,9,30,13,15,17
129,-40,40,23,25,27,10,31,14,35,18,20,22,5,26,9,30,13,15,17
130,-42,42,8,12,16,20,24,9,32,17,21,25,10,33,18,22,26,30,34
131,-42,42,8,12,16,20,24,28,13,17,21,25,29,14,18,22,26,30,34
132,-42,42,8,12,16,20,24,28,13,36,21,6,29,14,18,22,26,30,34
133,-42,42,8,12,16,20,24,28,32,17,21,25,10,14,18,22,26,30,34
134,-42,42,8,12,16,20,24,28,32,36,21,6,10,14,18,22,26,30,34
135,-42,42,8,31,16,20,24,9,13,17,21,25,29,33,18,22,26,11,34
136,-42,42,8,31,16,20,24,9,32,17,21,25,10,33,18,22,26,11,34
137,-42,42,8,31,16,20,24,28,13,17,21,25,29,14,18,22,26,11,34
138,-42,42,8,31,16,20,24,28,32,17,21,25,10,14,18,22,26,11,34
139,-42,42,27,12,16,20,5,28,32,17,21,25,10,14,37,22,26,30,15
140,-42,42,27,12,16,20,24,9,13,17,21,25,29,33,18,22,26,30,15
141,-42,42,27,12,16,20,24,9,13,36,21,6,29,33,18,22,26,30,15
142,-42,42,27,12,16,20,24,9,32,17,21,25,10,33,18,22,26,30,15
143,-42,42,27,12,16,20,24,9,32,36,21,6,10,33,18,22,26,30,15
144,-42,42,27,12,16,20,24,28,13,36,21,6,29,14,18,22,26,30,15
145,-42,42,27,12,16,20,24,28,32,17,21,25,10,14,18,22,26,30,15
146,-42,42,27,12,16,20,24,28,32,36,21,6,10,14,18,22,26,30,15
147,-42,42,27,12,16,39,24,9,13,36,21,6,29,33,18,3,26,30,15
148,-42,42,27,12,35,20,5,28,32,17,21,25,10,14,37,22,7,30,15
149,-42,42,27,12,35,20,24,28,13,17,21,25,29,14,18,22,7,30,15
150,-42,42,27,12,35,20,24,28,13,36,21,6,29,14,18,22,7,30,15
151,-42,42,27,12,35,20,24,28,32,17,21,25,10,14,18,22,7,30,15
152,-42,42,27,31,16,20,5,28,32,17,21,25,10,14,37,22,26,11,15
153,-42,42,27,31,16,20,24,9,32,17,21,25,10,33,18,22,26,11,15
154,-42,42,27,31,16,20,24,28,32,17,21,25,10,14,18,22,26,11,15
155,-44,44,12,18,24,11,17,23,10,35,22,9,34,21,27,33,20,26,32
156,-44,44,12,18,24,11,17,23,29,35,22,9,15,21,27,33,20,26,32
157,-44,44,12,18,24,11,36,4,29,16,22,28,15,40,8,33,20,26,32
158,-44,44,12,18,24,11,36,23,10,16,22,28,34,21,8,33,20,26,32
159,-44,44,12,18,24,11,36,23,29,16,22,28,15,21,8,33,20,26,32
160,-44,44,12,18,24,30,17,23,10,35,22,9,34,21,27,14,20,26,32
161,-44,44,12,18,24,30,36,4,29,16,22,28,15,40,8,14,20,26,32
162,-44,44,12,18,24,30,36,23,29,16,22,28,15,21,8,14,20,26,32
163,-44,44,12,37,24,30,17,23,10,16,22,28,34,21,27,14,20,7,32
164,-44,44,12,37,24,30,17,23,29,16,22,28,15,21,27,14,20,7,32
165,-44,44,12,37,24,30,36,23,29,16,22,28,15,21,8,14,20,7,32
