# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-54,8,16,24,32,40,14,22,30,38,46,54,28,36,27,18,26
42,-48,9,18,10,19,28,20,29,38,30,39,48,40,32,24,16,8
43,-48,9,18,27,19,28,20,29,21,30,39,48,40,32,24,16,8
44,-48,9,18,27,36,28,20,12,21,30,39,48,23,32,24,16,25
45,-48,9,18,27,36,28,20,12,21,30,39,48,40,32,24,16,8
46,-42,10,20,13,23,16,26,19,29,22,32,42,35,28,21,14,7
47,-42,10,20,30,6,16,26,36,12,22,32,42,18,11,21,31,24
48,-42,10,20,30,6,16,26,36,12,22,32,42,18,28,21,14,24
49,-42,10,20,30,23,16,26,19,12,22,32,42,35,28,21,14,7
50,-42,10,20,30,23,33,9,19,12,22,32,42,18,28,21,14,24
51,-36,11,5,16,10,21,15,26,20,31,25,36,13,24,18,12,23
52,-36,11,5,16,10,21,15,26,20,31,25,36,30,24,18,12,6
53,-36,11,22,16,10,21,15,26,20,14,25,36,13,7,18,29,23
54,-36,11,22,16,10,21,15,26,20,14,25,36,30,24,18,12,6
55,-36,11,22,16,27,21,15,9,20,14,25,36,13,24,18,12,23
56,-36,11,22,16,27,21,15,9,20,14,25,36,30,24,18,12,6
57,-36,11,22,33,27,21,15,9,3,14,25,36,30,24,18,12,6
58,-30,12,7,19,14,9,21,16,11,23,18,30,8,20,15,10,22
59,-30,12,7,19,14,9,21,16,11,23,18,30,25,20,15,10,5
60,-30,12,7,19,14,26,4,16,11,23,18,30,8,20,15,10,22
61,-30,12,24,2,14,26,4,16,28,6,18,30,8,20,15,10,22
62,-30,12,24,19,14,9,21,16,11,6,18,30,8,3,15,27,22
63,-30,12,24,19,14,9,21,16,11,6,18,30,8,20,15,10,22
64,-30,12,24,19,14,9,21,16,11,6,18,30,25,20,15,10,5
65,-30,12,24,19,14,26,4,16,11,6,18,30,8,20,15,10,22
66,-64,12,24,36,48,43,21,16,28,40,52,64,42,20,32,44,22
67,-24,13,9,5,18,14,10,6,19,15,11,24,3,16,12,8,21
68,-24,13,9,5,18,14,10,6,19,15,11,24,20,16,12,8,4
69,-24,13,9,22,18,14,10,6,2,15,11,24,20,16,12,8,4
70,-18,14,11,8,5,2,16,13,10,7,4,18,15,12,9,6,3
71,-52,14,28,25,39,36,16,13,27,24,38,52,32,12,26,40,20
72,-52,14,28,42,22,19,33,30,10,24,38,52,32,12,26,40,20
73,-52,14,28,42,39,19,33,13,10,24,38,52,32,29,26,23,20
74,-46,15,30,28,9,24,22,37,18,16,31,46,27,8,23,38,19
75,-40,16,15,14,30,12,28,10,26,25,24,40,5,21,20,19,35
76,-40,16,15,31,30,12,28,10,9,25,24,40,22,21,20,19,18
77,-40,16,32,14,13,12,28,27,26,8,24,40,22,4,20,36,18
78,-40,16,32,14,13,12,28,27,26,8,24,40,22,21,20,19,18
79,-40,16,32,14,30,29,11,10,26,8,24,40,22,21,20,19,18
80,-40,16,32,31,13,12,28,27,9,8,24,40,22,4,20,36,18
81,-40,16,32,31,13,12,28,27,9,8,24,40,22,21,20,19,18
82,-40,16,32,31,13,29,11,27,9,8,24,40,22,21,20,19,18
83,-40,16,32,31,30,12,28,10,9,8,24,40,22,21,20,19,18
84,-40,16,32,31,30,29,11,10,9,8,24,40,22,21,20,19,18
85,-28,18,2,20,4,22,6,24,8,26,10,28,12,13,14,15,16
86,-28,18,19,3,21,22,6,7,25,9,10,28,12,13,14,15,16
87,-28,18,19,20,4,5,23,24,8,9,10,28,12,13,14,15,16
88,-28,18,19,20,4,22,6,24,8,9,10,28,12,13,14,15,16
89,-28,18,19,20,21,5,23,7,8,9,10,28,12,13,14,15,16
90,-28,18,19,20,21,22,6,7,8,9,10,28,12,13,14,15,16
91,-62,18,36,20,38,22,40,24,42,26,44,62,12,30,31,32,50
92,-62,18,36,54,38,22,40,24,8,26,44,62,46,30,31,32,16
93,-96,18,36,54,72,39,57,24,42,60,78,96,46,64,48,32,50
94,-96,18,36,54,72,39,57,24,42,60,78,96,63,64,48,32,33
95,-22,19,4,6,8,10,12,14,16,18,3,22,7,9,11,13,15
96,-56,19,38,40,8,27,29,48,16,18,37,56,24,9,28,47,32
97,-50,20,6,26,12,32,18,38,24,44,30,50,36,22,25,28,14
98,-84,20,23,26,46,32,52,38,58,61,64,84,70,56,42,28,14
99,-50,20,40,26,12,15,35,38,24,10,30,50,19,5,25,45,31
100,-50,20,40,26,12,15,35,38,24,10,30,50,36,22,25,28,14
101,-50,20,40,26,12,32,18,38,24,10,30,50,36,22,25,28,14
102,-84,20,40,26,29,32,52,55,58,44,64,84,70,56,42,28,14
103,-50,20,40,43,29,15,35,21,7,10,30,50,36,22,25,28,14
104,-50,20,40,43,29,32,18,21,7,10,30,50,36,22,25,28,14
105,-84,20,40,60,63,32,52,21,24,44,64,84,36,56,42,28,48
106,-84,20,40,60,63,32,52,21,24,44,64,84,53,56,42,28,31
107,-84,20,40,60,63,49,35,21,24,44,64,84,36,56,42,28,48
108,-44,21,8,12,16,20,24,28,32,36,23,44,31,18,22,26,13
109,-78,21,42,63,33,54,24,45,15,36,57,78,48,52,39,26,30
110,-38,22,10,15,20,8,30,18,23,28,16,38,9,14,19,24,29
111,-38,22,10,15,20,8,30,18,23,28,16,38,26,14,19,24,12
112,-38,22,10,32,20,8,30,18,6,28,16,38,26,14,19,24,12
113,-38,22,10,32,20,25,13,18,6,28,16,38,26,14,19,24,12
114,-38,22,27,15,20,8,30,18,23,11,16,38,9,14,19,24,29
115,-38,22,27,32,20,8,30,18,6,11,16,38,26,14,19,24,12
116,-38,22,27,32,20,25,13,18,6,11,16,38,26,14,19,24,12
117,-72,22,27,49,54,25,47,18,23,45,50,72,26,48,36,24,46
118,-72,22,27,49,54,25,47,18,23,45,50,72,43,48,36,24,29
119,-72,22,27,49,54,42,30,18,23,45,50,72,26,48,36,24,46
120,-72,22,44,32,20,25,47,52,40,28,50,72,60,48,36,24,12
121,-72,22,44,32,54,25,47,18,40,28,50,72,26,48,36,24,46
122,-72,22,44,49,54,25,47,18,23,28,50,72,26,48,36,24,46
123,-72,22,44,49,54,42,30,18,23,28,50,72,26,48,36,24,46
124,-32,23,12,18,7,13,19,25,14,20,9,32,21,10,16,22,11
125,-32,23,12,18,24,13,19,8,14,20,9,32,4,10,16,22,28
126,-32,23,12,18,24,13,19,8,14,20,9,32,21,10,16,22,11
127,-66,23,12,18,24,30,36,42,48,54,43,66,21,44,33,22,45
128,-66,23,12,18,24,30,36,42,48,54,43,66,55,44,33,22,11
129,-66,23,46,52,24,47,19,42,14,20,43,66,38,44,33,22,28
130,-26,24,14,4,11,18,8,15,22,12,2,26,16,6,13,20,10
131,-60,24,14,21,28,18,42,32,39,46,36,60,16,40,30,20,44
132,-60,24,14,21,28,18,42,32,39,46,36,60,50,40,30,20,10
133,-60,24,14,38,28,18,42,32,22,46,36,60,16,23,30,37,44
134,-60,24,31,21,45,18,42,15,39,29,36,60,16,40,30,20,44
135,-60,24,48,21,28,18,42,32,39,12,36,60,16,23,30,37,44
136,-60,24,48,21,28,18,42,32,39,12,36,60,16,40,30,20,44
137,-60,24,48,21,28,18,42,32,39,12,36,60,33,40,30,20,27
138,-60,24,48,21,45,18,42,15,39,12,36,60,33,40,30,20,27
139,-60,24,48,21,45,35,25,15,39,12,36,60,33,40,30,20,27
140,-60,24,48,38,11,18,42,49,22,12,36,60,33,6,30,54,27
141,-60,24,48,38,28,35,25,32,22,12,36,60,50,40,30,20,10
142,-60,24,48,38,45,18,42,15,22,12,36,60,33,40,30,20,27
143,-60,24,48,38,45,35,25,15,22,12,36,60,50,40,30,20,10
144,-60,24,48,55,45,35,25,15,5,12,36,60,50,40,30,20,10
145,-48,26,18,10,19,28,20,29,38,30,22,48,40,32,24,16,8
146,-48,26,18,10,36,28,20,12,38,30,22,48,23,15,24,33,25
147,-48,26,18,27,36,11,37,12,21,30,22,48,6,15,24,33,42
148,-48,26,18,27,36,11,37,12,21,30,22,48,6,32,24,16,42
149,-48,26,18,27,36,11,37,12,21,30,22,48,23,15,24,33,25
150,-48,26,18,27,36,28,20,12,21,30,22,48,6,32,24,16,42
151,-48,26,35,10,36,28,20,12,38,13,22,48,23,32,24,16,25
152,-48,26,35,44,36,28,20,12,4,13,22,48,40,32,24,16,8
153,-42,27,3,30,6,33,9,36,12,39,15,42,18,28,21,14,24
154,-42,27,20,30,6,16,26,36,12,22,15,42,18,11,21,31,24
155,-42,27,20,30,6,16,26,36,12,22,15,42,18,28,21,14,24
156,-42,27,20,30,6,33,9,36,12,22,15,42,18,11,21,31,24
157,-42,27,20,30,6,33,9,36,12,22,15,42,18,28,21,14,24
158,-42,27,20,30,23,33,9,19,12,22,15,42,18,11,21,31,24
159,-76,27,54,30,57,50,26,19,46,22,49,76,52,28,38,48,24
160,-36,28,5,16,10,21,15,26,20,31,8,36,13,24,18,12,23
161,-36,28,22,16,10,4,32,26,20,14,8,36,13,24,18,12,23
162,-36,28,22,16,10,21,15,26,20,14,8,36,13,7,18,29,23
163,-36,28,22,16,10,21,15,26,20,14,8,36,13,24,18,12,23
164,-36,28,22,16,10,21,15,26,20,14,8,36,30,24,18,12,6
165,-36,28,22,16,27,4,32,9,20,14,8,36,13,24,18,12,23
166,-36,28,22,16,27,21,15,9,20,14,8,36,13,7,18,29,23
167,-36,28,22,16,27,21,15,9,20,14,8,36,13,24,18,12,23
168,-36,28,22,16,27,21,15,9,20,14,8,36,30,24,18,12,6
169,-70,28,56,50,10,21,49,60,20,14,42,70,30,7,35,63,40
170,-70,28,56,50,10,21,49,60,20,14,42,70,30,24,35,46,40
171,-70,28,56,50,10,38,32,60,20,14,42,70,30,24,35,46,40
172,-64,29,24,19,48,26,38,16,45,40,35,64,42,20,32,44,22
173,-64,29,24,19,48,43,21,16,45,40,35,64,42,20,32,44,22
174,-58,30,26,22,18,14,44,40,36,32,28,58,20,16,29,42,38
175,-58,30,26,22,18,14,44,40,36,32,28,58,37,16,29,42,21
176,-58,30,26,22,18,48,10,40,36,32,28,58,20,16,29,42,38
177,-58,30,43,22,18,14,44,40,36,15,28,58,20,16,29,42,38
178,-52,31,28,8,39,36,16,13,44,24,21,52,32,12,26,40,20
179,-52,31,28,42,22,36,16,30,10,24,21,52,32,12,26,40,20
180,-46,32,13,28,26,7,39,20,18,33,14,46,10,25,23,21,36
181,-46,32,30,28,9,24,22,37,18,16,14,46,27,8,23,38,19
182,-46,32,30,28,26,7,39,20,18,16,14,46,10,25,23,21,36
183,-46,32,30,28,26,24,22,20,18,16,14,46,10,8,23,38,36
184,-80,32,30,28,60,24,56,20,52,50,48,80,27,25,40,55,53
185,-80,32,30,28,60,24,56,20,52,50,48,80,44,25,40,55,36
186,-80,32,64,28,26,24,56,54,52,16,48,80,27,25,40,55,53
187,-80,32,64,28,26,24,56,54,52,16,48,80,27,42,40,38,53
188,-40,33,15,14,30,12,28,10,26,25,7,40,5,21,20,19,35
189,-40,33,15,14,30,12,28,10,26,25,7,40,22,21,20,19,18
190,-40,33,15,14,30,29,11,10,26,25,7,40,22,21,20,19,18
191,-56,36,21,23,42,10,46,14,33,35,20,56,7,26,28,30,49
192,-56,36,21,40,42,10,46,14,16,35,20,56,24,26,28,30,32
193,-56,36,21,40,42,44,12,14,16,35,20,56,24,26,28,30,32
194,-56,36,38,40,8,27,29,48,16,18,20,56,24,9,28,47,32
195,-90,36,72,74,42,44,46,48,16,18,54,90,58,60,45,30,32
196,-90,36,72,74,42,61,29,48,16,18,54,90,58,60,45,30,32
197,-44,38,25,12,16,20,24,28,32,19,6,44,14,18,22,26,30
198,-44,38,25,12,33,20,24,11,32,19,6,44,14,18,22,26,30
199,-44,38,25,12,33,20,24,11,32,19,6,44,31,18,22,26,13
200,-78,38,42,46,16,20,58,62,32,36,40,78,48,18,39,60,30
201,-78,38,42,46,16,54,24,62,32,36,40,78,48,18,39,60,30
202,-66,40,12,18,24,30,36,42,48,54,26,66,21,44,33,22,45
203,-66,40,12,18,24,30,36,42,48,54,26,66,38,44,33,22,28
204,-66,40,12,52,24,30,36,42,14,54,26,66,38,44,33,22,28
205,-66,40,46,52,24,30,36,42,14,20,26,66,38,10,33,56,28
206,-66,40,46,52,24,30,36,42,14,20,26,66,38,44,33,22,28
207,-66,40,46,52,24,47,19,42,14,20,26,66,38,44,33,22,28
208,-100,40,80,52,75,64,36,25,48,20,60,100,72,44,50,56,28
209,-100,40,80,69,75,64,36,25,31,20,60,100,72,44,50,56,28
210,-60,41,14,38,28,18,42,32,22,46,19,60,16,23,30,37,44
211,-60,41,14,38,28,18,42,32,22,46,19,60,16,40,30,20,44
212,-60,41,31,38,45,35,25,15,22,29,19,60,16,40,30,20,44
213,-54,42,16,24,15,40,14,39,30,38,12,54,28,36,27,18,26
214,-54,42,16,24,32,6,48,22,30,38,12,54,11,36,27,18,43
215,-54,42,16,24,32,6,48,22,30,38,12,54,28,36,27,18,26
216,-54,42,16,24,32,40,14,22,30,38,12,54,28,36,27,18,26
217,-54,42,33,24,15,40,14,39,30,21,12,54,28,36,27,18,26
218,-54,42,33,24,32,6,48,22,30,21,12,54,11,36,27,18,43
219,-54,42,33,24,32,23,31,22,30,21,12,54,11,36,27,18,43
220,-54,42,33,24,32,40,14,22,30,21,12,54,28,36,27,18,26
221,-48,43,18,10,36,28,20,12,38,30,5,48,23,15,24,33,25
222,-76,44,20,47,40,16,60,36,29,56,32,76,18,28,38,48,58
223,-70,45,22,50,44,55,15,26,20,48,25,70,30,24,35,46,40
224,-64,46,24,19,48,26,38,16,45,40,18,64,42,20,32,44,22
225,-64,46,24,19,48,43,21,16,45,40,18,64,42,20,32,44,22
226,-64,46,24,36,14,43,21,50,28,40,18,64,42,20,32,44,22
227,-64,46,24,36,48,9,55,16,28,40,18,64,8,37,32,27,56
228,-64,46,24,36,48,43,21,16,28,40,18,64,42,20,32,44,22
229,-64,46,41,36,14,43,21,50,28,23,18,64,42,20,32,44,22
230,-64,46,41,36,48,26,38,16,28,23,18,64,42,20,32,44,22
231,-64,46,41,36,48,43,21,16,28,23,18,64,42,20,32,44,22
232,-98,46,58,70,14,26,72,84,28,40,52,98,42,20,49,78,56
233,-52,48,28,8,39,36,16,13,44,24,4,52,32,12,26,40,20
234,-120,48,45,42,90,36,84,30,78,75,72,120,32,80,60,40,88
235,-120,48,45,42,90,36,84,30,78,75,72,120,66,80,60,40,54
236,-120,48,96,93,90,53,67,30,27,24,72,120,66,80,60,40,54
237,-120,48,96,93,90,70,50,30,27,24,72,120,66,80,60,40,54
238,-62,52,36,20,38,22,40,24,42,26,10,62,12,30,31,32,50
239,-96,52,36,20,72,56,40,24,76,60,44,96,63,30,48,66,33
240,-96,52,36,37,72,22,74,24,59,60,44,96,12,64,48,32,84
241,-96,52,36,37,72,22,74,24,59,60,44,96,29,30,48,66,67
242,-96,52,36,37,72,22,74,24,59,60,44,96,46,30,48,66,50
243,-84,54,23,60,46,66,18,38,24,61,30,84,36,56,42,28,48
244,-84,54,57,26,63,32,52,21,58,27,30,84,53,56,42,28,31
245,-84,54,57,60,29,66,18,55,24,27,30,84,36,56,42,28,48
246,-84,54,57,60,46,66,18,38,24,27,30,84,36,56,42,28,48
247,-84,54,57,60,63,32,52,21,24,27,30,84,36,56,42,28,48
248,-84,54,57,60,63,49,35,21,24,27,30,84,36,56,42,28,48
249,-78,55,42,46,16,54,24,62,32,36,23,78,48,18,39,60,30
250,-72,56,27,32,54,8,64,18,40,45,16,72,9,48,36,24,63
251,-72,56,27,32,54,8,64,18,40,45,16,72,26,48,36,24,46
252,-72,56,27,32,54,25,47,18,40,45,16,72,9,48,36,24,63
253,-72,56,27,32,54,25,47,18,40,45,16,72,43,48,36,24,29
254,-72,56,27,32,54,42,30,18,40,45,16,72,26,48,36,24,46
255,-72,56,27,32,54,42,30,18,40,45,16,72,43,48,36,24,29
256,-72,56,44,32,54,42,30,18,40,28,16,72,43,14,36,58,29
257,-80,66,30,28,60,58,22,20,52,50,14,80,44,25,40,55,36
258,-80,66,47,28,60,58,22,20,52,33,14,80,44,42,40,38,36
259,-96,69,36,20,72,56,40,24,76,60,27,96,63,30,48,66,33
260,-96,69,36,54,72,22,74,24,42,60,27,96,12,64,48,32,84
261,-96,69,36,54,72,39,57,24,42,60,27,96,12,64,48,32,84
262,-96,69,36,54,72,73,23,24,42,60,27,96,46,30,48,66,50
263,-104,79,56,50,78,72,32,26,54,48,25,104,64,24,52,80,40
264,-120,82,45,76,90,70,50,30,44,75,38,120,32,80,60,40,88
265,-138,96,90,84,78,38,100,60,54,48,42,138,30,92,69,46,108
266,-138,96,90,84,78,72,66,60,54,48,42,138,30,92,69,46,108
