# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-38,8,16,24,32,6,14,22,30,38,12,20,28,19,10,18,26
42,-72,8,16,24,32,40,48,56,64,72,46,54,45,36,27,18,26
43,-72,8,16,24,32,40,48,56,64,72,63,54,45,36,27,18,9
44,-30,9,18,10,19,11,20,12,21,30,5,14,6,15,24,16,25
45,-30,9,18,10,19,11,20,12,21,30,5,14,23,15,7,16,25
46,-30,9,18,10,19,11,20,12,21,30,22,14,6,15,24,16,8
47,-30,9,18,10,19,11,20,12,21,30,22,14,23,15,7,16,8
48,-30,9,18,27,19,11,3,12,21,30,22,14,6,15,24,16,8
49,-64,9,18,27,36,28,37,46,55,64,56,48,40,32,24,16,8
50,-22,10,3,13,6,16,9,19,12,22,15,8,18,11,4,14,7
51,-22,10,20,13,6,16,9,2,12,22,15,8,18,11,4,14,7
52,-56,10,20,30,23,33,26,36,46,56,49,42,35,28,21,14,7
53,-56,10,20,30,40,16,26,36,46,56,32,42,35,28,21,14,24
54,-48,11,22,16,27,21,32,26,37,48,42,36,30,24,18,12,6
55,-48,11,22,33,27,21,15,26,37,48,25,36,30,24,18,12,23
56,-48,11,22,33,27,21,15,26,37,48,42,36,30,24,18,12,6
57,-40,12,7,19,14,26,21,33,28,40,18,30,25,20,15,10,22
58,-40,12,7,19,14,26,21,33,28,40,35,30,25,20,15,10,5
59,-40,12,24,19,14,26,21,16,28,40,18,13,8,20,32,27,22
60,-40,12,24,19,14,26,21,16,28,40,35,30,25,20,15,10,5
61,-40,12,24,19,31,9,21,16,28,40,18,13,8,20,32,27,22
62,-40,12,24,19,31,9,21,16,28,40,18,30,8,20,32,10,22
63,-40,12,24,19,31,9,21,16,28,40,18,30,25,20,15,10,22
64,-40,12,24,36,14,26,4,16,28,40,18,13,8,20,32,27,22
65,-40,12,24,36,31,9,4,16,28,40,18,13,8,20,32,27,22
66,-32,13,9,22,18,14,10,23,19,32,11,7,20,16,12,25,21
67,-32,13,9,22,18,14,10,23,19,32,11,24,20,16,12,8,21
68,-32,13,9,22,18,14,10,23,19,32,28,24,20,16,12,8,4
69,-32,13,26,22,18,14,10,6,19,32,11,7,20,16,12,25,21
70,-32,13,26,22,18,14,10,6,19,32,11,24,20,16,12,8,21
71,-32,13,26,22,18,14,10,6,19,32,28,24,20,16,12,8,4
72,-24,14,11,8,5,19,16,13,10,24,4,18,15,12,9,6,20
73,-24,14,11,8,5,19,16,13,10,24,21,18,15,12,9,6,3
74,-24,14,11,8,22,2,16,13,10,24,4,18,15,12,9,6,20
75,-58,14,28,42,22,36,16,30,44,58,21,18,32,29,26,40,37
76,-58,14,28,42,22,36,16,30,44,58,38,18,15,29,43,40,20
77,-58,14,28,42,22,36,16,30,44,58,38,18,32,29,26,40,20
78,-16,15,13,11,9,7,5,3,1,16,14,12,10,8,6,4,2
79,-50,15,30,28,26,24,22,20,35,50,14,12,10,25,40,38,36
80,-50,15,30,28,43,7,22,20,35,50,14,29,10,25,40,21,36
81,-50,15,30,45,26,24,5,20,35,50,31,12,10,25,40,38,19
82,-42,16,15,14,30,12,28,27,26,42,24,6,22,21,20,36,18
83,-42,16,15,31,30,12,11,27,26,42,24,6,22,21,20,36,18
84,-42,16,32,14,13,29,28,10,26,42,7,23,22,21,20,19,35
85,-42,16,32,14,30,12,28,10,26,42,7,23,22,21,20,19,35
86,-42,16,32,14,30,12,28,10,26,42,24,6,22,21,20,36,18
87,-42,16,32,31,30,12,11,10,26,42,24,6,22,21,20,36,18
88,-76,16,32,48,47,29,28,44,60,76,58,40,56,38,20,36,18
89,-26,18,2,20,4,22,6,24,8,26,10,11,12,13,14,15,16
90,-26,18,19,20,4,22,6,7,8,26,10,11,12,13,14,15,16
91,-26,18,19,20,21,5,6,7,8,26,10,11,12,13,14,15,16
92,-60,18,19,20,38,22,40,41,42,60,44,28,46,30,14,32,16
93,-60,18,19,37,38,22,23,41,42,60,44,28,46,30,14,32,16
94,-60,18,36,20,21,39,40,24,42,60,10,28,46,30,14,32,50
95,-60,18,36,20,21,39,40,24,42,60,27,28,12,30,48,32,33
96,-60,18,36,20,21,39,40,24,42,60,27,45,12,30,48,15,33
97,-60,18,36,20,21,39,40,24,42,60,44,28,12,30,48,32,16
98,-60,18,36,20,21,39,40,24,42,60,44,28,46,30,14,32,16
99,-60,18,36,20,21,39,40,24,42,60,44,45,29,30,31,15,16
100,-60,18,36,20,38,22,40,24,42,60,27,45,12,30,48,15,33
101,-60,18,36,37,21,39,23,24,42,60,44,28,12,30,48,32,16
102,-60,18,36,37,38,22,23,24,42,60,44,28,46,30,14,32,16
103,-60,18,36,54,38,22,6,24,42,60,27,11,12,30,48,49,33
104,-52,19,38,23,42,10,29,14,33,52,20,39,24,26,28,13,32
105,-52,19,38,40,42,10,12,14,33,52,20,22,24,26,28,30,32
106,-44,20,6,26,12,32,18,38,24,44,13,33,19,22,25,11,31
107,-44,20,6,26,12,32,18,38,24,44,30,16,19,22,25,28,14
108,-44,20,6,26,12,32,18,38,24,44,30,33,19,22,25,11,14
109,-44,20,23,26,12,32,18,21,24,44,13,16,36,22,8,28,31
110,-44,20,40,26,12,32,18,4,24,44,13,16,36,22,8,28,31
111,-78,20,40,60,46,32,18,38,58,78,30,16,36,39,42,62,48
112,-36,21,8,12,16,20,24,28,15,36,6,10,14,18,22,26,30
113,-36,21,8,12,16,20,24,28,15,36,6,27,14,18,22,9,30
114,-36,21,8,12,16,20,24,28,15,36,23,10,14,18,22,26,13
115,-36,21,8,12,16,20,24,28,15,36,23,10,31,18,5,26,13
116,-36,21,8,12,16,20,24,28,15,36,23,27,14,18,22,9,13
117,-36,21,8,29,16,20,7,28,15,36,23,10,14,18,22,26,13
118,-36,21,8,29,16,20,7,28,15,36,23,27,14,18,22,9,13
119,-36,21,25,12,16,20,24,11,15,36,6,10,14,18,22,26,30
120,-36,21,25,12,16,20,24,11,15,36,6,10,31,18,5,26,30
121,-36,21,25,12,16,20,24,11,15,36,6,27,14,18,22,9,30
122,-36,21,25,12,16,20,24,11,15,36,23,10,31,18,5,26,13
123,-36,21,25,12,16,20,24,11,15,36,23,27,14,18,22,9,13
124,-36,21,25,12,33,3,24,11,15,36,6,27,14,18,22,9,30
125,-36,21,25,29,16,20,7,11,15,36,23,10,14,18,22,26,13
126,-70,21,42,46,50,20,24,28,49,70,40,10,14,35,56,60,30
127,-70,21,42,63,50,20,7,28,49,70,40,10,14,35,56,60,30
128,-28,22,10,15,3,25,13,18,6,28,16,21,9,14,19,7,12
129,-28,22,10,15,20,8,13,18,6,28,16,4,9,14,19,24,12
130,-28,22,10,15,20,8,13,18,6,28,16,4,26,14,2,24,12
131,-28,22,10,15,20,8,13,18,6,28,16,21,9,14,19,7,12
132,-62,22,10,32,20,42,30,52,40,62,50,38,26,31,36,24,12
133,-96,22,27,32,54,42,64,69,74,96,84,72,60,48,36,24,12
134,-62,22,44,32,20,42,30,18,40,62,50,38,26,31,36,24,12
135,-96,22,44,32,37,59,64,52,74,96,84,72,60,48,36,24,12
136,-62,22,44,32,54,8,30,18,40,62,16,38,26,31,36,24,46
137,-96,22,44,66,37,59,30,52,74,96,50,72,60,48,36,24,46
138,-96,22,44,66,37,59,30,52,74,96,67,72,60,48,36,24,29
139,-54,23,12,18,24,30,36,42,31,54,43,32,21,27,33,22,11
140,-54,23,46,18,24,30,36,8,31,54,9,15,38,27,16,39,45
141,-54,23,46,18,24,30,36,8,31,54,9,32,38,27,16,22,45
142,-46,24,14,38,28,18,8,32,22,46,19,9,16,23,30,37,27
143,-46,24,14,38,28,18,8,32,22,46,36,26,16,23,30,20,10
144,-46,24,31,38,28,18,8,15,22,46,19,9,16,23,30,37,27
145,-80,24,48,38,28,52,42,32,56,80,53,26,16,40,64,54,27
146,-80,24,48,55,28,52,25,32,56,80,36,60,50,40,30,20,44
147,-80,24,48,55,28,52,25,32,56,80,53,26,16,40,64,54,27
148,-80,24,48,55,28,52,25,32,56,80,53,60,50,40,30,20,27
149,-38,25,16,24,32,6,14,22,13,38,12,20,11,19,27,18,26
150,-38,25,16,24,32,6,14,22,13,38,12,20,28,19,10,18,26
151,-72,25,16,24,32,40,48,56,47,72,29,54,45,36,27,18,43
152,-72,25,16,24,32,40,48,56,47,72,63,54,45,36,27,18,9
153,-38,25,33,24,15,23,14,5,13,38,12,20,28,19,10,18,26
154,-72,25,50,24,32,40,48,22,47,72,12,20,28,36,44,52,60
155,-72,25,50,24,32,40,48,22,47,72,46,54,28,36,44,18,26
156,-72,25,50,24,49,23,48,22,47,72,29,54,45,36,27,18,43
157,-72,25,50,24,49,23,48,22,47,72,46,54,28,36,44,18,26
158,-72,25,50,24,49,23,48,22,47,72,46,54,45,36,27,18,26
159,-30,26,18,10,2,28,20,12,4,30,22,14,6,15,24,16,8
160,-30,26,18,10,19,11,20,12,4,30,22,14,6,15,24,16,8
161,-30,26,18,10,19,11,20,12,4,30,22,14,23,15,7,16,8
162,-64,26,18,44,19,45,20,46,38,64,22,48,40,32,24,16,42
163,-64,26,18,44,36,28,20,46,38,64,22,48,23,32,41,16,42
164,-64,26,35,44,19,45,20,29,38,64,22,48,40,32,24,16,42
165,-98,26,52,78,70,28,20,46,72,98,56,14,40,49,58,84,42
166,-56,27,20,47,40,16,9,36,29,56,32,8,18,28,38,48,24
167,-56,27,37,47,40,16,9,19,29,56,32,8,18,28,38,48,24
168,-48,28,5,33,10,38,15,43,20,48,25,36,30,24,18,12,23
169,-48,28,22,16,10,38,32,26,20,48,8,19,30,24,18,29,40
170,-48,28,22,16,10,38,32,26,20,48,25,36,13,24,35,12,23
171,-48,28,22,16,27,21,32,26,20,48,42,36,30,24,18,12,6
172,-48,28,22,16,44,4,32,26,20,48,8,36,13,24,35,12,40
173,-48,28,22,33,10,38,15,26,20,48,25,36,30,24,18,12,23
174,-48,28,39,16,10,38,32,9,20,48,8,19,30,24,18,29,40
175,-48,28,39,16,27,21,32,9,20,48,8,19,30,24,18,29,40
176,-48,28,39,16,27,21,32,9,20,48,8,36,30,24,18,12,40
177,-48,28,39,16,27,21,32,9,20,48,25,36,30,24,18,12,23
178,-40,29,7,19,14,26,21,33,11,40,18,30,25,20,15,10,22
179,-40,29,24,19,14,26,21,16,11,40,18,30,8,20,32,10,22
180,-40,29,24,19,31,9,21,16,11,40,18,13,8,20,32,27,22
181,-40,29,24,19,31,9,21,16,11,40,18,30,8,20,32,10,22
182,-66,30,26,22,18,48,44,40,36,66,28,24,54,33,12,42,38
183,-66,30,26,22,18,48,44,40,36,66,45,24,54,33,12,42,21
184,-66,30,26,22,52,14,44,40,36,66,28,24,20,33,46,42,38
185,-66,30,26,22,52,14,44,40,36,66,28,24,54,33,12,42,38
186,-66,30,26,56,52,14,10,40,36,66,28,24,20,33,46,42,38
187,-66,30,43,22,18,48,44,23,36,66,11,24,54,33,12,42,55
188,-66,30,43,22,18,48,44,23,36,66,45,24,54,33,12,42,21
189,-66,30,60,22,18,48,44,6,36,66,11,24,54,33,12,42,55
190,-66,30,60,22,18,48,44,6,36,66,28,24,54,33,12,42,38
191,-50,32,30,28,26,24,22,20,18,50,14,12,10,25,40,38,36
192,-50,32,30,28,26,24,22,20,18,50,14,12,44,25,6,38,36
193,-84,32,30,28,26,58,56,54,52,84,31,63,27,42,57,21,53
194,-50,32,30,28,43,7,22,20,18,50,14,29,10,25,40,21,36
195,-84,32,30,28,60,24,56,54,52,84,48,63,27,42,57,21,36
196,-84,32,64,28,26,58,56,20,52,84,14,29,44,42,40,55,70
197,-84,32,64,28,26,58,56,20,52,84,14,46,61,42,23,38,70
198,-84,32,64,28,60,24,56,20,52,84,31,63,44,42,40,21,53
199,-84,32,64,28,60,24,56,20,52,84,48,63,44,42,40,21,36
200,-42,33,15,14,30,12,28,27,9,42,24,6,22,21,20,36,18
201,-42,33,15,14,30,12,28,27,9,42,24,6,39,21,3,36,18
202,-42,33,15,31,30,12,11,27,9,42,24,6,22,21,20,36,18
203,-42,33,15,31,30,12,11,27,9,42,24,23,22,21,20,19,18
204,-42,33,32,14,30,12,28,10,9,42,24,23,22,21,20,19,18
205,-60,35,19,20,38,22,40,41,25,60,44,45,29,30,31,15,16
206,-60,35,36,20,21,39,40,24,25,60,27,45,12,30,48,15,33
207,-60,35,36,20,38,22,40,24,25,60,10,28,12,30,48,32,50
208,-60,35,36,20,38,22,40,24,25,60,10,45,12,30,48,15,50
209,-60,35,36,20,55,5,40,24,25,60,10,45,12,30,48,15,50
210,-60,35,53,20,21,39,40,7,25,60,10,28,46,30,14,32,50
211,-52,36,4,40,8,44,12,48,16,52,20,39,24,26,28,13,32
212,-52,36,21,40,8,44,12,31,16,52,20,39,24,26,28,13,32
213,-52,36,21,40,42,10,12,31,16,52,20,22,24,26,28,30,32
214,-52,36,38,40,25,27,12,14,16,52,20,39,24,26,28,13,32
215,-120,36,72,40,42,78,80,48,84,120,54,90,75,60,45,30,66
216,-120,36,72,40,42,78,80,48,84,120,88,90,75,60,45,30,32
217,-70,38,42,46,50,20,24,28,32,70,40,10,14,35,56,60,30
218,-138,38,42,46,84,54,92,96,100,138,108,78,48,69,90,60,30
219,-96,39,27,32,54,42,64,69,57,96,84,72,60,48,36,24,12
220,-96,39,78,32,54,42,64,18,57,96,33,72,60,48,36,24,63
221,-96,39,78,32,54,42,64,18,57,96,50,72,60,48,36,24,46
222,-54,40,12,18,24,30,36,42,14,54,26,15,21,27,33,39,28
223,-54,40,12,18,24,30,36,42,14,54,26,15,38,27,16,39,28
224,-54,40,12,18,24,30,36,42,14,54,26,32,21,27,33,22,28
225,-54,40,12,18,24,30,36,42,14,54,26,32,38,27,16,22,28
226,-54,40,46,18,24,30,36,8,14,54,26,32,38,27,16,22,28
227,-72,42,16,24,32,40,48,56,30,72,29,54,45,36,27,18,43
228,-72,42,16,24,32,40,48,56,30,72,46,54,45,36,27,18,26
229,-72,42,16,58,32,40,14,56,30,72,29,54,28,36,44,18,43
230,-72,42,50,24,49,23,48,22,30,72,46,54,28,36,44,18,26
231,-72,42,50,24,49,23,48,22,30,72,46,54,45,36,27,18,26
232,-64,43,18,44,19,45,20,46,21,64,22,48,40,32,24,16,42
233,-64,43,18,44,36,28,20,46,21,64,22,14,23,32,41,50,42
234,-64,43,18,44,36,28,20,46,21,64,22,14,40,32,24,50,42
235,-64,43,18,44,36,28,20,46,21,64,22,48,23,32,41,16,42
236,-64,43,18,44,36,28,20,46,21,64,22,48,40,32,24,16,42
237,-64,43,35,44,19,45,20,29,21,64,22,48,40,32,24,16,42
238,-64,43,52,44,36,28,20,12,21,64,22,48,40,32,24,16,42
239,-56,44,20,30,40,16,26,36,12,56,32,42,35,28,21,14,24
240,-90,44,54,30,74,16,60,36,46,90,32,42,18,45,72,48,58
241,-66,47,26,22,52,14,44,40,19,66,28,24,20,33,46,42,38
242,-66,47,43,22,52,14,44,23,19,66,28,24,20,33,46,42,38
243,-58,48,28,42,22,36,16,30,10,58,38,18,32,29,26,40,20
244,-84,49,30,28,60,24,56,54,35,84,48,63,27,42,57,21,36
245,-84,49,64,28,60,24,56,20,35,84,48,63,44,42,40,21,36
246,-76,50,49,48,30,46,28,27,26,76,24,57,22,38,54,19,52
247,-120,53,72,40,93,27,80,48,67,120,54,90,24,60,96,30,66
248,-78,54,23,60,46,32,18,55,24,78,30,16,36,39,42,62,48
249,-78,54,40,60,46,32,18,38,24,78,30,16,36,39,42,62,48
250,-78,54,57,26,63,15,52,21,24,78,30,33,36,39,42,45,48
251,-70,55,25,46,50,20,24,45,15,70,40,44,48,35,22,26,30
252,-96,56,27,66,20,76,30,69,40,96,33,72,60,48,36,24,63
253,-96,56,44,66,20,76,30,52,40,96,33,72,60,48,36,24,63
254,-80,58,14,38,28,52,42,66,22,80,36,60,33,40,47,20,44
255,-80,58,14,55,28,52,25,66,22,80,36,60,50,40,30,20,44
256,-90,61,54,30,74,16,60,36,29,90,32,42,18,45,72,48,58
257,-100,64,60,56,52,48,44,40,36,100,28,75,20,50,80,25,72
258,-100,64,60,56,69,31,44,40,36,100,28,75,20,50,80,25,72
259,-84,66,30,28,60,24,56,54,18,84,48,29,27,42,57,55,36
260,-84,66,30,28,60,24,56,54,18,84,48,46,27,42,57,38,36
261,-84,66,30,28,60,24,56,54,18,84,48,46,61,42,23,38,36
262,-120,70,38,40,76,44,80,82,50,120,88,90,75,60,45,30,32
263,-120,70,72,40,93,27,80,48,50,120,54,90,24,60,96,30,66
264,-104,72,25,80,50,54,24,79,32,104,40,78,48,52,56,26,64
265,-138,72,42,46,84,54,92,96,66,138,108,78,48,69,90,60,30
266,-96,73,27,66,54,42,30,69,23,96,50,72,60,48,36,24,46
