# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-78,17,34,51,30,47,26,24,22,39,56,54,52,31,48,27,44,61,78
167,-78,17,34,51,49,28,26,24,22,39,56,54,52,50,29,27,44,61,78
168,-20,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,20
169,-58,18,36,16,15,14,32,31,30,29,28,27,26,44,43,42,22,40,58
170,-58,18,36,16,34,14,32,12,30,29,28,46,26,44,24,42,22,40,58
171,-58,18,36,16,34,14,32,50,30,29,28,8,26,44,24,42,22,40,58
172,-58,18,36,16,34,33,32,50,11,29,47,8,26,25,24,42,22,40,58
173,-58,18,36,16,34,52,32,12,30,29,28,46,26,6,24,42,22,40,58
174,-58,18,36,35,34,14,32,12,30,29,28,46,26,44,24,23,22,40,58
175,-96,18,36,54,72,33,32,31,30,48,66,65,64,63,24,42,60,78,96
176,-96,18,36,54,72,33,32,50,30,48,66,46,64,63,24,42,60,78,96
177,-96,18,36,54,72,71,32,50,30,48,66,46,64,25,24,42,60,78,96
178,-96,18,36,54,72,71,32,50,49,48,47,46,64,25,24,42,60,78,96
179,-56,20,21,22,42,24,44,7,27,28,29,49,12,32,14,34,35,36,56
180,-56,20,21,22,42,24,44,26,46,28,10,30,12,32,14,34,35,36,56
181,-56,20,21,41,42,5,25,26,46,28,10,30,31,51,14,15,35,36,56
182,-56,20,21,41,42,24,25,26,46,28,10,30,31,32,14,15,35,36,56
183,-56,20,21,41,42,24,44,26,27,28,29,30,12,32,14,15,35,36,56
184,-56,20,40,22,23,24,25,45,8,28,48,11,31,32,33,34,16,36,56
185,-56,20,40,22,23,24,44,26,46,28,10,30,12,32,33,34,16,36,56
186,-56,20,40,22,23,24,44,45,8,28,48,11,12,32,33,34,16,36,56
187,-56,20,40,22,23,24,44,45,27,28,29,11,12,32,33,34,16,36,56
188,-56,20,40,22,42,24,25,45,8,28,48,11,31,32,14,34,16,36,56
189,-56,20,40,41,4,24,44,26,8,28,48,30,12,32,52,15,16,36,56
190,-56,20,40,41,42,24,25,26,46,28,10,30,31,32,14,15,16,36,56
191,-56,20,40,41,42,24,44,26,27,28,29,30,12,32,14,15,16,36,56
192,-94,20,40,60,61,62,63,64,27,47,67,30,31,32,33,34,54,74,94
193,-36,21,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,15,36
194,-36,21,4,25,8,10,12,14,16,18,20,22,24,26,28,11,32,15,36
195,-36,21,4,25,8,29,12,14,16,18,20,22,24,7,28,11,32,15,36
196,-36,21,23,6,8,10,12,14,16,18,20,22,24,26,28,30,13,15,36
197,-36,21,23,6,8,29,12,14,16,18,20,22,24,7,28,30,13,15,36
198,-36,21,23,6,27,10,12,14,16,18,20,22,24,26,9,30,13,15,36
199,-36,21,23,6,27,10,12,33,16,18,20,3,24,26,9,30,13,15,36
200,-36,21,23,6,27,29,12,14,16,18,20,22,24,7,9,30,13,15,36
201,-36,21,23,25,8,10,12,14,16,18,20,22,24,26,28,11,13,15,36
202,-36,21,23,25,8,10,31,14,16,18,20,22,5,26,28,11,13,15,36
203,-36,21,23,25,8,29,12,14,16,18,20,22,24,7,28,11,13,15,36
204,-36,21,23,25,27,10,12,14,16,18,20,22,24,26,9,11,13,15,36
205,-36,21,23,25,27,10,31,14,16,18,20,22,5,26,9,11,13,15,36
206,-36,21,23,25,27,29,12,14,16,18,20,22,24,7,9,11,13,15,36
207,-74,21,42,25,27,48,50,52,16,37,58,22,24,26,47,49,32,53,74
208,-74,21,42,25,46,48,50,52,16,37,58,22,24,26,28,49,32,53,74
209,-74,21,42,44,46,48,50,52,16,37,58,22,24,26,28,30,32,53,74
210,-54,22,6,28,12,34,18,40,24,27,30,14,36,20,42,26,48,32,54
211,-54,22,25,28,12,15,18,40,24,27,30,14,36,39,42,26,29,32,54
212,-54,22,44,9,12,34,18,21,24,27,30,33,36,20,42,45,10,32,54
213,-54,22,44,9,31,34,18,21,24,27,30,33,36,20,23,45,10,32,54
214,-54,22,44,9,31,34,18,21,43,27,11,33,36,20,23,45,10,32,54
215,-54,22,44,9,31,34,18,40,24,27,30,14,36,20,23,45,10,32,54
216,-54,22,44,28,12,34,18,21,24,27,30,33,36,20,42,26,10,32,54
217,-54,22,44,28,12,34,18,40,24,27,30,14,36,20,42,26,10,32,54
218,-54,22,44,28,12,34,37,40,24,27,30,14,17,20,42,26,10,32,54
219,-34,23,8,12,16,20,24,9,13,17,21,25,10,14,18,22,26,11,34
220,-34,23,8,12,16,20,24,28,13,17,21,6,10,14,18,22,26,11,34
221,-34,23,27,12,16,20,24,9,13,17,21,25,10,14,18,22,7,11,34
222,-34,23,27,12,16,20,24,28,13,17,21,6,10,14,18,22,7,11,34
223,-72,23,27,50,16,20,24,47,32,36,40,25,48,52,56,22,45,49,72
224,-72,23,27,50,54,20,24,28,32,36,40,44,48,52,18,22,45,49,72
225,-72,23,27,50,54,20,24,28,51,36,21,44,48,52,18,22,45,49,72
226,-72,23,27,50,54,20,24,47,32,36,40,25,48,52,18,22,45,49,72
227,-72,23,27,50,54,20,24,47,51,36,21,25,48,52,18,22,45,49,72
228,-72,23,27,50,54,39,24,28,51,36,21,44,48,33,18,22,45,49,72
229,-72,23,27,50,54,39,24,47,51,36,21,25,48,33,18,22,45,49,72
230,-72,23,46,12,16,20,24,28,32,36,40,44,48,52,56,60,26,49,72
231,-72,23,46,12,35,20,24,28,32,36,40,44,48,52,37,60,26,49,72
232,-72,23,46,12,35,20,24,47,32,36,40,25,48,52,37,60,26,49,72
233,-72,23,46,31,16,20,24,47,32,36,40,25,48,52,56,41,26,49,72
234,-72,23,46,31,54,20,24,28,32,36,40,44,48,52,18,41,26,49,72
235,-72,23,46,31,54,20,24,28,51,36,21,44,48,52,18,41,26,49,72
236,-72,23,46,31,54,20,24,47,51,36,21,25,48,52,18,41,26,49,72
237,-72,23,46,50,16,20,24,28,32,36,40,44,48,52,56,22,26,49,72
238,-72,23,46,50,16,20,24,47,32,36,40,25,48,52,56,22,26,49,72
239,-72,23,46,50,16,39,24,28,32,36,40,44,48,33,56,22,26,49,72
240,-72,23,46,50,54,20,24,28,32,36,40,44,48,52,18,22,26,49,72
241,-72,23,46,50,54,20,24,28,51,36,21,44,48,52,18,22,26,49,72
242,-72,23,46,50,54,20,24,47,32,36,40,25,48,52,18,22,26,49,72
243,-72,23,46,50,54,20,43,28,32,36,40,44,29,52,18,22,26,49,72
244,-72,23,46,50,54,20,43,28,51,36,21,44,29,52,18,22,26,49,72
245,-72,23,46,50,54,20,43,47,32,36,40,25,29,52,18,22,26,49,72
246,-72,23,46,50,54,20,43,47,51,36,21,25,29,52,18,22,26,49,72
247,-72,23,46,50,54,39,24,28,51,36,21,44,48,33,18,22,26,49,72
248,-72,23,46,50,54,58,24,28,32,36,40,44,48,14,18,22,26,49,72
249,-52,24,10,15,20,25,30,16,40,26,12,36,22,27,32,37,42,28,52
250,-52,24,10,34,20,44,30,16,21,26,31,36,22,8,32,18,42,28,52
251,-52,24,29,15,20,44,30,16,40,26,12,36,22,8,32,37,23,28,52
252,-52,24,29,15,39,44,30,16,21,26,31,36,22,8,13,37,23,28,52
253,-52,24,29,34,20,6,30,16,40,26,12,36,22,46,32,18,23,28,52
254,-52,24,29,34,39,6,30,16,40,26,12,36,22,46,13,18,23,28,52
255,-52,24,29,34,39,6,30,35,40,26,12,17,22,46,13,18,23,28,52
256,-52,24,48,15,20,44,30,16,40,26,12,36,22,8,32,37,4,28,52
257,-90,24,48,34,58,44,68,16,40,45,50,74,22,46,32,56,42,66,90
258,-90,24,48,72,20,25,30,54,40,45,50,36,60,65,70,18,42,66,90
259,-90,24,48,72,20,44,30,54,40,45,50,36,60,46,70,18,42,66,90
260,-90,24,48,72,20,44,68,54,21,45,69,36,22,46,70,18,42,66,90
261,-90,24,48,72,20,44,68,54,40,45,50,36,22,46,70,18,42,66,90
262,-90,24,48,72,39,44,68,54,21,45,69,36,22,46,51,18,42,66,90
263,-90,24,48,72,58,44,68,54,40,45,50,36,22,46,32,18,42,66,90
264,-32,25,12,18,5,11,17,23,10,16,22,9,15,21,27,14,20,7,32
265,-32,25,12,18,24,11,17,4,10,16,22,28,15,21,8,14,20,7,32
266,-32,25,12,18,24,11,17,23,10,16,22,9,15,21,8,14,20,7,32
267,-70,25,50,18,43,30,36,61,10,35,60,9,34,40,27,52,20,45,70
268,-70,25,50,37,24,30,55,23,48,35,22,47,15,40,46,33,20,45,70
269,-70,25,50,56,5,30,55,42,10,35,60,28,15,40,65,14,20,45,70
270,-70,25,50,56,24,30,36,42,10,35,60,28,34,40,46,14,20,45,70
271,-70,25,50,56,24,30,55,42,10,35,60,28,15,40,46,14,20,45,70
272,-70,25,50,56,43,30,55,42,29,35,41,28,15,40,27,14,20,45,70
273,-108,25,50,75,24,30,36,42,48,54,60,66,72,78,84,33,58,83,108
274,-108,25,50,75,24,49,36,42,48,54,60,66,72,59,84,33,58,83,108
275,-108,25,50,75,81,30,36,42,48,54,60,66,72,78,27,33,58,83,108
276,-108,25,50,75,81,68,74,42,67,54,41,66,34,40,27,33,58,83,108
277,-50,26,14,21,28,16,42,11,18,25,32,39,8,34,22,29,36,24,50
278,-50,26,14,21,28,16,42,11,37,25,13,39,8,34,22,29,36,24,50
279,-50,26,14,21,28,16,42,30,18,25,32,20,8,34,22,29,36,24,50
280,-50,26,14,40,9,16,23,30,18,25,32,20,27,34,41,10,36,24,50
281,-50,26,14,40,9,35,23,30,18,25,32,20,27,15,41,10,36,24,50
282,-50,26,14,40,28,16,42,30,18,25,32,20,8,34,22,10,36,24,50
283,-50,26,14,40,28,35,23,30,37,25,13,20,27,15,22,10,36,24,50
284,-50,26,33,21,28,16,42,11,18,25,32,39,8,34,22,29,17,24,50
285,-50,26,33,21,28,16,42,11,37,25,13,39,8,34,22,29,17,24,50
286,-50,26,33,40,9,16,23,30,18,25,32,20,27,34,41,10,17,24,50
287,-50,26,33,40,9,16,42,30,18,25,32,20,8,34,41,10,17,24,50
288,-50,26,33,40,9,35,23,30,18,25,32,20,27,15,41,10,17,24,50
289,-50,26,33,40,28,16,42,30,18,25,32,20,8,34,22,10,17,24,50
290,-88,26,33,59,66,54,61,30,56,44,32,58,27,34,22,29,55,62,88
291,-88,26,52,40,28,54,61,68,18,44,70,20,27,34,60,48,36,62,88
292,-88,26,52,59,28,16,42,30,56,44,32,58,46,72,60,29,36,62,88
293,-88,26,52,59,66,16,42,30,56,44,32,58,46,72,22,29,36,62,88
294,-88,26,52,59,66,54,61,30,56,44,32,58,27,34,22,29,36,62,88
295,-30,27,16,24,13,21,10,18,7,15,23,12,20,9,17,6,14,3,30
296,-68,27,16,43,32,21,48,18,26,34,42,50,20,47,36,25,52,41,68
297,-68,27,54,24,32,40,48,18,26,34,42,50,20,28,36,44,14,41,68
298,-68,27,54,24,32,40,48,56,26,34,42,12,20,28,36,44,14,41,68
299,-68,27,54,24,51,40,29,56,26,34,42,12,39,28,17,44,14,41,68
300,-48,28,18,8,17,26,16,25,34,24,14,23,32,22,31,40,30,20,48
301,-48,28,18,8,36,26,16,25,15,24,33,23,32,22,12,40,30,20,48
302,-48,28,18,8,36,26,16,44,15,24,33,4,32,22,12,40,30,20,48
303,-48,28,18,27,36,7,16,25,34,24,14,23,32,41,12,21,30,20,48
304,-48,28,18,27,36,7,35,6,34,24,14,42,13,41,12,21,30,20,48
305,-48,28,18,27,36,7,35,25,34,24,14,23,13,41,12,21,30,20,48
306,-48,28,18,27,36,26,16,6,15,24,33,42,32,22,12,21,30,20,48
307,-48,28,18,27,36,26,16,6,34,24,14,42,32,22,12,21,30,20,48
308,-48,28,18,27,36,26,35,6,15,24,33,42,13,22,12,21,30,20,48
309,-48,28,18,27,36,26,35,6,34,24,14,42,13,22,12,21,30,20,48
310,-48,28,37,8,17,26,16,25,15,24,33,23,32,22,31,40,11,20,48
311,-48,28,37,8,17,26,16,25,34,24,14,23,32,22,31,40,11,20,48
312,-48,28,37,8,36,26,16,25,15,24,33,23,32,22,12,40,11,20,48
313,-48,28,37,8,36,26,16,25,34,24,14,23,32,22,12,40,11,20,48
314,-48,28,37,8,36,26,16,44,15,24,33,4,32,22,12,40,11,20,48
315,-48,28,37,27,36,26,16,25,15,24,33,23,32,22,12,21,11,20,48
316,-48,28,37,27,36,26,16,25,34,24,14,23,32,22,12,21,11,20,48
317,-86,28,56,46,17,26,35,63,34,43,52,23,51,60,69,40,30,58,86
318,-124,28,56,84,93,64,92,44,72,62,52,80,32,60,31,40,68,96,124
319,-66,29,39,30,21,12,22,51,42,33,24,15,44,54,45,36,27,37,66
320,-104,29,39,68,78,50,79,32,61,52,43,72,25,54,26,36,65,75,104
321,-66,29,58,11,21,50,22,32,42,33,24,34,44,16,45,55,8,37,66
322,-66,29,58,11,40,50,22,32,42,33,24,34,44,16,26,55,8,37,66
323,-104,29,58,68,78,50,79,32,61,52,43,72,25,54,26,36,46,75,104
324,-46,30,22,14,6,17,28,20,12,23,34,26,18,29,40,32,24,16,46
325,-46,30,22,14,6,36,28,20,12,23,34,26,18,10,40,32,24,16,46
326,-46,30,22,14,25,17,28,39,12,23,34,7,18,29,21,32,24,16,46
327,-46,30,22,14,25,36,28,20,31,23,15,26,18,10,21,32,24,16,46
328,-46,30,22,33,6,17,28,20,12,23,34,26,18,29,40,13,24,16,46
329,-46,30,22,33,6,36,28,20,12,23,34,26,18,10,40,13,24,16,46
