# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-4,1,2,1,2,2,2,3,2,3,4,2,1,2,3,1,2,3,2
19,-6,2,2,2,2,3,4,4,4,4,6,2,2,4,2,4,2,4,4
20,-6,2,2,2,2,3,4,4,4,4,6,2,4,2,2,4,4,2,4
21,-6,2,2,2,2,3,4,4,4,4,6,2,4,4,2,4,2,2,4
22,-6,2,2,2,2,3,4,4,4,4,6,4,2,2,4,2,4,4,2
23,-6,2,2,2,4,3,2,4,4,4,6,2,2,4,2,4,2,4,4
24,-6,2,2,2,4,3,2,4,4,4,6,2,4,4,2,4,2,2,4
25,-6,2,2,4,2,3,4,2,4,4,6,2,4,4,2,4,2,2,4
26,-6,2,2,4,2,3,4,2,4,4,6,4,2,4,4,2,2,4,2
27,-6,2,2,4,4,3,2,2,4,4,6,2,4,2,2,4,4,2,4
28,-6,2,2,4,4,3,2,2,4,4,6,2,4,4,2,4,2,2,4
29,-6,2,2,4,4,3,2,2,4,4,6,4,2,4,4,2,2,4,2
30,-6,2,2,4,4,3,2,2,4,4,6,4,4,4,2,4,2,2,2
31,-6,2,4,2,2,3,4,4,2,4,6,2,2,2,2,4,4,4,4
32,-6,2,4,2,2,3,4,4,2,4,6,2,4,2,2,4,4,2,4
33,-6,2,4,2,2,3,4,4,2,4,6,4,2,2,2,4,4,4,2
34,-6,2,4,2,2,3,4,4,2,4,6,4,4,2,2,4,4,2,2
35,-6,2,4,2,2,3,4,4,2,4,6,4,4,4,2,4,2,2,2
36,-6,2,4,2,4,3,2,4,2,4,6,2,4,2,2,4,4,2,4
37,-6,2,4,2,4,3,2,4,2,4,6,4,2,2,2,4,4,4,2
38,-6,2,4,2,4,3,2,4,2,4,6,4,2,4,4,2,2,4,2
39,-6,2,4,2,4,3,2,4,2,4,6,4,4,2,2,4,4,2,2
40,-6,2,4,2,4,3,2,4,2,4,6,4,4,4,2,4,2,2,2
41,-6,2,4,2,4,3,2,4,2,4,6,4,4,4,4,2,2,2,2
42,-6,2,4,4,2,3,4,2,2,4,6,4,2,2,4,2,4,4,2
43,-6,2,4,4,2,3,4,2,2,4,6,4,4,2,4,2,4,2,2
44,-6,2,4,4,2,3,4,2,2,4,6,4,4,4,2,4,2,2,2
45,-6,2,4,4,4,3,2,2,2,4,6,2,2,4,2,4,2,4,4
46,-6,2,4,4,4,3,2,2,2,4,6,2,4,2,4,2,4,2,4
47,-6,2,4,4,4,3,2,2,2,4,6,2,4,4,2,4,2,2,4
48,-6,2,4,4,4,3,2,2,2,4,6,4,2,4,4,2,2,4,2
49,-6,2,4,4,4,3,2,2,2,4,6,4,4,4,2,4,2,2,2
50,-20,2,4,6,8,10,12,14,16,18,20,3,5,7,9,11,13,15,17
51,-4,3,1,2,2,2,2,2,3,1,4,2,1,1,2,2,3,3,2
52,-30,3,6,9,12,15,18,21,24,27,30,14,17,20,23,7,10,13,16
53,-6,4,2,2,2,3,4,4,4,2,6,4,2,2,4,2,4,4,2
54,-6,4,2,2,2,3,4,4,4,2,6,4,2,4,2,4,2,4,2
55,-6,4,2,2,2,3,4,4,4,2,6,4,2,4,4,2,2,4,2
56,-6,4,2,2,4,3,2,4,4,2,6,2,4,4,2,4,2,2,4
57,-6,4,2,2,4,3,2,4,4,2,6,2,4,4,4,2,2,2,4
58,-6,4,2,2,4,3,2,4,4,2,6,4,4,4,2,4,2,2,2
59,-6,4,2,4,2,3,4,2,4,2,6,4,2,4,4,2,2,4,2
60,-6,4,2,4,2,3,4,2,4,2,6,4,4,4,4,2,2,2,2
61,-6,4,2,4,4,3,2,2,4,2,6,2,4,2,2,4,4,2,4
62,-6,4,2,4,4,3,2,2,4,2,6,2,4,4,2,4,2,2,4
63,-6,4,2,4,4,3,2,2,4,2,6,4,2,4,4,2,2,4,2
64,-6,4,2,4,4,3,2,2,4,2,6,4,4,4,2,4,2,2,2
65,-6,4,4,2,4,3,2,4,2,2,6,4,4,2,2,4,4,2,2
66,-6,4,4,4,2,3,4,2,2,2,6,2,4,2,2,4,4,2,4
67,-6,4,4,4,2,3,4,2,2,2,6,2,4,4,2,4,2,2,4
68,-6,4,4,4,2,3,4,2,2,2,6,4,2,2,4,2,4,4,2
69,-6,4,4,4,4,3,2,2,2,2,6,2,2,4,4,2,2,4,4
70,-6,4,4,4,4,3,2,2,2,2,6,2,4,2,2,4,4,2,4
71,-6,4,4,4,4,3,2,2,2,2,6,2,4,4,2,4,2,2,4
72,-40,4,8,12,16,20,24,28,32,36,40,25,10,14,18,22,26,30,15
73,-40,4,8,12,16,20,24,28,32,36,40,25,29,14,18,22,26,11,15
74,-50,5,10,15,20,25,30,35,40,45,50,36,22,27,32,18,23,28,14
75,-50,5,10,15,20,25,30,35,40,45,50,36,41,27,32,18,23,9,14
76,-22,6,12,18,5,11,17,4,10,16,22,9,15,2,8,14,20,7,13
77,-60,6,12,18,24,30,36,42,48,54,60,28,34,40,27,33,20,26,32
78,-60,6,12,18,24,30,36,42,48,54,60,47,34,21,27,33,39,26,13
79,-60,6,12,18,24,30,36,42,48,54,60,47,34,40,27,33,20,26,13
80,-32,7,14,21,9,16,23,11,18,25,32,20,8,15,22,10,17,24,12
81,-32,7,14,21,9,16,23,11,18,25,32,20,27,15,22,10,17,5,12
82,-32,7,14,21,28,16,4,11,18,25,32,20,8,15,22,10,17,24,12
83,-70,7,14,21,28,35,42,49,56,63,70,58,46,34,41,29,36,24,12
84,-42,8,16,24,13,21,29,18,26,34,42,12,20,28,17,25,14,22,30
85,-42,8,16,24,13,21,29,18,26,34,42,12,20,28,36,6,14,22,30
86,-42,8,16,24,13,21,29,18,26,34,42,31,20,9,17,25,33,22,11
87,-42,8,16,24,13,21,29,18,26,34,42,31,20,28,17,25,14,22,11
88,-42,8,16,24,32,21,10,18,26,34,42,12,20,9,17,25,33,22,30
89,-42,8,16,24,32,21,10,18,26,34,42,12,20,28,17,25,14,22,30
90,-42,8,16,24,32,21,10,18,26,34,42,12,20,28,36,6,14,22,30
91,-42,8,16,24,32,21,10,18,26,34,42,31,20,9,17,25,33,22,11
92,-42,8,16,24,32,21,10,18,26,34,42,31,20,28,17,25,14,22,11
93,-80,8,16,24,32,40,48,56,64,72,80,69,58,47,36,44,33,22,11
94,-52,9,18,27,17,26,35,25,34,43,52,42,32,22,31,21,30,20,10
95,-52,9,18,27,36,26,16,25,34,43,52,42,32,22,31,21,30,20,10
96,-90,9,18,27,36,45,54,63,72,81,90,61,70,60,50,40,30,20,29
97,-90,9,18,27,36,45,54,63,72,81,90,80,70,60,50,40,30,20,10
98,-24,10,20,11,2,12,22,13,4,14,24,15,6,16,7,17,8,18,9
99,-24,10,20,11,21,12,3,13,4,14,24,15,6,16,7,17,8,18,9
100,-62,10,20,30,21,31,41,32,42,52,62,53,44,35,26,36,27,18,9
101,-62,10,20,30,40,31,22,32,42,52,62,34,44,16,26,36,46,18,28
102,-62,10,20,30,40,31,22,32,42,52,62,53,44,35,26,36,27,18,9
103,-34,11,22,14,6,17,28,20,12,23,34,7,18,10,21,13,24,16,27
104,-34,11,22,14,6,17,28,20,12,23,34,26,18,10,21,13,24,16,8
105,-34,11,22,14,25,17,9,20,12,23,34,7,18,10,21,13,24,16,27
106,-34,11,22,14,25,17,9,20,12,23,34,26,18,10,21,13,24,16,8
107,-72,11,22,33,25,36,47,39,50,61,72,64,56,48,40,32,24,16,8
108,-72,11,22,33,44,36,28,39,50,61,72,45,56,48,40,32,24,16,27
109,-72,11,22,33,44,36,28,39,50,61,72,64,56,48,40,32,24,16,8
110,-44,12,24,17,10,22,34,27,20,32,44,18,11,23,35,9,21,33,26
111,-44,12,24,17,10,22,34,27,20,32,44,18,30,23,35,9,21,14,26
112,-44,12,24,17,10,22,34,27,20,32,44,37,30,23,16,28,21,14,7
113,-44,12,24,17,29,22,15,27,20,32,44,18,11,23,35,9,21,33,26
114,-44,12,24,17,29,22,15,27,20,32,44,37,30,23,16,28,21,14,7
115,-44,12,24,36,10,22,34,8,20,32,44,18,11,23,16,28,21,33,26
116,-44,12,24,36,29,22,15,8,20,32,44,18,11,4,16,28,40,33,26
117,-44,12,24,36,29,22,15,8,20,32,44,18,11,23,16,28,21,33,26
118,-44,12,24,36,29,22,15,8,20,32,44,18,30,4,16,28,40,14,26
119,-44,12,24,36,29,22,15,8,20,32,44,18,30,23,16,28,21,14,26
120,-44,12,24,36,29,22,15,8,20,32,44,37,30,23,16,28,21,14,7
121,-82,12,24,36,48,41,34,46,58,70,82,56,68,42,54,28,40,14,26
122,-120,12,24,36,48,60,72,84,96,108,120,75,87,80,54,66,40,33,45
123,-120,12,24,36,48,60,72,84,96,108,120,94,68,80,73,47,40,52,26
124,-120,12,24,36,48,60,72,84,96,108,120,94,87,80,54,66,40,33,26
125,-54,13,26,20,14,27,40,34,28,41,54,10,23,36,30,24,18,31,44
126,-54,13,26,20,14,27,40,34,28,41,54,29,42,17,30,24,37,12,25
127,-54,13,26,20,14,27,40,34,28,41,54,29,42,36,30,24,18,12,25
128,-54,13,26,20,14,27,40,34,28,41,54,48,42,36,30,24,18,12,6
129,-54,13,26,20,33,27,21,34,28,41,54,48,42,36,30,24,18,12,6
130,-54,13,26,39,14,27,40,15,28,41,54,29,42,36,30,24,18,12,25
131,-54,13,26,39,33,27,21,15,28,41,54,29,42,36,30,24,18,12,25
132,-54,13,26,39,33,27,21,15,28,41,54,48,42,36,30,24,18,12,6
133,-26,14,9,4,18,13,8,22,17,12,26,2,16,11,6,20,15,10,24
134,-26,14,9,4,18,13,8,22,17,12,26,21,16,11,6,20,15,10,5
135,-26,14,9,23,18,13,8,3,17,12,26,21,16,11,6,20,15,10,5
136,-64,14,28,23,18,32,46,41,36,50,64,40,16,30,44,20,34,48,24
137,-64,14,28,23,18,32,46,41,36,50,64,40,54,30,44,20,34,10,24
138,-64,14,28,42,18,32,46,22,36,50,64,21,16,30,44,20,34,48,43
139,-64,14,28,42,18,32,46,22,36,50,64,40,16,30,25,39,34,48,24
140,-64,14,28,42,37,32,27,22,36,50,64,21,16,30,44,20,34,48,43
141,-64,14,28,42,37,32,27,22,36,50,64,40,54,30,44,20,34,10,24
142,-64,14,28,42,56,32,8,22,36,50,64,40,16,11,25,39,53,48,24
143,-64,14,28,42,56,32,8,22,36,50,64,40,16,30,25,39,34,48,24
144,-36,15,11,7,22,18,14,29,25,21,36,13,9,24,20,16,12,27,23
145,-36,15,11,7,22,18,14,29,25,21,36,13,28,24,20,16,12,8,23
146,-36,15,11,7,22,18,14,29,25,21,36,32,28,24,20,16,12,8,4
147,-36,15,11,26,22,18,14,10,25,21,36,13,9,5,20,16,31,27,23
148,-36,15,11,26,22,18,14,10,25,21,36,13,9,24,20,16,12,27,23
149,-36,15,11,26,22,18,14,10,25,21,36,13,28,5,20,16,31,8,23
150,-36,15,11,26,22,18,14,10,25,21,36,13,28,24,20,16,12,8,23
151,-36,15,11,26,22,18,14,10,25,21,36,32,28,24,20,16,12,8,4
152,-36,15,30,7,22,18,14,29,6,21,36,13,9,24,20,16,12,27,23
153,-36,15,30,7,22,18,14,29,6,21,36,13,28,24,20,16,12,8,23
154,-36,15,30,26,3,18,33,10,6,21,36,13,9,24,20,16,12,27,23
155,-36,15,30,26,22,18,14,10,6,21,36,13,9,24,20,16,12,27,23
156,-36,15,30,26,22,18,14,10,6,21,36,13,28,24,20,16,12,8,23
157,-36,15,30,26,22,18,14,10,6,21,36,32,28,24,20,16,12,8,4
158,-46,16,13,10,26,23,20,36,33,30,46,24,21,18,34,12,28,25,22
159,-46,16,13,10,26,23,20,36,33,30,46,24,40,18,34,12,28,6,22
160,-46,16,13,29,26,23,20,17,33,30,46,24,40,18,34,12,28,6,22
161,-46,16,32,10,26,23,20,36,14,30,46,5,21,18,15,31,28,25,41
162,-46,16,32,10,26,23,20,36,14,30,46,24,21,18,15,31,28,25,22
163,-46,16,32,10,26,23,20,36,14,30,46,24,40,18,34,12,28,6,22
164,-46,16,32,29,7,23,39,17,14,30,46,24,21,18,34,12,28,25,22
165,-46,16,32,29,26,23,20,17,14,30,46,24,40,18,34,12,28,6,22
