# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-4,2,2,4,3,2,1,3,3,2,2,2,2,2,1,1,3,2,1
19,-6,2,4,6,2,2,2,2,2,2,4,3,2,4,4,4,4,4,4
20,-6,2,4,6,2,2,2,2,2,4,2,3,4,2,4,4,4,4,4
21,-6,2,4,6,2,2,2,4,4,4,4,3,2,2,2,2,4,4,4
22,-6,2,4,6,2,2,4,2,2,2,2,3,4,4,4,4,2,4,4
23,-6,2,4,6,2,2,4,2,4,4,4,3,2,2,2,4,2,4,4
24,-6,2,4,6,2,2,4,4,4,4,4,3,2,2,2,2,2,4,4
25,-6,2,4,6,2,4,2,2,2,2,2,3,4,4,4,4,4,2,4
26,-6,2,4,6,2,4,2,2,2,2,4,3,2,4,4,4,4,2,4
27,-6,2,4,6,2,4,2,2,2,4,2,3,4,2,4,4,4,2,4
28,-6,2,4,6,2,4,2,2,2,4,4,3,2,2,4,4,4,2,4
29,-6,2,4,6,2,4,2,4,2,2,2,3,4,4,4,2,4,2,4
30,-6,2,4,6,2,4,2,4,4,4,2,3,4,2,2,2,4,2,4
31,-6,2,4,6,2,4,2,4,4,4,4,3,2,2,2,2,4,2,4
32,-6,2,4,6,2,4,4,2,2,2,2,3,4,4,4,4,2,2,4
33,-6,2,4,6,2,4,4,2,2,2,4,3,2,4,4,4,2,2,4
34,-6,2,4,6,2,4,4,2,2,4,4,3,2,2,4,4,2,2,4
35,-6,2,4,6,2,4,4,4,4,2,2,3,4,4,2,2,2,2,4
36,-6,2,4,6,2,4,4,4,4,4,4,3,2,2,2,2,2,2,4
37,-6,2,4,6,4,2,2,2,2,2,4,3,2,4,4,4,4,4,2
38,-6,2,4,6,4,2,2,2,2,4,2,3,4,2,4,4,4,4,2
39,-6,2,4,6,4,2,2,4,2,2,4,3,2,4,4,2,4,4,2
40,-6,2,4,6,4,2,4,4,2,4,4,3,2,2,4,2,2,4,2
41,-6,2,4,6,4,2,4,4,4,4,4,3,2,2,2,2,2,4,2
42,-6,2,4,6,4,4,2,2,2,2,4,3,2,4,4,4,4,2,2
43,-6,2,4,6,4,4,2,2,2,4,2,3,4,2,4,4,4,2,2
44,-6,2,4,6,4,4,2,2,4,4,2,3,4,2,2,4,4,2,2
45,-6,2,4,6,4,4,2,4,2,2,4,3,2,4,4,2,4,2,2
46,-6,2,4,6,4,4,2,4,4,4,2,3,4,2,2,2,4,2,2
47,-6,2,4,6,4,4,4,2,2,2,4,3,2,4,4,4,2,2,2
48,-6,2,4,6,4,4,4,2,2,4,4,3,2,2,4,4,2,2,2
49,-6,2,4,6,4,4,4,2,4,2,4,3,2,4,2,4,2,2,2
50,-4,3,1,4,2,2,3,3,2,2,3,2,1,2,2,1,1,2,2
51,-6,4,2,6,2,2,2,2,4,4,2,3,4,2,2,4,4,4,4
52,-6,4,2,6,2,2,2,4,4,4,2,3,4,2,2,2,4,4,4
53,-6,4,2,6,2,2,4,2,2,2,2,3,4,4,4,4,2,4,4
54,-6,4,2,6,2,2,4,4,4,4,2,3,4,2,2,2,2,4,4
55,-6,4,2,6,2,4,2,2,2,2,4,3,2,4,4,4,4,2,4
56,-6,4,2,6,2,4,2,2,4,2,2,3,4,4,2,4,4,2,4
57,-6,4,2,6,2,4,4,2,2,2,2,3,4,4,4,4,2,2,4
58,-6,4,2,6,2,4,4,2,2,2,4,3,2,4,4,4,2,2,4
59,-6,4,2,6,4,2,2,2,2,2,2,3,4,4,4,4,4,4,2
60,-6,4,2,6,4,2,2,2,2,2,4,3,2,4,4,4,4,4,2
61,-6,4,2,6,4,2,2,2,2,4,2,3,4,2,4,4,4,4,2
62,-6,4,2,6,4,2,2,4,2,2,2,3,4,4,4,2,4,4,2
63,-6,4,2,6,4,2,2,4,2,4,2,3,4,2,4,2,4,4,2
64,-6,4,2,6,4,2,2,4,4,4,4,3,2,2,2,2,4,4,2
65,-6,4,2,6,4,2,4,4,4,4,4,3,2,2,2,2,2,4,2
66,-6,4,2,6,4,4,2,2,2,2,2,3,4,4,4,4,4,2,2
67,-6,4,2,6,4,4,2,2,2,4,2,3,4,2,4,4,4,2,2
68,-6,4,2,6,4,4,2,4,2,4,2,3,4,2,4,2,4,2,2
69,-6,4,2,6,4,4,4,2,2,4,2,3,4,2,4,4,2,2,2
70,-18,6,12,18,5,11,17,4,10,16,3,9,15,2,8,14,1,7,13
71,-24,8,16,24,13,2,10,18,7,15,4,12,20,9,17,6,14,22,11
72,-24,8,16,24,13,21,10,18,7,15,4,12,20,9,17,6,14,3,11
73,-30,10,20,30,2,12,22,13,4,14,24,15,6,16,26,17,8,18,28
74,-30,10,20,30,21,12,3,13,23,14,24,15,6,16,7,17,27,18,9
75,-30,10,20,30,21,12,22,13,4,14,5,15,25,16,26,17,8,18,9
76,-30,10,20,30,21,12,22,13,4,14,24,15,6,16,26,17,8,18,9
77,-30,10,20,30,21,12,22,13,23,14,5,15,25,16,7,17,8,18,9
78,-30,10,20,30,21,12,22,13,23,14,24,15,6,16,7,17,8,18,9
79,-36,12,24,36,10,3,15,27,20,13,6,18,30,23,16,9,21,33,26
80,-36,12,24,36,10,22,15,8,20,13,6,18,30,23,16,28,21,14,26
81,-36,12,24,36,10,22,15,8,20,13,25,18,11,23,16,28,21,14,26
82,-36,12,24,36,10,22,15,8,20,32,6,18,30,4,16,28,21,14,26
83,-36,12,24,36,10,22,15,8,20,32,25,18,11,4,16,28,21,14,26
84,-36,12,24,36,10,22,15,27,20,13,6,18,30,23,16,9,21,14,26
85,-36,12,24,36,10,22,15,27,20,13,25,18,11,23,16,9,21,14,26
86,-36,12,24,36,29,22,15,8,20,13,6,18,30,23,16,28,21,14,7
87,-36,12,24,36,29,22,15,8,20,13,25,18,11,23,16,28,21,14,7
88,-36,12,24,36,29,22,15,8,20,32,25,18,11,4,16,28,21,14,7
89,-36,12,24,36,29,22,15,27,20,13,6,18,30,23,16,9,21,14,7
90,-36,12,24,36,29,22,15,27,20,13,25,18,11,23,16,9,21,14,7
91,-20,13,7,20,14,8,2,15,9,3,16,10,4,17,11,5,18,12,6
92,-42,14,28,42,18,13,8,22,17,12,26,21,16,30,25,20,34,29,24
93,-42,14,28,42,18,13,8,22,17,31,26,21,16,11,25,20,34,29,24
94,-42,14,28,42,18,13,8,22,36,12,26,21,16,30,6,20,34,29,24
95,-42,14,28,42,18,13,27,22,17,12,7,21,35,30,25,20,15,29,24
96,-42,14,28,42,18,13,27,22,36,12,7,21,35,30,6,20,15,29,24
97,-42,14,28,42,18,13,27,22,36,12,26,21,16,30,6,20,15,29,24
98,-42,14,28,42,18,32,8,22,17,12,26,21,16,30,25,20,34,10,24
99,-42,14,28,42,18,32,8,22,17,31,26,21,16,11,25,20,34,10,24
100,-42,14,28,42,18,32,8,22,36,12,26,21,16,30,6,20,34,10,24
101,-42,14,28,42,18,32,27,22,17,12,7,21,35,30,25,20,15,10,24
102,-42,14,28,42,18,32,27,22,17,12,26,21,16,30,25,20,15,10,24
103,-42,14,28,42,18,32,27,22,17,31,26,21,16,11,25,20,15,10,24
104,-42,14,28,42,18,32,27,22,36,12,26,21,16,30,6,20,15,10,24
105,-42,14,28,42,37,32,27,22,17,12,7,21,35,30,25,20,15,10,5
106,-42,14,28,42,37,32,27,22,17,12,26,21,16,30,25,20,15,10,5
107,-42,14,28,42,37,32,27,22,17,31,26,21,16,11,25,20,15,10,5
108,-26,15,11,26,3,18,14,10,6,21,17,13,9,5,20,16,12,8,23
109,-26,15,11,26,22,18,14,10,6,2,17,13,9,24,20,16,12,8,4
110,-26,15,11,26,22,18,14,10,6,21,17,13,9,5,20,16,12,8,4
111,-48,16,32,48,7,23,20,36,14,30,27,24,21,18,34,12,28,25,41
112,-48,16,32,48,7,23,39,36,14,30,27,24,21,18,34,12,9,25,41
113,-48,16,32,48,26,4,20,36,33,11,8,24,40,37,15,12,28,44,22
114,-48,16,32,48,26,4,20,36,33,30,8,24,40,18,15,12,28,44,22
115,-48,16,32,48,26,23,20,17,14,11,8,24,40,37,34,31,28,25,22
116,-48,16,32,48,26,23,20,17,14,30,8,24,40,18,34,31,28,25,22
117,-48,16,32,48,26,23,20,17,33,11,8,24,40,37,15,31,28,25,22
118,-48,16,32,48,26,23,20,36,14,11,8,24,40,37,34,12,28,25,22
119,-48,16,32,48,26,23,20,36,14,11,27,24,21,37,34,12,28,25,22
120,-48,16,32,48,26,23,20,36,33,11,8,24,40,37,15,12,28,25,22
121,-48,16,32,48,26,23,20,36,33,11,27,24,21,37,15,12,28,25,22
122,-48,16,32,48,26,23,20,36,33,30,8,24,40,18,15,12,28,25,22
123,-48,16,32,48,26,23,39,36,14,30,27,24,21,18,34,12,9,25,22
124,-48,16,32,48,26,42,20,36,14,30,27,24,21,18,34,12,28,6,22
125,-48,16,32,48,26,42,20,36,33,30,27,24,21,18,15,12,28,6,22
126,-48,16,32,48,26,42,39,36,33,30,27,24,21,18,15,12,9,6,22
127,-48,16,32,48,45,42,39,36,33,30,27,24,21,18,15,12,9,6,3
128,-32,17,15,32,11,9,7,5,22,20,18,16,14,12,10,27,25,23,21
129,-32,17,15,32,11,9,7,24,22,20,18,16,14,12,10,8,25,23,21
130,-32,17,15,32,11,9,26,5,22,20,18,16,14,12,10,27,6,23,21
131,-32,17,15,32,11,9,26,24,3,20,18,16,14,12,29,8,6,23,21
132,-32,17,15,32,11,9,26,24,22,20,18,16,14,12,10,8,6,23,21
133,-32,17,15,32,11,28,7,24,22,20,18,16,14,12,10,8,25,4,21
134,-32,17,15,32,11,28,26,24,22,20,18,16,14,12,10,8,6,4,21
135,-32,17,15,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2
136,-54,18,36,54,15,14,13,12,30,29,28,27,26,25,24,42,41,40,39
137,-54,18,36,54,15,14,32,12,30,29,28,27,26,25,24,42,22,40,39
138,-54,18,36,54,15,33,13,12,30,29,28,27,26,25,24,42,41,21,39
139,-54,18,36,54,15,33,13,12,30,48,28,27,26,6,24,42,41,21,39
140,-54,18,36,54,34,14,13,12,30,29,28,27,26,25,24,42,41,40,20
141,-54,18,36,54,34,14,13,12,30,48,28,27,26,6,24,42,41,40,20
142,-54,18,36,54,34,14,13,31,30,10,28,27,26,44,24,23,41,40,20
143,-54,18,36,54,34,14,32,12,30,10,28,27,26,44,24,42,22,40,20
144,-54,18,36,54,34,14,32,12,30,48,28,27,26,6,24,42,22,40,20
145,-54,18,36,54,34,14,32,31,30,10,9,27,45,44,24,23,22,40,20
146,-54,18,36,54,34,33,13,12,30,48,28,27,26,6,24,42,41,21,20
147,-54,18,36,54,34,33,32,12,30,10,9,27,45,44,24,42,22,21,20
148,-54,18,36,54,34,33,32,12,30,10,28,27,26,44,24,42,22,21,20
149,-54,18,36,54,34,33,32,31,11,10,9,27,45,44,43,23,22,21,20
150,-54,18,36,54,34,33,32,31,30,10,9,27,45,44,24,23,22,21,20
151,-22,20,2,22,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
152,-60,20,40,60,4,24,44,45,8,28,48,30,12,32,52,15,16,36,56
153,-60,20,40,60,23,5,25,45,46,28,10,30,50,32,14,15,35,55,37
154,-60,20,40,60,23,24,25,26,46,28,48,30,12,32,14,34,35,36,37
155,-60,20,40,60,23,24,25,45,27,28,48,30,12,32,33,15,35,36,37
156,-60,20,40,60,23,24,44,26,46,28,48,30,12,32,14,34,16,36,37
157,-60,20,40,60,23,24,44,45,8,28,29,30,31,32,52,15,16,36,37
158,-60,20,40,60,23,24,44,45,8,28,48,30,12,32,52,15,16,36,37
159,-60,20,40,60,23,43,25,45,46,28,29,30,31,32,14,15,35,17,37
160,-60,20,40,60,23,43,44,45,46,28,29,30,31,32,14,15,16,17,37
161,-60,20,40,60,42,24,6,26,27,28,48,30,12,32,33,34,54,36,18
162,-60,20,40,60,42,24,6,26,27,47,48,30,12,13,33,34,54,36,18
163,-60,20,40,60,42,24,25,26,27,9,10,30,50,51,33,34,35,36,18
164,-60,20,40,60,42,24,25,26,46,28,10,30,50,32,14,34,35,36,18
165,-60,20,40,60,42,24,25,45,27,9,10,30,50,51,33,15,35,36,18
