# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-28,14,28,8,22,19,16,13,10,24,4,18,15,12,9,6,20
42,-28,14,28,25,22,19,16,13,10,7,21,18,15,12,9,6,3
43,-30,15,30,11,9,7,5,20,18,16,14,12,10,25,23,21,19
44,-30,15,30,11,9,7,22,20,18,16,14,12,10,8,23,21,19
45,-30,15,30,11,9,24,5,20,18,16,14,12,10,25,6,21,19
46,-30,15,30,11,9,24,22,3,18,16,14,12,27,8,6,21,19
47,-30,15,30,11,9,24,22,20,18,16,14,12,10,8,6,21,19
48,-30,15,30,11,26,7,22,20,18,16,14,12,10,8,23,4,19
49,-30,15,30,11,26,24,22,20,18,16,14,12,10,8,6,4,19
50,-30,15,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2
51,-32,16,32,14,13,12,11,10,9,8,24,23,22,21,20,19,18
52,-32,16,32,14,13,12,11,10,9,25,7,23,22,21,20,19,18
53,-32,16,32,14,13,12,11,10,26,8,24,6,22,21,20,19,18
54,-32,16,32,14,13,12,11,10,26,25,7,6,22,21,20,19,18
55,-32,16,32,14,13,12,28,10,9,8,24,23,22,4,20,19,18
56,-32,16,32,14,13,12,28,10,26,8,24,6,22,4,20,19,18
57,-36,18,36,3,21,22,6,24,25,9,27,11,12,30,14,15,33
58,-36,18,36,20,4,22,23,24,8,9,27,28,12,13,14,32,16
59,-36,18,36,20,4,22,23,24,8,26,10,28,12,13,14,32,16
60,-36,18,36,20,21,5,6,24,25,26,10,11,12,30,31,15,16
61,-36,18,36,20,21,5,23,24,8,26,10,28,12,13,31,15,16
62,-36,18,36,20,21,5,23,24,25,26,10,11,12,13,31,15,16
63,-36,18,36,20,21,22,6,24,8,9,27,28,12,30,14,15,16
64,-36,18,36,20,21,22,6,24,8,26,10,28,12,30,14,15,16
65,-36,18,36,20,21,22,6,24,25,9,27,11,12,30,14,15,16
66,-36,18,36,20,21,22,6,24,25,26,10,11,12,30,14,15,16
67,-36,18,36,20,21,22,23,7,8,9,27,28,29,13,14,15,16
68,-36,18,36,20,21,22,23,7,8,26,10,28,29,13,14,15,16
69,-36,18,36,20,21,22,23,7,25,26,10,11,29,13,14,15,16
70,-36,18,36,20,21,22,23,24,8,9,27,28,12,13,14,15,16
71,-36,18,36,20,21,22,23,24,8,26,10,28,12,13,14,15,16
72,-36,18,36,20,21,22,23,24,25,9,27,11,12,13,14,15,16
73,-38,19,38,6,8,10,12,14,16,18,20,22,24,26,28,30,32
74,-38,19,38,6,8,27,12,14,16,18,20,22,24,26,11,30,32
75,-38,19,38,6,25,10,12,14,16,18,20,22,24,26,28,13,32
76,-38,19,38,6,25,27,12,14,16,18,20,22,24,26,11,13,32
77,-38,19,38,23,8,10,12,14,16,18,20,22,24,26,28,30,15
78,-38,19,38,23,8,10,29,14,16,18,20,22,24,9,28,30,15
79,-38,19,38,23,8,27,29,14,16,18,20,22,24,9,11,30,15
80,-38,19,38,23,25,10,12,14,33,18,20,5,24,26,28,13,15
81,-40,20,40,9,12,15,18,21,24,10,30,16,19,22,25,28,31
82,-40,20,40,9,12,32,18,4,24,27,13,16,36,22,8,28,31
83,-40,20,40,9,12,32,18,21,24,10,30,16,19,22,8,28,31
84,-40,20,40,9,12,32,18,21,24,27,13,16,19,22,8,28,31
85,-40,20,40,9,29,32,18,21,24,10,30,16,19,22,8,11,31
86,-40,20,40,9,29,32,18,21,24,27,13,16,19,22,8,11,31
87,-40,20,40,26,12,15,18,21,7,10,30,33,19,22,25,28,14
88,-40,20,40,26,12,15,35,21,7,10,30,33,19,5,25,28,14
89,-40,20,40,26,12,15,35,21,24,10,30,16,19,5,25,28,14
90,-40,20,40,26,12,32,18,4,24,27,13,16,36,22,8,28,14
91,-40,20,40,26,12,32,18,21,24,27,13,16,19,22,8,28,14
92,-40,20,40,26,29,15,18,21,7,10,30,33,19,22,25,11,14
93,-40,20,40,26,29,32,18,21,24,10,30,16,19,22,8,11,14
94,-42,21,42,12,16,20,7,28,32,19,23,10,14,35,22,26,30
95,-42,21,42,12,16,20,24,11,15,36,6,27,31,18,22,26,30
96,-42,21,42,12,16,20,24,11,32,36,6,10,31,18,22,26,30
97,-42,21,42,12,16,20,24,28,15,36,6,27,14,18,22,26,30
98,-42,21,42,12,16,20,24,28,32,36,6,10,14,18,22,26,30
99,-42,21,42,12,33,3,24,28,15,36,6,27,14,18,39,9,30
100,-42,21,42,12,33,20,24,11,15,19,23,27,31,18,22,9,30
101,-42,21,42,12,33,20,24,11,15,36,6,27,31,18,22,9,30
102,-42,21,42,12,33,20,24,28,15,36,6,27,14,18,22,9,30
103,-42,21,42,12,33,20,24,28,32,19,23,10,14,18,22,9,30
104,-42,21,42,29,16,20,7,28,32,19,23,10,14,35,22,26,13
105,-44,22,44,32,20,8,13,18,23,28,16,21,26,31,36,24,12
106,-44,22,44,32,20,8,13,18,40,28,16,4,26,31,36,24,12
107,-44,22,44,32,20,25,13,18,6,11,33,38,26,31,19,24,12
108,-44,22,44,32,20,25,30,18,6,11,33,38,26,14,19,24,12
109,-44,22,44,32,20,25,30,18,6,28,16,38,26,14,19,24,12
110,-46,23,46,18,7,13,36,25,14,20,26,32,21,10,33,39,28
111,-46,23,46,18,7,30,36,25,14,20,26,32,21,10,16,39,28
112,-46,23,46,18,24,30,19,8,14,37,9,32,38,27,16,22,28
113,-46,23,46,18,24,30,19,8,31,37,9,15,38,27,16,22,28
114,-46,23,46,18,24,30,36,8,14,20,26,32,38,10,16,22,28
115,-48,24,48,4,28,35,8,32,22,12,36,26,16,40,13,20,44
116,-48,24,48,21,11,18,25,15,22,12,36,26,33,23,30,37,27
117,-48,24,48,21,11,18,42,15,22,12,36,26,33,6,30,37,27
118,-48,24,48,21,11,18,42,32,22,12,36,26,16,6,30,37,27
119,-48,24,48,21,28,18,8,32,39,12,36,9,16,40,30,20,27
120,-48,24,48,21,28,18,8,32,39,29,19,9,16,40,30,20,27
121,-48,24,48,21,28,18,25,32,39,12,36,9,16,23,30,20,27
122,-48,24,48,21,28,18,42,32,22,12,36,26,16,6,30,20,27
123,-48,24,48,38,28,18,8,32,22,29,19,26,16,40,30,20,10
124,-48,24,48,38,28,18,8,32,39,29,19,9,16,40,30,20,10
125,-48,24,48,38,28,18,25,15,5,12,36,43,33,23,30,20,10
126,-48,24,48,38,28,18,25,15,22,12,36,26,33,23,30,20,10
127,-48,24,48,38,28,35,25,32,22,12,36,26,16,23,13,20,10
128,-50,25,50,7,15,40,14,22,30,21,29,20,28,36,10,35,43
129,-50,25,50,7,32,40,14,22,30,21,29,20,28,36,10,18,43
130,-50,25,50,24,15,40,14,22,30,38,12,20,28,36,10,35,26
131,-50,25,50,24,15,40,31,5,30,38,12,20,45,19,10,35,26
132,-50,25,50,24,32,6,14,22,30,38,12,20,28,36,44,18,26
133,-50,25,50,24,32,40,14,22,30,38,12,20,28,36,10,18,26
134,-52,26,52,10,19,28,20,12,38,30,22,14,40,32,24,33,42
135,-52,26,52,10,19,28,20,29,38,13,39,14,23,32,24,33,42
136,-52,26,52,10,36,28,20,12,21,30,22,31,40,32,24,16,42
137,-52,26,52,27,36,28,20,12,38,13,39,14,40,32,24,16,25
138,-52,26,52,44,36,28,20,12,4,13,39,48,40,32,24,16,8
139,-52,26,52,44,36,28,20,12,21,13,39,31,40,32,24,16,8
140,-54,27,54,30,6,16,26,36,12,22,32,42,18,28,38,48,24
141,-54,27,54,30,6,16,43,36,12,22,32,42,18,11,38,48,24
142,-54,27,54,30,6,33,43,36,12,22,32,42,18,11,21,48,24
143,-54,27,54,30,23,16,9,36,46,22,32,8,18,45,38,31,24
144,-54,27,54,30,23,16,9,36,46,39,15,8,18,45,38,31,24
145,-54,27,54,30,23,33,43,36,12,22,32,42,18,11,21,31,24
146,-54,27,54,30,40,16,26,36,12,22,32,42,18,28,38,14,24
147,-54,27,54,30,40,16,26,36,12,39,15,42,18,28,38,14,24
148,-54,27,54,30,40,16,26,36,46,22,32,8,18,28,38,14,24
149,-54,27,54,30,40,33,26,36,12,22,32,42,18,28,21,14,24
150,-54,27,54,30,40,33,26,36,12,39,15,42,18,28,21,14,24
151,-56,28,56,16,10,21,32,26,20,14,42,36,30,24,35,46,40
152,-56,28,56,16,27,38,32,9,20,48,8,36,47,24,18,29,40
153,-56,28,56,16,27,38,32,9,37,48,8,19,47,24,18,29,40
154,-56,28,56,16,44,21,32,26,20,14,42,36,30,24,35,12,40
155,-56,28,56,33,10,21,49,26,20,14,42,36,30,7,35,46,23
156,-58,29,58,36,14,26,21,16,28,40,18,30,42,37,32,44,22
157,-58,29,58,36,14,26,38,16,28,40,18,30,42,20,32,44,22
158,-58,29,58,36,14,43,38,16,28,40,18,30,42,20,15,44,22
159,-58,29,58,36,48,26,38,16,28,40,18,30,42,20,32,10,22
160,-60,30,60,5,35,48,10,40,36,15,45,24,20,50,12,25,55
161,-60,30,60,22,18,14,44,23,19,32,28,41,37,16,46,42,38
162,-60,30,60,22,18,14,44,23,36,32,28,24,37,16,46,42,38
163,-60,30,60,22,18,14,44,40,19,32,28,41,20,16,46,42,38
164,-60,30,60,22,18,48,27,6,36,49,11,24,54,33,12,42,38
165,-60,30,60,22,18,48,27,40,36,15,45,24,20,33,12,42,38
166,-60,30,60,22,35,31,44,40,19,15,45,41,20,16,29,25,38
167,-60,30,60,22,35,48,10,40,36,15,45,24,20,50,12,25,38
168,-60,30,60,22,35,48,10,40,36,32,28,24,20,50,12,25,38
169,-60,30,60,39,18,14,10,40,36,32,28,24,20,50,46,42,21
170,-60,30,60,39,18,14,44,40,36,32,28,24,20,16,46,42,21
171,-60,30,60,39,18,31,44,40,36,15,45,24,20,16,29,42,21
172,-60,30,60,39,18,48,27,40,36,15,45,24,20,33,12,42,21
173,-60,30,60,39,18,48,27,40,36,32,28,24,20,33,12,42,21
174,-60,30,60,39,18,48,44,23,36,32,28,24,37,16,12,42,21
175,-60,30,60,39,18,48,44,40,36,32,28,24,20,16,12,42,21
176,-60,30,60,39,35,14,10,40,53,32,28,7,20,50,46,25,21
177,-60,30,60,39,35,48,27,40,36,15,45,24,20,33,12,25,21
178,-62,31,62,8,22,36,16,30,44,24,38,18,32,46,26,40,54
179,-62,31,62,42,22,36,50,30,10,24,38,52,32,12,26,40,20
180,-62,31,62,42,22,36,50,30,44,24,38,18,32,12,26,40,20
181,-64,32,64,28,9,24,56,37,18,16,48,46,27,8,40,55,36
182,-64,32,64,28,26,41,22,20,18,16,48,46,44,42,23,38,36
183,-64,32,64,28,43,24,22,20,18,16,48,46,44,42,40,21,36
184,-64,32,64,28,43,24,22,20,18,50,14,46,44,42,40,21,36
185,-64,32,64,28,43,24,22,20,52,16,48,12,44,42,40,21,36
186,-64,32,64,28,43,41,22,20,18,16,48,46,44,42,23,21,36
187,-64,32,64,28,43,41,22,20,18,50,14,46,44,42,23,21,36
188,-64,32,64,45,26,24,22,20,18,16,48,46,44,42,40,38,19
189,-64,32,64,45,26,24,22,20,35,16,48,29,44,42,40,38,19
190,-64,32,64,45,43,24,22,20,18,16,48,46,44,42,40,21,19
191,-64,32,64,45,43,24,22,20,35,16,48,29,44,42,40,21,19
192,-66,33,66,14,30,12,28,44,26,42,24,40,22,38,54,36,52
193,-66,33,66,14,30,46,28,10,26,42,24,40,56,38,20,36,52
194,-66,33,66,14,30,46,28,44,26,42,24,40,22,38,20,36,52
195,-66,33,66,14,47,46,28,44,26,42,24,40,22,38,20,19,52
196,-66,33,66,14,47,46,28,44,43,42,24,23,22,38,20,19,52
197,-66,33,66,48,30,12,11,44,43,42,24,23,22,55,54,36,18
198,-66,33,66,48,30,12,11,44,60,42,24,6,22,55,54,36,18
199,-66,33,66,48,30,12,28,44,26,42,24,40,22,38,54,36,18
200,-66,33,66,48,30,12,28,44,60,42,24,6,22,38,54,36,18
201,-66,33,66,48,30,12,45,44,26,42,24,40,22,21,54,36,18
202,-66,33,66,48,30,12,45,44,43,42,24,23,22,21,54,36,18
203,-70,35,70,20,21,56,40,7,42,60,10,28,63,30,14,49,50
204,-70,35,70,20,21,56,40,24,42,60,10,28,46,30,14,49,50
205,-70,35,70,20,38,56,40,24,42,60,10,28,46,30,14,32,50
206,-70,35,70,20,55,22,40,24,25,26,44,45,46,30,48,15,50
207,-72,36,72,23,25,27,29,48,50,18,54,22,24,43,45,47,49
208,-72,36,72,23,25,27,46,48,50,18,54,22,24,26,45,47,49
209,-72,36,72,23,25,44,46,48,50,18,54,22,24,26,28,47,49
210,-72,36,72,23,42,27,46,48,50,18,54,22,24,26,45,30,49
211,-72,36,72,23,42,44,46,48,50,18,54,22,24,26,28,30,49
212,-72,36,72,40,8,27,46,48,16,18,54,56,24,26,45,64,32
213,-72,36,72,40,8,27,63,48,16,18,54,56,24,9,45,64,32
214,-72,36,72,40,25,27,29,48,16,18,54,56,24,43,45,47,32
215,-72,36,72,40,25,27,63,48,16,18,54,56,24,9,45,47,32
216,-72,36,72,40,25,44,12,48,50,52,20,22,24,60,28,47,32
217,-72,36,72,40,25,44,46,48,50,18,54,22,24,26,28,47,32
218,-72,36,72,40,42,27,29,48,16,18,54,56,24,43,45,30,32
219,-72,36,72,40,42,27,46,48,16,18,54,56,24,26,45,30,32
220,-72,36,72,40,42,44,29,14,16,18,54,56,58,43,28,30,32
221,-76,38,76,29,16,20,58,28,32,36,40,44,48,18,56,60,47
222,-76,38,76,46,50,54,24,28,49,19,57,27,48,52,22,26,30
223,-78,39,78,15,54,42,30,52,57,45,33,21,26,48,36,24,63
224,-78,39,78,32,20,42,30,18,40,62,16,38,60,48,36,58,46
225,-78,39,78,32,54,42,30,18,23,62,16,55,60,48,36,24,46
226,-78,39,78,32,54,42,30,18,40,62,16,38,60,48,36,24,46
227,-80,40,80,52,24,30,36,25,48,20,60,32,55,44,50,56,28
228,-80,40,80,52,24,30,53,25,48,20,60,32,55,27,50,56,28
229,-80,40,80,52,24,64,53,25,48,54,26,32,55,27,16,56,28
230,-80,40,80,52,24,64,53,42,48,54,26,32,38,27,16,56,28
231,-80,40,80,52,58,30,36,25,14,20,60,66,55,44,50,22,28
232,-80,40,80,52,58,47,36,42,14,20,60,66,38,44,33,22,28
233,-84,42,84,24,32,40,31,56,64,21,63,20,28,53,44,52,60
234,-84,42,84,24,32,40,48,56,64,21,63,20,28,36,44,52,60
235,-84,42,84,24,32,57,48,56,30,21,63,54,28,36,27,52,60
236,-84,42,84,24,49,40,48,56,64,21,63,20,28,36,44,35,60
237,-84,42,84,24,49,57,48,56,30,21,63,54,28,36,27,35,60
238,-84,42,84,24,66,23,48,56,30,38,46,54,28,36,61,18,60
239,-84,42,84,24,66,57,48,56,30,38,46,54,28,36,27,18,60
240,-84,42,84,24,66,57,48,56,30,55,29,54,28,36,27,18,60
241,-84,42,84,58,32,23,14,56,64,38,46,20,28,70,61,52,26
242,-84,42,84,58,32,40,14,56,64,55,29,20,28,70,44,52,26
243,-84,42,84,58,32,57,31,56,30,21,63,54,28,53,27,52,26
244,-90,45,90,16,44,72,32,60,54,48,42,36,30,58,18,46,74
245,-90,45,90,16,61,72,32,60,54,48,42,36,30,58,18,29,74
246,-96,48,96,42,22,36,84,64,27,24,72,69,32,12,60,74,54
247,-96,48,96,42,39,36,33,64,78,24,72,18,32,63,60,57,54
248,-96,48,96,42,39,36,50,64,78,24,72,18,32,46,60,57,54
249,-96,48,96,42,39,36,84,64,27,24,72,69,32,12,60,57,54
250,-96,48,96,42,73,36,50,30,27,24,72,69,66,46,60,23,54
251,-96,48,96,59,22,36,50,30,44,24,72,52,66,46,60,74,37
252,-96,48,96,59,22,36,67,30,44,24,72,52,66,29,60,74,37
253,-96,48,96,59,22,36,84,64,44,24,72,52,32,12,60,74,37
254,-96,48,96,76,56,36,33,30,27,24,72,69,66,63,60,40,20
255,-96,48,96,76,56,36,33,30,44,24,72,52,66,63,60,40,20
256,-98,49,98,28,26,58,56,20,52,84,14,46,78,42,40,72,70
257,-100,50,100,31,64,80,28,44,60,25,75,40,56,72,20,36,69
258,-100,50,100,48,64,80,28,44,60,25,75,40,56,72,20,36,52
259,-104,52,104,54,72,56,40,24,25,26,78,79,80,64,48,32,50
260,-120,60,120,27,53,96,54,80,72,30,90,48,40,66,24,67,93
261,-120,60,120,27,70,96,54,80,72,30,90,48,40,66,24,50,93
262,-120,60,120,44,70,45,88,80,38,30,90,82,40,32,75,50,76
263,-120,60,120,78,36,45,54,80,72,30,90,48,40,66,75,84,42
264,-120,60,120,78,36,45,88,80,72,30,90,48,40,32,75,84,42
265,-138,69,138,54,38,90,108,92,42,60,78,96,46,30,48,100,84
266,-138,69,138,54,72,90,108,92,42,60,78,96,46,30,48,66,84
