# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-4,1,2,3,2,3,1,2,1,2,3,4,2,3,2,2,2,1,2
19,-6,2,2,2,2,4,2,4,4,4,4,6,4,2,2,3,4,4,2
20,-6,2,2,2,4,2,4,2,4,4,4,6,2,2,4,3,2,4,4
21,-6,2,2,2,4,2,4,2,4,4,4,6,2,4,4,3,2,2,4
22,-6,2,2,2,4,2,4,2,4,4,4,6,4,2,2,3,4,4,2
23,-6,2,2,4,2,2,4,4,2,4,4,6,2,2,2,3,4,4,4
24,-6,2,2,4,2,2,4,4,2,4,4,6,4,2,2,3,4,4,2
25,-6,2,2,4,2,4,2,4,2,4,4,6,4,2,2,3,4,4,2
26,-6,2,2,4,4,2,4,2,2,4,4,6,2,4,4,3,2,2,4
27,-4,2,3,1,3,2,2,1,3,1,2,4,2,3,2,2,2,1,2
28,-6,2,4,2,2,2,4,4,4,2,4,6,2,2,2,3,4,4,4
29,-6,2,4,2,2,2,4,4,4,2,4,6,2,2,4,3,2,4,4
30,-6,2,4,2,2,2,4,4,4,2,4,6,2,4,2,3,4,2,4
31,-6,2,4,2,2,2,4,4,4,2,4,6,2,4,4,3,2,2,4
32,-6,2,4,2,2,2,4,4,4,2,4,6,4,2,2,3,4,4,2
33,-6,2,4,2,2,2,4,4,4,2,4,6,4,2,4,3,2,4,2
34,-6,2,4,2,2,2,4,4,4,2,4,6,4,4,4,3,2,2,2
35,-6,2,4,2,2,4,2,4,4,2,4,6,2,2,2,3,4,4,4
36,-6,2,4,2,4,4,2,2,4,2,4,6,2,4,4,3,2,2,4
37,-6,2,4,4,2,2,4,4,2,2,4,6,4,2,4,3,2,4,2
38,-6,2,4,4,4,4,2,2,2,2,4,6,2,4,4,3,2,2,4
39,-22,2,4,6,8,10,12,14,16,18,20,22,5,7,9,11,13,15,17
40,-6,4,2,2,2,2,4,4,4,4,2,6,2,2,4,3,2,4,4
41,-6,4,2,2,2,2,4,4,4,4,2,6,4,2,2,3,4,4,2
42,-6,4,2,2,2,2,4,4,4,4,2,6,4,2,4,3,2,4,2
43,-6,4,2,2,2,2,4,4,4,4,2,6,4,4,2,3,4,2,2
44,-6,4,2,2,2,4,2,4,4,4,2,6,2,2,2,3,4,4,4
45,-6,4,2,2,2,4,2,4,4,4,2,6,4,2,2,3,4,4,2
46,-6,4,2,2,2,4,2,4,4,4,2,6,4,2,4,3,2,4,2
47,-6,4,2,2,4,2,4,2,4,4,2,6,4,4,4,3,2,2,2
48,-6,4,2,2,4,4,2,2,4,4,2,6,2,4,4,3,2,2,4
49,-6,4,2,2,4,4,2,2,4,4,2,6,4,4,4,3,2,2,2
50,-6,4,2,4,2,2,4,4,2,4,2,6,2,2,2,3,4,4,4
51,-6,4,2,4,2,2,4,4,2,4,2,6,4,2,2,3,4,4,2
52,-6,4,2,4,2,4,2,4,2,4,2,6,4,2,2,3,4,4,2
53,-6,4,2,4,2,4,2,4,2,4,2,6,4,2,4,3,2,4,2
54,-6,4,2,4,4,2,4,2,2,4,2,6,4,4,2,3,4,2,2
55,-6,4,2,4,4,4,2,2,2,4,2,6,2,2,4,3,2,4,4
56,-6,4,2,4,4,4,2,2,2,4,2,6,2,4,4,3,2,2,4
57,-6,4,2,4,4,4,2,2,2,4,2,6,4,4,4,3,2,2,2
58,-6,4,4,2,2,2,4,4,4,2,2,6,2,2,4,3,2,4,4
59,-6,4,4,2,2,2,4,4,4,2,2,6,4,2,4,3,2,4,2
60,-6,4,4,2,2,4,2,4,4,2,2,6,2,2,2,3,4,4,4
61,-6,4,4,2,2,4,2,4,4,2,2,6,2,4,2,3,4,2,4
62,-6,4,4,2,2,4,2,4,4,2,2,6,4,2,2,3,4,4,2
63,-6,4,4,2,2,4,2,4,4,2,2,6,4,4,2,3,4,2,2
64,-6,4,4,2,4,2,4,2,4,2,2,6,4,2,4,3,2,4,2
65,-6,4,4,2,4,2,4,2,4,2,2,6,4,4,4,3,2,2,2
66,-6,4,4,4,2,4,2,4,2,2,2,6,2,4,4,3,2,2,4
67,-6,4,4,4,2,4,2,4,2,2,2,6,4,2,2,3,4,4,2
68,-6,4,4,4,2,4,2,4,2,2,2,6,4,2,4,3,2,4,2
69,-6,4,4,4,4,4,2,2,2,2,2,6,2,4,4,3,2,2,4
70,-6,4,4,4,4,4,2,2,2,2,2,6,4,2,2,3,4,4,2
71,-44,4,8,12,16,20,24,28,32,36,40,44,29,14,18,22,26,30,15
72,-44,4,8,12,16,20,24,28,32,36,40,44,29,33,18,22,26,11,15
73,-36,5,10,15,20,25,11,16,21,26,31,36,22,8,13,18,23,28,14
74,-36,5,10,15,20,25,11,16,21,26,31,36,22,27,13,18,23,9,14
75,-28,6,12,18,5,11,17,23,10,16,22,28,15,21,8,14,20,7,13
76,-28,6,12,18,24,11,17,4,10,16,22,28,15,2,8,14,20,26,13
77,-28,6,12,18,24,11,17,4,10,16,22,28,15,21,8,14,20,7,13
78,-66,6,12,18,24,30,36,42,48,54,60,66,34,40,46,33,20,26,32
79,-66,6,12,18,24,30,36,42,48,54,60,66,53,40,27,33,39,26,13
80,-66,6,12,18,24,30,36,42,48,54,60,66,53,40,46,33,20,26,13
81,-20,7,14,2,9,16,4,11,18,6,13,20,8,15,3,10,17,5,12
82,-58,7,14,21,28,35,23,30,37,44,51,58,46,34,22,29,36,24,12
83,-58,7,14,21,28,35,23,30,37,44,51,58,46,34,41,29,17,24,12
84,-50,8,16,24,13,21,29,37,26,34,42,50,39,28,17,25,33,22,11
85,-50,8,16,24,13,21,29,37,26,34,42,50,39,28,36,25,14,22,11
86,-50,8,16,24,32,21,29,18,26,34,42,50,20,28,36,25,14,22,30
87,-50,8,16,24,32,21,29,18,26,34,42,50,39,28,17,25,33,22,11
88,-50,8,16,24,32,21,29,18,26,34,42,50,39,28,36,25,14,22,11
89,-50,8,16,24,32,40,10,18,26,34,42,50,20,9,17,25,33,41,30
90,-50,8,16,24,32,40,10,18,26,34,42,50,20,28,17,25,33,22,30
91,-50,8,16,24,32,40,10,18,26,34,42,50,20,28,36,25,14,22,30
92,-88,8,16,24,32,40,48,56,64,72,80,88,58,66,55,44,33,22,30
93,-88,8,16,24,32,40,48,56,64,72,80,88,77,66,55,44,33,22,11
94,-42,9,18,8,17,26,16,25,34,24,33,42,13,22,31,21,11,20,29
95,-42,9,18,8,17,26,16,25,34,24,33,42,32,22,12,21,30,20,10
96,-42,9,18,8,17,26,16,25,34,24,33,42,32,22,31,21,11,20,10
97,-42,9,18,27,17,26,16,25,15,24,33,42,13,22,12,21,30,20,29
98,-42,9,18,27,17,26,16,25,15,24,33,42,32,22,12,21,30,20,10
99,-42,9,18,27,17,26,16,25,15,24,33,42,32,22,31,21,11,20,10
100,-42,9,18,27,36,26,16,6,15,24,33,42,13,3,12,21,30,39,29
101,-42,9,18,27,36,26,16,6,15,24,33,42,13,22,12,21,30,20,29
102,-42,9,18,27,36,26,16,6,15,24,33,42,32,22,12,21,30,20,10
103,-80,9,18,27,36,45,35,44,53,62,71,80,70,60,50,40,30,20,10
104,-34,10,20,11,21,12,22,13,23,14,24,34,6,16,7,17,27,18,28
105,-34,10,20,11,21,12,22,13,23,14,24,34,6,16,26,17,8,18,28
106,-34,10,20,11,21,12,22,13,23,14,24,34,25,16,7,17,27,18,9
107,-34,10,20,11,21,12,22,13,23,14,24,34,25,16,26,17,8,18,9
108,-34,10,20,30,2,12,22,32,4,14,24,34,6,16,26,17,8,18,28
109,-34,10,20,30,21,12,22,13,4,14,24,34,6,16,26,17,8,18,28
110,-34,10,20,30,21,12,22,13,4,14,24,34,25,16,26,17,8,18,9
111,-72,10,20,30,21,31,41,51,42,52,62,72,63,54,45,36,27,18,9
112,-72,10,20,30,40,31,41,32,42,52,62,72,63,54,45,36,27,18,9
113,-72,10,20,30,40,50,22,32,42,52,62,72,44,54,45,36,27,18,28
114,-26,11,3,14,6,17,9,20,12,23,15,26,18,10,21,13,5,16,8
115,-26,11,22,14,6,17,9,20,12,4,15,26,18,10,2,13,24,16,8
116,-26,11,22,14,6,17,9,20,12,4,15,26,18,10,21,13,5,16,8
117,-64,11,22,14,25,36,28,39,50,42,53,64,56,48,40,32,24,16,8
118,-64,11,22,33,25,36,28,39,31,42,53,64,56,48,40,32,24,16,8
119,-64,11,22,33,44,36,28,20,31,42,53,64,37,48,40,32,24,16,27
120,-64,11,22,33,44,36,28,20,31,42,53,64,56,48,40,32,24,16,8
121,-18,12,5,17,10,3,15,8,1,13,6,18,11,4,16,9,2,14,7
122,-56,12,24,17,29,22,34,27,39,32,44,56,49,42,35,28,21,14,7
123,-56,12,24,36,10,22,34,46,20,32,44,56,30,23,16,28,40,33,26
124,-56,12,24,36,10,22,34,46,20,32,44,56,30,42,35,28,21,14,26
125,-56,12,24,36,29,22,34,27,20,32,44,56,11,23,16,28,40,33,45
126,-56,12,24,36,29,22,34,27,20,32,44,56,49,42,35,28,21,14,7
127,-56,12,24,36,29,41,15,27,20,32,44,56,30,42,16,28,40,14,26
128,-56,12,24,36,29,41,15,27,20,32,44,56,30,42,35,28,21,14,26
129,-56,12,24,36,48,22,34,8,20,32,44,56,11,23,16,28,40,33,45
130,-56,12,24,36,48,41,15,8,20,32,44,56,30,4,16,28,40,52,26
131,-48,13,7,20,14,27,21,34,28,41,35,48,23,36,30,24,18,12,25
132,-48,13,7,20,14,27,21,34,28,41,35,48,42,36,30,24,18,12,6
133,-48,13,26,20,14,27,21,34,28,22,35,48,42,36,30,24,18,12,6
134,-48,13,26,20,33,27,21,15,28,22,35,48,42,36,30,24,18,12,6
135,-48,13,26,39,14,27,21,34,9,22,35,48,23,36,30,24,18,12,25
136,-48,13,26,39,33,27,21,15,9,22,35,48,23,36,30,24,18,12,25
137,-48,13,26,39,33,27,21,15,9,22,35,48,42,36,30,24,18,12,6
138,-40,14,9,23,18,13,27,22,17,31,26,40,16,30,25,20,15,10,24
139,-40,14,9,23,18,13,27,22,17,31,26,40,35,30,25,20,15,10,5
140,-40,14,9,23,18,32,8,22,17,31,26,40,16,11,25,20,15,29,24
141,-40,14,9,23,18,32,8,22,17,31,26,40,16,30,25,20,15,10,24
142,-40,14,28,4,18,32,8,22,36,12,26,40,16,11,25,20,15,29,24
143,-40,14,28,4,18,32,8,22,36,12,26,40,16,30,25,20,15,10,24
144,-40,14,28,23,18,13,27,22,17,12,26,40,16,11,6,20,34,29,24
145,-40,14,28,23,18,13,27,22,17,12,26,40,16,30,6,20,34,10,24
146,-40,14,28,23,18,13,27,22,17,12,26,40,16,30,25,20,15,10,24
147,-40,14,28,23,18,13,27,22,17,12,26,40,35,30,25,20,15,10,5
148,-40,14,28,23,18,32,8,22,17,12,26,40,16,11,6,20,34,29,24
149,-40,14,28,23,18,32,8,22,17,12,26,40,16,11,25,20,15,29,24
150,-40,14,28,23,18,32,8,22,17,12,26,40,16,30,6,20,34,10,24
151,-40,14,28,23,18,32,8,22,17,12,26,40,16,30,25,20,15,10,24
152,-78,14,28,42,18,32,46,60,36,50,64,78,54,30,25,39,53,48,24
153,-78,14,28,42,18,32,46,60,36,50,64,78,54,30,44,39,34,48,24
154,-78,14,28,42,56,32,46,22,36,50,64,78,16,30,44,39,34,48,62
155,-32,15,11,7,22,18,14,10,25,21,17,32,9,5,20,16,12,27,23
156,-32,15,11,7,22,18,14,10,25,21,17,32,9,24,20,16,12,8,23
157,-32,15,11,7,22,18,14,10,25,21,17,32,28,24,20,16,12,8,4
158,-32,15,11,26,3,18,14,29,6,21,17,32,9,24,20,16,12,8,23
159,-32,15,11,26,22,18,14,10,6,21,17,32,9,5,20,16,12,27,23
160,-32,15,11,26,22,18,14,10,6,21,17,32,9,24,20,16,12,8,23
161,-32,15,11,26,22,18,14,10,6,21,17,32,28,24,20,16,12,8,4
162,-32,15,30,26,22,18,14,10,6,2,17,32,28,24,20,16,12,8,4
163,-70,15,30,45,22,37,33,48,25,40,55,70,47,24,20,35,50,46,23
164,-70,15,30,45,41,56,14,29,25,40,55,70,28,43,20,35,50,27,42
165,-70,15,30,45,60,56,14,10,25,40,55,70,28,5,20,35,50,65,42
