# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-4,2,4,1,1,2,2,2,2,3,1,3,1,2,2,2,2,3,3
19,-4,2,4,2,3,2,2,3,1,2,1,3,2,3,1,2,2,1,2
20,-6,3,6,2,2,2,2,4,4,2,4,2,4,2,2,4,4,4,4
21,-6,3,6,2,2,2,4,2,2,2,2,4,4,4,4,2,4,4,4
22,-6,3,6,2,2,2,4,2,4,2,2,4,4,2,4,2,4,4,4
23,-6,3,6,2,2,2,4,2,4,4,2,4,2,2,4,2,4,4,4
24,-6,3,6,2,2,2,4,2,4,4,4,2,2,2,4,2,4,4,4
25,-6,3,6,2,2,4,4,2,2,2,2,4,4,4,4,2,2,4,4
26,-6,3,6,2,2,4,4,4,2,4,2,4,2,4,2,2,2,4,4
27,-6,3,6,2,2,4,4,4,4,2,2,4,4,2,2,2,2,4,4
28,-6,3,6,2,2,4,4,4,4,2,4,2,4,2,2,2,2,4,4
29,-6,3,6,2,4,2,2,2,2,4,4,2,2,4,4,4,4,2,4
30,-6,3,6,2,4,2,2,2,4,2,2,4,4,2,4,4,4,2,4
31,-6,3,6,2,4,2,4,2,2,2,2,4,4,4,4,2,4,2,4
32,-6,3,6,2,4,4,4,2,2,2,2,4,4,4,4,2,2,2,4
33,-6,3,6,2,4,4,4,2,2,2,4,2,4,4,4,2,2,2,4
34,-6,3,6,2,4,4,4,2,2,4,2,4,2,4,4,2,2,2,4
35,-6,3,6,2,4,4,4,4,2,4,2,4,2,4,2,2,2,2,4
36,-6,3,6,2,4,4,4,4,4,2,2,4,4,2,2,2,2,2,4
37,-6,3,6,4,2,2,2,2,2,2,4,2,4,4,4,4,4,4,2
38,-6,3,6,4,2,2,2,2,2,4,2,4,2,4,4,4,4,4,2
39,-6,3,6,4,2,2,2,2,2,4,4,2,2,4,4,4,4,4,2
40,-6,3,6,4,2,2,2,2,4,2,2,4,4,2,4,4,4,4,2
41,-6,3,6,4,2,2,2,2,4,2,4,2,4,2,4,4,4,4,2
42,-6,3,6,4,2,2,2,4,2,2,4,2,4,4,2,4,4,4,2
43,-6,3,6,4,2,2,2,4,4,4,4,2,2,2,2,4,4,4,2
44,-6,3,6,4,2,2,4,2,2,2,4,2,4,4,4,2,4,4,2
45,-6,3,6,4,2,2,4,2,4,2,4,2,4,2,4,2,4,4,2
46,-6,3,6,4,2,2,4,2,4,4,4,2,2,2,4,2,4,4,2
47,-6,3,6,4,2,2,4,4,4,4,2,4,2,2,2,2,4,4,2
48,-6,3,6,4,2,2,4,4,4,4,4,2,2,2,2,2,4,4,2
49,-6,3,6,4,2,4,2,2,2,2,4,2,4,4,4,4,2,4,2
50,-6,3,6,4,2,4,2,2,2,4,2,4,2,4,4,4,2,4,2
51,-6,3,6,4,2,4,2,2,2,4,4,2,2,4,4,4,2,4,2
52,-6,3,6,4,2,4,2,4,2,4,4,2,2,4,2,4,2,4,2
53,-6,3,6,4,2,4,2,4,4,4,2,4,2,2,2,4,2,4,2
54,-6,3,6,4,2,4,2,4,4,4,4,2,2,2,2,4,2,4,2
55,-6,3,6,4,2,4,4,2,4,2,4,2,4,2,4,2,2,4,2
56,-6,3,6,4,2,4,4,2,4,4,4,2,2,2,4,2,2,4,2
57,-6,3,6,4,2,4,4,4,4,4,2,4,2,2,2,2,2,4,2
58,-6,3,6,4,2,4,4,4,4,4,4,2,2,2,2,2,2,4,2
59,-6,3,6,4,4,2,2,2,2,2,4,2,4,4,4,4,4,2,2
60,-6,3,6,4,4,2,2,2,2,4,4,2,2,4,4,4,4,2,2
61,-6,3,6,4,4,2,2,2,4,2,4,2,4,2,4,4,4,2,2
62,-6,3,6,4,4,2,2,4,2,2,4,2,4,4,2,4,4,2,2
63,-6,3,6,4,4,2,2,4,4,2,4,2,4,2,2,4,4,2,2
64,-6,3,6,4,4,2,4,2,2,2,4,2,4,4,4,2,4,2,2
65,-6,3,6,4,4,2,4,2,2,4,4,2,2,4,4,2,4,2,2
66,-6,3,6,4,4,2,4,4,4,4,4,2,2,2,2,2,4,2,2
67,-6,3,6,4,4,4,2,2,4,2,4,2,4,2,4,4,2,2,2
68,-6,3,6,4,4,4,2,4,4,2,4,2,4,2,2,4,2,2,2
69,-6,3,6,4,4,4,4,2,2,4,2,4,2,4,4,2,2,2,2
70,-18,9,18,8,17,7,16,6,15,5,14,4,13,3,12,2,11,1,10
71,-20,10,20,11,2,12,3,13,4,14,5,15,6,16,7,17,8,18,9
72,-22,11,22,14,6,17,9,20,12,4,15,7,18,10,2,13,5,16,8
73,-24,12,24,17,10,3,15,8,20,13,6,18,11,4,16,9,21,14,7
74,-24,12,24,17,10,22,15,8,20,13,6,18,11,4,16,9,2,14,7
75,-26,13,26,20,14,8,2,15,9,22,16,10,4,17,11,24,18,12,6
76,-26,13,26,20,14,8,21,15,9,3,16,10,23,17,11,5,18,12,6
77,-26,13,26,20,14,8,21,15,9,22,16,10,4,17,11,5,18,12,6
78,-28,14,28,4,18,13,8,22,17,12,7,21,16,11,6,20,15,10,24
79,-28,14,28,4,18,13,8,22,17,12,26,2,16,11,6,20,15,10,24
80,-28,14,28,23,18,13,8,22,17,12,7,21,16,11,6,20,15,10,5
81,-30,15,30,7,3,18,14,10,6,21,17,13,9,24,20,16,12,27,23
82,-30,15,30,7,22,18,14,10,6,21,17,13,9,24,20,16,12,8,23
83,-30,15,30,7,22,18,14,10,25,21,17,13,9,5,20,16,12,8,23
84,-30,15,30,26,22,18,14,10,6,2,17,13,28,24,20,16,12,8,4
85,-30,15,30,26,22,18,14,10,6,21,17,13,9,24,20,16,12,8,4
86,-30,15,30,26,22,18,14,10,25,21,17,13,9,5,20,16,12,8,4
87,-32,16,32,10,7,4,20,17,14,11,8,24,21,18,15,12,28,25,22
88,-32,16,32,10,7,23,20,17,14,11,8,24,21,18,15,12,9,25,22
89,-32,16,32,10,7,23,20,17,14,11,27,5,21,18,15,12,9,25,22
90,-32,16,32,10,26,4,20,17,14,11,8,24,21,18,15,12,28,6,22
91,-32,16,32,10,26,4,20,17,14,30,8,24,2,18,15,12,28,6,22
92,-32,16,32,10,26,23,20,17,14,11,8,24,21,18,15,12,9,6,22
93,-32,16,32,10,26,23,20,17,14,11,27,5,21,18,15,12,9,6,22
94,-32,16,32,29,26,23,20,17,14,11,8,24,21,18,15,12,9,6,3
95,-34,17,34,13,11,9,7,24,22,20,18,16,14,12,10,27,25,23,21
96,-34,17,34,13,11,9,26,24,22,20,18,16,14,12,10,8,25,23,21
97,-34,17,34,13,11,28,7,24,22,20,18,16,14,12,10,27,6,23,21
98,-34,17,34,13,11,28,26,24,22,20,18,16,14,12,10,8,6,23,21
99,-34,17,34,13,30,9,26,24,22,20,18,16,14,12,10,8,25,4,21
100,-34,17,34,13,30,28,26,24,22,20,18,16,14,12,10,8,6,4,21
101,-34,17,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2
102,-36,18,36,16,15,14,13,12,11,10,9,27,26,25,24,23,22,21,20
103,-36,18,36,16,15,14,13,12,11,10,28,8,26,25,24,23,22,21,20
104,-36,18,36,16,15,14,13,12,11,29,9,27,7,25,24,23,22,21,20
105,-36,18,36,16,15,14,13,12,11,29,28,8,7,25,24,23,22,21,20
106,-36,18,36,16,15,14,13,12,30,10,9,27,26,6,24,23,22,21,20
107,-36,18,36,16,15,14,13,12,30,10,28,8,26,6,24,23,22,21,20
108,-36,18,36,16,15,14,13,12,30,29,9,27,7,6,24,23,22,21,20
109,-36,18,36,16,15,14,13,12,30,29,28,8,7,6,24,23,22,21,20
110,-36,18,36,16,15,14,13,31,11,10,9,27,26,25,5,23,22,21,20
111,-36,18,36,16,15,14,13,31,11,10,28,8,26,25,5,23,22,21,20
112,-36,18,36,16,15,14,32,12,11,10,28,8,26,25,24,4,22,21,20
113,-36,18,36,16,15,14,32,12,11,29,28,8,7,25,24,4,22,21,20
114,-36,18,36,16,15,14,32,12,30,10,28,8,26,6,24,4,22,21,20
115,-36,18,36,16,15,33,13,12,30,10,9,27,26,6,24,23,3,21,20
116,-40,20,40,22,4,24,25,26,8,28,10,30,12,32,14,15,16,36,18
117,-40,20,40,22,4,24,25,26,8,28,29,11,12,32,14,15,16,36,18
118,-40,20,40,22,23,5,25,26,27,9,10,30,31,13,14,15,35,17,18
119,-40,20,40,22,23,5,25,26,27,28,10,30,12,13,14,15,35,17,18
120,-40,20,40,22,23,24,6,26,8,28,10,30,12,32,14,34,16,17,18
121,-40,20,40,22,23,24,6,26,8,28,29,11,12,32,14,34,16,17,18
122,-40,20,40,22,23,24,6,26,27,28,10,30,12,13,14,34,16,17,18
123,-40,20,40,22,23,24,6,26,27,28,29,11,12,13,14,34,16,17,18
124,-40,20,40,22,23,24,25,26,8,9,10,30,31,32,14,15,16,17,18
125,-40,20,40,22,23,24,25,26,8,9,29,11,31,32,14,15,16,17,18
126,-40,20,40,22,23,24,25,26,8,28,10,30,12,32,14,15,16,17,18
127,-40,20,40,22,23,24,25,26,8,28,29,11,12,32,14,15,16,17,18
128,-40,20,40,22,23,24,25,26,27,9,10,30,31,13,14,15,16,17,18
129,-40,20,40,22,23,24,25,26,27,28,10,30,12,13,14,15,16,17,18
130,-42,21,42,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36
131,-42,21,42,6,8,29,12,14,16,18,20,22,24,26,28,30,13,34,36
132,-42,21,42,6,27,10,12,14,16,18,20,22,24,26,28,30,32,15,36
133,-42,21,42,6,27,10,12,33,16,18,20,22,24,26,9,30,32,15,36
134,-42,21,42,6,27,29,12,14,16,18,20,22,24,26,28,30,13,15,36
135,-42,21,42,6,27,29,12,14,35,18,20,22,24,7,28,30,13,15,36
136,-42,21,42,6,27,29,12,33,16,18,20,22,24,26,9,30,13,15,36
137,-42,21,42,6,27,29,12,33,16,18,39,3,24,26,9,30,13,15,36
138,-42,21,42,25,8,10,12,14,16,18,20,22,24,26,28,30,32,34,17
139,-42,21,42,25,8,10,12,33,16,18,20,22,24,26,9,30,32,34,17
140,-42,21,42,25,8,10,31,14,16,18,20,22,24,26,28,11,32,34,17
141,-42,21,42,25,8,10,31,33,16,18,20,22,24,26,9,11,32,34,17
142,-42,21,42,25,8,29,12,14,16,18,20,22,24,26,28,30,13,34,17
143,-42,21,42,25,8,29,31,14,16,18,20,22,24,26,28,11,13,34,17
144,-42,21,42,25,8,29,31,33,16,18,20,22,24,26,9,11,13,34,17
145,-42,21,42,25,27,10,12,14,16,18,20,22,24,26,28,30,32,15,17
146,-42,21,42,25,27,10,12,14,16,37,20,22,5,26,28,30,32,15,17
147,-42,21,42,25,27,10,12,14,35,18,20,22,24,7,28,30,32,15,17
148,-42,21,42,25,27,10,12,14,35,37,20,22,5,7,28,30,32,15,17
149,-42,21,42,25,27,10,12,33,16,18,20,22,24,26,9,30,32,15,17
150,-42,21,42,25,27,10,31,14,16,18,20,22,24,26,28,11,32,15,17
151,-42,21,42,25,27,10,31,14,16,37,20,22,5,26,28,11,32,15,17
152,-42,21,42,25,27,10,31,33,16,18,20,22,24,26,9,11,32,15,17
153,-42,21,42,25,27,29,12,14,35,18,20,22,24,7,28,30,13,15,17
154,-42,21,42,25,27,29,12,33,16,18,20,22,24,26,9,30,13,15,17
155,-44,22,44,9,12,15,18,21,24,27,11,33,17,20,23,26,29,32,35
156,-44,22,44,9,12,34,18,21,24,27,11,33,17,20,23,26,10,32,35
157,-44,22,44,9,12,34,18,21,24,27,30,14,17,20,23,26,10,32,35
158,-44,22,44,9,31,34,18,21,24,27,11,33,17,20,23,26,10,13,35
159,-44,22,44,9,31,34,18,21,24,27,30,14,17,20,23,26,10,13,35
160,-44,22,44,28,12,15,18,21,24,8,11,33,36,20,23,26,29,32,16
161,-44,22,44,28,12,15,18,21,24,8,30,14,36,20,23,26,29,32,16
162,-44,22,44,28,12,15,18,40,24,8,11,33,36,20,4,26,29,32,16
163,-44,22,44,28,12,15,18,40,24,8,30,14,36,20,4,26,29,32,16
164,-44,22,44,28,12,15,37,21,24,8,30,14,36,20,23,7,29,32,16
165,-44,22,44,28,12,15,37,21,24,27,30,14,17,20,23,7,29,32,16
