# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-26,17,15,13,11,9,26,5,3,20,18,16,14,12,10,8,6,23,21
167,-26,17,15,13,11,9,26,5,22,20,18,16,14,12,10,8,6,4,21
168,-26,17,15,13,11,9,26,24,22,20,18,16,14,12,10,8,6,4,2
169,-64,17,34,32,30,47,64,24,22,20,18,16,33,31,48,46,44,42,40
170,-102,17,34,51,68,85,102,81,60,77,75,54,52,50,48,27,25,42,21
171,-32,18,17,16,15,14,32,12,11,10,9,8,7,25,24,23,22,21,20
172,-32,18,17,16,15,14,32,12,11,10,9,8,26,6,24,23,22,21,20
173,-32,18,17,16,15,14,32,12,11,10,9,27,7,25,5,23,22,21,20
174,-32,18,17,16,15,14,32,12,11,10,9,27,26,6,5,23,22,21,20
175,-32,18,17,16,15,14,32,12,11,10,28,8,7,25,24,4,22,21,20
176,-32,18,17,16,15,14,32,12,11,10,28,8,26,6,24,4,22,21,20
177,-32,18,17,16,15,14,32,12,11,29,9,8,26,6,24,23,3,21,20
178,-32,18,17,16,15,14,32,12,30,10,28,8,26,6,24,4,22,2,20
179,-70,18,36,35,34,52,70,12,30,48,28,46,26,44,24,42,22,40,58
180,-70,18,36,35,34,52,70,12,30,48,47,46,26,44,24,23,22,40,58
181,-70,18,36,35,34,52,70,50,30,10,9,27,26,44,43,61,60,40,20
182,-70,18,36,35,34,52,70,50,30,10,9,27,45,25,43,61,60,40,20
183,-70,18,36,35,34,52,70,50,30,10,28,46,26,44,24,42,60,40,20
184,-108,18,36,54,72,90,108,88,68,86,66,65,64,44,43,42,22,40,20
185,-44,20,21,22,23,24,44,7,8,28,29,30,12,32,14,15,16,36,37
186,-44,20,21,22,23,24,44,7,27,28,10,30,12,32,14,34,16,17,37
187,-44,20,21,22,23,24,44,7,27,28,29,30,12,32,14,15,16,17,37
188,-44,20,21,22,23,24,44,26,8,28,10,11,12,32,33,34,16,36,18
189,-44,20,21,22,23,24,44,26,8,28,10,11,31,13,33,34,16,36,18
190,-44,20,21,22,23,24,44,26,8,28,10,30,31,13,14,34,16,36,18
191,-44,20,21,22,23,24,44,26,8,28,29,11,12,32,33,15,16,36,18
192,-44,20,21,22,23,24,44,26,8,28,29,11,31,13,33,15,16,36,18
193,-44,20,21,22,23,24,44,26,8,28,29,30,12,32,14,15,16,36,18
194,-44,20,21,22,23,24,44,26,8,28,29,30,31,13,14,15,16,36,18
195,-44,20,21,22,23,24,44,26,27,9,10,11,12,32,33,34,35,17,18
196,-44,20,21,22,23,24,44,26,27,9,10,11,31,13,33,34,35,17,18
197,-44,20,21,22,23,24,44,26,27,9,10,30,12,32,14,34,35,17,18
198,-44,20,21,22,23,24,44,26,27,9,10,30,31,13,14,34,35,17,18
199,-44,20,21,22,23,24,44,26,27,9,29,11,12,32,33,15,35,17,18
200,-44,20,21,22,23,24,44,26,27,28,10,11,31,13,33,34,16,17,18
201,-44,20,40,22,4,24,44,26,8,28,29,11,12,32,33,15,16,36,18
202,-44,20,40,22,4,24,44,26,8,28,29,30,12,32,14,15,16,36,18
203,-82,20,40,41,42,62,82,64,46,28,10,30,50,32,52,72,54,36,18
204,-120,20,40,60,80,100,120,102,84,66,86,68,69,51,52,34,54,36,18
205,-120,20,40,60,80,100,120,102,84,85,86,68,50,70,52,34,35,36,18
206,-50,21,42,25,8,29,50,14,16,18,20,22,24,26,28,30,32,34,36
207,-50,21,42,25,8,29,50,14,16,18,39,22,24,26,28,11,32,34,36
208,-50,21,42,25,8,29,50,14,16,37,39,22,24,26,28,11,13,34,36
209,-50,21,42,25,8,29,50,33,16,18,39,22,24,26,28,11,32,34,17
210,-50,21,42,25,8,29,50,33,16,37,39,22,24,26,28,11,13,34,17
211,-56,22,25,28,31,34,56,21,43,27,30,14,17,39,42,26,29,13,35
212,-56,22,25,28,31,34,56,40,24,8,11,14,17,39,42,45,48,32,16
213,-56,22,25,28,31,34,56,40,24,8,11,14,36,20,42,45,48,32,16
214,-56,22,25,28,31,34,56,40,24,8,11,33,17,39,23,45,48,32,16
215,-56,22,25,28,31,34,56,40,24,8,11,33,36,20,23,45,48,32,16
216,-56,22,25,28,31,34,56,40,24,8,30,14,17,39,42,26,48,32,16
217,-56,22,44,28,12,34,56,21,24,27,49,14,17,39,42,7,29,32,35
218,-56,22,44,28,12,34,56,21,24,27,49,14,36,20,42,7,29,32,35
219,-56,22,44,28,12,34,56,21,24,46,30,14,36,20,42,26,10,32,35
220,-56,22,44,28,12,34,56,40,24,8,11,33,36,20,23,45,48,32,16
221,-56,22,44,28,12,34,56,40,24,27,11,33,36,20,23,45,29,32,16
222,-56,22,44,28,12,34,56,40,24,46,30,33,36,20,23,26,10,32,16
223,-62,23,46,31,16,39,62,28,32,36,40,44,48,14,18,22,26,30,34
224,-30,24,10,15,20,6,30,16,2,26,12,17,22,8,13,18,4,28,14
225,-30,24,10,15,20,6,30,16,21,7,12,17,3,27,13,18,23,9,14
226,-30,24,10,15,20,6,30,16,21,7,12,17,22,8,13,18,23,9,14
227,-30,24,10,15,20,6,30,16,21,26,12,17,22,8,13,18,4,9,14
228,-68,24,29,34,39,44,68,54,40,26,12,17,41,27,51,56,42,28,14
229,-68,24,48,34,20,44,68,16,21,26,31,36,22,46,32,37,42,47,52
230,-68,24,48,34,20,44,68,16,21,26,50,36,22,46,32,18,42,47,52
231,-68,24,48,34,20,44,68,16,40,45,12,36,22,46,32,56,23,28,52
232,-68,24,48,34,20,44,68,16,40,45,50,36,22,46,32,18,23,28,52
233,-68,24,48,34,20,44,68,35,40,45,12,36,22,46,32,56,23,28,33
234,-68,24,48,34,20,44,68,35,40,45,50,17,22,46,51,18,23,28,33
235,-68,24,48,34,20,44,68,54,40,26,12,36,41,27,32,56,42,28,14
236,-68,24,48,34,20,44,68,54,40,26,31,17,22,46,51,37,42,28,14
237,-68,24,48,34,20,44,68,54,40,26,50,36,41,27,32,18,42,28,14
238,-68,24,48,34,20,44,68,54,40,45,31,17,22,46,51,37,23,28,14
239,-68,24,48,34,20,44,68,54,40,45,50,36,22,46,32,18,23,28,14
240,-144,24,48,72,96,120,144,92,116,102,88,93,60,84,51,56,42,28,52
241,-144,24,48,72,96,120,144,111,78,102,107,74,60,84,70,37,42,66,33
242,-144,24,48,72,96,120,144,111,116,102,88,93,60,84,51,56,42,28,33
243,-36,25,12,18,24,11,36,4,10,16,22,28,15,21,8,14,20,26,32
244,-36,25,12,18,24,11,36,4,29,16,22,28,15,21,8,14,20,7,32
245,-36,25,12,18,24,11,36,23,10,16,22,9,15,21,27,14,20,26,13
246,-36,25,12,18,24,11,36,23,10,16,22,28,15,21,8,14,20,26,13
247,-36,25,12,18,24,11,36,23,29,16,22,9,15,21,27,14,20,7,13
248,-36,25,12,18,24,11,36,23,29,16,22,28,15,21,8,14,20,7,13
249,-36,25,31,18,5,11,36,23,10,16,22,9,15,21,27,14,20,26,13
250,-36,25,31,18,5,11,36,23,10,16,22,28,15,21,8,14,20,26,13
251,-74,25,50,37,24,49,74,23,48,54,60,28,34,40,46,14,20,26,51
252,-74,25,50,37,24,49,74,42,48,16,22,28,53,21,46,52,58,26,32
253,-74,25,50,37,24,49,74,42,48,16,22,47,53,21,27,52,58,26,32
254,-42,26,14,21,28,16,42,11,18,25,13,20,8,34,22,29,17,24,31
255,-42,26,14,21,28,16,42,11,18,25,32,20,8,34,22,10,17,24,31
256,-42,26,14,21,28,16,42,11,18,25,32,20,27,15,22,10,17,24,31
257,-42,26,14,21,28,16,42,11,37,25,32,20,27,15,22,10,17,5,31
258,-42,26,14,21,28,16,42,30,18,6,13,20,8,34,22,29,36,24,12
259,-42,26,14,21,28,16,42,30,18,6,13,20,27,15,22,29,36,24,12
260,-42,26,14,21,28,16,42,30,18,6,32,20,8,34,22,10,36,24,12
261,-42,26,14,21,28,16,42,30,18,6,32,20,27,15,22,10,36,24,12
262,-42,26,14,21,28,16,42,30,18,25,13,20,8,34,22,29,17,24,12
263,-42,26,14,21,28,16,42,30,18,25,32,20,8,34,22,10,17,24,12
264,-42,26,14,21,28,16,42,30,18,25,32,20,27,15,22,10,17,24,12
265,-42,26,14,21,28,16,42,30,37,25,32,20,27,15,22,10,17,5,12
266,-42,26,33,21,9,16,42,11,18,25,13,20,8,34,22,29,17,24,31
267,-42,26,33,21,9,16,42,11,18,25,32,20,8,34,22,10,17,24,31
268,-42,26,33,21,9,16,42,11,18,25,32,20,27,15,22,10,17,24,31
269,-42,26,33,21,9,16,42,30,18,6,13,20,27,15,22,29,36,24,12
270,-42,26,33,21,9,16,42,30,18,6,13,39,27,15,3,29,36,24,12
271,-42,26,33,21,9,16,42,30,18,6,32,20,27,15,22,10,36,24,12
272,-42,26,33,21,9,16,42,30,18,25,13,20,27,15,22,29,17,24,12
273,-42,26,33,21,9,16,42,30,18,25,32,20,8,34,22,10,17,24,12
274,-42,26,33,21,9,16,42,30,18,25,32,20,27,15,22,10,17,24,12
275,-80,26,33,40,47,54,80,30,56,25,51,20,27,53,60,29,55,24,50
276,-80,26,52,40,28,54,80,30,18,44,32,20,27,53,60,48,36,62,50
277,-80,26,52,40,28,54,80,30,18,44,70,20,27,53,60,10,36,62,50
278,-80,26,52,40,28,54,80,30,56,25,32,20,27,53,60,48,55,24,50
279,-80,26,52,40,28,54,80,30,56,25,32,20,46,34,60,48,55,24,50
280,-80,26,52,40,28,54,80,30,56,25,51,20,27,53,60,29,55,24,50
281,-80,26,52,40,28,54,80,30,56,25,51,20,46,34,60,29,55,24,50
282,-80,26,52,40,28,54,80,30,56,44,32,20,27,53,60,48,36,24,50
283,-80,26,52,40,28,54,80,30,56,44,51,20,27,53,60,29,36,24,50
284,-80,26,52,40,28,54,80,49,18,44,32,20,46,34,60,48,36,62,31
285,-80,26,52,40,28,54,80,49,18,44,51,20,46,34,60,29,36,62,31
286,-80,26,52,40,28,54,80,49,56,25,32,20,27,53,60,48,55,24,31
287,-80,26,52,40,28,54,80,49,56,25,51,20,27,53,60,29,55,24,31
288,-80,26,52,40,28,54,80,68,56,44,32,20,27,53,60,48,36,24,12
289,-156,26,52,78,104,130,156,125,94,120,108,96,84,72,60,48,36,62,31
290,-48,27,16,24,32,21,48,18,7,34,23,12,20,28,36,25,14,41,30
291,-48,27,16,24,32,21,48,18,7,34,23,12,39,9,36,25,14,41,30
292,-48,27,16,24,32,21,48,18,26,15,42,12,20,28,36,6,33,22,30
293,-48,27,16,24,32,21,48,18,26,15,42,12,39,9,36,6,33,22,30
294,-48,27,16,24,32,21,48,18,26,34,23,12,39,9,36,25,14,22,30
295,-48,27,16,24,32,21,48,18,26,34,42,12,20,28,36,6,14,22,30
296,-48,27,16,24,32,21,48,18,45,15,42,12,39,9,36,6,33,3,30
297,-48,27,16,24,32,21,48,37,26,15,23,12,20,28,36,25,33,22,11
298,-48,27,16,24,32,21,48,37,26,34,23,12,20,28,36,25,14,22,11
299,-48,27,35,24,13,21,48,18,7,34,23,12,20,28,36,25,14,41,30
300,-48,27,35,24,13,21,48,18,7,34,42,12,20,28,36,6,14,41,30
301,-48,27,35,24,13,21,48,18,26,15,23,12,39,9,36,25,33,22,30
302,-48,27,35,24,13,21,48,18,26,15,42,12,20,28,36,6,33,22,30
303,-48,27,35,24,13,21,48,18,26,15,42,12,39,9,36,6,33,22,30
304,-48,27,35,24,13,21,48,18,26,34,23,12,39,9,36,25,14,22,30
305,-48,27,35,24,13,21,48,18,26,34,42,12,20,28,36,6,14,22,30
306,-54,28,18,27,36,26,54,6,15,24,33,42,13,41,12,21,30,39,48
307,-54,28,18,27,36,26,54,6,34,24,14,42,13,41,12,40,30,20,48
308,-54,28,18,27,36,26,54,6,34,24,14,42,32,22,12,40,30,20,48
309,-54,28,18,27,36,26,54,6,34,24,33,42,13,41,12,21,30,20,48
310,-54,28,18,27,36,26,54,25,15,24,14,42,13,41,12,40,30,39,29
311,-54,28,18,27,36,26,54,25,15,24,14,42,32,22,12,40,30,39,29
312,-54,28,18,27,36,26,54,25,15,24,33,42,13,41,12,21,30,39,29
313,-54,28,18,27,36,26,54,25,34,24,14,42,13,41,12,40,30,20,29
314,-54,28,18,27,36,26,54,44,34,24,14,23,13,41,31,40,30,20,10
315,-54,28,18,27,36,26,54,44,34,24,14,42,32,22,12,40,30,20,10
316,-54,28,18,27,36,26,54,44,34,24,33,42,32,22,12,21,30,20,10
317,-54,28,37,27,17,26,54,25,34,24,14,42,13,41,12,40,30,20,29
318,-54,28,37,27,17,26,54,44,34,24,14,42,32,22,12,40,30,20,10
319,-92,28,37,46,55,64,92,44,72,24,52,23,32,60,69,40,68,20,48
320,-92,28,56,46,36,64,92,44,72,24,52,23,32,60,69,40,68,20,48
321,-92,28,56,46,36,64,92,44,72,24,52,23,51,41,69,40,68,20,48
322,-92,28,56,46,36,64,92,44,72,43,52,23,32,60,69,40,49,20,48
323,-92,28,56,46,36,64,92,44,72,62,52,61,32,60,31,40,30,20,48
324,-92,28,56,46,36,64,92,63,34,24,52,23,32,60,69,40,68,58,29
325,-92,28,56,46,36,64,92,63,34,62,33,23,32,60,69,59,30,58,29
326,-92,28,56,46,36,64,92,63,72,43,52,23,32,60,69,40,49,20,29
327,-92,28,56,46,36,64,92,63,72,62,52,61,32,60,31,40,30,20,29
328,-60,29,20,30,40,31,60,32,23,14,43,15,25,35,45,17,46,37,28
329,-60,29,20,30,40,31,60,32,23,14,43,15,44,16,45,17,46,37,28
