# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-46,8,16,24,32,23,14,22,30,38,46,20,28,36,10,18,26
42,-46,8,16,24,32,23,14,22,30,38,46,37,28,19,27,18,9
43,-22,9,18,10,2,11,20,12,4,13,22,14,6,15,7,16,8
44,-22,9,18,10,19,11,3,12,4,13,22,14,6,15,7,16,8
45,-56,9,18,27,19,28,37,29,38,47,56,48,40,32,24,16,8
46,-56,9,18,27,36,28,20,29,38,47,56,48,40,32,24,16,8
47,-32,10,20,13,6,16,26,19,12,22,32,8,18,11,21,14,24
48,-32,10,20,13,6,16,26,19,12,22,32,8,18,28,4,14,24
49,-32,10,20,13,6,16,26,19,12,22,32,25,18,11,21,14,7
50,-32,10,20,13,23,16,9,19,12,22,32,8,18,11,21,14,24
51,-32,10,20,13,23,16,9,19,12,22,32,8,18,28,4,14,24
52,-32,10,20,13,23,16,9,19,12,22,32,25,18,11,21,14,7
53,-66,10,20,30,40,33,26,36,46,56,66,42,52,28,38,14,24
54,-42,11,22,16,10,21,32,26,20,31,42,36,30,24,18,12,6
55,-42,11,22,16,27,21,15,26,20,31,42,36,30,24,18,12,6
56,-42,11,22,33,27,21,15,9,20,31,42,19,30,24,18,12,23
57,-42,11,22,33,27,21,15,9,20,31,42,36,30,24,18,12,6
58,-18,12,7,2,14,9,4,16,11,6,18,13,8,3,15,10,5
59,-52,12,24,19,14,26,38,33,28,40,52,30,42,20,32,10,22
60,-52,12,24,36,14,26,38,16,28,40,52,13,25,20,32,27,39
61,-52,12,24,36,31,26,21,16,28,40,52,13,8,20,32,44,39
62,-52,12,24,36,31,26,21,16,28,40,52,30,42,20,32,10,22
63,-52,12,24,36,48,26,4,16,28,40,52,13,8,20,32,44,39
64,-28,13,9,5,18,14,10,23,19,15,28,7,20,16,12,8,21
65,-28,13,9,5,18,14,10,23,19,15,28,24,20,16,12,8,4
66,-28,13,9,22,18,14,10,6,19,15,28,7,3,16,12,25,21
67,-28,13,9,22,18,14,10,6,19,15,28,7,20,16,12,8,21
68,-28,13,9,22,18,14,10,6,19,15,28,24,20,16,12,8,4
69,-28,13,26,22,18,14,10,6,2,15,28,24,20,16,12,8,4
70,-38,14,11,8,22,19,16,30,27,24,38,18,15,29,9,23,20
71,-38,14,11,8,22,19,16,30,27,24,38,18,32,12,26,6,20
72,-38,14,11,25,22,19,16,13,27,24,38,18,32,12,26,6,20
73,-38,14,28,8,22,19,16,30,10,24,38,18,15,12,26,23,20
74,-38,14,28,8,22,19,16,30,10,24,38,18,15,29,9,23,20
75,-38,14,28,8,22,19,16,30,10,24,38,18,32,12,26,6,20
76,-38,14,28,25,5,19,33,13,10,24,38,18,15,12,26,23,20
77,-38,14,28,25,22,19,16,13,10,24,38,18,32,12,26,6,20
78,-72,14,28,42,56,36,16,30,44,58,72,18,32,29,43,40,54
79,-48,15,30,11,26,24,22,37,18,33,48,12,27,25,23,21,36
80,-48,15,30,11,26,24,22,37,18,33,48,12,27,42,6,21,36
81,-48,15,30,28,26,24,22,20,18,33,48,12,10,25,23,38,36
82,-48,15,30,28,43,24,5,20,18,33,48,12,10,25,23,38,36
83,-24,16,15,14,13,12,11,10,9,8,24,6,5,4,20,19,18
84,-24,16,15,14,13,12,11,10,9,8,24,6,5,21,3,19,18
85,-24,16,15,14,13,12,11,10,9,8,24,6,22,4,20,2,18
86,-58,16,15,14,30,29,28,44,43,42,58,40,22,38,20,36,18
87,-58,16,32,14,30,29,28,44,26,42,58,40,22,21,37,36,18
88,-58,16,32,14,30,29,28,44,26,42,58,40,22,38,20,36,18
89,-58,16,32,48,30,29,28,10,26,42,58,40,22,38,20,36,18
90,-44,18,19,20,38,22,6,24,25,26,44,11,12,13,31,32,33
91,-44,18,19,20,38,22,6,24,25,26,44,11,12,30,14,32,33
92,-44,18,19,20,38,22,6,24,25,26,44,28,12,30,14,32,16
93,-44,18,36,20,4,22,40,24,8,26,44,28,12,13,31,32,16
94,-44,18,36,20,21,22,23,24,8,26,44,28,12,13,31,32,16
95,-78,18,36,20,38,39,40,58,42,60,78,62,46,30,48,32,16
96,-78,18,36,54,38,39,40,24,42,60,78,62,46,30,48,32,16
97,-78,18,36,54,55,39,23,24,42,60,78,62,46,30,48,32,16
98,-30,20,6,9,12,15,18,21,24,10,30,16,19,5,25,11,14
99,-30,20,6,9,12,15,18,21,24,10,30,16,19,22,8,11,14
100,-30,20,6,26,12,15,18,4,24,10,30,16,2,22,8,28,14
101,-30,20,6,26,12,15,18,4,24,10,30,16,19,22,8,11,14
102,-30,20,23,9,12,15,18,21,7,10,30,16,19,5,25,11,14
103,-30,20,23,9,12,15,18,21,7,10,30,16,19,22,8,11,14
104,-30,20,23,26,12,15,18,4,7,10,30,16,19,22,8,11,14
105,-64,20,23,26,46,32,18,38,41,44,64,16,36,22,42,28,48
106,-64,20,23,43,46,32,18,21,41,44,64,16,36,22,42,28,48
107,-64,20,23,43,46,32,18,21,41,44,64,50,36,22,42,28,14
108,-64,20,40,26,29,32,35,38,24,44,64,16,19,22,42,45,48
109,-64,20,40,26,46,32,18,38,24,44,64,16,19,22,42,45,48
110,-98,20,40,26,46,49,52,72,58,78,98,84,70,56,42,28,14
111,-64,20,40,43,12,32,52,21,24,44,64,16,36,22,42,28,48
112,-64,20,40,43,29,32,35,21,24,44,64,16,19,22,42,45,48
113,-64,20,40,43,46,32,18,21,24,44,64,16,19,22,42,45,48
114,-64,20,40,43,46,32,18,21,24,44,64,16,36,22,42,28,48
115,-64,20,40,43,46,32,18,21,24,44,64,50,36,22,42,28,14
116,-40,21,8,12,16,20,24,28,32,19,40,10,31,18,22,9,30
117,-40,21,8,12,16,20,24,28,32,19,40,27,14,18,22,26,13
118,-40,21,8,12,16,20,24,28,32,19,40,27,31,18,22,9,13
119,-40,21,8,29,16,20,24,11,32,19,40,10,14,18,22,26,30
120,-40,21,8,29,16,20,24,11,32,19,40,10,31,18,22,9,30
121,-40,21,8,29,16,20,24,11,32,19,40,27,31,18,22,9,13
122,-40,21,25,12,16,20,24,28,15,19,40,10,14,35,5,26,30
123,-40,21,25,12,16,20,24,28,15,19,40,10,31,18,22,9,30
124,-40,21,25,12,33,20,7,28,15,19,40,10,14,18,22,26,30
125,-40,21,25,12,33,20,7,28,15,19,40,10,14,35,5,26,30
126,-40,21,25,29,33,20,7,11,15,19,40,10,14,18,22,26,30
127,-50,22,10,15,20,25,30,35,40,28,50,21,43,14,36,7,29
128,-50,22,10,15,20,25,30,35,40,28,50,38,26,14,36,24,12
129,-50,22,10,32,20,25,30,18,40,28,50,21,43,14,36,7,29
130,-50,22,10,32,20,25,30,18,40,28,50,38,26,14,36,24,12
131,-50,22,44,32,20,25,30,18,6,28,50,38,26,14,36,24,12
132,-60,23,12,18,24,30,36,42,48,37,60,32,21,44,16,39,28
133,-60,23,46,18,24,30,36,42,14,37,60,32,38,44,16,22,28
134,-60,23,46,18,41,30,19,42,14,37,60,32,38,44,16,22,28
135,-36,24,14,4,28,18,8,32,22,12,36,9,16,23,13,20,27
136,-36,24,14,4,28,18,8,32,22,12,36,26,16,23,13,20,10
137,-36,24,14,21,11,18,25,15,22,12,36,9,16,6,30,20,27
138,-36,24,14,21,11,18,25,15,22,12,36,9,16,23,13,20,27
139,-36,24,14,21,11,18,25,15,22,12,36,9,33,6,30,3,27
140,-36,24,14,21,11,18,25,15,22,12,36,26,16,6,30,20,10
141,-36,24,14,21,28,18,8,15,22,12,36,9,16,6,30,20,27
142,-36,24,14,21,28,18,8,15,22,12,36,9,16,23,13,20,27
143,-36,24,14,21,28,18,8,15,22,12,36,26,16,6,30,20,10
144,-36,24,14,21,28,18,8,15,22,12,36,26,16,23,13,20,10
145,-70,24,14,21,28,35,42,49,56,46,70,60,50,40,30,20,10
146,-70,24,14,38,28,35,42,32,56,46,70,60,50,40,30,20,10
147,-36,24,31,21,11,18,25,15,5,12,36,26,16,6,30,20,10
148,-36,24,31,21,11,18,25,15,5,12,36,26,16,23,13,20,10
149,-36,24,31,21,28,18,8,15,5,12,36,26,16,23,13,20,10
150,-70,24,48,55,45,35,25,15,22,46,70,26,50,40,30,20,44
151,-104,24,48,72,79,52,25,32,56,80,104,26,50,40,64,54,78
152,-46,25,16,7,32,23,14,39,30,21,46,20,28,36,10,18,26
153,-80,25,16,24,32,40,48,56,64,55,80,54,28,53,27,52,26
154,-46,25,33,7,32,23,14,39,13,21,46,20,28,36,10,18,26
155,-80,25,50,24,32,40,48,56,30,55,80,20,28,36,44,52,60
156,-80,25,50,24,32,40,48,56,30,55,80,20,28,53,27,52,60
157,-80,25,50,58,66,40,14,22,30,55,80,20,28,36,44,52,60
158,-56,26,35,10,36,28,20,46,21,30,56,14,23,49,7,33,42
159,-56,26,35,10,36,28,20,46,21,30,56,14,40,32,24,16,42
160,-56,26,35,44,36,28,20,12,21,30,56,14,40,32,24,16,42
161,-42,28,22,16,10,21,32,26,20,14,42,19,13,7,35,29,23
162,-42,28,22,16,10,21,32,26,20,14,42,19,30,7,35,12,23
163,-42,28,22,16,10,21,32,26,20,14,42,36,30,24,18,12,6
164,-42,28,22,16,27,21,15,26,20,14,42,36,30,24,18,12,6
165,-42,28,22,33,10,21,32,9,20,14,42,19,30,24,18,12,23
166,-42,28,22,33,27,21,15,9,20,14,42,36,30,24,18,12,6
167,-76,28,22,50,27,38,49,26,54,48,76,19,30,24,52,46,57
168,-42,28,39,33,27,21,15,9,3,14,42,36,30,24,18,12,6
169,-76,28,56,16,44,38,32,60,20,48,76,36,47,58,18,29,40
170,-52,29,24,19,14,26,38,33,28,23,52,13,42,20,32,10,39
171,-62,30,26,22,18,31,44,40,36,32,62,24,20,50,12,42,38
172,-62,30,26,22,18,31,44,40,36,32,62,24,54,16,46,8,38
173,-62,30,26,22,52,31,10,40,36,32,62,24,20,50,12,42,38
174,-96,30,60,22,52,48,44,74,36,66,96,24,37,50,46,59,72
175,-96,30,60,22,52,48,44,74,36,66,96,24,37,67,29,59,72
176,-96,30,60,56,52,48,44,40,36,66,96,24,20,33,63,76,72
177,-96,30,60,56,69,48,27,40,36,66,96,24,20,33,63,76,72
178,-96,30,60,73,69,48,27,23,36,66,96,24,54,50,46,42,72
179,-48,32,13,28,26,24,22,20,35,16,48,12,10,25,23,38,36
180,-48,32,13,28,26,24,22,20,35,16,48,12,44,8,40,4,36
181,-48,32,30,11,26,24,22,37,18,16,48,12,27,42,6,21,36
182,-48,32,30,28,9,24,39,20,18,16,48,12,27,8,40,21,36
183,-48,32,30,28,9,24,39,20,18,16,48,12,27,25,23,21,36
184,-48,32,30,28,9,24,39,20,18,16,48,29,10,8,40,38,19
185,-48,32,30,28,9,24,39,20,18,16,48,29,27,8,40,21,19
186,-48,32,30,28,26,24,22,20,18,16,48,12,27,42,6,21,36
187,-48,32,30,28,26,24,22,20,18,16,48,29,10,8,40,38,19
188,-54,36,21,6,42,27,12,48,33,18,54,22,24,43,11,30,32
189,-54,36,21,23,42,27,12,31,33,18,54,22,24,43,11,30,32
190,-54,36,21,40,42,27,12,14,33,18,54,22,24,26,28,30,32
191,-54,36,21,40,42,27,12,14,33,18,54,39,24,26,28,30,15
192,-54,36,38,6,42,27,12,48,16,18,54,22,24,26,28,30,32
193,-54,36,38,6,42,27,12,48,16,18,54,22,24,43,11,30,32
194,-54,36,38,23,8,27,46,31,16,18,54,22,24,9,45,30,32
195,-54,36,38,23,8,27,46,31,16,18,54,39,24,9,45,30,15
196,-54,36,38,40,8,27,46,14,16,18,54,22,24,26,28,30,32
197,-54,36,38,40,42,27,12,14,16,18,54,22,24,26,28,30,32
198,-54,36,38,40,42,27,12,14,16,18,54,39,24,26,28,30,15
199,-64,37,40,9,46,32,18,55,24,27,64,16,36,56,8,28,48
200,-60,40,12,18,24,30,36,42,48,20,60,15,21,27,33,39,45
201,-60,40,12,18,24,30,36,42,48,20,60,15,38,27,33,22,45
202,-60,40,12,18,24,30,36,42,48,20,60,32,21,27,33,39,28
203,-60,40,12,18,24,30,36,42,48,20,60,32,21,44,16,39,28
204,-60,40,12,35,24,30,36,25,48,20,60,15,21,27,33,39,45
205,-60,40,12,35,24,30,36,25,48,20,60,15,38,10,50,22,45
206,-60,40,12,35,24,30,36,25,48,20,60,15,55,10,50,5,45
207,-60,40,12,35,24,30,36,25,48,20,60,32,38,10,50,22,28
208,-60,40,29,18,24,30,36,42,31,20,60,15,21,44,16,39,45
209,-60,40,29,35,41,30,19,25,31,20,60,15,38,44,16,22,45
210,-60,40,46,18,24,30,36,42,14,20,60,32,21,10,50,39,28
211,-60,40,46,18,24,30,36,42,14,20,60,32,21,44,16,39,28
212,-60,40,46,18,41,30,19,42,14,20,60,32,38,44,16,22,28
213,-60,40,46,35,7,30,53,25,14,20,60,32,21,10,50,39,28
214,-80,42,16,24,32,40,48,56,64,38,80,54,28,53,27,52,26
215,-80,42,33,58,66,40,14,22,47,38,80,20,28,36,44,52,60
216,-66,44,20,30,40,33,26,36,46,22,66,42,52,28,38,14,24
217,-66,44,20,47,23,33,43,19,46,22,66,42,52,28,38,14,24
218,-66,44,20,47,40,33,26,19,46,22,66,42,52,28,38,14,24
219,-100,44,20,64,40,50,60,36,80,56,100,25,52,28,72,48,75
220,-100,44,20,64,40,50,60,36,80,56,100,25,69,28,72,31,75
221,-66,44,54,30,6,33,60,36,12,22,66,42,18,11,55,48,24
222,-66,44,54,30,6,33,60,36,12,22,66,42,18,28,38,48,24
223,-66,44,54,30,23,33,43,36,12,22,66,42,18,11,55,48,24
224,-66,44,54,30,23,33,43,36,12,22,66,42,18,45,21,48,24
225,-66,44,54,30,40,33,26,36,12,22,66,42,18,28,38,48,24
226,-66,44,54,30,40,33,26,36,12,22,66,42,18,45,21,48,24
227,-66,44,54,30,40,33,26,36,12,22,66,42,52,28,38,14,24
228,-72,48,28,25,22,36,50,47,44,24,72,18,32,46,26,40,54
229,-72,48,28,25,22,36,50,47,44,24,72,18,49,46,26,23,54
230,-72,48,28,25,22,36,50,47,44,24,72,52,32,12,60,40,20
231,-72,48,28,42,22,36,50,30,44,24,72,18,49,46,26,23,54
232,-72,48,45,8,56,36,16,64,27,24,72,18,32,46,26,40,54
233,-72,48,45,8,56,36,16,64,27,24,72,18,32,63,9,40,54
234,-72,48,45,25,22,36,50,47,27,24,72,18,49,29,43,23,54
235,-72,48,45,25,22,36,50,47,27,24,72,18,49,46,26,23,54
236,-72,48,45,25,56,36,16,47,27,24,72,18,32,29,43,40,54
237,-72,48,45,25,56,36,16,47,27,24,72,18,32,63,9,40,54
238,-72,48,45,42,22,36,50,30,27,24,72,18,49,46,26,23,54
239,-72,48,45,42,56,36,16,30,27,24,72,18,32,29,43,40,54
240,-72,48,45,42,56,36,16,30,27,24,72,18,32,46,26,40,54
241,-78,52,36,54,21,39,57,24,42,26,78,45,63,30,48,15,33
242,-84,56,27,32,54,42,30,52,57,28,84,21,26,31,53,58,63
243,-84,56,27,32,54,42,30,52,57,28,84,21,60,48,36,24,63
244,-84,56,27,49,54,42,30,35,57,28,84,21,60,48,36,24,63
245,-84,56,27,66,54,42,30,18,57,28,84,38,60,48,36,24,46
246,-84,56,27,66,54,42,30,18,57,28,84,55,60,48,36,24,29
247,-84,56,44,32,20,42,64,52,40,28,84,21,60,31,53,24,63
248,-84,56,44,32,20,42,64,52,40,28,84,21,60,48,36,24,63
249,-84,56,44,32,20,42,64,52,40,28,84,55,26,14,70,58,29
250,-84,56,44,49,20,42,64,35,40,28,84,21,60,48,36,24,63
251,-84,56,61,32,20,42,64,52,23,28,84,38,26,14,70,58,46
252,-84,56,61,66,54,42,30,18,23,28,84,38,60,48,36,24,46
253,-90,60,18,44,36,45,54,46,72,30,90,48,74,32,58,16,42
254,-90,60,18,61,36,45,54,29,72,30,90,48,74,32,58,16,42
255,-96,64,60,22,52,48,44,74,36,32,96,24,37,84,12,59,72
256,-96,64,60,22,69,48,27,74,36,32,96,24,54,84,12,42,72
257,-96,64,60,39,18,48,78,57,36,32,96,24,54,33,63,42,72
258,-96,64,60,39,18,48,78,57,36,32,96,24,54,50,46,42,72
259,-96,64,60,39,69,48,27,57,36,32,96,24,54,84,12,42,72
260,-120,80,24,53,48,60,72,67,96,40,120,30,93,54,66,27,90
261,-120,80,24,70,48,60,72,50,96,40,120,30,93,54,66,27,90
262,-120,80,75,36,48,60,72,84,45,40,120,30,42,54,66,78,90
263,-120,80,75,36,48,60,72,84,45,40,120,30,42,88,32,78,90
264,-120,80,75,70,82,60,38,50,45,40,120,30,76,88,32,44,90
265,-138,92,48,38,96,69,42,100,90,46,138,60,84,108,30,54,78
266,-138,92,48,72,96,69,42,66,90,46,138,60,84,108,30,54,78
