# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-6,2,0,4,2,0,6,0,2,4,6,3,4,2,3,6,4,6,3,3
20,-4,2,1,2,1,2,4,1,2,1,3,2,2,3,1,2,3,3,2,3
21,-4,2,1,2,1,2,4,1,2,1,3,2,2,3,3,2,3,3,2,1
22,-4,2,1,2,1,2,4,1,2,3,3,2,2,1,1,2,3,3,2,3
23,-4,2,1,2,1,2,4,1,2,3,3,2,2,1,3,2,3,3,2,1
24,-4,2,1,2,1,2,4,3,2,1,1,2,2,3,3,2,3,3,2,1
25,-4,2,1,2,1,2,4,3,2,3,1,2,2,1,1,2,3,3,2,3
26,-4,2,1,2,1,2,4,3,2,3,1,2,2,1,3,2,3,3,2,1
27,-4,2,1,2,3,2,4,1,2,3,3,2,2,1,1,2,1,3,2,3
28,-4,2,1,2,3,2,4,1,2,3,3,2,2,1,3,2,1,3,2,1
29,-4,2,1,2,3,2,4,3,1,2,1,2,3,2,3,2,1,3,2,1
30,-4,2,1,2,3,2,4,3,2,1,1,2,2,3,1,2,1,3,2,3
31,-4,2,1,2,3,2,4,3,2,1,1,2,2,3,3,2,1,3,2,1
32,-4,2,1,2,3,2,4,3,2,3,1,2,2,1,1,2,1,3,2,3
33,-4,2,1,2,3,2,4,3,2,3,1,2,2,1,3,2,1,3,2,1
34,-6,2,2,4,2,2,6,4,2,2,2,3,4,4,2,4,4,4,3,4
35,-6,2,2,4,2,2,6,4,2,2,2,3,4,4,4,4,4,4,3,2
36,-6,2,2,4,2,2,6,4,4,2,2,3,2,4,2,4,4,4,3,4
37,-6,2,2,4,2,4,6,4,2,2,2,3,4,4,2,2,4,4,3,4
38,-6,2,2,4,4,2,6,4,2,4,2,3,4,2,2,4,2,4,3,4
39,-6,2,2,4,4,2,6,4,2,4,2,3,4,2,4,4,2,4,3,2
40,-4,2,3,2,1,2,4,1,2,1,3,2,2,3,1,2,3,1,2,3
41,-4,2,3,2,1,2,4,1,2,1,3,2,2,3,3,2,3,1,2,1
42,-4,2,3,2,1,2,4,1,2,3,3,2,2,1,1,2,3,1,2,3
43,-4,2,3,2,1,2,4,1,2,3,3,2,2,1,3,2,3,1,2,1
44,-4,2,3,2,1,2,4,3,2,1,1,2,2,3,1,2,3,1,2,3
45,-4,2,3,2,1,2,4,3,2,1,1,2,2,3,3,2,3,1,2,1
46,-4,2,3,2,1,2,4,3,2,3,1,2,2,1,1,2,3,1,2,3
47,-4,2,3,2,1,2,4,3,2,3,1,2,2,1,3,2,3,1,2,1
48,-4,2,3,2,2,2,4,1,1,1,3,2,3,3,1,2,2,1,2,3
49,-4,2,3,2,3,2,4,1,2,1,3,2,2,3,1,2,1,1,2,3
50,-4,2,3,2,3,2,4,1,2,1,3,2,2,3,3,2,1,1,2,1
51,-4,2,3,2,3,2,4,1,2,3,3,2,2,1,1,2,1,1,2,3
52,-4,2,3,2,3,2,4,3,2,1,1,2,2,3,1,2,1,1,2,3
53,-4,2,3,2,3,2,4,3,2,1,1,2,2,3,3,2,1,1,2,1
54,-4,2,3,2,3,2,4,3,2,3,1,2,2,1,1,2,1,1,2,3
55,-4,2,3,2,3,2,4,3,2,3,1,2,2,1,3,2,1,1,2,1
56,-6,2,4,4,2,2,6,2,2,2,4,3,4,4,2,4,4,2,3,4
57,-6,2,4,4,2,2,6,2,2,2,4,3,4,4,4,4,4,2,3,2
58,-6,2,4,4,4,2,6,2,2,4,4,3,4,2,2,4,2,2,3,4
59,-6,2,4,4,4,2,6,2,2,4,4,3,4,2,4,4,2,2,3,2
60,-6,2,4,4,4,2,6,2,4,4,4,3,2,2,4,4,2,2,3,2
61,-6,2,4,4,4,4,6,2,2,4,4,3,4,2,4,2,2,2,3,2
62,-6,2,5,4,2,0,6,5,2,4,1,3,4,2,3,6,4,1,3,3
63,-6,2,5,4,2,5,6,5,2,4,1,3,4,2,3,1,4,1,3,3
64,-4,3,0,1,3,0,4,0,3,1,4,2,1,3,2,4,1,4,2,2
65,-4,3,1,1,1,2,4,2,2,1,2,2,2,3,1,2,3,3,2,3
66,-4,3,1,1,1,2,4,2,2,1,2,2,2,3,2,2,3,3,2,2
67,-4,3,1,1,1,2,4,2,2,2,2,2,2,2,1,2,3,3,2,3
68,-4,3,1,1,1,2,4,3,2,1,1,2,2,3,1,2,3,3,2,3
69,-4,3,1,1,1,2,4,3,2,1,1,2,2,3,2,2,3,3,2,2
70,-4,3,1,1,1,2,4,3,2,2,1,2,2,2,1,2,3,3,2,3
71,-4,3,1,1,1,2,4,3,2,2,1,2,2,2,3,2,3,3,2,1
72,-4,3,1,1,2,2,4,3,2,1,1,2,2,3,1,2,2,3,2,3
73,-4,3,1,1,2,2,4,3,2,2,1,2,2,2,1,2,2,3,2,3
74,-4,3,1,1,3,2,4,3,1,2,1,2,3,2,2,2,1,3,2,2
75,-4,3,1,1,3,2,4,3,2,1,1,2,2,3,2,2,1,3,2,2
76,-4,3,1,1,3,2,4,3,2,2,1,2,2,2,3,2,1,3,2,1
77,-4,3,2,1,1,2,4,3,2,1,1,2,2,3,1,2,3,2,2,3
78,-4,3,2,1,1,2,4,3,2,3,1,2,2,1,1,2,3,2,2,3
79,-4,3,2,1,2,2,4,1,2,3,3,2,2,1,3,2,2,2,2,1
80,-4,3,2,1,2,2,4,3,2,1,1,2,2,3,1,2,2,2,2,3
81,-4,3,2,1,3,2,4,1,2,3,3,2,2,1,2,2,1,2,2,2
82,-4,3,2,1,3,2,4,1,2,3,3,2,2,1,3,2,1,2,2,1
83,-4,3,2,1,3,2,4,3,2,3,1,2,2,1,3,2,1,2,2,1
84,-4,3,3,1,1,2,4,2,2,1,2,2,2,3,1,2,3,1,2,3
85,-4,3,3,1,1,2,4,2,2,3,2,2,2,1,3,2,3,1,2,1
86,-4,3,3,1,2,2,4,1,1,1,3,2,3,3,2,2,2,1,2,2
87,-4,3,3,1,2,2,4,1,2,1,3,2,2,3,1,2,2,1,2,3
88,-4,3,3,1,2,2,4,1,2,2,3,2,2,2,3,2,2,1,2,1
89,-4,3,3,1,2,2,4,1,2,3,3,2,2,1,1,2,2,1,2,3
90,-4,3,3,1,2,2,4,1,2,3,3,2,2,1,3,2,2,1,2,1
91,-4,3,3,1,3,2,4,1,2,1,3,2,2,3,2,2,1,1,2,2
92,-4,3,3,1,3,2,4,1,2,2,3,2,2,2,3,2,1,1,2,1
93,-4,3,3,1,3,2,4,1,2,3,3,2,2,1,2,2,1,1,2,2
94,-4,3,3,1,3,2,4,1,2,3,3,2,2,1,3,2,1,1,2,1
95,-4,3,3,1,3,2,4,2,2,2,2,2,2,2,3,2,1,1,2,1
96,-4,3,3,1,3,2,4,2,2,3,2,2,2,1,3,2,1,1,2,1
97,-8,4,2,4,6,4,8,6,2,5,2,4,6,3,6,4,2,6,4,2
98,-8,4,3,4,3,2,8,5,2,3,3,4,6,5,3,6,5,5,4,5
99,-8,4,3,4,3,2,8,5,6,3,3,4,2,5,3,6,5,5,4,5
100,-8,4,3,4,3,6,8,5,2,3,3,4,6,5,3,2,5,5,4,5
101,-8,4,3,4,3,6,8,5,6,3,3,4,2,5,3,2,5,5,4,5
102,-8,4,3,4,3,6,8,5,6,3,3,4,2,5,7,2,5,5,4,1
103,-8,4,3,4,3,6,8,5,6,7,3,4,2,1,3,2,5,5,4,5
104,-8,4,3,4,5,6,8,5,6,7,3,4,2,1,1,2,3,5,4,7
105,-8,4,3,4,6,6,8,5,6,7,3,4,2,1,2,2,2,5,4,6
106,-8,4,3,4,6,6,8,5,6,7,3,4,2,1,3,2,2,5,4,5
107,-12,4,3,8,3,6,12,3,6,5,9,6,6,7,3,6,9,9,6,9
108,-12,4,3,8,3,6,12,3,6,7,9,6,6,5,3,6,9,9,6,9
109,-12,4,3,8,3,6,12,5,6,3,7,6,6,9,3,6,9,9,6,9
110,-12,4,3,8,3,6,12,5,6,3,7,6,6,9,9,6,9,9,6,3
111,-12,4,3,8,3,6,12,7,6,3,5,6,6,9,9,6,9,9,6,3
112,-12,4,3,8,3,6,12,9,6,3,3,6,6,9,3,6,9,9,6,9
113,-12,4,3,8,3,6,12,9,6,3,3,6,6,9,7,6,9,9,6,5
114,-12,4,3,8,3,6,12,9,6,7,3,6,6,5,3,6,9,9,6,9
115,-12,4,3,8,3,6,12,9,6,7,3,6,6,5,7,6,9,9,6,5
116,-12,4,3,8,5,6,12,3,6,9,9,6,6,3,9,6,7,9,6,3
117,-12,4,3,8,5,6,12,9,6,9,3,6,6,3,3,6,7,9,6,9
118,-12,4,3,8,7,6,12,3,6,9,9,6,6,3,9,6,5,9,6,3
119,-12,4,3,8,7,6,12,9,6,3,3,6,6,9,3,6,5,9,6,9
120,-12,4,3,8,7,6,12,9,6,3,3,6,6,9,7,6,5,9,6,5
121,-12,4,3,8,7,6,12,9,6,9,3,6,6,3,3,6,5,9,6,9
122,-8,4,5,4,1,6,8,3,6,2,5,4,2,6,5,2,7,3,4,3
123,-8,4,5,4,1,6,8,3,6,2,5,4,2,6,6,2,7,3,4,2
