# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-50,17,15,32,30,9,26,24,41,20,18,35,33,50,10,27,25,23,40
167,-50,17,34,13,11,28,26,24,22,39,37,16,33,50,29,8,25,42,21
168,-50,17,34,32,11,28,26,24,22,39,18,16,33,50,29,8,25,42,21
169,-50,17,34,32,30,9,26,24,41,20,18,16,33,50,10,8,25,42,40
170,-50,17,34,32,30,9,26,24,41,20,18,16,33,50,10,27,25,23,40
171,-50,17,34,32,30,28,26,24,22,20,18,16,33,50,10,8,25,42,40
172,-44,18,17,16,34,33,13,31,11,10,28,27,26,44,24,23,22,21,20
173,-44,18,17,35,15,33,32,12,11,29,9,27,26,44,24,23,22,21,20
174,-44,18,17,35,34,14,13,31,30,10,9,27,26,44,24,23,22,21,20
175,-44,18,17,35,34,14,32,12,30,10,9,27,26,44,24,23,22,21,20
176,-44,18,17,35,34,33,13,31,11,10,9,27,26,44,24,23,22,21,20
177,-44,18,17,35,34,33,32,12,11,10,9,27,26,44,24,23,22,21,20
178,-44,18,36,16,15,14,13,31,30,29,28,8,26,44,24,23,22,21,20
179,-44,18,36,16,15,14,32,12,30,29,28,8,26,44,24,4,22,40,20
180,-44,18,36,16,15,14,32,12,30,29,28,8,26,44,24,23,22,21,20
181,-44,18,36,16,15,33,13,31,11,29,28,8,26,44,24,23,22,21,20
182,-44,18,36,16,15,33,32,12,11,29,28,8,26,44,24,4,22,40,20
183,-44,18,36,16,15,33,32,12,11,29,28,8,26,44,24,23,22,21,20
184,-44,18,36,16,34,14,13,31,30,10,28,8,26,44,24,23,22,21,20
185,-44,18,36,16,34,33,13,31,11,10,28,8,26,44,24,23,22,21,20
186,-44,18,36,16,34,33,32,12,11,10,28,8,26,44,24,23,22,21,20
187,-120,18,36,35,34,52,70,50,68,86,85,84,102,120,100,80,60,40,20
188,-82,18,36,54,34,14,32,50,68,48,28,46,64,82,24,42,41,40,58
189,-120,18,36,54,34,52,51,69,68,86,66,84,102,120,100,80,60,40,20
190,-82,18,36,54,72,52,32,50,30,10,28,46,64,82,62,42,41,40,20
191,-120,18,36,54,72,90,51,69,30,48,66,84,102,120,62,80,60,40,58
192,-120,18,36,54,72,90,51,69,30,48,66,84,102,120,81,80,60,40,39
193,-32,20,2,22,4,24,6,26,8,28,10,30,12,32,14,15,16,17,18
194,-32,20,21,3,23,24,6,26,8,9,29,11,12,32,14,15,16,17,18
195,-32,20,21,22,4,24,6,26,8,28,10,11,12,32,14,15,16,17,18
196,-32,20,21,22,4,24,25,7,8,28,10,11,12,32,14,15,16,17,18
197,-32,20,21,22,23,5,6,26,27,9,10,11,12,32,14,15,16,17,18
198,-32,20,21,22,23,5,25,7,27,9,10,11,12,32,14,15,16,17,18
199,-32,20,21,22,23,24,6,26,8,9,10,11,12,32,14,15,16,17,18
200,-32,20,21,22,23,24,25,7,8,9,10,11,12,32,14,15,16,17,18
201,-70,20,21,22,42,24,44,26,46,28,48,49,50,70,14,34,35,36,56
202,-70,20,40,22,23,24,25,45,46,47,48,30,50,70,33,15,35,55,37
203,-70,20,40,22,42,24,44,26,46,28,48,30,50,70,14,34,35,36,56
204,-108,20,40,22,42,43,44,64,65,66,86,68,88,108,90,72,54,36,18
205,-70,20,40,41,42,43,25,45,27,28,29,30,50,70,14,15,35,55,56
206,-70,20,40,60,42,5,25,45,65,28,10,30,50,70,14,15,35,55,56
207,-70,20,40,60,42,24,25,45,46,28,10,30,50,70,14,15,35,55,56
208,-70,20,40,60,42,24,25,45,46,28,10,30,50,70,14,34,35,36,56
209,-70,20,40,60,42,24,44,26,46,28,10,30,50,70,14,34,35,36,56
210,-70,20,40,60,42,24,44,26,46,28,10,30,50,70,52,34,35,36,18
211,-70,20,40,60,61,43,25,45,27,9,10,30,50,70,52,34,35,36,18
212,-70,20,40,60,61,43,44,26,27,9,10,30,50,70,52,34,35,36,18
213,-108,20,40,60,80,81,44,64,27,28,48,68,88,108,52,72,54,36,56
214,-108,20,40,60,80,81,44,64,27,28,48,68,88,108,71,72,54,36,37
215,-108,20,40,60,80,81,63,45,27,28,48,68,88,108,52,72,54,36,56
216,-26,21,4,6,8,10,12,14,16,18,20,22,5,26,9,11,13,15,17
217,-26,21,23,6,8,10,12,14,16,18,20,3,5,26,9,11,13,15,17
218,-102,21,42,25,27,48,50,52,54,75,77,60,81,102,85,68,51,34,17
219,-64,21,42,44,27,48,50,14,16,37,20,22,43,64,28,30,32,34,36
220,-64,21,42,44,46,48,50,14,16,18,20,22,43,64,28,30,32,34,36
221,-102,21,42,63,84,48,69,33,54,18,39,60,81,102,66,68,51,34,36
222,-58,22,6,28,12,34,18,40,24,46,30,52,36,58,42,26,29,32,16
223,-96,22,25,28,31,34,56,40,62,65,68,71,74,96,80,64,48,32,16
224,-96,22,25,28,50,34,56,40,62,46,68,71,74,96,80,64,48,32,16
225,-58,22,25,47,50,34,18,40,24,8,11,33,36,58,42,26,29,32,16
226,-58,22,25,47,50,34,37,21,24,8,11,33,36,58,42,26,29,32,16
227,-58,22,44,28,12,34,18,40,24,46,30,14,36,58,23,26,29,32,35
228,-58,22,44,28,12,34,18,40,24,46,30,14,36,58,42,26,29,32,16
229,-58,22,44,28,12,34,37,21,24,46,30,14,36,58,23,7,29,51,35
230,-58,22,44,28,12,34,37,21,24,46,30,14,36,58,42,26,29,32,16
231,-58,22,44,28,31,15,18,40,43,27,30,14,36,58,42,26,29,32,16
232,-96,22,44,28,31,34,37,59,62,65,68,52,74,96,80,64,48,32,16
233,-96,22,44,28,31,34,56,40,62,65,68,52,74,96,80,64,48,32,16
234,-58,22,44,28,50,34,18,40,24,8,30,14,36,58,42,26,29,32,16
235,-96,22,44,28,50,34,37,59,62,46,68,52,74,96,80,64,48,32,16
236,-96,22,44,66,50,72,37,59,24,46,30,52,74,96,42,64,48,32,54
237,-96,22,44,66,69,72,37,59,24,27,30,52,74,96,42,64,48,32,54
238,-96,22,44,66,69,72,56,40,24,27,30,52,74,96,42,64,48,32,54
239,-52,23,8,12,16,20,24,28,32,36,40,44,29,52,37,22,26,30,15
240,-52,23,8,31,16,39,24,28,13,36,21,44,29,52,37,22,26,30,15
241,-52,23,46,12,16,20,24,28,32,36,40,6,29,52,18,22,26,30,34
242,-52,23,46,12,16,39,24,28,13,36,40,6,29,52,18,22,26,30,34
243,-52,23,46,12,35,39,24,28,13,17,40,6,29,52,18,22,26,30,34
244,-90,23,46,69,73,39,62,28,51,17,21,44,67,90,56,60,45,30,34
245,-46,24,10,15,20,25,11,35,21,26,31,36,22,46,13,18,23,28,33
246,-46,24,10,15,20,25,30,16,21,26,31,36,22,46,32,18,23,28,14
247,-46,24,10,34,20,6,30,16,40,26,12,36,22,46,13,18,23,28,33
248,-46,24,10,34,20,6,30,16,40,26,12,36,22,46,32,18,23,28,14
249,-46,24,10,34,20,25,11,35,21,26,12,36,22,46,32,18,23,28,14
250,-46,24,10,34,20,25,30,16,21,26,12,36,22,46,13,18,23,28,33
251,-46,24,29,34,20,6,11,35,40,26,12,17,22,46,13,18,23,28,33
252,-46,24,29,34,20,6,30,16,40,26,12,17,22,46,13,18,23,28,33
253,-46,24,29,34,20,6,30,16,40,26,12,17,22,46,32,18,23,28,14
254,-46,24,29,34,39,25,11,35,21,7,12,17,22,46,32,18,23,28,14
255,-46,24,29,34,39,25,30,16,21,7,12,17,22,46,32,18,23,28,14
256,-84,24,29,34,58,44,68,16,40,26,50,55,60,84,32,56,42,28,52
257,-84,24,29,34,58,63,30,54,21,26,50,55,60,84,32,56,42,28,52
258,-84,24,29,34,58,63,30,54,21,26,50,55,60,84,51,56,42,28,33
259,-84,24,29,34,58,63,49,35,21,26,50,55,60,84,32,56,42,28,52
260,-84,24,29,53,58,63,30,54,21,26,31,55,60,84,32,56,42,28,52
261,-84,24,29,53,58,63,49,35,21,26,31,55,60,84,32,56,42,28,52
262,-84,24,48,15,39,63,30,54,21,45,69,36,60,84,32,56,42,28,52
263,-84,24,48,15,39,63,30,54,21,45,69,36,60,84,51,56,42,28,33
264,-84,24,48,34,20,44,30,54,40,64,50,36,60,84,51,18,42,66,33
265,-84,24,48,34,20,44,49,35,40,64,50,36,60,84,70,56,42,28,14
266,-84,24,48,34,58,25,30,54,59,26,50,36,60,84,32,18,42,66,52
267,-84,24,48,34,58,25,30,54,59,26,50,36,60,84,51,18,42,66,33
268,-84,24,48,53,20,44,30,54,40,64,31,36,60,84,51,18,42,66,33
269,-84,24,48,72,39,63,30,54,21,45,12,36,60,84,51,56,42,28,33
270,-84,24,48,72,39,63,49,35,21,45,12,36,60,84,51,56,42,28,33
271,-84,24,48,72,58,44,49,35,40,26,12,36,60,84,70,56,42,28,14
272,-84,24,48,72,58,63,30,54,21,26,12,36,60,84,51,56,42,28,33
273,-84,24,48,72,58,63,49,35,21,26,12,36,60,84,70,56,42,28,14
274,-84,24,48,72,77,63,49,35,21,7,12,36,60,84,70,56,42,28,14
275,-40,25,12,18,5,30,17,23,10,35,22,28,15,40,27,14,20,26,13
276,-40,25,12,18,24,11,17,23,29,16,22,28,15,40,8,14,20,26,32
277,-40,25,12,18,24,11,36,4,29,16,22,28,15,40,8,14,20,26,32
278,-40,25,12,18,24,30,17,23,10,16,22,28,15,40,8,14,20,26,32
279,-40,25,12,18,24,30,17,23,10,16,22,28,15,40,27,14,20,26,13
280,-40,25,12,18,24,30,36,4,10,16,22,28,15,40,8,14,20,26,32
281,-78,25,12,18,24,30,36,42,48,54,60,66,53,78,27,52,39,26,51
282,-78,25,12,18,24,30,36,42,48,54,60,66,53,78,65,52,39,26,13
283,-40,25,31,18,5,30,17,23,10,35,22,9,15,40,27,14,20,26,13
284,-40,25,31,18,24,11,17,23,29,16,22,9,15,40,8,14,20,26,32
285,-40,25,31,18,24,30,17,23,10,16,22,9,15,40,8,14,20,26,32
286,-40,25,31,18,24,30,17,23,10,16,22,9,15,40,27,14,20,26,13
287,-78,25,31,56,62,30,55,23,48,16,22,47,53,78,46,52,39,26,32
288,-78,25,50,18,24,30,36,42,48,54,60,28,53,78,27,52,39,26,51
289,-78,25,50,18,24,30,36,42,48,54,60,28,53,78,46,14,39,64,32
290,-78,25,50,18,24,30,36,42,48,54,60,28,53,78,46,52,39,26,32
291,-78,25,50,56,62,30,55,23,48,16,22,28,53,78,46,52,39,26,32
292,-34,26,14,2,28,16,4,30,18,6,32,20,8,34,22,10,17,24,12
293,-34,26,14,21,9,16,4,30,18,25,13,20,8,34,22,10,17,24,12
294,-34,26,14,21,9,16,23,11,18,25,13,20,8,34,22,10,17,24,12
295,-34,26,14,21,28,16,4,30,18,6,13,20,8,34,22,10,17,24,12
296,-34,26,14,21,28,16,23,11,18,6,13,20,8,34,22,10,17,24,12
297,-72,26,14,21,28,35,42,30,37,44,51,58,46,72,60,48,36,24,12
298,-72,26,14,40,28,54,23,49,18,44,32,58,46,72,22,48,36,24,50
299,-72,26,33,21,28,54,23,49,18,44,51,39,46,72,22,48,36,24,50
300,-72,26,33,21,28,54,42,30,18,44,51,39,46,72,22,48,36,24,50
301,-72,26,33,21,47,54,42,30,18,25,51,39,46,72,22,48,36,24,50
302,-72,26,33,40,28,16,23,49,56,44,32,39,46,72,22,48,36,24,50
303,-72,26,33,59,66,54,42,30,18,6,13,39,46,72,60,48,36,24,12
304,-72,26,52,21,28,54,23,49,18,44,51,20,46,72,22,29,36,43,50
305,-72,26,52,21,28,54,23,49,18,44,51,20,46,72,22,48,36,24,50
306,-72,26,52,21,28,54,23,49,18,44,51,20,46,72,41,48,36,24,31
307,-72,26,52,21,28,54,42,30,18,44,51,20,46,72,22,48,36,24,50
308,-72,26,52,21,28,54,42,30,18,44,51,20,46,72,41,48,36,24,31
309,-72,26,52,21,47,54,23,49,18,25,51,20,46,72,22,29,36,43,50
310,-72,26,52,21,47,54,23,49,18,25,51,20,46,72,41,48,36,24,31
311,-72,26,52,21,47,54,42,30,18,25,51,20,46,72,22,48,36,24,50
312,-72,26,52,40,28,16,23,49,56,44,32,20,46,72,22,48,36,24,50
313,-72,26,52,40,28,16,23,49,56,44,32,20,46,72,60,48,36,24,12
314,-72,26,52,40,28,35,23,49,37,44,32,20,46,72,60,48,36,24,12
315,-72,26,52,40,28,54,23,49,18,44,32,20,46,72,22,29,36,43,50
316,-72,26,52,40,28,54,23,49,18,44,32,20,46,72,22,48,36,24,50
317,-72,26,52,40,28,54,23,49,18,44,32,20,46,72,41,48,36,24,31
318,-72,26,52,40,47,16,23,49,56,25,32,20,46,72,22,48,36,24,50
319,-72,26,52,40,47,16,23,49,56,25,32,20,46,72,41,48,36,24,31
320,-72,26,52,40,47,16,42,30,56,25,32,20,46,72,22,48,36,24,50
321,-72,26,52,40,47,35,23,49,37,25,32,20,46,72,60,48,36,24,12
322,-72,26,52,40,47,54,23,49,18,25,32,20,46,72,22,29,36,43,50
323,-72,26,52,40,47,54,23,49,18,25,32,20,46,72,22,48,36,24,50
324,-72,26,52,40,47,54,42,30,18,25,32,20,46,72,22,48,36,24,50
325,-110,26,52,78,66,16,42,68,94,44,32,58,84,110,22,48,55,62,88
326,-66,27,16,24,32,21,48,18,45,34,42,50,39,66,17,44,33,22,49
327,-66,27,16,24,32,40,48,18,26,34,42,50,39,66,17,44,33,22,49
328,-66,27,54,24,13,40,48,18,26,53,42,12,39,66,36,6,33,60,30
329,-66,27,54,24,13,40,48,18,26,53,42,12,39,66,36,25,33,41,30
