# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-42,9,18,27,36,28,20,12,21,30,22,14,6,15,24,33,42
42,-24,10,3,13,6,16,9,19,12,5,15,8,18,11,21,14,24
43,-24,10,20,13,6,16,9,2,12,22,15,8,18,11,4,14,24
44,-24,10,20,13,6,16,9,19,12,5,15,8,18,11,4,14,24
45,-58,10,20,30,40,16,26,36,29,22,32,42,18,28,38,48,58
46,-40,11,22,16,10,21,32,9,20,31,8,19,30,24,18,29,40
47,-40,11,22,16,10,21,32,26,20,14,8,19,30,24,18,29,40
48,-40,11,22,16,27,21,32,9,20,31,8,19,13,24,18,29,40
49,-40,11,22,33,10,21,15,26,20,14,25,19,30,7,18,29,40
50,-22,12,7,2,14,9,4,16,11,6,18,13,8,20,15,10,22
51,-22,12,7,19,14,9,4,16,11,6,18,13,8,3,15,10,22
52,-56,12,24,36,14,26,21,16,28,40,35,30,42,20,32,44,56
53,-38,13,26,5,18,14,10,23,19,15,28,24,20,33,12,25,38
54,-38,13,26,22,18,14,10,6,19,32,28,24,20,16,12,25,38
55,-38,13,26,22,18,14,27,6,19,32,11,24,20,16,12,25,38
56,-20,14,11,8,5,2,16,13,10,7,4,18,15,12,9,6,20
57,-54,14,28,8,22,36,16,30,27,24,38,18,32,46,26,40,54
58,-54,14,28,42,22,36,16,30,27,24,38,18,32,12,26,40,54
59,-54,14,28,42,22,36,33,30,27,24,21,18,32,12,26,40,54
60,-54,14,28,42,39,36,16,30,27,24,38,18,15,12,26,40,54
61,-54,14,28,42,39,36,33,30,27,24,21,18,15,12,26,40,54
62,-36,15,13,11,9,24,22,20,18,16,14,12,27,25,23,21,36
63,-36,15,13,11,26,7,22,20,18,16,14,29,10,25,23,21,36
64,-36,15,13,11,26,24,5,20,18,16,31,12,10,25,23,21,36
65,-36,15,13,28,9,7,22,20,18,16,14,29,27,8,23,21,36
66,-36,15,13,28,9,24,22,20,18,16,14,12,27,8,23,21,36
67,-36,15,13,28,26,7,22,20,18,16,14,29,10,8,23,21,36
68,-36,15,13,28,26,24,5,20,18,16,31,12,10,8,23,21,36
69,-36,15,13,28,26,24,22,20,18,16,14,12,10,8,23,21,36
70,-36,15,30,11,9,24,22,3,18,33,14,12,27,25,6,21,36
71,-36,15,30,11,9,24,22,20,18,16,14,12,27,25,6,21,36
72,-36,15,30,11,26,24,5,20,18,16,31,12,10,25,6,21,36
73,-36,15,30,11,26,24,22,20,18,16,14,12,10,25,6,21,36
74,-36,15,30,28,9,24,22,20,18,16,14,12,27,8,6,21,36
75,-36,15,30,28,26,24,22,20,18,16,14,12,10,8,6,21,36
76,-70,15,30,45,26,24,22,20,35,50,48,46,44,25,40,55,70
77,-18,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,18
78,-52,16,32,14,13,12,28,27,26,25,24,40,39,38,20,36,52
79,-52,16,32,31,13,12,28,44,26,8,24,40,39,21,20,36,52
80,-52,16,32,31,30,12,28,10,26,42,24,40,22,21,20,36,52
81,-52,16,32,48,13,12,28,44,26,8,24,40,39,4,20,36,52
82,-50,18,36,20,21,22,40,7,25,43,10,28,29,30,14,32,50
83,-50,18,36,20,38,22,6,24,25,26,44,28,12,30,14,32,50
84,-50,18,36,20,38,22,40,24,25,26,10,28,12,30,14,32,50
85,-84,18,36,54,38,56,23,24,42,60,61,28,46,30,48,66,84
86,-84,18,36,54,38,56,57,24,42,60,27,28,46,30,48,66,84
87,-84,18,36,54,55,56,57,24,42,60,27,28,29,30,48,66,84
88,-32,19,4,6,8,10,12,14,16,18,20,22,24,26,28,13,32
89,-32,19,4,23,8,10,12,14,16,18,20,22,24,9,28,13,32
90,-32,19,21,6,8,10,12,14,16,18,20,22,24,26,11,13,32
91,-32,19,21,6,25,10,12,14,16,18,20,22,7,26,11,13,32
92,-32,19,21,23,8,10,12,14,16,18,20,22,24,9,11,13,32
93,-32,19,21,23,25,10,12,14,16,18,20,22,7,9,11,13,32
94,-66,19,38,23,42,44,46,14,33,52,20,22,24,43,28,47,66
95,-66,19,38,40,42,44,46,14,33,52,20,22,24,26,28,47,66
96,-48,20,6,26,12,32,18,21,24,27,30,16,36,22,42,28,48
97,-48,20,23,9,12,32,18,21,24,27,30,16,36,39,25,28,48
98,-48,20,23,26,12,15,18,38,24,10,30,33,36,22,25,28,48
99,-48,20,23,26,12,32,35,38,24,10,13,16,36,22,25,28,48
100,-48,20,23,43,12,15,18,38,24,10,30,33,36,5,25,28,48
101,-48,20,40,9,12,32,18,21,24,27,30,16,36,39,8,28,48
102,-48,20,40,9,29,32,18,21,24,27,30,16,19,39,8,28,48
103,-48,20,40,9,29,32,18,38,24,10,30,16,19,39,8,28,48
104,-48,20,40,26,12,32,35,4,24,44,13,16,36,22,8,28,48
105,-48,20,40,26,29,32,18,38,24,10,30,16,19,22,8,28,48
106,-30,21,8,12,16,3,24,11,15,19,6,27,14,18,22,9,30
107,-30,21,8,12,16,20,7,11,15,19,23,10,14,18,22,9,30
108,-30,21,8,12,16,20,24,11,15,19,6,10,14,18,22,9,30
109,-30,21,25,12,16,20,7,11,15,19,23,10,14,18,5,9,30
110,-30,21,25,12,16,20,24,11,15,19,6,10,14,18,5,9,30
111,-64,21,42,12,16,20,24,28,32,36,40,44,48,52,22,43,64
112,-64,21,42,29,16,20,24,45,32,19,40,44,48,35,22,43,64
113,-64,21,42,46,16,20,24,28,32,36,40,44,48,18,22,43,64
114,-64,21,42,46,16,20,24,45,32,19,40,44,48,18,22,43,64
115,-64,21,42,46,16,20,41,28,32,36,23,44,48,18,22,43,64
116,-64,21,42,46,50,20,24,28,32,36,40,44,14,18,22,43,64
117,-64,21,42,46,50,20,41,28,32,36,23,44,14,18,22,43,64
118,-46,22,10,32,20,8,30,18,23,28,16,38,26,14,36,24,46
119,-46,22,27,15,37,8,30,18,23,28,16,38,9,31,19,24,46
120,-46,22,27,32,37,8,30,18,23,28,16,38,9,14,19,24,46
121,-80,22,44,66,20,25,30,52,40,28,50,55,60,14,36,58,80
122,-80,22,44,66,20,42,47,52,40,28,33,38,60,14,36,58,80
123,-28,23,12,18,7,13,19,8,14,20,9,15,21,10,16,5,28
124,-28,23,12,18,24,13,19,8,14,20,9,15,4,10,16,5,28
125,-96,23,46,69,24,30,36,42,48,54,60,66,72,27,50,73,96
126,-44,24,14,38,11,18,25,32,22,12,19,26,33,6,30,20,44
127,-44,24,14,38,28,18,25,32,22,12,19,26,16,6,30,20,44
128,-44,24,31,4,28,18,8,32,22,12,36,26,16,40,13,20,44
129,-44,24,31,21,28,18,8,32,22,12,36,26,16,23,13,20,44
130,-44,24,31,38,11,18,25,32,22,12,19,26,33,6,13,20,44
131,-78,24,48,21,45,52,42,15,39,63,36,26,33,57,30,54,78
132,-78,24,48,38,62,18,42,32,39,46,36,60,16,40,30,54,78
133,-78,24,48,55,62,18,42,32,39,46,36,60,16,23,30,54,78
134,-60,25,16,41,15,40,31,22,30,38,29,20,45,19,44,35,60
135,-60,25,33,24,15,40,48,39,30,21,12,20,45,36,27,35,60
136,-60,25,50,7,32,40,14,39,30,21,46,20,28,53,10,35,60
137,-60,25,50,24,15,40,48,5,30,55,12,20,45,36,10,35,60
138,-60,25,50,24,15,40,48,22,30,38,12,20,45,36,10,35,60
139,-60,25,50,24,32,40,48,22,30,38,12,20,28,36,10,35,60
140,-42,26,18,10,36,11,20,12,21,30,22,31,6,32,24,16,42
141,-42,26,18,10,36,28,20,12,21,30,22,14,6,32,24,16,42
142,-42,26,18,27,36,11,20,12,21,30,22,31,6,15,24,16,42
143,-42,26,18,27,36,28,20,12,21,30,22,14,6,15,24,16,42
144,-42,26,35,10,19,28,20,12,21,30,22,14,23,32,7,16,42
145,-42,26,35,10,19,28,20,29,21,13,22,14,23,32,7,16,42
146,-76,26,52,27,19,28,54,46,38,30,22,48,57,49,24,50,76
147,-40,28,5,16,10,21,15,26,20,14,25,19,30,24,35,12,40
148,-40,28,5,33,10,21,15,26,20,14,25,19,30,7,35,12,40
149,-40,28,22,16,10,21,15,9,20,31,25,19,30,24,18,12,40
150,-40,28,22,16,10,21,32,9,20,31,8,19,30,24,18,12,40
151,-40,28,22,16,27,4,32,9,20,31,8,36,13,24,18,12,40
152,-40,28,22,16,27,4,32,26,20,14,8,36,13,24,18,12,40
153,-40,28,22,16,27,21,32,9,20,31,8,19,13,24,18,12,40
154,-40,28,22,16,27,21,32,26,20,14,8,19,13,24,18,12,40
155,-40,28,22,33,10,21,15,26,20,14,25,19,30,7,18,12,40
156,-56,29,24,19,48,9,38,16,28,40,18,47,8,37,32,27,56
157,-56,29,24,36,48,9,38,16,28,40,18,47,8,20,32,27,56
158,-90,29,58,36,48,60,72,16,45,74,18,30,42,54,32,61,90
159,-38,30,9,22,18,14,10,23,19,15,28,24,20,16,29,8,38
160,-38,30,9,22,18,14,27,23,19,15,11,24,20,16,29,8,38
161,-38,30,26,22,18,14,10,6,19,32,28,24,20,16,12,8,38
162,-38,30,26,22,18,14,10,23,19,15,28,24,20,16,12,8,38
163,-38,30,26,22,18,14,27,6,19,32,11,24,20,16,12,8,38
164,-72,30,26,22,18,48,27,23,36,49,45,24,54,50,46,42,72
165,-72,30,26,22,18,48,44,23,36,49,28,24,54,50,46,42,72
166,-72,30,26,56,18,48,27,40,36,32,45,24,54,16,46,42,72
167,-72,30,43,56,18,14,44,40,36,32,28,58,54,16,29,42,72
168,-72,30,43,56,18,48,27,40,36,32,45,24,54,16,29,42,72
169,-54,31,11,42,22,36,33,30,27,24,21,18,32,12,43,23,54
170,-54,31,45,8,22,36,16,30,27,24,38,18,32,46,9,23,54
171,-54,31,45,8,39,36,16,30,27,24,38,18,15,46,9,23,54
172,-36,32,13,28,9,24,22,20,18,16,14,12,27,8,23,4,36
173,-36,32,13,28,26,24,22,20,18,16,14,12,10,8,23,4,36
174,-70,32,30,28,60,24,56,20,35,50,14,46,10,42,40,38,70
175,-104,32,64,79,26,24,56,54,52,50,48,80,78,25,40,72,104
176,-52,33,32,14,13,29,28,10,26,42,24,23,39,38,20,19,52
177,-52,33,32,14,30,12,28,10,26,42,24,40,22,38,20,19,52
178,-50,35,19,20,38,5,40,24,25,26,10,45,12,30,31,15,50
179,-50,35,36,20,21,22,40,7,25,43,10,28,29,30,14,15,50
180,-84,35,36,20,21,56,40,24,42,60,44,28,63,64,48,49,84
181,-50,35,36,20,38,22,40,24,25,26,10,28,12,30,14,15,50
182,-84,35,36,54,21,56,57,24,42,60,27,28,63,30,48,49,84
183,-66,36,21,23,42,44,12,48,33,18,54,22,24,43,45,30,66
184,-66,36,21,40,42,44,12,48,33,18,54,22,24,26,45,30,66
185,-66,36,38,6,42,44,12,48,33,18,54,22,24,60,28,30,66
186,-66,36,38,40,42,10,46,14,33,52,20,56,24,26,28,30,66
187,-66,36,38,40,42,44,12,14,33,52,54,22,24,26,28,30,66
188,-66,36,38,40,42,44,12,48,33,18,54,22,24,26,28,30,66
189,-66,36,38,40,42,44,46,14,33,52,20,22,24,26,28,30,66
190,-66,36,55,6,42,44,12,48,33,18,54,22,24,60,11,30,66
191,-66,36,55,23,42,44,12,48,33,18,54,22,24,43,11,30,66
192,-100,36,72,40,25,44,80,31,50,69,20,56,75,60,28,64,100
193,-100,36,72,40,25,44,80,48,50,52,20,56,75,60,28,64,100
194,-48,37,6,26,12,15,18,21,24,27,30,33,36,22,42,11,48
195,-48,37,6,26,12,32,18,21,24,27,30,16,36,22,42,11,48
196,-48,37,23,26,12,15,18,21,24,27,30,33,36,22,25,11,48
197,-64,38,42,29,16,20,24,45,32,19,40,44,48,35,22,26,64
198,-64,38,42,46,16,20,24,45,32,19,40,44,48,18,22,26,64
199,-64,38,42,46,16,20,41,28,32,36,23,44,48,18,22,26,64
200,-46,39,10,32,20,25,13,18,23,28,33,21,26,14,36,7,46
201,-46,39,10,32,20,25,30,18,23,28,16,21,26,14,36,7,46
202,-62,40,12,18,24,30,36,42,31,20,26,32,38,44,50,22,62
203,-62,40,12,52,24,30,36,42,31,20,26,32,38,10,50,22,62
204,-62,40,46,18,24,30,36,8,31,54,26,32,38,44,16,22,62
205,-96,40,63,52,24,30,36,76,48,20,60,66,72,44,33,56,96
206,-96,40,63,69,24,30,36,76,48,20,60,66,72,27,33,56,96
207,-60,42,16,24,15,40,31,39,30,21,29,20,45,36,44,18,60
208,-60,42,16,24,32,23,14,22,30,38,46,37,28,36,44,18,60
209,-60,42,16,24,32,23,48,39,30,21,12,37,28,36,44,18,60
210,-60,42,16,24,32,40,14,39,30,21,46,20,28,36,44,18,60
211,-60,42,16,24,32,40,48,39,30,21,12,20,28,36,44,18,60
212,-60,42,16,41,32,23,14,22,30,38,46,37,28,19,44,18,60
213,-60,42,16,41,32,40,14,22,30,38,46,20,28,19,44,18,60
214,-60,42,33,24,15,40,48,22,30,38,12,20,45,36,27,18,60
215,-60,42,33,24,15,40,48,39,30,21,12,20,45,36,27,18,60
216,-60,42,33,24,32,40,48,39,30,21,12,20,28,36,27,18,60
217,-60,42,33,24,49,6,48,22,30,38,12,54,11,36,27,18,60
218,-60,42,50,24,32,40,14,39,30,21,46,20,28,36,10,18,60
219,-58,44,20,30,40,16,26,36,29,22,32,42,18,28,38,14,58
220,-58,44,20,30,40,16,43,36,29,22,15,42,18,28,38,14,58
221,-58,44,37,30,40,16,26,36,29,22,32,42,18,28,21,14,58
222,-56,46,7,36,14,26,21,33,28,23,35,30,42,20,49,10,56
223,-56,46,24,36,14,26,21,16,28,40,35,30,42,20,32,10,56
224,-90,46,58,36,48,60,72,16,45,74,18,30,42,54,32,44,90
225,-72,47,9,56,18,48,27,40,36,32,45,24,54,16,63,25,72
226,-72,47,26,22,18,48,27,23,36,49,45,24,54,50,46,25,72
227,-72,47,26,22,18,48,44,23,36,49,28,24,54,50,46,25,72
228,-72,47,26,22,18,48,44,40,36,32,28,24,54,50,46,25,72
229,-72,47,43,22,18,48,27,23,36,49,45,24,54,50,29,25,72
230,-72,47,43,56,18,48,27,40,36,32,45,24,54,16,29,25,72
231,-72,47,60,22,52,48,44,40,36,32,28,24,20,50,12,25,72
232,-54,48,11,42,22,36,16,30,27,24,38,18,32,12,43,6,54
233,-54,48,11,42,22,36,33,30,27,24,21,18,32,12,43,6,54
234,-54,48,28,42,22,36,16,30,27,24,38,18,32,12,26,6,54
235,-70,49,30,28,60,7,56,20,35,50,14,63,10,42,40,21,70
236,-70,49,30,28,60,24,56,20,35,50,14,46,10,42,40,21,70
237,-120,50,32,82,30,80,45,44,60,76,75,40,90,38,88,70,120
238,-120,50,66,48,30,80,96,27,60,93,24,40,90,72,54,70,120
239,-84,52,36,20,21,56,40,24,42,60,44,28,63,64,48,32,84
240,-84,52,36,54,21,56,57,24,42,60,27,28,63,30,48,32,84
241,-84,52,53,20,21,56,40,24,42,60,44,28,63,64,31,32,84
242,-84,52,53,54,21,56,57,58,42,26,27,28,63,30,31,32,84
243,-84,52,70,20,38,56,23,58,42,26,61,28,46,64,14,32,84
244,-84,52,70,20,55,56,40,58,42,26,44,28,29,64,14,32,84
245,-64,55,8,46,16,37,24,28,32,36,40,27,48,18,56,9,64
246,-80,56,27,32,20,25,30,52,40,28,50,55,60,48,53,24,80
247,-80,56,27,32,54,25,64,52,40,28,16,55,26,48,53,24,80
248,-80,56,27,32,54,42,64,52,40,28,16,38,26,48,53,24,80
249,-80,56,44,32,20,25,30,52,40,28,50,55,60,48,36,24,80
250,-96,57,12,69,24,64,36,42,48,54,60,32,72,27,84,39,96
251,-96,57,46,18,24,64,36,42,48,54,60,32,72,78,50,39,96
252,-96,57,63,18,24,64,36,42,48,54,60,32,72,78,33,39,96
253,-78,58,48,38,62,18,42,32,39,46,36,60,16,40,30,20,78
254,-76,60,18,44,36,28,20,29,38,47,56,48,40,32,58,16,76
255,-72,64,9,56,18,48,27,40,36,32,45,24,54,16,63,8,72
256,-72,64,26,56,18,48,27,40,36,32,45,24,54,16,46,8,72
257,-138,66,30,96,60,92,90,54,69,84,48,46,78,42,108,72,138
258,-120,67,66,48,30,80,96,27,60,93,24,40,90,72,54,53,120
259,-98,72,42,46,84,20,58,28,49,70,40,78,14,52,56,26,98
260,-96,74,12,52,24,64,36,59,48,37,60,32,72,44,84,22,96
261,-96,74,12,69,24,64,36,42,48,54,60,32,72,27,84,22,96
262,-96,74,29,52,24,30,36,59,48,37,60,66,72,44,67,22,96
263,-96,74,46,52,24,30,36,59,48,37,60,66,72,44,50,22,96
264,-120,84,32,48,30,80,45,78,60,42,75,40,90,72,88,36,120
265,-120,84,66,48,30,80,45,78,60,42,75,40,90,72,54,36,120
266,-138,100,30,96,60,92,90,54,69,84,48,46,78,42,108,38,138
