# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-3,1,3,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2
125,-3,1,3,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1
126,-3,1,3,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1
127,-3,1,3,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1
128,-3,1,3,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1
129,-3,1,3,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1
130,-5,1,5,2,1,0,3,5,1,2,3,4,2,1,4,3,2,3,4,4
131,-6,1,6,2,2,3,3,3,4,3,4,4,4,2,5,4,2,2,4,2
132,-6,1,6,2,2,4,3,2,3,3,4,4,4,2,5,4,2,2,4,3
133,-6,1,6,2,2,4,3,2,4,3,4,4,4,2,5,3,3,2,4,2
134,-6,1,6,2,2,4,3,2,4,3,4,4,4,2,5,4,2,2,4,2
135,-6,1,6,2,2,4,3,2,4,3,4,4,4,3,5,4,2,2,3,2
136,-3,2,3,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2
137,-3,2,3,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2
138,-3,2,3,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2
139,-3,2,3,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2
140,-3,2,3,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2
141,-3,2,3,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1
142,-3,2,3,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1
143,-3,2,3,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1
144,-3,2,3,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2
145,-3,2,3,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2
146,-3,2,3,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2
147,-3,2,3,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2
148,-3,2,3,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,2
149,-3,2,3,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1
150,-3,2,3,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1
151,-3,2,3,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1
152,-3,2,3,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1
153,-3,2,3,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1
154,-3,2,3,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2
155,-3,2,3,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2
156,-3,2,3,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1
157,-3,2,3,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1
158,-3,2,3,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1
159,-3,2,3,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1
160,-3,2,3,1,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1
161,-3,2,3,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2
162,-3,2,3,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2
163,-3,2,3,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2
164,-3,2,3,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,2
165,-3,2,3,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2
166,-3,2,3,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1
167,-3,2,3,1,1,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1
168,-3,2,3,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,1
169,-3,2,3,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1
170,-3,2,3,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1
171,-3,2,3,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1
172,-3,2,3,1,1,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1
173,-3,2,3,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1
174,-3,2,3,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2
175,-3,2,3,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1
176,-3,2,3,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1
177,-3,2,3,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1
178,-3,2,3,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2
179,-3,2,3,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1
180,-3,2,3,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2
181,-3,2,3,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2
182,-3,2,3,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2
183,-3,2,3,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2
184,-3,2,3,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1
185,-3,2,3,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1
186,-3,2,3,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1
187,-3,2,3,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1
188,-3,2,3,1,2,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1
189,-3,2,3,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2
190,-3,2,3,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2
191,-3,2,3,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2
192,-3,2,3,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2
193,-3,2,3,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2
194,-3,2,3,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2
195,-3,2,3,1,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2
196,-3,2,3,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,1
197,-3,2,3,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1
198,-3,2,3,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1
199,-3,2,3,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1
200,-3,2,3,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1
201,-3,2,3,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1
202,-3,2,3,1,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1
203,-3,2,3,2,1,0,2,3,2,1,1,2,2,1,1,2,1,1,2,1
204,-3,2,3,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2
205,-3,2,3,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2
206,-3,2,3,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2
207,-3,2,3,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,2
208,-3,2,3,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2
209,-3,2,3,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1
210,-3,2,3,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1
211,-3,2,3,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1
212,-3,2,3,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1
213,-3,2,3,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1
214,-3,2,3,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2
215,-3,2,3,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2
216,-3,2,3,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2
217,-3,2,3,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1
218,-3,2,3,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1
219,-3,2,3,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1
220,-3,2,3,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1
221,-3,2,3,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1
222,-3,2,3,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2
223,-3,2,3,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2
224,-3,2,3,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2
225,-3,2,3,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2
226,-3,2,3,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2
227,-3,2,3,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2
228,-3,2,3,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1
229,-3,2,3,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1
230,-3,2,3,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1
231,-3,2,3,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1
232,-3,2,3,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1
233,-3,2,3,2,1,2,1,1,2,2,1,2,2,2,1,1,2,1,1,1
234,-3,2,3,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1
235,-3,2,3,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2
236,-3,2,3,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2
237,-3,2,3,2,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2
238,-3,2,3,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2
239,-3,2,3,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2
240,-3,2,3,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2
241,-3,2,3,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2
242,-3,2,3,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1
243,-3,2,3,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1
244,-3,2,3,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1
245,-3,2,3,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1
246,-3,2,3,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,1
247,-3,2,3,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1
248,-3,2,3,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1
249,-3,2,3,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1
250,-3,2,3,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1
251,-3,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2
252,-3,2,3,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2
253,-3,2,3,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2
254,-3,2,3,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2
255,-3,2,3,2,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2
256,-3,2,3,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2
257,-3,2,3,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1
258,-3,2,3,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1
259,-3,2,3,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1
260,-3,2,3,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1
261,-3,2,3,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2
262,-3,2,3,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2
263,-3,2,3,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2
264,-3,2,3,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2
265,-3,2,3,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,2
266,-3,2,3,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2
267,-3,2,3,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2
268,-3,2,3,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1
269,-3,2,3,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1
270,-3,2,3,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1
271,-3,2,3,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,1
272,-3,2,3,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1
273,-3,2,3,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1
274,-3,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1
275,-3,2,3,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2
276,-3,2,3,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2
277,-3,2,3,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2
278,-3,2,3,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2
279,-3,2,3,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,2
280,-3,2,3,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2
281,-3,2,3,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1
282,-3,2,3,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1
283,-3,2,3,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1
284,-3,2,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1
285,-3,2,3,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1
286,-3,2,3,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1
287,-3,2,3,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1
288,-5,2,5,2,1,2,2,3,4,3,3,4,2,1,3,2,3,3,4,1
289,-5,2,5,2,1,2,2,3,4,3,3,4,2,3,3,2,3,3,2,1
290,-5,2,5,2,1,2,4,3,2,1,3,4,2,3,3,2,3,3,2,3
291,-5,2,5,2,1,2,4,3,4,1,3,4,2,3,3,2,3,3,2,1
292,-5,2,5,2,1,3,4,2,3,1,3,4,2,3,3,1,4,3,2,2
293,-5,2,5,2,1,3,4,2,4,1,3,4,2,3,3,1,4,3,2,1
294,-5,2,5,2,3,2,4,3,2,1,3,2,4,3,3,2,3,1,2,3
295,-5,2,5,2,3,2,4,3,2,1,3,2,4,3,3,4,1,1,2,3
296,-5,2,5,3,1,2,4,3,4,1,2,4,2,3,3,2,3,3,2,1
297,-5,2,5,3,1,3,4,2,4,1,2,4,2,3,3,2,3,3,2,1
298,-5,2,5,4,1,2,2,3,2,3,1,4,2,3,3,2,3,3,2,3
299,-5,2,5,4,1,2,2,3,2,3,1,4,2,3,3,4,1,3,2,3
300,-5,2,5,4,1,2,4,3,2,1,1,4,2,3,3,2,3,3,2,3
301,-5,2,5,4,1,3,2,2,2,3,1,4,2,4,3,3,2,3,1,3
302,-5,2,5,4,1,3,2,2,2,3,1,4,2,4,3,4,1,3,1,3
303,-5,2,5,4,2,0,1,5,2,4,1,3,4,2,3,1,4,1,3,3
304,-5,2,5,4,2,1,4,4,2,1,1,3,4,3,3,3,2,1,2,3
305,-5,2,5,4,2,2,4,3,2,1,1,3,4,3,3,2,3,1,2,3
306,-5,2,5,4,2,2,4,3,2,1,1,3,4,3,3,3,2,1,2,3
307,-5,2,5,4,3,0,4,5,2,1,1,2,4,3,3,4,1,1,2,3
308,-5,2,5,4,3,2,2,3,2,3,1,2,2,3,3,4,1,3,2,3
309,-5,2,5,4,3,2,2,3,2,3,1,2,4,3,3,4,1,1,2,3
310,-5,2,5,4,3,2,4,3,2,1,1,2,2,3,3,2,3,3,2,3
311,-5,2,5,4,3,2,4,3,2,1,1,2,2,3,3,4,1,3,2,3
312,-5,2,5,4,3,2,4,3,2,1,1,2,4,3,3,2,3,1,2,3
313,-5,2,5,4,3,2,4,3,2,1,1,2,4,3,3,4,1,1,2,3
