# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17
166,-78,18,36,16,34,52,32,50,30,48,28,46,26,44,62,42,60,78,39
167,-78,18,36,54,34,14,32,50,30,48,28,46,64,44,24,42,60,78,39
168,-78,18,36,54,34,52,13,31,30,48,47,65,26,44,24,42,60,78,39
169,-78,18,36,54,34,52,32,12,30,48,66,46,26,44,24,42,60,78,39
170,-78,18,36,54,34,52,32,50,30,48,28,46,26,44,24,42,60,78,39
171,-78,18,36,54,34,52,51,12,30,48,66,27,26,44,24,42,60,78,39
172,-78,18,36,54,34,52,51,50,30,48,28,27,26,44,24,42,60,78,39
173,-78,18,36,54,53,14,32,50,30,48,28,46,64,25,24,42,60,78,39
174,-78,18,36,54,53,52,13,12,30,48,66,65,26,25,24,42,60,78,39
175,-78,18,36,54,53,52,32,50,30,48,28,46,26,25,24,42,60,78,39
176,-78,18,36,54,53,52,51,12,30,48,66,27,26,25,24,42,60,78,39
177,-78,18,36,54,53,52,51,50,30,48,28,27,26,25,24,42,60,78,39
178,-78,18,36,54,72,52,13,12,30,48,66,65,26,6,24,42,60,78,39
179,-78,18,36,54,72,52,32,12,30,48,66,46,26,6,24,42,60,78,39
180,-36,20,21,3,23,24,6,26,27,9,10,30,12,13,33,15,16,36,18
181,-36,20,21,22,4,24,6,26,8,28,10,30,12,32,14,15,16,36,18
182,-36,20,21,22,4,24,25,7,8,28,29,11,12,32,14,15,16,36,18
183,-36,20,21,22,4,24,25,26,8,28,10,11,12,32,14,15,16,36,18
184,-36,20,21,22,23,5,25,26,8,28,10,11,31,13,14,15,16,36,18
185,-36,20,21,22,23,5,25,26,27,9,10,11,31,13,14,15,16,36,18
186,-36,20,21,22,23,24,6,7,8,28,29,30,12,13,14,15,16,36,18
187,-36,20,21,22,23,24,6,7,27,9,29,30,12,13,14,15,16,36,18
188,-36,20,21,22,23,24,6,26,8,28,10,30,12,13,14,15,16,36,18
189,-36,20,21,22,23,24,6,26,27,9,10,30,12,13,14,15,16,36,18
190,-36,20,21,22,23,24,25,7,8,28,29,11,12,13,14,15,16,36,18
191,-36,20,21,22,23,24,25,7,27,9,29,11,12,13,14,15,16,36,18
192,-36,20,21,22,23,24,25,26,8,28,10,11,12,13,14,15,16,36,18
193,-36,20,21,22,23,24,25,26,27,9,10,11,12,13,14,15,16,36,18
194,-74,20,40,60,23,24,25,26,46,28,48,49,50,51,14,34,54,74,37
195,-74,20,40,60,42,24,44,64,46,28,10,30,50,32,14,34,54,74,37
196,-34,21,4,6,8,10,12,14,16,18,20,22,24,26,28,30,13,34,17
197,-34,21,4,25,8,10,12,14,16,18,20,22,24,26,9,30,13,34,17
198,-34,21,23,6,8,10,12,14,16,18,20,22,24,26,28,11,13,34,17
199,-34,21,23,6,27,10,12,14,16,18,20,22,24,7,28,11,13,34,17
200,-34,21,23,25,8,10,12,14,16,18,20,22,24,26,9,11,13,34,17
201,-34,21,23,25,27,10,12,14,16,18,20,22,24,7,9,11,13,34,17
202,-72,21,23,25,27,48,50,33,54,18,39,22,24,45,47,49,51,72,36
203,-72,21,23,25,27,48,50,52,54,18,20,22,24,45,47,49,51,72,36
204,-72,21,23,25,46,29,50,52,54,18,20,22,43,26,47,49,51,72,36
205,-72,21,23,25,46,48,31,52,54,18,20,41,24,26,47,49,51,72,36
206,-72,21,23,44,27,48,50,33,54,18,39,22,24,45,28,49,51,72,36
207,-72,21,23,44,27,48,50,52,54,18,20,22,24,45,28,49,51,72,36
208,-72,21,23,44,46,29,50,52,54,18,20,22,43,26,28,49,51,72,36
209,-72,21,23,44,46,48,31,52,54,18,20,41,24,26,28,49,51,72,36
210,-72,21,23,44,46,48,50,33,54,18,39,22,24,26,28,49,51,72,36
211,-72,21,23,44,46,48,50,52,54,18,20,22,24,26,28,49,51,72,36
212,-72,21,42,25,27,29,50,52,54,18,20,22,43,45,47,30,51,72,36
213,-72,21,42,25,27,48,50,52,54,18,20,22,24,45,47,30,51,72,36
214,-72,21,42,25,46,48,50,33,54,18,39,22,24,26,47,30,51,72,36
215,-72,21,42,25,46,48,50,52,54,18,20,22,24,26,47,30,51,72,36
216,-72,21,42,44,27,48,50,52,54,18,20,22,24,45,28,30,51,72,36
217,-72,21,42,44,46,48,12,14,35,37,58,60,24,26,28,30,51,72,36
218,-72,21,42,44,46,48,31,52,54,18,20,41,24,26,28,30,51,72,36
219,-72,21,42,44,46,48,50,33,54,18,39,22,24,26,28,30,51,72,36
220,-72,21,42,44,46,48,50,52,54,18,20,22,24,26,28,30,51,72,36
221,-72,21,42,44,65,48,12,14,35,37,58,60,24,7,28,30,51,72,36
222,-72,21,42,63,27,10,31,52,54,18,20,41,62,45,9,30,51,72,36
223,-32,22,6,9,12,15,18,21,5,27,11,14,17,20,23,26,10,32,16
224,-32,22,6,9,12,15,18,21,24,8,11,14,17,20,23,26,10,32,16
225,-32,22,6,28,12,15,18,2,24,8,30,14,17,20,4,26,10,32,16
226,-32,22,6,28,12,15,18,21,24,8,11,14,17,20,4,26,10,32,16
227,-32,22,25,9,12,15,18,21,5,27,11,14,17,20,23,7,10,32,16
228,-32,22,25,9,12,15,18,21,24,8,11,14,17,20,23,7,10,32,16
229,-32,22,25,28,12,15,18,21,24,8,11,14,17,20,4,7,10,32,16
230,-70,22,25,47,50,15,37,40,24,46,30,33,55,20,23,45,48,70,35
231,-70,22,44,28,12,34,18,40,24,46,30,52,36,58,42,26,48,70,35
232,-70,22,44,28,12,34,56,21,24,46,49,14,36,58,42,26,48,70,35
233,-70,22,44,28,12,34,56,40,24,46,30,14,36,58,42,26,48,70,35
234,-70,22,44,28,50,34,56,21,24,46,49,14,36,20,42,26,48,70,35
235,-70,22,44,28,50,34,56,40,24,46,30,14,36,20,42,26,48,70,35
236,-70,22,44,47,12,34,18,40,24,46,30,52,36,58,23,26,48,70,35
237,-108,22,44,66,69,72,56,78,81,27,30,52,36,39,42,64,86,108,54
238,-108,22,44,66,69,72,75,59,81,27,49,33,36,39,42,64,86,108,54
239,-108,22,44,66,69,72,75,78,81,27,30,33,36,39,42,64,86,108,54
240,-108,22,44,66,88,72,18,40,43,65,68,90,36,20,42,64,86,108,54
241,-30,23,8,12,16,20,5,9,13,17,21,25,10,14,18,22,7,30,15
242,-30,23,8,12,16,20,24,9,13,17,21,6,10,14,18,22,7,30,15
243,-30,23,27,12,16,20,24,9,13,17,21,6,10,14,18,3,7,30,15
244,-68,23,46,12,16,20,24,28,32,36,40,44,48,52,56,22,45,68,34
245,-68,23,46,12,35,20,24,28,32,36,40,44,48,33,56,22,45,68,34
246,-68,23,46,31,54,20,24,28,51,17,40,44,48,14,37,22,45,68,34
247,-68,23,46,50,16,20,24,28,32,36,40,44,48,52,18,22,45,68,34
248,-68,23,46,50,35,20,24,28,51,17,40,44,48,33,18,22,45,68,34
249,-68,23,46,50,54,20,24,28,32,36,40,44,48,14,18,22,45,68,34
250,-28,24,10,15,20,6,11,16,2,26,12,17,22,8,13,18,4,28,14
251,-28,24,10,15,20,6,11,16,21,7,12,17,22,8,13,18,4,28,14
252,-66,24,10,34,20,44,30,16,40,26,50,36,22,46,32,56,42,66,33
253,-66,24,29,15,39,44,30,54,21,45,12,36,22,27,51,37,42,66,33
254,-66,24,29,34,58,44,11,16,21,45,50,55,22,8,32,37,42,66,33
255,-66,24,29,34,58,44,11,16,40,26,50,55,22,8,32,37,42,66,33
256,-66,24,48,15,20,44,30,35,21,45,31,36,22,46,51,18,42,66,33
257,-66,24,48,15,39,44,30,54,21,45,12,36,22,27,51,18,42,66,33
258,-66,24,48,15,39,44,30,54,40,26,12,36,22,27,51,18,42,66,33
259,-66,24,48,34,20,6,30,54,40,26,12,36,60,46,32,18,42,66,33
260,-66,24,48,34,20,25,30,16,21,45,50,36,41,46,32,18,42,66,33
261,-66,24,48,34,20,25,30,16,40,26,50,36,41,46,32,18,42,66,33
262,-66,24,48,34,20,44,30,16,21,45,50,36,22,46,32,18,42,66,33
263,-66,24,48,34,20,44,30,16,40,26,50,36,22,46,32,18,42,66,33
264,-66,24,48,34,20,44,30,54,21,45,12,36,22,46,32,18,42,66,33
265,-66,24,48,34,20,44,30,54,40,26,12,36,22,46,32,18,42,66,33
266,-66,24,48,34,20,44,49,16,40,26,50,17,22,46,32,18,42,66,33
267,-66,24,48,34,39,44,30,54,21,45,12,36,22,27,32,18,42,66,33
268,-66,24,48,34,39,44,30,54,40,26,12,36,22,27,32,18,42,66,33
269,-66,24,48,34,39,44,49,16,21,45,50,17,22,27,32,18,42,66,33
270,-66,24,48,34,39,44,49,16,40,26,50,17,22,27,32,18,42,66,33
271,-66,24,48,34,58,44,30,16,40,26,50,36,22,8,32,18,42,66,33
272,-66,24,48,53,20,6,30,54,40,26,12,36,60,46,13,18,42,66,33
273,-66,24,48,53,39,6,30,54,40,26,12,36,60,27,13,18,42,66,33
274,-66,24,48,53,39,25,30,54,40,26,12,36,41,27,13,18,42,66,33
275,-64,25,12,18,24,30,36,23,48,16,41,28,34,40,46,52,39,64,32
276,-64,25,31,56,24,11,36,42,48,16,22,28,53,40,8,33,39,64,32
277,-64,25,50,18,24,30,36,42,48,16,22,28,34,40,46,14,39,64,32
278,-64,25,50,56,24,11,36,42,48,16,22,28,53,40,8,14,39,64,32
279,-64,25,50,56,24,30,36,42,48,16,22,28,34,40,8,14,39,64,32
280,-102,25,50,75,24,30,36,42,48,54,60,66,72,78,27,52,77,102,51
281,-102,25,50,75,81,68,17,42,48,54,60,85,34,21,27,52,77,102,51
282,-62,26,14,40,28,16,23,30,18,44,32,39,46,34,22,48,36,62,31
283,-62,26,14,40,28,16,42,30,18,44,32,20,46,34,22,48,36,62,31
284,-62,26,14,40,28,35,42,49,18,44,13,20,27,34,22,48,36,62,31
285,-62,26,52,21,9,35,42,30,18,44,32,20,27,53,41,10,36,62,31
286,-62,26,52,40,9,35,42,30,18,44,32,20,27,53,22,10,36,62,31
287,-62,26,52,40,28,16,42,30,18,44,32,20,46,34,22,10,36,62,31
288,-60,27,16,24,32,21,48,18,26,34,42,12,39,28,36,44,33,60,30
289,-60,27,16,24,32,21,48,18,45,15,42,12,39,28,36,44,33,60,30
290,-60,27,16,24,32,21,48,37,45,15,23,12,39,28,36,44,33,60,30
291,-60,27,16,24,32,40,48,18,45,15,42,12,20,28,36,44,33,60,30
292,-60,27,35,24,13,21,48,18,26,34,42,12,39,47,36,25,33,60,30
293,-60,27,35,24,32,40,48,18,45,15,42,12,20,28,36,25,33,60,30
294,-60,27,35,24,32,40,48,37,45,15,23,12,20,28,36,25,33,60,30
295,-60,27,35,24,51,40,10,18,26,34,42,50,20,9,36,25,33,60,30
296,-60,27,35,24,51,40,10,18,45,15,42,50,20,9,36,25,33,60,30
297,-60,27,35,24,51,40,29,18,45,15,42,31,20,9,36,25,33,60,30
298,-60,27,35,43,51,40,10,18,26,34,42,50,20,9,17,25,33,60,30
299,-60,27,54,24,13,21,48,18,26,34,42,12,39,47,36,6,33,60,30
300,-60,27,54,24,13,40,48,18,26,34,42,12,20,47,36,6,33,60,30
301,-60,27,54,24,32,40,48,18,26,34,42,12,20,28,36,6,33,60,30
302,-58,28,18,8,36,26,16,44,34,24,14,42,32,22,50,40,30,58,29
303,-58,28,18,27,36,26,16,44,15,43,14,42,32,22,31,40,30,58,29
304,-58,28,18,46,36,26,16,6,34,24,52,42,32,22,12,40,30,58,29
305,-58,28,18,46,36,26,16,44,34,24,14,42,32,22,12,40,30,58,29
306,-58,28,18,46,36,26,35,44,34,24,14,23,32,22,12,40,30,58,29
307,-58,28,37,46,17,7,35,44,34,24,14,23,51,41,12,21,30,58,29
308,-58,28,37,46,36,7,35,44,34,24,14,23,51,22,12,21,30,58,29
309,-58,28,37,46,36,26,16,44,34,24,14,42,32,22,12,21,30,58,29
310,-96,28,37,46,36,64,73,82,72,24,14,23,32,60,50,59,68,96,48
311,-96,28,37,46,74,64,16,44,34,62,52,80,32,22,50,59,68,96,48
312,-96,28,37,65,74,64,16,44,34,62,52,80,32,22,31,59,68,96,48
313,-96,28,56,27,55,64,54,82,72,24,14,42,32,41,69,40,68,96,48
314,-96,28,56,46,55,64,16,25,34,62,71,80,32,41,50,40,68,96,48
315,-96,28,56,46,55,64,54,82,72,24,14,42,32,41,50,40,68,96,48
316,-96,28,56,46,74,64,16,25,34,62,71,80,32,22,50,40,68,96,48
317,-96,28,56,65,36,64,16,44,34,62,52,80,32,60,31,40,68,96,48
318,-96,28,56,65,55,64,16,25,34,62,71,80,32,41,31,40,68,96,48
319,-96,28,56,65,74,64,16,25,34,62,71,80,32,22,31,40,68,96,48
320,-96,28,56,65,74,64,16,44,34,62,52,80,32,22,31,40,68,96,48
321,-96,28,56,84,36,26,35,44,72,24,52,61,70,60,12,40,68,96,48
322,-56,29,20,11,40,12,22,32,23,33,24,34,44,16,45,36,27,56,28
323,-56,29,20,30,21,12,41,32,42,14,24,15,44,35,26,36,27,56,28
324,-56,29,20,30,40,12,41,32,42,14,24,15,44,16,26,36,27,56,28
325,-56,29,20,49,21,12,22,32,42,14,24,34,44,35,7,36,27,56,28
326,-56,29,39,30,21,31,22,13,42,14,43,34,25,35,26,17,27,56,28
327,-56,29,39,49,21,12,22,32,42,14,24,34,44,35,7,17,27,56,28
328,-54,30,22,14,6,36,28,20,12,42,34,26,18,48,40,32,24,54,27
329,-54,30,22,14,25,36,28,39,12,42,15,26,18,29,40,32,24,54,27
