# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-4,4,0,3,4,0,2,0,4,3,2,1,3,4,1,2,3,2,1,1
20,-4,4,1,2,1,2,2,3,2,1,1,2,2,3,3,2,1,3,2,3
21,-4,4,1,2,1,2,2,3,2,1,3,2,2,3,1,2,3,1,2,3
22,-4,4,1,2,1,2,2,3,2,1,3,2,2,3,3,2,1,1,2,3
23,-4,4,1,2,1,2,2,3,2,3,1,2,2,3,1,2,3,3,2,1
24,-4,4,1,2,1,2,2,3,2,3,1,2,2,3,3,2,1,3,2,1
25,-4,4,1,2,1,2,2,3,2,3,3,2,1,3,2,2,2,1,3,1
26,-4,4,1,2,1,2,2,3,2,3,3,2,2,3,1,2,3,1,2,1
27,-4,4,1,2,1,2,2,3,2,3,3,2,2,3,3,2,1,1,2,1
28,-4,4,1,2,3,2,2,1,2,1,1,2,2,3,1,2,3,3,2,3
29,-4,4,1,2,3,2,2,1,2,1,1,2,2,3,3,2,1,3,2,3
30,-4,4,1,2,3,2,2,1,2,1,3,2,2,3,1,2,3,1,2,3
31,-4,4,1,2,3,2,2,1,2,1,3,2,2,3,3,2,1,1,2,3
32,-4,4,1,2,3,2,2,1,2,3,1,2,2,3,3,2,1,3,2,1
33,-4,4,1,2,3,2,2,1,2,3,3,2,2,3,3,2,1,1,2,1
34,-4,4,1,3,1,2,2,3,2,1,1,1,2,3,1,2,3,3,2,3
35,-4,4,1,3,1,2,2,3,2,1,1,1,2,3,2,2,2,3,2,3
36,-4,4,1,3,1,2,2,3,2,1,2,1,2,3,1,2,3,2,2,3
37,-4,4,1,3,1,2,2,3,2,1,3,1,2,3,2,2,2,1,2,3
38,-4,4,1,3,1,2,2,3,2,2,1,1,2,3,1,2,3,3,2,2
39,-4,4,1,3,1,2,2,3,2,2,1,1,2,3,2,2,2,3,2,2
40,-4,4,1,3,1,2,2,3,2,3,2,1,1,3,2,2,2,2,3,1
41,-4,4,1,3,1,2,2,3,2,3,2,1,2,3,1,2,3,2,2,1
42,-4,4,1,3,1,2,2,3,2,3,3,1,2,3,2,2,2,1,2,1
43,-4,4,1,3,2,2,2,2,2,1,1,1,2,3,1,2,3,3,2,3
44,-4,4,1,3,2,2,2,2,2,1,1,1,2,3,2,2,2,3,2,3
45,-4,4,1,3,2,2,2,2,2,1,2,1,2,3,1,2,3,2,2,3
46,-4,4,2,3,1,2,2,3,2,1,1,1,2,2,1,2,3,3,2,3
47,-4,4,2,3,1,2,2,3,2,1,1,1,2,2,3,2,1,3,2,3
48,-4,4,2,3,1,2,2,3,2,2,1,1,2,2,1,2,3,3,2,2
49,-4,4,2,3,1,2,2,3,2,3,3,1,2,2,3,2,1,1,2,1
50,-4,4,2,3,3,2,2,1,2,2,3,1,2,2,3,2,1,1,2,2
51,-4,4,2,3,3,2,2,1,2,3,2,1,2,2,3,2,1,2,2,1
52,-4,4,2,3,3,2,2,1,2,3,3,1,2,2,3,2,1,1,2,1
53,-4,4,3,2,1,2,2,3,2,1,1,2,2,1,1,2,3,3,2,3
54,-4,4,3,2,1,2,2,3,2,1,1,2,2,1,3,2,1,3,2,3
55,-4,4,3,2,1,2,2,3,2,1,3,2,2,1,1,2,3,1,2,3
56,-4,4,3,2,1,2,2,3,2,1,3,2,2,1,3,2,1,1,2,3
57,-4,4,3,2,1,2,2,3,2,3,1,2,2,1,1,2,3,3,2,1
58,-4,4,3,2,1,2,2,3,2,3,1,2,2,1,3,2,1,3,2,1
59,-4,4,3,2,1,2,2,3,2,3,3,2,2,1,1,2,3,1,2,1
60,-4,4,3,2,1,2,2,3,2,3,3,2,2,1,3,2,1,1,2,1
61,-4,4,3,2,3,2,2,1,2,1,1,2,2,1,1,2,3,3,2,3
62,-4,4,3,2,3,2,2,1,2,1,1,2,2,1,3,2,1,3,2,3
63,-4,4,3,2,3,2,2,1,2,1,3,2,2,1,1,2,3,1,2,3
64,-4,4,3,2,3,2,2,1,2,1,3,2,2,1,3,2,1,1,2,3
65,-4,4,3,2,3,2,2,1,2,2,1,2,1,1,1,2,3,3,3,2
66,-4,4,3,2,3,2,2,1,2,3,1,2,2,1,1,2,3,3,2,1
67,-4,4,3,2,3,2,2,1,2,3,1,2,2,1,3,2,1,3,2,1
68,-4,4,3,2,3,2,2,1,2,3,3,2,2,1,1,2,3,1,2,1
69,-4,4,3,3,2,2,2,2,2,1,1,1,2,1,1,2,3,3,2,3
70,-4,4,3,3,2,2,2,2,2,1,3,1,2,1,3,2,1,1,2,3
71,-4,4,3,3,2,2,2,2,2,3,3,1,2,1,2,2,2,1,2,1
72,-4,4,3,3,2,2,2,2,2,3,3,1,2,1,3,2,1,1,2,1
73,-4,4,3,3,3,2,2,1,2,2,1,1,2,1,1,2,3,3,2,2
74,-4,4,3,3,3,2,2,1,2,2,1,1,2,1,3,2,1,3,2,2
75,-4,4,3,3,3,2,2,1,2,2,2,1,1,1,1,2,3,2,3,2
76,-4,4,3,3,3,2,2,1,2,2,3,1,2,1,2,2,2,1,2,2
77,-4,4,3,3,3,2,2,1,2,2,3,1,2,1,3,2,1,1,2,2
78,-4,4,3,3,3,2,2,1,2,3,2,1,2,1,1,2,3,2,2,1
79,-4,4,3,3,3,2,2,1,2,3,2,1,2,1,3,2,1,2,2,1
80,-4,4,3,3,3,2,2,1,2,3,3,1,2,1,2,2,2,1,2,1
81,-4,4,3,3,3,2,2,1,2,3,3,1,2,1,3,2,1,1,2,1
82,-6,6,0,2,6,0,3,0,6,2,3,4,2,6,4,3,2,3,4,4
83,-6,6,2,2,2,2,3,4,4,2,2,4,2,4,2,3,4,4,4,4
84,-6,6,2,2,2,2,3,4,4,2,2,4,4,4,2,3,4,4,2,4
85,-6,6,2,2,2,2,3,4,4,2,4,4,2,4,2,3,4,2,4,4
86,-6,6,2,2,2,2,3,4,4,4,2,4,2,4,4,3,2,4,4,2
87,-6,6,2,2,2,2,3,4,4,4,4,4,2,4,4,3,2,2,4,2
88,-6,6,2,2,2,4,3,4,2,2,2,4,2,4,2,3,4,4,4,4
89,-6,6,4,2,4,2,3,2,4,2,2,4,2,2,2,3,4,4,4,4
90,-6,6,4,2,4,2,3,2,4,2,4,4,2,2,2,3,4,2,4,4
91,-6,6,4,2,4,2,3,2,4,4,2,4,2,2,4,3,2,4,4,2
92,-6,6,4,2,4,2,3,2,4,4,4,4,2,2,4,3,2,2,4,2
93,-6,6,4,2,4,2,3,2,4,4,4,4,4,2,4,3,2,2,2,2
94,-6,6,4,2,4,4,3,2,2,4,4,4,2,2,4,3,2,2,4,2
95,-6,6,5,2,1,0,3,5,6,2,3,4,2,1,4,3,2,3,4,4
96,-6,6,5,2,1,5,3,5,1,2,3,4,2,1,4,3,2,3,4,4
97,-8,8,2,4,2,4,4,6,4,6,6,4,2,6,5,4,3,2,6,2
98,-8,8,3,4,3,2,4,5,6,3,3,4,2,5,3,4,5,5,6,5
99,-8,8,3,4,3,2,4,5,6,3,3,4,6,5,3,4,5,5,2,5
100,-8,8,3,4,3,6,4,5,2,3,3,4,2,5,3,4,5,5,6,5
101,-8,8,3,4,3,6,4,5,2,3,3,4,6,5,3,4,5,5,2,5
102,-8,8,3,4,3,6,4,5,2,3,3,4,6,5,7,4,1,5,2,5
103,-8,8,3,4,3,6,4,5,2,3,7,4,6,5,3,4,5,1,2,5
104,-8,8,3,4,3,6,4,5,2,5,1,4,6,5,7,4,1,7,2,3
105,-8,8,3,4,3,6,4,5,2,6,2,4,6,5,7,4,1,6,2,2
106,-8,8,3,4,3,6,4,5,2,6,3,4,6,5,7,4,1,5,2,2
107,-8,8,3,6,3,2,4,5,6,3,3,2,6,5,3,4,5,5,2,5
108,-8,8,3,6,3,2,4,5,6,3,5,2,6,5,3,4,5,3,2,5
109,-8,8,3,6,3,2,4,5,6,5,3,2,6,5,5,4,3,5,2,3
110,-8,8,3,6,3,2,4,5,6,5,5,2,6,5,5,4,3,3,2,3
111,-8,8,5,4,3,6,4,5,2,1,7,4,6,3,3,4,5,1,2,7
112,-8,8,5,4,3,6,4,5,2,3,7,4,6,3,3,4,5,1,2,5
113,-8,8,5,4,3,6,4,5,2,5,1,4,6,3,5,4,3,7,2,3
114,-8,8,5,4,3,6,4,5,2,5,1,4,6,3,7,4,1,7,2,3
115,-8,8,5,4,5,2,4,3,6,5,5,4,2,3,5,4,3,3,6,3
116,-8,8,5,4,5,2,4,3,6,5,5,4,6,3,5,4,3,3,2,3
117,-8,8,5,4,5,6,4,3,2,1,5,4,6,3,2,4,6,3,2,7
118,-8,8,5,4,5,6,4,3,2,1,5,4,6,3,5,4,3,3,2,7
119,-8,8,5,4,5,6,4,3,2,1,6,4,6,3,2,4,6,2,2,7
120,-8,8,5,4,5,6,4,3,2,1,7,4,6,3,3,4,5,1,2,7
121,-8,8,5,4,5,6,4,3,2,5,1,4,6,3,5,4,3,7,2,3
122,-8,8,5,4,5,6,4,3,2,5,5,4,2,3,5,4,3,3,6,3
123,-8,8,5,4,5,6,4,3,2,5,5,4,6,3,5,4,3,3,2,3
