# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-3,1,2,2,2,1,2,3,2,1,1,2,2,1,1,2,1,1,1,2
125,-3,1,2,2,2,1,2,3,2,1,2,1,1,2,1,2,1,1,1,2
126,-3,1,2,2,2,1,2,3,2,1,2,2,1,1,1,2,1,1,1,2
127,-3,1,2,2,2,1,2,3,2,2,1,2,2,1,1,1,1,1,1,2
128,-3,1,2,2,2,1,2,3,2,2,2,1,1,2,1,1,1,1,1,2
129,-3,1,2,2,2,1,2,3,2,2,2,2,1,1,1,1,1,1,1,2
130,-6,1,2,2,2,4,3,6,3,2,2,4,4,2,3,4,3,4,4,5
131,-6,1,2,2,2,4,3,6,4,2,2,4,4,2,2,4,3,4,4,5
132,-6,1,2,2,2,4,3,6,4,3,2,4,4,2,2,3,3,4,4,5
133,-6,1,2,2,3,4,3,6,4,2,2,4,4,2,2,4,3,4,3,5
134,-6,1,3,2,2,3,3,6,4,2,2,4,4,2,2,4,3,4,4,5
135,-5,1,5,2,1,0,3,5,1,2,3,4,2,1,4,3,2,3,4,4
136,-3,2,1,1,1,2,1,3,1,1,1,1,2,2,2,2,2,2,2,1
137,-3,2,1,1,1,2,1,3,1,1,1,2,2,1,2,2,2,2,2,1
138,-3,2,1,1,1,2,1,3,1,1,2,1,1,2,2,2,2,2,2,1
139,-3,2,1,1,1,2,1,3,1,1,2,2,1,1,2,2,2,2,2,1
140,-3,2,1,1,1,2,1,3,2,1,1,2,2,1,1,2,2,2,2,1
141,-3,2,1,1,1,2,1,3,2,1,2,1,1,2,1,2,2,2,2,1
142,-3,2,1,1,1,2,1,3,2,1,2,2,1,1,1,2,2,2,2,1
143,-3,2,1,1,1,2,1,3,2,2,1,1,2,2,1,1,2,2,2,1
144,-3,2,1,1,1,2,1,3,2,2,1,2,2,1,1,1,2,2,2,1
145,-3,2,1,1,1,2,2,3,1,1,1,1,2,2,2,2,1,2,2,1
146,-3,2,1,1,1,2,2,3,1,1,1,2,2,1,2,2,1,2,2,1
147,-3,2,1,1,1,2,2,3,1,1,2,1,1,2,2,2,1,2,2,1
148,-3,2,1,1,1,2,2,3,1,1,2,2,1,1,2,2,1,2,2,1
149,-3,2,1,1,1,2,2,3,1,2,1,1,2,2,2,1,1,2,2,1
150,-3,2,1,1,1,2,2,3,1,2,2,1,1,2,2,1,1,2,2,1
151,-3,2,1,1,1,2,2,3,1,2,2,2,1,1,2,1,1,2,2,1
152,-3,2,1,1,1,2,2,3,2,1,1,1,2,2,1,2,1,2,2,1
153,-3,2,1,1,1,2,2,3,2,1,1,2,2,1,1,2,1,2,2,1
154,-3,2,1,1,1,2,2,3,2,1,2,1,1,2,1,2,1,2,2,1
155,-3,2,1,1,1,2,2,3,2,1,2,2,1,1,1,2,1,2,2,1
156,-3,2,1,1,1,2,2,3,2,2,1,1,2,2,1,1,1,2,2,1
157,-3,2,1,1,1,2,2,3,2,2,1,2,2,1,1,1,1,2,2,1
158,-3,2,1,1,1,2,2,3,2,2,2,1,1,2,1,1,1,2,2,1
159,-3,2,1,1,1,2,2,3,2,2,2,2,1,1,1,1,1,2,2,1
160,-3,2,1,1,2,2,1,3,1,1,1,1,2,2,2,2,2,2,1,1
161,-3,2,1,1,2,2,1,3,1,1,2,1,1,2,2,2,2,2,1,1
162,-3,2,1,1,2,2,1,3,2,1,1,1,2,2,1,2,2,2,1,1
163,-3,2,1,1,2,2,1,3,2,1,1,2,2,1,1,2,2,2,1,1
164,-3,2,1,1,2,2,1,3,2,1,2,1,1,2,1,2,2,2,1,1
165,-3,2,1,1,2,2,1,3,2,2,1,1,2,2,1,1,2,2,1,1
166,-3,2,1,1,2,2,1,3,2,2,1,2,2,1,1,1,2,2,1,1
167,-3,2,1,1,2,2,2,3,1,1,1,1,2,2,2,2,1,2,1,1
168,-3,2,1,1,2,2,2,3,1,1,2,1,1,2,2,2,1,2,1,1
169,-3,2,1,1,2,2,2,3,1,1,2,2,1,1,2,2,1,2,1,1
170,-3,2,1,1,2,2,2,3,1,2,2,1,1,2,2,1,1,2,1,1
171,-3,2,1,1,2,2,2,3,1,2,2,2,1,1,2,1,1,2,1,1
172,-3,2,1,1,2,2,2,3,2,1,1,1,2,2,1,2,1,2,1,1
173,-3,2,1,1,2,2,2,3,2,1,1,2,2,1,1,2,1,2,1,1
174,-3,2,1,1,2,2,2,3,2,1,2,2,1,1,1,2,1,2,1,1
175,-3,2,1,1,2,2,2,3,2,2,1,1,2,2,1,1,1,2,1,1
176,-3,2,1,1,2,2,2,3,2,2,1,2,2,1,1,1,1,2,1,1
177,-3,2,1,1,2,2,2,3,2,2,2,1,1,2,1,1,1,2,1,1
178,-3,2,1,1,2,2,2,3,2,2,2,2,1,1,1,1,1,2,1,1
179,-3,2,1,2,1,2,1,3,1,1,1,1,2,2,2,2,2,1,2,1
180,-3,2,1,2,1,2,1,3,1,1,1,2,2,1,2,2,2,1,2,1
181,-3,2,1,2,1,2,1,3,1,1,2,1,1,2,2,2,2,1,2,1
182,-3,2,1,2,1,2,1,3,1,1,2,2,1,1,2,2,2,1,2,1
183,-3,2,1,2,1,2,1,3,1,2,1,1,2,2,2,1,2,1,2,1
184,-3,2,1,2,1,2,1,3,1,2,1,2,2,1,2,1,2,1,2,1
185,-3,2,1,2,1,2,1,3,1,2,2,2,1,1,2,1,2,1,2,1
186,-3,2,1,2,1,2,1,3,2,1,1,1,2,2,1,2,2,1,2,1
187,-3,2,1,2,1,2,1,3,2,1,1,2,2,1,1,2,2,1,2,1
188,-3,2,1,2,1,2,1,3,2,1,2,1,1,2,1,2,2,1,2,1
189,-3,2,1,2,1,2,1,3,2,1,2,2,1,1,1,2,2,1,2,1
190,-3,2,1,2,1,2,1,3,2,2,1,1,2,2,1,1,2,1,2,1
191,-3,2,1,2,1,2,1,3,2,2,1,2,2,1,1,1,2,1,2,1
192,-3,2,1,2,1,2,1,3,2,2,2,1,1,2,1,1,2,1,2,1
193,-3,2,1,2,1,2,1,3,2,2,2,2,1,1,1,1,2,1,2,1
194,-3,2,1,2,1,2,2,3,1,1,1,1,2,2,2,2,1,1,2,1
195,-3,2,1,2,1,2,2,3,1,1,1,2,2,1,2,2,1,1,2,1
196,-3,2,1,2,1,2,2,3,1,1,2,2,1,1,2,2,1,1,2,1
197,-3,2,1,2,1,2,2,3,1,2,1,1,2,2,2,1,1,1,2,1
198,-3,2,1,2,1,2,2,3,1,2,1,2,2,1,2,1,1,1,2,1
199,-3,2,1,2,1,2,2,3,1,2,2,2,1,1,2,1,1,1,2,1
200,-3,2,1,2,1,2,2,3,2,1,1,1,2,2,1,2,1,1,2,1
201,-3,2,1,2,1,2,2,3,2,1,1,2,2,1,1,2,1,1,2,1
202,-3,2,1,2,1,2,2,3,2,1,2,1,1,2,1,2,1,1,2,1
203,-3,2,1,2,1,2,2,3,2,1,2,2,1,1,1,2,1,1,2,1
204,-3,2,1,2,1,2,2,3,2,2,1,1,2,2,1,1,1,1,2,1
205,-3,2,1,2,1,2,2,3,2,2,1,2,2,1,1,1,1,1,2,1
206,-3,2,1,2,2,2,1,3,1,1,1,1,2,2,2,2,2,1,1,1
207,-3,2,1,2,2,2,1,3,1,1,2,1,1,2,2,2,2,1,1,1
208,-3,2,1,2,2,2,1,3,1,2,1,1,2,2,2,1,2,1,1,1
209,-3,2,1,2,2,2,1,3,1,2,1,2,2,1,2,1,2,1,1,1
210,-3,2,1,2,2,2,1,3,1,2,2,1,1,2,2,1,2,1,1,1
211,-3,2,1,2,2,2,1,3,1,2,2,2,1,1,2,1,2,1,1,1
212,-3,2,1,2,2,2,1,3,2,1,1,1,2,2,1,2,2,1,1,1
213,-3,2,1,2,2,2,1,3,2,1,1,2,2,1,1,2,2,1,1,1
214,-3,2,1,2,2,2,1,3,2,1,2,1,1,2,1,2,2,1,1,1
215,-3,2,1,2,2,2,1,3,2,2,1,2,2,1,1,1,2,1,1,1
216,-3,2,1,2,2,2,1,3,2,2,2,1,1,2,1,1,2,1,1,1
217,-3,2,1,2,2,2,1,3,2,2,2,2,1,1,1,1,2,1,1,1
218,-3,2,1,2,2,2,2,3,1,1,1,1,2,2,2,2,1,1,1,1
219,-3,2,1,2,2,2,2,3,1,1,2,1,1,2,2,2,1,1,1,1
220,-3,2,1,2,2,2,2,3,1,1,2,2,1,1,2,2,1,1,1,1
221,-3,2,1,2,2,2,2,3,1,2,1,1,2,2,2,1,1,1,1,1
222,-3,2,1,2,2,2,2,3,1,2,1,2,2,1,2,1,1,1,1,1
223,-3,2,1,2,2,2,2,3,1,2,2,1,1,2,2,1,1,1,1,1
224,-3,2,1,2,2,2,2,3,1,2,2,2,1,1,2,1,1,1,1,1
225,-3,2,1,2,2,2,2,3,2,1,1,1,2,2,1,2,1,1,1,1
226,-3,2,1,2,2,2,2,3,2,1,1,2,2,1,1,2,1,1,1,1
227,-3,2,1,2,2,2,2,3,2,1,2,1,1,2,1,2,1,1,1,1
228,-3,2,1,2,2,2,2,3,2,1,2,2,1,1,1,2,1,1,1,1
229,-3,2,1,2,2,2,2,3,2,2,1,1,2,2,1,1,1,1,1,1
230,-3,2,1,2,2,2,2,3,2,2,1,2,2,1,1,1,1,1,1,1
231,-3,2,1,2,2,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1
232,-3,2,1,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1
233,-3,2,2,1,1,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1
234,-3,2,2,1,1,1,1,3,1,1,2,2,1,1,2,2,2,2,2,1
235,-3,2,2,1,1,1,1,3,1,2,1,1,2,2,2,1,2,2,2,1
236,-3,2,2,1,1,1,1,3,2,1,1,1,2,2,1,2,2,2,2,1
237,-3,2,2,1,1,1,1,3,2,1,1,2,2,1,1,2,2,2,2,1
238,-3,2,2,1,1,1,1,3,2,1,2,1,1,2,1,2,2,2,2,1
239,-3,2,2,1,1,1,1,3,2,2,1,1,2,2,1,1,2,2,2,1
240,-3,2,2,1,1,1,2,3,1,1,1,1,2,2,2,2,1,2,2,1
241,-3,2,2,1,1,1,2,3,1,1,1,2,2,1,2,2,1,2,2,1
242,-3,2,2,1,1,1,2,3,1,2,1,2,2,1,2,1,1,2,2,1
243,-3,2,2,1,1,1,2,3,1,2,2,2,1,1,2,1,1,2,2,1
244,-3,2,2,1,1,1,2,3,2,1,1,1,2,2,1,2,1,2,2,1
245,-3,2,2,1,1,1,2,3,2,1,1,2,2,1,1,2,1,2,2,1
246,-3,2,2,1,1,1,2,3,2,2,1,2,2,1,1,1,1,2,2,1
247,-3,2,2,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,1,1
248,-3,2,2,1,2,1,1,3,1,1,2,2,1,1,2,2,2,2,1,1
249,-3,2,2,1,2,1,1,3,1,2,1,2,2,1,2,1,2,2,1,1
250,-3,2,2,1,2,1,1,3,2,1,1,2,2,1,1,2,2,2,1,1
251,-3,2,2,1,2,1,1,3,2,2,1,2,2,1,1,1,2,2,1,1
252,-3,2,2,1,2,1,2,3,1,1,1,2,2,1,2,2,1,2,1,1
253,-3,2,2,1,2,1,2,3,1,2,1,2,2,1,2,1,1,2,1,1
254,-3,2,2,1,2,1,2,3,2,1,1,2,2,1,1,2,1,2,1,1
255,-3,2,2,1,2,1,2,3,2,2,1,2,2,1,1,1,1,2,1,1
256,-3,2,2,1,2,1,2,3,2,2,2,2,1,1,1,1,1,2,1,1
257,-3,2,2,2,1,1,1,3,1,1,1,2,2,1,2,2,2,1,2,1
258,-3,2,2,2,1,1,1,3,1,1,2,2,1,1,2,2,2,1,2,1
259,-3,2,2,2,1,1,1,3,1,2,2,2,1,1,2,1,2,1,2,1
260,-3,2,2,2,1,1,1,3,2,1,1,1,2,2,1,2,2,1,2,1
261,-3,2,2,2,1,1,1,3,2,1,1,2,2,1,1,2,2,1,2,1
262,-3,2,2,2,1,1,1,3,2,1,2,1,1,2,1,2,2,1,2,1
263,-3,2,2,2,1,1,1,3,2,1,2,2,1,1,1,2,2,1,2,1
264,-3,2,2,2,1,1,2,3,1,1,1,1,2,2,2,2,1,1,2,1
265,-3,2,2,2,1,1,2,3,1,1,1,2,2,1,2,2,1,1,2,1
266,-3,2,2,2,1,1,2,3,1,1,2,1,1,2,2,2,1,1,2,1
267,-3,2,2,2,1,1,2,3,1,1,2,2,1,1,2,2,1,1,2,1
268,-3,2,2,2,1,1,2,3,1,2,1,1,2,2,2,1,1,1,2,1
269,-3,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,1,1,2,1
270,-3,2,2,2,1,1,2,3,1,2,2,1,1,2,2,1,1,1,2,1
271,-3,2,2,2,1,1,2,3,2,1,1,1,2,2,1,2,1,1,2,1
272,-3,2,2,2,1,1,2,3,2,1,2,1,1,2,1,2,1,1,2,1
273,-3,2,2,2,1,1,2,3,2,1,2,2,1,1,1,2,1,1,2,1
274,-3,2,2,2,1,1,2,3,2,2,1,1,2,2,1,1,1,1,2,1
275,-3,2,2,2,1,1,2,3,2,2,1,2,2,1,1,1,1,1,2,1
276,-3,2,2,2,1,1,2,3,2,2,2,1,1,2,1,1,1,1,2,1
277,-3,2,2,2,2,1,1,3,1,1,1,2,2,1,2,2,2,1,1,1
278,-3,2,2,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,1
279,-3,2,2,2,2,1,1,3,2,1,1,2,2,1,1,2,2,1,1,1
280,-3,2,2,2,2,1,1,3,2,1,2,2,1,1,1,2,2,1,1,1
281,-3,2,2,2,2,1,1,3,2,2,2,2,1,1,1,1,2,1,1,1
282,-3,2,2,2,2,1,2,3,1,1,2,1,1,2,2,2,1,1,1,1
283,-3,2,2,2,2,1,2,3,1,2,1,1,2,2,2,1,1,1,1,1
284,-3,2,2,2,2,1,2,3,2,1,1,2,2,1,1,2,1,1,1,1
285,-3,2,2,2,2,1,2,3,2,1,2,2,1,1,1,2,1,1,1,1
286,-3,2,2,2,2,1,2,3,2,2,1,2,2,1,1,1,1,1,1,1
287,-5,2,2,2,3,3,4,5,3,4,3,4,2,1,2,1,1,3,2,3
288,-5,2,2,2,3,3,4,5,4,4,3,4,2,1,1,1,1,3,2,3
289,-5,2,2,3,3,3,4,5,4,3,3,4,2,1,1,2,1,2,2,3
290,-6,2,2,4,2,4,1,6,4,2,2,3,4,3,2,4,5,2,4,4
291,-6,2,2,4,2,4,1,6,4,2,3,3,3,3,2,4,5,2,4,4
292,-6,2,2,4,2,4,1,6,4,3,2,3,4,3,2,3,5,2,4,4
293,-6,2,2,4,3,4,1,6,4,2,2,3,4,3,2,4,5,2,3,4
294,-5,2,2,4,4,3,2,5,2,1,3,4,2,1,3,4,3,1,1,3
295,-5,2,2,4,4,3,2,5,2,2,3,4,2,1,3,3,3,1,1,3
296,-3,2,3,2,1,0,2,3,2,1,1,2,2,1,1,2,1,1,2,1
297,-5,2,3,2,1,2,2,5,4,3,3,4,2,1,1,2,3,3,4,3
298,-5,2,3,2,3,2,2,5,4,3,3,4,2,1,1,2,3,3,2,3
299,-5,2,3,2,3,2,4,5,2,1,1,2,4,3,3,4,1,3,2,3
300,-5,2,3,2,3,2,4,5,2,3,1,2,4,3,3,2,1,3,2,3
301,-5,2,3,2,3,2,4,5,2,3,3,4,2,1,3,2,1,3,2,3
302,-5,2,3,2,3,2,4,5,4,3,3,4,2,1,1,2,1,3,2,3
303,-5,2,3,3,3,2,4,5,4,3,3,4,2,1,1,2,1,2,2,3
304,-6,2,3,4,2,3,1,6,4,2,2,3,4,3,2,4,5,2,4,4
305,-5,2,3,4,3,2,2,5,2,1,1,2,4,3,3,4,3,1,2,3
306,-5,2,3,4,3,2,2,5,2,1,3,2,2,3,3,4,3,1,2,3
307,-5,2,3,4,3,2,2,5,2,1,3,4,2,1,3,4,3,1,2,3
308,-5,2,3,4,3,2,2,5,2,3,3,4,2,1,3,2,3,1,2,3
309,-5,2,3,4,3,2,4,5,2,1,1,2,4,3,3,4,1,1,2,3
310,-5,2,3,4,3,2,4,5,2,1,3,2,2,3,3,4,1,1,2,3
311,-5,2,3,4,3,2,4,5,2,2,1,3,4,2,3,3,1,1,2,3
312,-5,2,3,4,3,2,4,5,2,3,1,2,4,3,3,2,1,1,2,3
313,-5,2,3,4,3,2,4,5,2,3,1,3,4,2,3,2,1,1,2,3
