# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-48,10,20,30,23,33,43,36,12,5,15,25,18,28,38,48,24
42,-48,10,20,30,40,16,9,19,29,39,32,8,18,28,38,48,24
43,-48,10,20,30,40,16,26,19,29,22,32,8,18,28,38,48,24
44,-44,12,24,19,14,26,38,16,28,6,18,30,25,20,32,44,22
45,-44,12,24,19,14,26,38,33,11,6,18,30,25,20,32,44,22
46,-44,12,24,19,31,26,38,33,11,6,18,13,25,20,32,44,22
47,-44,12,24,36,31,26,4,16,28,40,18,13,8,20,32,44,22
48,-44,12,24,36,31,26,21,16,28,23,18,13,8,20,32,44,22
49,-42,13,26,22,35,14,10,23,19,32,28,7,20,16,29,42,21
50,-40,14,11,8,22,19,16,30,10,24,21,18,32,29,26,40,20
51,-40,14,11,25,22,19,33,30,10,7,21,18,15,29,26,40,20
52,-40,14,28,8,22,19,16,13,27,24,21,18,32,12,26,40,20
53,-40,14,28,8,22,36,16,13,27,24,4,18,32,12,26,40,20
54,-40,14,28,25,5,19,16,30,10,24,21,35,15,12,26,40,20
55,-40,14,28,25,5,19,33,30,10,7,21,35,15,12,26,40,20
56,-40,14,28,25,22,19,33,30,10,7,21,18,15,12,26,40,20
57,-38,15,13,28,26,24,5,20,18,33,14,12,10,25,23,38,19
58,-38,15,30,11,9,24,22,20,18,16,14,29,27,8,23,38,19
59,-38,15,30,28,9,24,22,20,18,16,14,29,10,8,23,38,19
60,-38,15,30,28,26,24,22,20,18,16,14,12,10,8,23,38,19
61,-36,16,15,14,13,12,11,27,9,25,24,23,22,21,20,36,18
62,-36,16,15,14,13,12,28,10,26,8,24,23,22,21,20,36,18
63,-36,16,15,14,13,12,28,27,9,8,24,23,22,21,20,36,18
64,-36,16,15,14,13,29,11,10,26,25,7,23,22,21,20,36,18
65,-36,16,15,14,13,29,28,10,26,8,7,23,22,21,20,36,18
66,-36,16,15,14,13,29,28,27,9,8,7,23,22,21,20,36,18
67,-36,16,15,14,30,12,11,10,26,25,24,6,22,21,20,36,18
68,-36,16,15,14,30,12,11,27,9,25,24,6,22,21,20,36,18
69,-36,16,15,14,30,12,28,10,26,8,24,6,22,21,20,36,18
70,-36,16,15,14,30,12,28,27,9,8,24,6,22,21,20,36,18
71,-36,16,15,31,13,12,11,10,26,25,24,23,5,21,20,36,18
72,-36,16,15,31,13,12,28,10,26,8,24,23,5,21,20,36,18
73,-36,16,15,31,30,12,11,10,26,25,24,6,5,21,20,36,18
74,-36,16,32,14,13,12,28,10,26,8,24,23,22,4,20,36,18
75,-36,16,32,14,13,12,28,27,9,8,24,23,22,4,20,36,18
76,-32,18,19,20,4,22,6,24,8,26,10,28,12,13,14,32,16
77,-32,18,19,20,4,22,23,24,8,9,10,28,12,13,14,32,16
78,-32,18,19,20,21,22,6,7,25,26,10,11,12,13,14,32,16
79,-32,18,19,20,21,22,6,24,8,26,10,11,12,13,14,32,16
80,-32,18,19,20,21,22,23,7,25,9,10,11,12,13,14,32,16
81,-32,18,19,20,21,22,23,24,8,9,10,11,12,13,14,32,16
82,-66,18,36,54,21,22,23,24,42,43,44,45,12,30,48,66,33
83,-66,18,36,54,21,22,40,24,42,26,44,45,12,30,48,66,33
84,-66,18,36,54,38,22,6,24,42,60,44,28,12,30,48,66,33
85,-66,18,36,54,38,22,40,24,42,26,44,28,12,30,48,66,33
86,-66,18,36,54,55,22,6,24,42,60,44,11,12,30,48,66,33
87,-66,18,36,54,55,22,23,24,42,43,44,11,12,30,48,66,33
88,-30,19,4,6,8,10,12,14,16,18,20,22,24,26,11,30,15
89,-30,19,4,23,8,10,12,14,16,18,20,22,7,26,11,30,15
90,-30,19,21,6,8,10,12,14,16,18,20,22,24,9,11,30,15
91,-30,19,21,6,8,27,12,14,16,18,3,22,24,9,11,30,15
92,-30,19,21,6,25,10,12,14,16,18,20,5,24,9,11,30,15
93,-30,19,21,23,8,10,12,14,16,18,20,22,7,9,11,30,15
94,-30,19,21,23,25,10,12,14,16,18,20,5,7,9,11,30,15
95,-64,19,21,40,42,44,29,48,16,35,20,22,24,43,45,64,32
96,-64,19,21,40,42,44,46,48,16,18,20,22,24,43,45,64,32
97,-64,19,38,40,42,44,29,48,16,35,20,22,24,26,45,64,32
98,-64,19,38,40,42,44,46,48,16,18,20,22,24,26,45,64,32
99,-28,20,6,9,12,15,18,4,24,10,13,16,19,22,8,28,14
100,-28,20,6,9,12,15,18,21,7,10,13,16,19,22,8,28,14
101,-28,20,6,26,12,15,18,4,24,10,13,16,2,22,8,28,14
102,-28,20,23,9,12,15,18,4,24,10,13,16,19,5,8,28,14
103,-28,20,23,9,12,15,18,21,7,10,13,16,19,5,8,28,14
104,-62,20,40,26,12,32,18,38,24,44,30,50,36,22,42,62,31
105,-62,20,40,26,12,32,52,38,24,10,30,50,36,22,42,62,31
106,-96,20,40,60,63,66,52,72,24,44,30,33,36,56,76,96,48
107,-96,20,40,60,63,66,69,72,24,27,30,33,36,56,76,96,48
108,-26,21,8,12,16,20,7,11,15,19,6,10,14,18,5,26,13
109,-60,21,25,12,33,20,24,45,15,36,40,27,48,35,39,60,30
110,-60,21,25,46,50,20,7,28,32,53,40,10,14,35,39,60,30
111,-60,21,42,12,16,20,24,28,32,36,40,44,48,18,39,60,30
112,-60,21,42,12,16,37,24,28,32,36,23,44,48,18,39,60,30
113,-60,21,42,12,33,20,24,28,32,36,40,27,48,18,39,60,30
114,-60,21,42,12,33,20,24,45,15,36,40,27,48,18,39,60,30
115,-60,21,42,29,16,20,24,45,15,36,40,44,31,18,39,60,30
116,-60,21,42,46,16,20,24,28,32,36,40,44,14,18,39,60,30
117,-60,21,42,46,50,20,24,28,32,36,40,10,14,18,39,60,30
118,-24,22,10,15,20,8,13,18,6,11,16,4,9,14,2,24,12
119,-58,22,10,32,20,42,30,18,40,28,16,38,26,48,36,58,29
120,-58,22,44,15,20,42,30,18,40,28,16,38,43,14,36,58,29
121,-58,22,44,32,20,42,30,18,40,28,16,38,26,14,36,58,29
122,-58,22,44,32,37,42,30,18,40,28,16,21,26,14,36,58,29
123,-56,23,46,35,7,30,36,42,14,20,26,49,21,10,33,56,28
124,-54,24,14,21,28,18,42,15,39,12,36,26,33,40,30,54,27
125,-54,24,14,21,28,18,42,32,22,12,36,26,33,40,30,54,27
126,-54,24,14,38,28,18,8,32,22,46,36,26,16,40,30,54,27
127,-54,24,14,38,28,18,42,15,39,12,36,26,16,40,30,54,27
128,-54,24,14,38,28,18,42,32,22,12,36,26,16,40,30,54,27
129,-54,24,31,21,11,18,42,32,22,12,36,43,33,23,30,54,27
130,-54,24,31,38,45,18,8,15,39,46,36,9,16,23,30,54,27
131,-54,24,31,38,45,18,8,32,22,46,36,9,16,23,30,54,27
132,-54,24,48,21,11,18,42,32,22,12,36,43,33,6,30,54,27
133,-54,24,48,38,11,18,42,32,22,12,36,43,16,6,30,54,27
134,-54,24,48,38,28,18,42,32,22,12,36,26,16,6,30,54,27
135,-52,25,16,24,32,40,14,39,13,38,12,20,28,36,27,52,26
136,-50,26,18,10,36,28,20,12,38,30,22,14,40,32,24,50,25
137,-50,26,18,44,36,28,20,12,38,30,22,14,6,32,24,50,25
138,-50,26,35,10,19,45,20,12,38,30,5,31,40,15,24,50,25
139,-50,26,35,10,36,28,20,12,38,30,22,14,40,15,24,50,25
140,-84,26,52,27,53,28,54,63,21,30,56,31,57,32,58,84,42
141,-84,26,52,44,70,28,20,29,55,64,56,14,40,32,58,84,42
142,-84,26,52,61,70,28,20,46,38,64,56,14,23,32,58,84,42
143,-48,27,20,30,6,16,26,36,12,22,32,42,18,28,21,48,24
144,-48,27,20,30,23,16,9,36,12,39,32,25,18,28,21,48,24
145,-48,27,20,30,40,16,9,19,29,39,32,8,18,28,21,48,24
146,-48,27,20,30,40,16,9,36,12,39,32,8,18,28,21,48,24
147,-48,27,37,30,6,16,26,36,12,22,32,42,18,11,21,48,24
148,-48,27,37,30,6,33,26,36,12,22,15,42,18,11,21,48,24
149,-48,27,37,30,23,33,26,36,12,22,15,25,18,11,21,48,24
150,-46,28,22,16,10,38,32,26,20,14,8,36,30,24,18,46,23
151,-46,28,22,16,27,38,15,9,37,31,8,19,30,24,18,46,23
152,-46,28,22,16,27,38,32,9,37,14,8,19,30,24,18,46,23
153,-80,28,22,33,44,38,66,60,20,14,42,36,47,58,52,80,40
154,-80,28,22,50,44,55,66,60,20,14,25,36,30,58,52,80,40
155,-46,28,39,16,10,21,32,26,20,14,25,36,30,7,18,46,23
156,-46,28,39,33,10,21,32,26,20,14,25,36,13,7,18,46,23
157,-80,28,56,16,27,38,32,26,54,48,42,53,64,24,52,80,40
158,-80,28,56,16,27,55,32,26,54,48,25,53,64,24,52,80,40
159,-80,28,56,50,27,55,32,60,20,48,25,53,30,24,52,80,40
160,-80,28,56,50,44,55,32,60,20,48,25,36,30,24,52,80,40
161,-42,30,9,22,18,14,10,23,19,32,28,24,20,33,12,42,21
162,-42,30,9,22,18,14,27,6,36,15,28,24,20,33,12,42,21
163,-42,30,9,22,18,31,27,6,36,15,11,24,20,33,12,42,21
164,-42,30,9,22,18,31,27,23,19,15,11,24,20,33,12,42,21
165,-42,30,9,39,18,14,27,6,36,15,28,24,3,33,12,42,21
166,-42,30,26,22,18,14,10,6,36,32,28,24,20,16,12,42,21
167,-42,30,26,22,18,14,27,6,36,15,28,24,20,16,12,42,21
168,-42,30,26,22,18,31,10,6,36,32,11,24,20,16,12,42,21
169,-42,30,26,22,18,31,27,6,36,15,11,24,20,16,12,42,21
170,-42,30,26,22,35,14,10,23,19,32,28,7,20,16,12,42,21
171,-76,30,26,22,52,48,27,57,19,49,28,24,54,50,46,76,38
172,-40,31,11,8,22,19,16,13,27,24,21,18,32,29,9,40,20
173,-40,31,11,8,22,19,16,30,10,24,21,18,32,29,9,40,20
174,-40,31,28,8,22,19,16,13,27,24,21,18,32,12,9,40,20
175,-40,31,28,8,22,19,16,30,10,24,21,18,32,12,9,40,20
176,-40,31,28,8,22,36,16,13,27,24,4,18,32,12,9,40,20
177,-40,31,28,25,22,19,16,30,10,24,21,18,15,12,9,40,20
178,-38,32,13,11,26,24,22,20,18,16,14,12,27,25,6,38,19
179,-38,32,13,28,26,24,22,20,18,16,14,12,10,25,6,38,19
180,-38,32,30,11,26,24,22,20,18,16,14,12,27,8,6,38,19
181,-38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,38,19
182,-72,32,30,28,43,58,56,54,18,16,14,29,44,42,40,72,36
183,-72,32,30,45,26,24,56,54,18,16,48,46,27,42,40,72,36
184,-72,32,30,45,43,24,56,54,18,16,48,29,27,42,40,72,36
185,-72,32,47,28,26,24,22,54,18,50,48,46,44,25,40,72,36
186,-72,32,47,28,60,24,22,20,52,50,48,12,44,25,40,72,36
187,-72,32,47,45,9,24,56,54,18,16,48,63,27,25,40,72,36
188,-72,32,47,45,43,24,56,54,18,16,48,29,27,25,40,72,36
189,-72,32,64,45,9,24,56,54,18,16,48,63,27,8,40,72,36
190,-72,32,64,45,26,24,56,54,18,16,48,46,27,8,40,72,36
191,-36,33,15,14,30,12,11,27,9,25,24,6,22,21,3,36,18
192,-64,36,21,23,42,44,46,14,50,18,20,22,41,43,28,64,32
193,-64,36,21,23,42,44,46,48,16,18,20,22,41,43,28,64,32
194,-64,36,21,40,42,44,12,48,16,52,20,22,24,43,28,64,32
195,-64,36,21,40,42,44,46,14,50,18,20,22,24,43,28,64,32
196,-64,36,21,40,42,44,46,48,16,18,20,22,24,43,28,64,32
197,-64,36,38,23,42,44,46,48,16,18,20,22,41,26,28,64,32
198,-64,36,55,40,8,27,46,48,16,18,37,56,24,9,28,64,32
199,-96,37,74,60,12,32,52,72,24,44,64,84,36,22,59,96,48
200,-96,37,74,60,29,66,52,72,24,44,30,67,36,22,59,96,48
201,-96,37,74,60,46,66,52,72,24,44,30,50,36,22,59,96,48
202,-60,38,25,12,50,20,24,28,32,36,40,10,48,35,22,60,30
203,-60,38,25,12,50,20,24,45,15,36,40,10,48,35,22,60,30
204,-60,38,25,29,16,20,41,45,15,19,40,44,31,35,22,60,30
205,-60,38,42,12,33,20,24,45,15,36,40,27,48,18,22,60,30
206,-60,38,42,12,33,54,24,11,49,36,6,27,48,18,22,60,30
207,-60,38,42,46,16,20,41,28,32,19,40,44,14,18,22,60,30
208,-60,38,42,46,16,37,24,28,32,36,23,44,14,18,22,60,30
209,-60,38,42,46,16,37,41,28,32,19,23,44,14,18,22,60,30
210,-56,40,12,35,24,30,36,42,14,20,26,32,21,44,16,56,28
211,-56,40,29,18,24,47,19,8,48,37,9,32,38,27,16,56,28
212,-56,40,29,18,24,47,36,8,48,20,9,32,38,27,16,56,28
213,-56,40,46,35,24,30,36,42,14,20,26,32,21,10,16,56,28
214,-52,42,16,24,32,40,31,22,30,21,12,20,28,36,10,52,26
215,-52,42,33,24,32,23,14,39,13,38,29,20,28,19,10,52,26
216,-52,42,33,24,32,40,14,22,30,38,12,20,28,19,10,52,26
217,-120,42,84,75,32,40,48,90,30,72,80,88,45,36,78,120,60
218,-120,42,84,75,66,40,48,90,30,72,80,54,45,36,78,120,60
219,-50,43,18,10,36,28,20,29,21,30,22,14,40,32,7,50,25
220,-50,43,35,10,36,28,20,29,21,30,22,14,40,15,7,50,25
221,-48,44,20,13,40,16,26,36,12,22,32,8,35,28,4,48,24
222,-78,46,24,36,48,60,38,16,62,40,18,30,42,54,32,78,39
223,-78,46,24,36,48,60,55,16,62,23,18,30,42,54,32,78,39
224,-78,46,58,36,48,60,38,16,62,40,18,30,42,20,32,78,39
225,-76,47,60,56,18,48,44,40,36,32,28,58,20,16,29,76,38
226,-72,49,30,28,26,24,22,54,18,50,48,46,44,42,23,72,36
227,-72,49,30,45,26,24,22,54,18,50,48,46,27,42,23,72,36
228,-72,49,47,28,26,24,22,54,18,50,48,46,44,25,23,72,36
229,-72,49,47,45,26,24,22,54,18,50,48,46,27,25,23,72,36
230,-72,49,47,45,43,24,22,54,18,50,48,29,27,25,23,72,36
231,-70,50,15,48,30,46,45,44,26,25,24,40,22,55,20,70,35
232,-70,50,32,14,30,46,28,10,60,42,24,40,56,38,20,70,35
233,-104,50,32,48,64,80,79,78,26,25,24,40,56,72,54,104,52
234,-70,50,49,14,30,46,28,10,60,42,24,40,56,21,20,70,35
235,-70,50,49,14,30,63,28,10,60,42,7,40,56,21,20,70,35
236,-66,52,19,20,38,22,23,24,42,43,44,28,46,47,14,66,33
237,-66,52,19,20,38,22,40,24,42,26,44,28,46,47,14,66,33
238,-66,52,36,20,38,22,40,24,42,26,44,28,46,30,14,66,33
239,-66,52,36,20,38,56,40,24,42,26,10,28,46,30,14,66,33
240,-100,52,36,20,72,56,40,75,25,60,44,28,80,64,48,100,50
241,-66,52,36,54,38,22,40,24,42,26,44,28,12,30,14,66,33
242,-96,54,23,60,46,66,69,72,24,27,30,50,36,73,42,96,48
243,-62,54,40,26,46,32,18,38,24,44,30,16,36,22,8,62,31
244,-96,54,57,60,12,32,69,72,24,27,64,84,36,39,42,96,48
245,-96,54,57,60,46,32,18,72,24,78,64,50,36,39,42,96,48
246,-96,54,57,60,63,32,18,72,24,78,64,33,36,39,42,96,48
247,-96,54,74,60,12,32,69,72,24,27,64,84,36,22,42,96,48
248,-60,55,25,12,50,20,24,45,15,36,40,10,48,35,5,60,30
249,-84,60,18,27,36,28,54,29,55,30,56,48,57,66,24,84,42
250,-84,60,18,27,36,28,54,46,38,30,56,48,57,66,24,84,42
251,-84,60,18,61,36,28,54,46,38,30,56,48,23,66,24,84,42
252,-84,60,35,27,36,28,54,63,21,30,56,48,57,49,24,84,42
253,-84,60,35,44,36,28,20,63,21,64,56,48,40,49,24,84,42
254,-84,60,52,27,36,28,54,63,21,30,56,48,57,32,24,84,42
255,-84,60,52,44,36,28,20,63,21,64,56,48,40,32,24,84,42
256,-84,60,52,44,53,28,20,63,21,64,56,31,40,32,24,84,42
257,-78,63,24,36,48,26,21,33,45,57,52,30,42,54,15,78,39
258,-100,69,36,20,72,56,40,75,25,60,44,28,80,64,31,100,50
259,-98,70,72,40,42,78,46,14,84,52,20,56,58,26,28,98,49
260,-90,74,29,18,58,30,36,42,48,54,60,32,72,61,16,90,45
261,-90,74,46,18,58,30,36,42,48,54,60,32,72,44,16,90,45
262,-120,76,50,75,32,40,82,90,30,38,80,88,45,70,44,120,60
263,-138,84,66,48,30,46,96,78,60,42,92,108,90,72,54,138,69
264,-138,84,100,48,30,46,96,78,60,42,92,108,90,38,54,138,69
265,-120,93,50,24,66,40,48,90,30,72,80,54,96,70,27,120,60
266,-120,93,67,24,66,40,48,90,30,72,80,54,96,53,27,120,60
