# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-24,9,18,10,19,11,3,12,21,13,5,14,6,15,24,16,8
42,-24,9,18,10,19,11,20,12,4,13,5,14,6,15,24,16,8
43,-38,10,20,13,6,16,26,19,12,22,32,25,18,28,38,14,24
44,-38,10,20,13,23,33,26,19,12,5,15,25,18,28,38,14,24
45,-38,10,20,30,6,16,26,19,12,22,32,8,18,28,38,14,24
46,-38,10,20,30,23,16,9,19,29,22,15,8,18,28,38,14,24
47,-38,10,20,30,23,16,26,19,12,22,15,8,18,28,38,14,24
48,-18,11,5,16,10,4,15,9,3,14,8,2,13,7,18,12,6
49,-32,12,7,19,14,9,21,16,11,23,18,13,25,20,32,10,22
50,-32,12,7,19,14,26,21,16,11,6,18,13,25,20,32,10,22
51,-32,12,24,19,14,9,4,16,28,23,18,13,8,20,32,10,22
52,-32,12,24,19,14,9,21,16,11,23,18,13,8,20,32,10,22
53,-32,12,24,19,14,26,4,16,28,6,18,13,8,20,32,10,22
54,-32,12,24,19,14,26,21,16,11,6,18,13,8,20,32,10,22
55,-66,12,24,36,14,26,38,33,28,40,52,30,42,54,66,44,22
56,-66,12,24,36,48,26,21,33,45,40,18,30,42,54,66,44,22
57,-66,12,24,36,48,26,38,33,28,40,18,30,42,54,66,44,22
58,-66,12,24,36,48,43,21,33,45,23,18,30,42,54,66,44,22
59,-66,12,24,36,48,43,55,33,11,23,18,30,42,54,66,44,22
60,-66,12,24,36,48,60,38,33,28,6,18,30,42,54,66,44,22
61,-66,12,24,36,48,60,55,33,11,6,18,30,42,54,66,44,22
62,-46,13,26,39,18,14,10,23,36,32,28,7,20,33,46,25,21
63,-26,14,11,8,5,19,16,13,10,7,21,18,15,12,26,6,20
64,-26,14,11,8,22,2,16,13,10,24,4,18,15,12,26,6,20
65,-26,14,11,8,22,19,16,13,10,7,4,18,15,12,26,6,20
66,-60,14,28,25,39,53,50,30,10,7,21,35,32,46,60,40,20
67,-60,14,28,42,22,19,16,30,44,41,38,18,32,46,60,23,37
68,-60,14,28,42,22,19,16,30,44,41,38,18,32,46,60,40,20
69,-60,14,28,42,22,36,16,30,44,24,38,18,32,46,60,23,37
70,-60,14,28,42,39,36,16,30,44,24,21,18,32,46,60,40,20
71,-60,14,28,42,39,36,50,30,10,24,21,18,32,46,60,40,20
72,-40,15,30,11,26,7,22,20,18,33,14,29,10,25,40,21,19
73,-40,15,30,28,9,24,22,20,18,16,31,12,10,25,40,21,19
74,-40,15,30,28,26,7,5,20,35,33,14,12,10,25,40,21,19
75,-40,15,30,28,26,7,22,20,18,33,14,12,10,25,40,21,19
76,-40,15,30,28,26,24,5,20,35,16,14,12,10,25,40,21,19
77,-20,16,15,14,13,12,11,10,9,8,7,6,5,4,20,2,18
78,-54,16,15,14,30,12,28,27,26,42,24,40,39,38,54,36,18
79,-54,16,15,31,30,46,45,27,9,8,24,23,39,38,54,36,18
80,-54,16,32,14,30,12,28,27,26,42,24,40,22,38,54,36,18
81,-54,16,32,14,30,46,28,27,26,8,24,40,22,38,54,36,18
82,-54,16,32,31,30,46,45,27,9,8,24,23,22,38,54,36,18
83,-54,16,32,48,30,12,11,27,43,42,24,6,22,38,54,36,18
84,-54,16,32,48,30,12,28,27,26,42,24,6,22,38,54,36,18
85,-48,18,19,20,21,39,40,24,8,9,27,28,29,30,48,32,16
86,-48,18,19,20,38,22,40,24,8,26,10,28,29,30,48,32,16
87,-48,18,19,20,38,39,40,24,8,9,10,28,29,30,48,32,16
88,-48,18,36,20,21,22,6,24,42,26,27,28,12,30,48,32,16
89,-48,18,36,20,21,39,23,24,25,9,27,28,12,30,48,32,16
90,-48,18,36,20,21,39,40,24,8,9,27,28,12,30,48,32,16
91,-48,18,36,20,38,5,23,24,25,43,10,28,12,30,48,15,33
92,-48,18,36,20,38,22,23,24,25,26,10,28,12,30,48,15,33
93,-48,18,36,37,21,22,6,24,42,26,27,11,12,30,48,15,33
94,-48,18,36,37,21,22,6,24,42,26,27,11,12,30,48,32,16
95,-48,18,36,37,21,22,23,24,25,26,27,11,12,30,48,15,33
96,-28,19,4,6,8,10,12,14,16,18,20,22,24,9,28,13,15
97,-28,19,4,23,8,10,12,14,16,18,20,5,24,9,28,13,15
98,-28,19,21,6,8,10,12,14,16,18,20,22,7,9,28,13,15
99,-28,19,21,6,25,10,12,14,16,18,3,22,7,9,28,13,15
100,-28,19,21,23,8,10,12,14,16,18,20,5,7,9,28,13,15
101,-42,20,6,9,12,15,18,21,24,27,30,33,36,22,42,11,31
102,-42,20,6,9,12,15,18,21,24,27,30,33,36,22,42,28,14
103,-42,20,6,26,12,15,18,21,24,27,30,16,36,22,42,11,31
104,-42,20,6,26,12,15,18,21,24,27,30,16,36,22,42,28,14
105,-42,20,6,26,12,32,18,21,24,10,30,16,36,22,42,11,31
106,-42,20,6,26,12,32,18,21,24,10,30,16,36,22,42,28,14
107,-42,20,23,9,12,15,18,21,24,27,30,33,19,22,42,11,31
108,-42,20,23,9,12,32,18,21,24,10,30,33,19,22,42,28,14
109,-42,20,23,26,12,32,35,21,7,10,30,16,19,22,42,28,14
110,-42,20,23,26,29,32,35,21,7,10,13,16,19,22,42,28,14
111,-76,20,40,60,29,32,18,38,58,44,47,16,36,56,76,28,48
112,-56,21,42,12,16,20,24,28,32,36,40,44,14,35,56,26,30
113,-56,21,42,46,16,20,24,28,32,36,40,10,14,35,56,26,30
114,-56,21,42,46,33,20,7,28,49,36,23,10,14,35,56,26,30
115,-36,22,10,15,20,8,13,18,23,28,16,21,26,14,36,7,29
116,-36,22,10,15,20,8,13,18,23,28,16,21,26,14,36,24,12
117,-36,22,10,15,20,8,30,18,6,28,16,21,26,14,36,24,12
118,-36,22,10,15,20,25,13,18,23,11,16,21,26,14,36,7,29
119,-36,22,10,15,20,25,30,18,6,11,16,21,26,14,36,24,12
120,-36,22,10,32,20,8,13,18,23,28,16,4,26,14,36,24,12
121,-36,22,27,15,3,25,30,18,6,11,33,21,9,14,36,24,12
122,-36,22,27,15,20,8,13,18,23,28,16,21,9,14,36,7,29
123,-36,22,27,15,20,8,13,18,23,28,16,21,9,14,36,24,12
124,-36,22,27,15,20,8,30,18,6,28,16,21,9,14,36,24,12
125,-36,22,27,15,20,25,13,18,23,11,16,21,9,14,36,24,12
126,-36,22,27,15,20,25,30,18,6,11,16,21,9,14,36,24,12
127,-36,22,27,32,20,8,13,18,23,28,16,4,9,14,36,24,12
128,-70,22,44,15,20,25,30,35,40,45,50,55,26,48,70,24,46
129,-84,23,46,18,24,30,36,42,48,54,60,66,38,61,84,56,28
130,-84,23,46,52,58,64,70,42,14,20,26,32,38,61,84,56,28
131,-30,24,14,4,11,18,8,15,22,12,19,26,16,6,30,20,10
132,-30,24,14,4,28,18,8,15,22,12,2,26,16,6,30,20,10
133,-30,24,14,21,11,18,8,15,22,12,19,9,16,6,30,3,27
134,-30,24,14,21,11,18,8,15,22,12,19,9,16,6,30,20,10
135,-30,24,14,21,11,18,25,15,5,12,19,9,16,6,30,20,10
136,-64,24,14,21,28,18,42,32,22,46,36,43,50,40,64,20,44
137,-64,24,48,21,28,18,42,32,22,46,36,43,16,40,64,20,44
138,-64,24,48,21,28,52,42,32,22,12,36,43,16,40,64,20,44
139,-64,24,48,21,45,18,42,32,22,46,19,43,16,40,64,20,44
140,-64,24,48,21,45,35,42,32,22,29,19,43,16,40,64,20,44
141,-64,24,48,38,45,18,42,32,22,46,19,26,16,40,64,20,44
142,-64,24,48,38,45,35,42,32,22,29,19,26,16,40,64,20,44
143,-64,24,48,55,28,18,8,32,56,46,36,9,16,40,64,37,27
144,-44,25,16,24,32,6,14,22,30,38,12,20,28,19,44,18,26
145,-44,25,33,24,32,6,14,22,30,38,12,20,11,19,44,18,26
146,-44,25,33,24,32,6,31,22,13,38,12,20,11,19,44,18,26
147,-58,26,18,10,36,28,20,29,38,30,22,48,40,32,58,16,42
148,-58,26,18,44,36,28,20,29,38,30,22,14,40,32,58,16,42
149,-58,26,18,44,36,28,37,29,21,30,22,14,40,32,58,16,42
150,-38,27,20,13,6,16,26,19,12,22,32,25,18,11,38,14,24
151,-38,27,20,30,6,16,26,19,12,22,32,8,18,11,38,14,24
152,-38,27,20,30,23,16,9,19,29,22,15,8,18,11,38,14,24
153,-72,27,54,30,23,50,26,36,46,22,49,42,18,45,72,48,24
154,-72,27,54,30,40,16,26,36,46,56,32,42,18,45,72,48,24
155,-72,27,54,30,40,16,43,36,29,56,32,42,18,45,72,48,24
156,-72,27,54,47,23,50,26,36,46,22,49,25,18,45,72,48,24
157,-72,27,54,47,23,50,43,36,29,22,49,25,18,45,72,48,24
158,-72,27,54,47,40,16,9,36,63,56,32,25,18,45,72,48,24
159,-72,27,54,47,40,16,43,36,29,56,32,25,18,45,72,48,24
160,-72,27,54,64,40,16,9,36,63,56,32,8,18,45,72,48,24
161,-72,27,54,64,40,16,26,36,46,56,32,8,18,45,72,48,24
162,-52,28,22,16,10,21,32,26,20,31,42,36,30,24,52,12,40
163,-52,28,22,33,10,38,32,26,20,14,42,19,30,24,52,12,40
164,-52,28,39,16,27,38,32,26,20,14,25,36,13,24,52,12,40
165,-52,28,39,16,44,4,32,26,20,48,8,36,13,24,52,12,40
166,-52,28,39,16,44,21,32,26,20,31,8,36,13,24,52,12,40
167,-52,28,39,33,10,38,32,26,20,14,42,19,13,24,52,29,23
168,-46,30,9,22,18,14,27,23,19,32,28,24,37,16,46,8,38
169,-46,30,9,22,18,31,27,23,19,15,28,24,37,16,46,8,38
170,-46,30,26,22,18,14,10,23,36,32,28,24,20,16,46,8,38
171,-46,30,26,39,18,14,10,23,36,32,28,7,20,16,46,25,21
172,-80,30,60,22,52,14,44,40,36,66,28,58,20,50,80,25,55
173,-80,30,60,56,52,48,27,40,53,32,28,24,20,50,80,25,55
174,-80,30,60,56,52,48,44,40,36,32,28,24,20,50,80,25,55
175,-60,31,45,25,22,19,16,30,44,41,38,35,15,29,60,40,20
176,-60,31,45,42,39,36,16,30,44,24,21,18,15,29,60,40,20
177,-40,32,13,11,9,24,22,20,18,16,31,29,27,8,40,21,19
178,-40,32,13,28,9,24,22,20,18,16,31,12,27,8,40,4,36
179,-40,32,13,28,9,24,22,20,18,16,31,12,27,8,40,21,19
180,-40,32,13,28,26,24,22,20,18,16,14,12,27,8,40,4,36
181,-40,32,13,28,26,24,22,20,18,16,14,12,27,8,40,21,19
182,-40,32,30,11,9,24,22,20,18,16,31,29,10,8,40,21,19
183,-40,32,30,11,26,24,22,20,18,16,14,29,10,8,40,21,19
184,-40,32,30,28,9,24,22,20,18,16,31,12,10,8,40,21,19
185,-54,33,15,14,30,12,28,27,26,42,24,40,39,21,54,36,18
186,-54,33,32,14,30,12,28,27,26,42,24,40,22,21,54,36,18
187,-54,33,32,31,30,12,11,27,43,42,24,23,22,21,54,36,18
188,-54,33,32,48,30,12,11,27,43,42,24,6,22,21,54,36,18
189,-48,35,36,20,4,22,40,24,8,26,44,28,12,13,48,32,16
190,-48,35,36,20,38,22,23,24,25,26,10,28,12,13,48,32,16
191,-62,36,38,40,8,44,46,31,16,18,54,22,24,26,62,30,32
192,-62,36,38,40,42,10,12,31,50,52,20,22,24,26,62,30,32
193,-62,36,38,40,42,44,12,31,50,18,20,22,24,26,62,30,32
194,-96,36,72,23,42,27,46,48,50,69,54,73,24,60,96,30,66
195,-96,36,72,40,76,27,63,48,33,69,20,56,24,60,96,30,66
196,-96,36,72,40,76,44,63,48,33,52,20,56,24,60,96,30,66
197,-96,36,72,57,42,27,12,48,84,69,54,39,24,60,96,64,32
198,-96,36,72,57,42,78,46,48,50,18,54,39,24,60,96,64,32
199,-96,36,72,57,42,78,63,48,33,18,54,39,24,60,96,64,32
200,-96,36,72,74,42,27,12,48,84,69,54,22,24,60,96,64,32
201,-96,36,72,74,59,44,12,48,84,52,37,22,24,60,96,64,32
202,-96,36,72,74,59,44,29,48,67,52,37,22,24,60,96,30,66
203,-96,36,72,74,59,44,46,48,50,52,37,22,24,60,96,30,66
204,-56,38,8,29,16,20,24,28,32,36,40,27,48,18,56,9,47
205,-56,38,8,29,16,37,24,28,32,19,40,27,48,18,56,9,47
206,-50,40,12,18,24,30,36,25,14,20,26,32,38,10,50,22,28
207,-50,40,12,35,24,30,19,25,31,20,26,15,38,10,50,5,45
208,-50,40,12,35,24,30,36,25,14,20,26,15,38,10,50,22,28
209,-50,40,29,18,7,30,36,25,14,20,43,32,21,10,50,22,28
210,-50,40,29,35,7,30,36,25,14,20,43,15,21,10,50,22,28
211,-84,40,29,52,58,64,70,42,14,20,26,32,55,44,84,56,28
212,-84,40,63,35,24,64,36,42,48,20,60,49,21,44,84,56,28
213,-84,40,63,52,24,64,36,42,48,20,60,32,21,44,84,56,28
214,-84,40,63,52,24,64,53,42,31,20,60,32,21,44,84,56,28
215,-64,41,14,21,28,18,42,32,22,46,36,43,50,23,64,20,44
216,-64,41,48,21,28,18,42,32,22,46,36,43,16,23,64,20,44
217,-64,41,48,38,28,18,42,32,22,46,36,26,16,23,64,20,44
218,-78,42,16,24,32,23,48,39,30,55,46,54,62,36,78,18,60
219,-78,42,16,24,32,40,48,39,30,38,46,54,62,36,78,18,60
220,-78,42,16,58,32,40,48,39,30,38,46,20,62,36,78,18,60
221,-78,42,33,24,15,57,48,39,30,21,63,54,45,36,78,52,26
222,-58,43,18,44,36,28,20,29,38,30,22,14,40,15,58,16,42
223,-72,44,20,47,40,50,60,36,12,22,32,25,52,28,72,48,24
224,-72,44,54,30,23,50,26,36,46,22,49,42,18,28,72,48,24
225,-72,44,54,30,40,16,43,36,29,56,32,42,18,28,72,14,58
226,-72,44,54,47,23,50,26,36,46,22,49,25,18,28,72,48,24
227,-72,44,54,47,40,50,26,36,46,22,32,25,18,28,72,48,24
228,-120,45,90,50,44,38,32,60,88,82,76,70,30,75,120,80,40
229,-120,45,90,84,78,72,32,60,88,48,42,36,30,75,120,80,40
230,-120,45,90,84,78,72,66,60,54,48,42,36,30,75,120,80,40
231,-66,46,24,19,14,26,38,33,28,40,52,47,42,20,66,44,22
232,-66,46,24,19,14,43,38,33,28,23,52,47,42,20,66,44,22
233,-66,46,24,36,14,26,38,33,28,40,52,30,42,20,66,10,56
234,-66,46,24,36,14,26,38,33,28,40,52,30,42,20,66,44,22
235,-80,47,60,22,52,14,44,40,36,66,28,58,20,33,80,42,38
236,-60,48,11,42,22,36,33,30,27,24,38,18,49,12,60,6,54
237,-60,48,28,25,22,36,50,30,10,24,38,35,32,12,60,40,20
238,-60,48,28,42,39,36,16,30,44,24,21,18,32,12,60,23,37
239,-60,48,28,42,39,36,16,30,44,24,21,18,32,12,60,40,20
240,-60,48,28,42,39,36,33,30,27,24,21,18,32,12,60,40,20
241,-60,48,45,25,5,36,50,30,10,24,55,35,15,12,60,40,20
242,-60,48,45,25,22,36,50,30,10,24,38,35,15,12,60,40,20
243,-60,48,45,25,39,36,33,30,27,24,21,35,15,12,60,40,20
244,-60,48,45,42,22,36,33,30,27,24,38,18,15,12,60,40,20
245,-60,48,45,42,39,36,33,30,27,24,21,18,15,12,60,40,20
246,-76,54,57,26,46,49,52,38,24,27,30,50,19,22,76,28,48
247,-70,56,10,32,20,42,30,35,40,28,50,38,60,14,70,24,46
248,-70,56,10,49,20,42,30,35,40,28,50,21,60,14,70,7,63
249,-70,56,10,49,20,42,30,35,40,28,50,21,60,14,70,24,46
250,-104,56,78,32,54,25,64,52,40,79,50,72,26,48,104,24,80
251,-84,57,29,18,24,30,36,42,48,54,60,66,55,27,84,56,28
252,-84,57,46,18,24,30,36,42,48,54,60,66,38,27,84,56,28
253,-84,57,63,35,24,30,36,42,48,54,60,49,21,27,84,56,28
254,-84,57,63,52,24,30,36,42,48,54,60,32,21,27,84,56,28
255,-84,57,63,52,58,30,53,42,31,54,26,32,21,27,84,56,28
256,-98,58,14,72,28,52,42,49,56,46,70,26,84,40,98,20,78
257,-80,64,26,56,52,48,27,40,53,32,28,24,54,16,80,25,55
258,-80,64,26,56,52,48,27,40,53,32,28,24,54,16,80,42,38
259,-90,72,42,29,16,54,58,45,32,36,74,61,48,18,90,60,30
260,-90,72,42,46,16,54,58,45,32,36,74,44,48,18,90,60,30
261,-100,80,75,36,31,60,72,50,28,40,69,64,25,20,100,44,56
262,-100,80,75,36,48,60,72,50,28,40,52,64,25,20,100,44,56
263,-138,90,78,66,54,42,30,69,108,96,84,72,60,48,138,92,46
264,-138,90,78,100,54,42,30,69,108,96,84,38,60,48,138,92,46
265,-120,96,90,50,27,72,66,60,54,48,93,70,30,24,120,80,40
266,-120,96,90,67,27,72,66,60,54,48,93,53,30,24,120,80,40
